Jun 12 20:17:54 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 12 20:17:54 ubuntu dstat.sh[65130]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 12 20:17:54 ubuntu dstat.sh[65130]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 12 20:17:54 ubuntu dstat.sh[65130]: 12-06 20:17:54|                   |1011M 1300M  164M 5147M|           |           |           |           |1.13 0.86 0.48|1.0   0    |           |           | 10    4    0   17    1
Jun 12 20:17:55 ubuntu dstat.sh[65130]: 12-06 20:17:55| 19  22  58   1   0|1022M 1289M  164M 5148M|  41k   13k|   0  1737k|   0  64.0 |5559  4075 |1.13 0.86 0.48|1.5   0 341|   0     0 |           | 10    4    0   17    1
Jun 12 20:17:56 ubuntu dstat.sh[65130]: 12-06 20:17:56| 22  22  54   0   0|1020M 1290M  164M 5148M|  24k   13k|   0  2567k|   0  61.9 |5595  4066 |1.13 0.86 0.48|4.0   0 344|   0     0 |           | 10    5    0   17    1
Jun 12 20:17:57 ubuntu dstat.sh[65130]: 12-06 20:17:57| 25  20  54   1   0|1002M 1307M  164M 5149M|  44k   15k|   0  1970k|   0  63.3 |5754  5120 |1.36 0.91 0.50|2.0   0 278|   0     0 |           | 10    5    0   17    1
Jun 12 20:17:58 ubuntu dstat.sh[65130]: 12-06 20:17:58| 31  16  50   0   0|1116M 1193M  164M 5271M|  22k   13k|   0  1650k|   0  48.0 |6645  7589 |1.36 0.91 0.50|1.0   0 182|   0     0 |           | 11    5    0   17    1
Jun 12 20:17:59 ubuntu dstat.sh[65130]: 12-06 20:17:59| 25   8  66   1   0|1119M 1161M  165M 5296M| 168k 7689B|   0  2013k|   0  67.0 |3062  2340 |1.36 0.91 0.50|2.0   0  77|   0     0 |           | 11    6    0   17    2
Jun 12 20:18:00 ubuntu dstat.sh[65130]: 12-06 20:18:00| 38  13  48   0   0|1131M 1126M  166M 5316M|4448B 1455B|   0  1940k|   0  53.9 |4531  2992 |1.36 0.91 0.50|2.0   0 175|   0     0 |           | 11    6    0   18    2
Jun 12 20:18:01 ubuntu dstat.sh[65130]: 12-06 20:18:01| 41   9  48   2   0|1189M 1047M  166M 5335M|4993B 1569B|  32k   17M|2.00   587 |3801  2461 |1.36 0.91 0.50|2.0   0  30|   0     0 |           | 11    6    0   19    2
Jun 12 20:18:02 ubuntu dstat.sh[65130]: 12-06 20:18:02| 44   6  48   1   0|1222M  994M  168M 5351M|4470B 1511B|   0  4350k|   0   121 |3358  2280 |1.41 0.93 0.51|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 12 20:18:03 ubuntu dstat.sh[65130]: 12-06 20:18:03| 34   7  45  11   0|1244M  934M  170M 5383M|4910B 1567B|   0    39M|   0  2842 |  12k   22k|1.41 0.93 0.51|2.0   0  50|   0     0 |           | 11    8    0   19    2
Jun 12 20:18:04 ubuntu dstat.sh[65130]: 12-06 20:18:04| 37  10  43   7   0|1213M  976M  170M 5372M|5484B 2100B|   0    44M|   0  3041 |  12k   22k|1.41 0.93 0.51|2.0   0 127|   0     0 |           | 11    4    0   19    0
Jun 12 20:18:05 ubuntu dstat.sh[65130]: 12-06 20:18:05| 39   7  54   1   0|1199M  984M  170M 5377M|  12k 4736B|   0  2069k|   0  42.0 |2980  1792 |1.41 0.93 0.51|2.0   0  18|   0     0 |           | 11    4    0   19    0
