Feb 06 16:08:57 jammy-provider-cloud-0000007987 systemd[1]: Started Devstack devstack@dstat.service.
Feb 06 16:08:57 jammy-provider-cloud-0000007987 dstat.sh[58350]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Feb 06 16:08:57 jammy-provider-cloud-0000007987 dstat.sh[58350]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 06 16:08:57 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:08:57|                   | 964M 1893M  161M 4613M|           |           |           |           |1.71 0.90 0.47|1.0   0    |           |   0     0 |  9    6    0   17    0
Feb 06 16:08:58 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:08:58| 20  21  59   0   0| 976M 1880M  161M 4613M|  50k   11k|   0  2717k|   0  75.9 |3792  6408 |1.71 0.90 0.47|1.5   0 551|   0     0 |   0     0 |  9    6    0   17    0
Feb 06 16:08:59 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:08:59| 22  20  57   0   0| 991M 1848M  161M 4630M|4787k   64k|   0  6802k|   0  80.9 |5026  7678 |1.71 0.90 0.47|8.0   0 485|   0     0 |   0     0 |  9    4    0   16    2
Feb 06 16:09:00 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:00| 32  10  56   1   0|1136M 1684M  161M 4768M| 326k 5013B|   0  3505k|   0   114 |5240  8461 |1.66 0.90 0.47|2.0   0  78|   0     0 |   0     0 | 10    4    0   16    2
Feb 06 16:09:01 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:01| 33   8  59   1   0|1127M 1661M  162M 4797M|7014B 1620B|   0  3789k|   0   168 |2028  3173 |1.66 0.90 0.47|3.0   0 101|   0     0 |   0     0 | 10    6    0   16    2
Feb 06 16:09:02 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:02| 36   9  53   1   0|1162M 1603M  163M 4816M|  19k 3703B|  80k 3633k|1.00   106 |2429  3786 |1.66 0.90 0.47|2.0   0 186|   0     0 |   0     0 | 10    7    0   18    2
Feb 06 16:09:03 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:03| 47   5  49   0   0|1172M 1605M  163M 4804M|9027B 2277B|   0  5126k|   0  23.0 |1429  1590 |1.66 0.90 0.47|3.0   0 6.0|   0     0 |   0     0 | 10    4    0   18    0
Feb 06 16:09:04 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:04| 36   9  48   6   0|1185M 1582M  164M 4812M|  15k 1616B|   0    35M|   0  2900 |  19k   39k|1.66 0.90 0.47|3.0   0  68|   0     0 |   0     0 | 10    6    0   18    0
Feb 06 16:09:05 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:05| 42   9  45   2   0|1099M 1666M  164M 4814M|  10k 1622B|   0    29M|   0  2128 |  14k   31k|1.68 0.92 0.48|2.0   0 107|   0     0 |   0     0 | 10    4    0   18    0
Feb 06 16:09:06 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:06| 45   6  49   0   0|1163M 1602M  164M 4814M|  13k 1653B|   0  3202k|   0   278 |1485  1412 |1.68 0.92 0.48|2.0   0  14|   0     0 |   0     0 | 10    4    0   18    0
Feb 06 16:09:07 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:07| 31   4  64   0   0|1092M 1673M  164M 4814M|  12k 1605B|   0  7041k|   0   379 |1997  3177 |1.68 0.92 0.48|3.0   0  62|   0     0 |   0     0 | 10    4    0   18    0
Feb 06 16:09:08 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:08| 24   2  74   0   0|1137M 1628M  164M 4814M|4444B 1615B|   0   391k|   0  21.9 |1017  1325 |1.68 0.92 0.48|4.0   0   0|   0     0 |   0     0 | 10    4    0   18    0
Feb 06 16:09:09 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:09| 12  16  71   0   0|1058M 1707M  164M 4814M|  12k 1626B|   0   161k|   0  14.1 |2645  3939 |1.68 0.92 0.48|2.0   0 321|   0     0 |   0     0 | 10    4    0   18    0
Feb 06 16:09:10 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:10| 11  19  69   0   0|1057M 1707M  164M 4814M|  14k 1561B|   0    40k|   0  9.97 |3377  5578 |1.63 0.92 0.48|4.0   0 399|   0     0 |   0     0 | 10    4    0   18    0
Feb 06 16:09:11 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:11| 32  14  53   0   0|1128M 1636M  164M 4815M|6520B 1625B|   0     0 |   0     0 |4906  7710 |1.63 0.92 0.48|3.0   0 196|   0     0 |   0     0 | 10    5    0   18    0
Feb 06 16:09:12 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:12| 47   2  49   0   0|1216M 1548M  164M 4815M|  13k 1662B|   0   380k|   0  40.0 |1350  1305 |1.63 0.92 0.48|3.0   0 4.0|   0     0 |   0     0 | 10    5    0   18    0
Feb 06 16:09:13 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:13| 38   9  53   0   0|1250M 1511M  164M 4818M|  11k 1603B|   0   895k|   0  94.8 |2049  8008 |1.63 0.92 0.48|1.0   0 118|   0     0 |   0     0 | 10    4    0   19    0
Feb 06 16:09:14 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:14|  0   0  98   0   0|1250M 1511M  164M 4818M|  11k 1617B|   0  1277k|   0  5.99 | 671   930 |1.63 0.92 0.48|1.0   0   0|   0     0 |   0     0 | 10    4    0   19    0
Feb 06 16:09:15 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:15| 14   4  82   1   0|1279M 1481M  164M 4818M|  12k 1621B|   0   536k|   0  36.0 |1521  2033 |1.58 0.92 0.48|2.0   0  24|   0     0 |   0     0 | 10    4    0   19    0
Feb 06 16:09:16 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:16| 24   2  74   0   0|1331M 1430M  164M 4818M|6367B 1620B|   0    36k|   0  4.00 | 942  1132 |1.58 0.92 0.48|2.0   0   0|   0     0 |   0     0 | 10    4    0   19    0
Feb 06 16:09:17 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:17| 22   5  72   1   0|1266M 1494M  164M 4818M|  13k 1620B|   0  3640k|   0   329 |3182  5759 |1.58 0.92 0.48|3.0   0  45|   0     0 |   0     0 | 10    4    0   21    0
Feb 06 16:09:18 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:18| 22   4  73   0   0|1313M 1447M  164M 4818M|  12k 1564B| 232k   22M|57.9  54.9 |1647  2584 |1.58 0.92 0.48|2.0   0 1.0|   0     0 |   0     0 | 10   17    0   21    0
Feb 06 16:09:19 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:19| 22   5  73   0   0|1310M 1450M  164M 4818M|  13k 1620B|   0  1152k|   0  16.0 |1546  2072 |1.58 0.92 0.48|3.0   0  47|   0     0 |   0     0 | 10   28    0   21    0
Feb 06 16:09:20 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:20| 25   8  66   0   0|1307M 1453M  164M 4818M|  14k 1613B|   0    12k|   0  3.01 |2025  3092 |1.45 0.91 0.48|3.0   0 158|   0     0 |   0     0 | 10   28    0   22    0
Feb 06 16:09:21 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:21| 45   6  49   0   0|1392M 1368M  164M 4819M|  14k 1715B|   0  3617k|   0   146 |3120  6363 |1.45 0.91 0.48|5.0   0 3.0|   0     0 |   0     0 | 10   30    0   23    0
Feb 06 16:09:22 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:22| 65  18  17   0   0|1440M 1320M  164M 4819M|  12k 1620B|   0   168k|   0  25.0 |3326  6730 |1.45 0.91 0.48|7.0   0 487|   0     0 |   0     0 | 10   28    0   19    0
Feb 06 16:09:23 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:23| 82  13   4   0   0|1590M 1169M  164M 4819M|6455B 1714B|   0    43M|   0   650 |5388    12k|1.45 0.91 0.48|7.0   0 103|   0     0 |   0     0 | 10   30    0   19    0
Feb 06 16:09:24 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:24| 56   9  33   0   0|1345M 1415M  164M 4819M|6001B 1612B|   0   299k|   0  30.8 |3787  7626 |1.45 0.91 0.48|3.0   0 249|   0     0 |   0     0 | 10   29    0   18    0
Feb 06 16:09:25 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:25| 22   5  73   0   0|1339M 1420M  164M 4819M|  13k 1706B|   0   148k|   0  14.0 |1746  2428 |1.41 0.91 0.48|3.0   0  63|   0     0 |   0     0 | 10   28    0   18    0
Feb 06 16:09:26 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:26| 21   6  73   0   0|1316M 1444M  164M 4819M|  12k 1620B|   0   224k|   0  19.0 |2107  3680 |1.41 0.91 0.48|3.0   0  70|   0     0 |   0     0 | 10   28    0   18    0
Feb 06 16:09:27 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:27| 24   2  73   0   0|1288M 1471M  164M 4819M|  14k 1553B|   0   156k|   0  24.0 |1730  3127 |1.41 0.91 0.48|2.0   0 1.0|   0     0 |   0     0 | 10   28    0   18    0
Feb 06 16:09:28 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:28|  9  22  68   0   0|1290M 1469M  164M 4819M|  11k 1620B|   0   660k|   0  19.0 |3199  4751 |1.41 0.91 0.48|4.0   0 550|   0     0 |   0     0 | 10   28    0   18    0
Feb 06 16:09:29 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:29| 74  18   8   0   0|1509M 1250M  164M 4819M|  14k 1626B|   0   293k|   0  19.1 |2570  4548 |1.41 0.91 0.48|6.0   0 499|   0     0 |   0     0 | 10   28    0   18    0
Feb 06 16:09:30 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:30| 79  11   9   0   0|1495M 1264M  164M 4819M|7015B 1620B|   0  3504k|   0  93.0 |6299    14k|1.78 1.00 0.51|5.0   0  60|   0     0 |   0     0 | 10   31    0   19    0
Feb 06 16:09:31 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:31| 83  12   5   0   0|1477M 1281M  164M 4820M|5214B 1620B|   0   452k|   0  47.0 |3758  9174 |1.78 1.00 0.51|7.0   0 195|   0     0 |   0     0 | 10   29    0   19    0
Feb 06 16:09:32 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:32| 82  12   5   0   0|1498M 1260M  164M 4820M|  11k 1620B|   0   192k|   0  12.0 |4130    10k|1.78 1.00 0.51|7.0   0 167|   0     0 |   0     0 | 10   30    0   18    0
Feb 06 16:09:33 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:33| 57  11  30   0   0|1312M 1446M  164M 4820M|  10k 1614B|   0   395k|   0  35.9 |5806    12k|1.78 1.00 0.51|6.0   0 199|   0     0 |   0     0 | 10   28    0   21    0
Feb 06 16:09:34 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:34| 45   6  48   0   0|1407M 1351M  164M 4820M|4580B 1460B|   0    65M|   0   395 |2987  5182 |1.78 1.00 0.51|3.0   0 2.0|   0     0 |   0     0 | 10   29    0   20    0
Feb 06 16:09:35 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:35| 58  16  25   0   0|1427M 1330M  164M 4821M|  12k 1719B|   0   225k|   0  15.0 |3765  6555 |1.88 1.03 0.53|3.0   0 386|   0     0 |   0     0 | 10   28    0   20    0
Feb 06 16:09:36 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:36| 60  11  29   1   0|1319M 1439M  164M 4821M|  12k 1661B|   0   480k|   0  47.0 |5380    12k|1.88 1.03 0.53|6.0   0 244|   0     0 |   0     0 | 10   28    0   21    0
Feb 06 16:09:37 jammy-provider-cloud-0000007987 dstat.sh[58350]: 06-02 16:09:37| 88   8   4   0   0|1528M 1229M  164M 4821M|  12k 1620B|   0  3456k|   0  96.0 |3204  5390 |1.88 1.03 0.53|5.0   0  22|   0     0 |   0     0 | 10   30    0   24    0
