Feb 14 10:54:15 jammy-provider-cloud-0000008009 systemd[1]: Started Devstack devstack@dstat.service.
Feb 14 10:54:15 jammy-provider-cloud-0000008009 dstat.sh[58334]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Feb 14 10:54:15 jammy-provider-cloud-0000008009 dstat.sh[58334]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 14 10:54:15 jammy-provider-cloud-0000008009 dstat.sh[58334]: 14-02 10:54:15|                   | 939M 1915M  160M 4617M|           |           |           |           |1.67 0.86 0.44|1.0   0    |           |   0     0 |  9    4    4   16    0
Feb 14 10:54:16 jammy-provider-cloud-0000008009 dstat.sh[58334]: 14-02 10:54:16|  8  19  71   0   0| 945M 1909M  160M 4617M|5674B 1681B|   0  1348k|   0  64.8 |2892  5476 |1.67 0.86 0.44|1.0   0 393|   0     0 |   0     0 |  9    4    4   16    0
Feb 14 10:54:17 jammy-provider-cloud-0000008009 dstat.sh[58334]: 14-02 10:54:17| 19  20  61   0   0| 952M 1901M  160M 4618M|  23k 3843B|   0  1067k|   0  45.4 |3124  5751 |1.62 0.86 0.45|2.0   0 392|   0     0 |   0     0 |  9    4    4   16    1
Feb 14 10:54:18 jammy-provider-cloud-0000008009 dstat.sh[58334]: 14-02 10:54:18| 30  17  50   1   0| 963M 1890M  160M 4618M|  20k 8883B|   0  1174k|   0  34.1 |6023    14k|1.62 0.86 0.45|3.0   0 285|   0     0 |   0     0 |  9    4    4   17    1
Feb 14 10:54:19 jammy-provider-cloud-0000008009 dstat.sh[58334]: 14-02 10:54:19| 11   6  82   0   0|1084M 1769M  160M 4740M|  37k   11k|   0  1064k|   0  36.0 |1897  2782 |1.62 0.86 0.45|2.0   0  78|   0     0 |   0     0 | 10    7    4   16    1
Feb 14 10:54:20 jammy-provider-cloud-0000008009 dstat.sh[58334]: 14-02 10:54:20| 30  10  60   0   0|1106M 1747M  160M 4740M|  25k   10k|  80k 1184k|1.00  53.0 |2530  3479 |1.62 0.86 0.45|1.0   0 210|   0     0 |   0     0 | 10    7    4   18    1
Feb 14 10:54:21 jammy-provider-cloud-0000008009 dstat.sh[58334]: 14-02 10:54:21| 32   3  64   0   0|1175M 1677M  160M 4742M| 212k   12k|   0  5119k|   0   141 |1495  1795 |1.62 0.86 0.45|2.0   0 2.0|   0     0 |   0     0 | 10    7    4   18    1
Feb 14 10:54:22 jammy-provider-cloud-0000008009 dstat.sh[58334]: 14-02 10:54:22| 29   3  61   4   0|1220M 1627M  160M 4745M|  66k   12k|   0    17M|   0  1182 |5951    11k|1.81 0.91 0.47|2.0   0  16|   0     0 |   0     0 | 10    8    4   18    2
Feb 14 10:54:23 jammy-provider-cloud-0000008009 dstat.sh[58334]: 14-02 10:54:23| 27   6  55  10   0|1135M 1694M  161M 4762M| 683k   21k|   0    44M|   0  3533 |  12k   26k|1.81 0.91 0.47|2.0   0  68|   0     0 |   0     0 | 10    6    4   18    2
Feb 14 10:54:24 jammy-provider-cloud-0000008009 dstat.sh[58334]: 14-02 10:54:24| 42   6  50   2   0|1223M 1587M  161M 4777M| 329k 7170B|   0    15M|   0   759 |2726  5062 |1.81 0.91 0.47|3.0   0  66|   0     0 |   0     0 | 10    6    4   18    2
