Jun 03 15:53:58 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 03 15:53:58 ubuntu dstat.sh[64912]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 03 15:53:58 ubuntu dstat.sh[64912]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 03 15:53:58 ubuntu dstat.sh[64912]: 03-06 15:53:58|                   |1010M 1315M  162M 5137M|           |           |           |           |1.17 0.86 0.50|3.0   0    |           |           | 10    6    1   17    0
Jun 03 15:53:59 ubuntu dstat.sh[64912]: 03-06 15:53:59| 20  21  57   0   0|1010M 1315M  163M 5137M|  33k   11k|   0  3088k|   0  91.0 |5914  4607 |1.20 0.87 0.50|2.0   0 379|   0     0 |           | 10    6    1   17    0
Jun 03 15:54:00 ubuntu dstat.sh[64912]: 03-06 15:54:00| 19  22  56   1   0|1002M 1323M  163M 5137M|  36k   16k|   0  2396k|   0  85.0 |5743  4370 |1.24 0.88 0.51|3.0   0 363|   0     0 |           | 10    6    1   17    0
Jun 03 15:54:01 ubuntu dstat.sh[64912]: 03-06 15:54:01| 27  19  53   1   0| 983M 1341M  163M 5138M|  42k   14k|   0  1732k|   0  57.0 |6150  5880 |1.24 0.88 0.51|1.0   0 286|   0     0 |           | 10    6    1   17    0
Jun 03 15:54:02 ubuntu dstat.sh[64912]: 03-06 15:54:02| 32  14  53   0   0|1109M 1214M  163M 5260M|  21k   12k|   0  1490k|   0  42.9 |5723  6820 |1.24 0.88 0.51|  0   0 150|   0     0 |           | 11    5    1   17    1
Jun 03 15:54:03 ubuntu dstat.sh[64912]: 03-06 15:54:03| 35  12  52   1   0|1132M 1162M  164M 5286M| 173k 6920B|   0  3126k|   0   204 |4357  2876 |1.24 0.88 0.51|2.0   0 111|   0     0 |           | 11    6    1   17    2
Jun 03 15:54:04 ubuntu dstat.sh[64912]: 03-06 15:54:04| 37  14  47   0   0|1143M 1132M  165M 5302M|4834B 1512B|  16k 1896k|1.00  51.0 |4509  3287 |1.38 0.91 0.52|2.0   0 170|   0     0 |           | 11    6    1   19    2
Jun 03 15:54:05 ubuntu dstat.sh[64912]: 03-06 15:54:05| 43   7  48   0   0|1220M 1032M  165M 5322M|5319B 1564B|  16k 7263k|1.00  90.9 |3204  1933 |1.38 0.91 0.52|3.0   0   0|   0     0 |           | 11    6    1   19    2
Jun 03 15:54:06 ubuntu dstat.sh[64912]: 03-06 15:54:06| 42   6  48   4   0|1247M  983M  167M 5341M|5349B 1568B|   0    11M|   0   617 |5438  6977 |1.38 0.91 0.52|2.0 2.0  11|   0     0 |           | 11    8    1   19    2
Jun 03 15:54:07 ubuntu dstat.sh[64912]: 03-06 15:54:07| 31   7  44  14   0|1255M  942M  168M 5369M|4897B 1619B|   0    49M|   0  4105 |  14k   26k|1.38 0.91 0.52|3.0 1.0  45|   0     0 |           | 11    8    1   19    2
Jun 03 15:54:08 ubuntu dstat.sh[64912]: 03-06 15:54:08| 40  11  43   5   0|1224M  987M  169M 5354M|4958B 2102B|   0    31M|   0  2167 |9611    15k|1.38 0.91 0.52|3.0   0 121|   0     0 |           | 11    4    1   19    0
Jun 03 15:54:09 ubuntu dstat.sh[64912]: 03-06 15:54:09| 40   6  53   0   0|1253M  953M  169M 5359M|  11k 4598B|   0  2365k|   0   116 |2972  1895 |1.43 0.93 0.53|3.0   0  18|   0     0 |           | 11    4    1   19    0
Jun 03 15:54:10 ubuntu dstat.sh[64912]: 03-06 15:54:10| 47   7  45   1   0|1220M  983M  169M 5361M|5225B 1622B|   0  8084k|   0   476 |9054    18k|1.43 0.93 0.53|2.0   0  15|   0     0 |           | 11    4    1   19    0
Jun 03 15:54:11 ubuntu dstat.sh[64912]: 03-06 15:54:11| 42   9  46   0   0|1245M  958M  169M 5361M|5523B 1616B|   0  2438k|   0   127 |8301    16k|1.43 0.93 0.53|2.0   0  22|   0     0 |           | 11    4    1   19    0
Jun 03 15:54:12 ubuntu dstat.sh[64912]: 03-06 15:54:12| 44   7  48   0   0|1247M  964M  169M 5354M|6766B 1566B|   0   736k|   0  38.0 |3029  1721 |1.43 0.93 0.53|2.0   0  12|   0     0 |           | 11    4    1   19    0
Jun 03 15:54:13 ubuntu dstat.sh[64912]: 03-06 15:54:13| 31  20  49   0   0|1181M 1030M  169M 5354M|4967B 1514B|   0    16k|   0  4.00 |5513  4103 |1.43 0.93 0.53|1.0   0 386|   0     0 |           | 11    4    1   19    0
Jun 03 15:54:14 ubuntu dstat.sh[64912]: 03-06 15:54:14|  9  21  68   0   0|1139M 1071M  169M 5354M|5221B 1568B|   0    32k|   0  8.01 |5363  3733 |1.39 0.93 0.53|2.0   0 312|   0     0 |           | 11    4    1   19    0
