Jun 18 21:12:02 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 18 21:12:02 ubuntu dstat.sh[64804]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 18 21:12:02 ubuntu dstat.sh[64804]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 18 21:12:02 ubuntu dstat.sh[64804]: 18-06 21:12:02|                   |1036M 1322M  163M 5104M|           |           |           |           |1.23 0.93 0.51|3.0   0    |           |           | 10    5    0   17    0
Jun 18 21:12:03 ubuntu dstat.sh[64804]: 18-06 21:12:03| 16  21  61   0   0|1025M 1333M  163M 5104M|  37k   11k|   0  2532k|   0   153 |6602  5714 |1.22 0.93 0.51|2.0   0 528|   0     0 |           | 10    6    0   17    0
Jun 18 21:12:04 ubuntu dstat.sh[64804]: 18-06 21:12:04| 20  19  60   0   0|1010M 1347M  163M 5104M|  20k   10k|   0  1619k|   0   105 |6549  6114 |1.21 0.93 0.51|2.0   0 447|   0     0 |           | 10    6    0   17    0
Jun 18 21:12:05 ubuntu dstat.sh[64804]: 18-06 21:12:05| 31  16  51   0   0|1097M 1260M  164M 5224M|  18k   11k|  12k 2046k|2.00  38.0 |6982  8407 |1.21 0.93 0.51|2.0   0 262|   0     0 |           | 11    6    0   17    0
Jun 18 21:12:06 ubuntu dstat.sh[64804]: 18-06 21:12:06| 25   9  64   0   0|1126M 1229M  164M 5227M|  42k   12k|  20k 1608k|1.00  52.0 |4076    11k|1.21 0.93 0.51|2.0   0 124|   0     0 |           | 11    7    1   18    1
Jun 18 21:12:07 ubuntu dstat.sh[64804]: 18-06 21:12:07| 29  11  60   1   0|1145M 1209M  164M 5227M|  20k   11k|   0  1554k|   0  60.1 |4371  3359 |1.21 0.93 0.51|1.0   0 200|   0     0 |           | 11    6    1   20    2
Jun 18 21:12:08 ubuntu dstat.sh[64804]: 18-06 21:12:08| 41   5  52   0   0|1202M 1125M  164M 5253M| 171k 4406B|  32k 3730k|2.00  72.0 |2948  1829 |1.28 0.95 0.52|2.0   0 1.0|   0     0 |           | 11    6    1   20    2
Jun 18 21:12:09 ubuntu dstat.sh[64804]: 18-06 21:12:09| 43   6  49   1   0|1222M 1082M  166M 5272M|3737B 1532B|   0  5123k|   0   224 |3829  3636 |1.28 0.95 0.52|2.0   0 1.0|   0     0 |           | 11    8    1   19    2
Jun 18 21:12:10 ubuntu dstat.sh[64804]: 18-06 21:12:10| 33   6  45  14   0|1228M 1046M  167M 5298M|4038B 1694B|   0    51M|   0  3792 |  15k   30k|1.28 0.95 0.52|3.0   0  66|   0     0 |           | 11    8    1   19    2
Jun 18 21:12:11 ubuntu dstat.sh[64804]: 18-06 21:12:11| 41   8  45   4   0|1185M 1071M  168M 5313M|4308B 1689B|   0    34M|   0  2406 |8910    14k|1.28 0.95 0.52|2.0   0  90|   0     0 |           | 11    6    1   19    2
Jun 18 21:12:12 ubuntu dstat.sh[64804]: 18-06 21:12:12| 44   6  49   1   0|1221M 1004M  169M 5339M|4510B 1624B|   0  3516k|   0   197 |3187  2191 |1.28 0.95 0.52|3.0   0   0|   0     0 |           | 11    6    1   19    2
Jun 18 21:12:13 ubuntu dstat.sh[64804]: 18-06 21:12:13| 44   6  47   1   0|1253M  982M  170M 5328M|5367B 2175B|   0    10M|   0   592 |3853  3778 |1.33 0.97 0.53|3.0   0  12|   0     0 |           | 11    4    1   19    0
Jun 18 21:12:14 ubuntu dstat.sh[64804]: 18-06 21:12:14| 39   6  53   0   0|1311M  922M  170M 5330M|  11k 4482B|   0   977k|   0  60.8 |3001  1894 |1.33 0.97 0.53|3.0   0  35|   0     0 |           | 11    5    1   19    0
Jun 18 21:12:15 ubuntu dstat.sh[64804]: 18-06 21:12:15| 42  11  46   1   0|1282M  946M  170M 5334M|5192B 1730B|   0  8621k|   0   335 |  12k   20k|1.33 0.97 0.53|2.0   0 177|   0     0 |           | 11    4    1   19    0
Jun 18 21:12:16 ubuntu dstat.sh[64804]: 18-06 21:12:16| 31  24  42   0   0|1235M  992M  170M 5336M|4978B 1619B|   0  1503k|   0  72.0 |  15k   24k|1.33 0.97 0.53| 11   0 576|   0     0 |           | 11    4    1   19    0
Jun 18 21:12:17 ubuntu dstat.sh[64804]: 18-06 21:12:17| 49  17  32   0   0|1171M 1063M  170M 5329M|4858B 1693B|   0  2387k|   0  46.0 |5385  5438 |1.33 0.97 0.53|3.0   0 217|   0     0 |           | 11    5    1   19    0
Jun 18 21:12:18 ubuntu dstat.sh[64804]: 18-06 21:12:18| 67  10  24   0   0|1253M  981M  170M 5329M|4705B 1460B|   0    60k|   0  4.01 |3959  1734 |1.47 1.00 0.54|4.0   0  68|   0     0 |           | 11    5    1   19    0
Jun 18 21:12:19 ubuntu dstat.sh[64804]: 18-06 21:12:19| 44   7  48   0   0|1277M  957M  170M 5329M|4797B 1661B|   0   364k|   0  43.0 |2740  1530 |1.47 1.00 0.54|3.0   0 7.0|   0     0 |           | 11    5    1   19    0
