Jun 29 21:10:23 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 29 21:10:23 ubuntu dstat.sh[65042]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 29 21:10:23 ubuntu dstat.sh[65042]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 29 21:10:23 ubuntu dstat.sh[65042]: 29-06 21:10:23|                   |1073M 1284M  165M 5103M|           |           |           |           |1.43 0.96 0.51|2.0   0    |           |           | 10    6    0   18    0
Jun 29 21:10:24 ubuntu dstat.sh[65042]: 29-06 21:10:24| 17  20  61   1   0|1068M 1288M  165M 5103M|  36k   16k|   0  3253k|   0   116 |6639  5923 |1.43 0.96 0.51|2.0   0 526|   0     0 |           | 10    6    0   18    0
Jun 29 21:10:25 ubuntu dstat.sh[65042]: 29-06 21:10:25| 26  19  54   1   0|1038M 1317M  165M 5104M|  41k   13k|   0  2268k|   0   125 |6540  6054 |1.43 0.96 0.51|2.0   0 459|   0     0 |           | 10    6    0   18    0
Jun 29 21:10:26 ubuntu dstat.sh[65042]: 29-06 21:10:26| 34  14  52   0   0|1167M 1187M  165M 5226M|  24k   14k|   0  1668k|   0  49.9 |6617  7963 |1.43 0.96 0.51|1.0   0 216|   0     0 |           | 11    5    0   17    1
Jun 29 21:10:27 ubuntu dstat.sh[65042]: 29-06 21:10:27| 36  11  52   1   0|1158M 1169M  166M 5251M| 167k 5327B|   0  3117k|   0  82.0 |4154  2936 |1.43 0.96 0.51|3.0   0 113|   0     0 |           | 11    6    0   17    2
Jun 29 21:10:28 ubuntu dstat.sh[65042]: 29-06 21:10:28| 40  11  48   1   0|1199M 1104M  167M 5271M|4819B 1458B|  32k 2944k|2.00  66.0 |4459  3433 |1.47 0.97 0.52|4.0   0 170|   0     0 |           | 11    6    0   19    2
Jun 29 21:10:29 ubuntu dstat.sh[65042]: 29-06 21:10:29| 45   5  49   1   0|1247M 1033M  167M 5291M|4677B 1619B|   0  2750k|   0  53.0 |3006  1800 |1.47 0.97 0.52|3.0 1.0   0|   0     0 |           | 11    6    0   19    2
Jun 29 21:10:30 ubuntu dstat.sh[65042]: 29-06 21:10:30| 38   6  47   8   0|1254M 1003M  169M 5310M|5113B 1624B|   0    28M|   0  2011 |9711    17k|1.47 0.97 0.52|4.0 1.0  40|   0     0 |           | 11    8    0   19    2
Jun 29 21:10:31 ubuntu dstat.sh[65042]: 29-06 21:10:31| 37   7  44  10   0|1211M 1012M  171M 5339M|4761B 1621B|   0    56M|   0  4270 |  14k   26k|1.47 0.97 0.52|3.0   0  84|   0     0 |           | 11    6    0   19    2
Jun 29 21:10:32 ubuntu dstat.sh[65042]: 29-06 21:10:32| 43   7  48   1   0|1261M  974M  171M 5327M|5139B 1937B|   0    10M|   0   439 |3872  3358 |1.47 0.97 0.52|2.0   0  35|   0     0 |           | 11    4    0   19    0
Jun 29 21:10:33 ubuntu dstat.sh[65042]: 29-06 21:10:33| 41   5  52   0   0|1270M  958M  171M 5332M|9941B 3686B|   0  2346k|   0   113 |2975  1737 |1.52 0.99 0.53|4.0   0  35|   0     0 |           | 11    4    0   19    0
Jun 29 21:10:34 ubuntu dstat.sh[65042]: 29-06 21:10:34| 44  10  44   1   0|1314M  913M  172M 5334M|3718B 1032B|   0  6643k|   0   395 |  11k   19k|1.52 0.99 0.53|3.0   0  23|   0     0 |           | 11    4    0   19    0
Jun 29 21:10:35 ubuntu dstat.sh[65042]: 29-06 21:10:35| 45   7  46   0   0|1313M  913M  172M 5334M|4512B 1456B|   0  2325k|   0   126 |  12k   20k|1.52 0.99 0.53|2.0   0  18|   0     0 |           | 11    4    0   19    0
Jun 29 21:10:36 ubuntu dstat.sh[65042]: 29-06 21:10:36| 32  22  46   1   0|1222M 1012M  172M 5327M|5243B 1622B|   0  1197k|   0  77.1 |5955  5201 |1.52 0.99 0.53|4.0   0 425|   0     0 |           | 11    4    0   19    0
Jun 29 21:10:37 ubuntu dstat.sh[65042]: 29-06 21:10:37| 36  20  43   0   0|1173M 1061M  172M 5327M|4457B 1458B|   0    96k|   0  10.0 |6794  8614 |1.52 0.99 0.53|3.0   0 462|   0     0 |           | 11    4    0   19    0
Jun 29 21:10:38 ubuntu dstat.sh[65042]: 29-06 21:10:38| 40  11  49   0   0|1213M 1021M  172M 5328M|5279B 1620B|   0     0 |   0     0 |3771  2646 |1.47 0.99 0.53|2.0   0 131|   0     0 |           | 11    5    0   19    0
Jun 29 21:10:39 ubuntu dstat.sh[65042]: 29-06 21:10:39| 47   3  49   0   0|1248M  986M  172M 5328M|4819B  592B|   0  1679k|   0  96.7 |2729  1234 |1.47 0.99 0.53|3.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 29 21:10:40 ubuntu dstat.sh[65042]: 29-06 21:10:40| 44   9  47   0   0|1265M  967M  172M 5330M|5969B 1192B|   0  1044k|   0  88.3 |3023  3464 |1.47 0.99 0.53|2.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 29 21:10:41 ubuntu dstat.sh[65042]: 29-06 21:10:41|  9   7  81   1   0|1267M  964M  172M 5330M|5914B 1292B|   0  2337k|   0   176 |3065  3525 |1.47 0.99 0.53|3.0   0 141|   0     0 |           | 11    4    0   19    0
Jun 29 21:10:42 ubuntu dstat.sh[65042]: 29-06 21:10:42| 23   4  72   0   0|1337M  894M  172M 5330M|4660B 1515B|   0    23M|   0   392 |2018  1628 |1.47 0.99 0.53|2.0   0   0|   0     0 |           | 11    4    0   19    0
Jun 29 21:10:43 ubuntu dstat.sh[65042]: 29-06 21:10:43| 24   2  73   0   0|1353M  877M  172M 5331M|5160B 1620B|   0   376k|   0  5.00 |1772  1152 |1.44 0.99 0.53|2.0   0   0|   0     0 |           | 11    6    0   19    0
Jun 29 21:10:44 ubuntu dstat.sh[65042]: 29-06 21:10:44| 21   6  71   2   0|1308M  923M  172M 5331M|4965B 1566B|   0  3967k|   0   335 |4198  5481 |1.44 0.99 0.53|4.0   0  43|   0     0 |           | 11    4    0   21    0
Jun 29 21:10:45 ubuntu dstat.sh[65042]: 29-06 21:10:45| 23   3  74   0   0|1360M  870M  172M 5331M|4681B 1620B|   0   608k|   0  8.00 |1840  1258 |1.44 0.99 0.53|2.0   0   0|   0     0 |           | 11    4    0   21    0
Jun 29 21:10:46 ubuntu dstat.sh[65042]: 29-06 21:10:46| 18   3  78   0   0|1358M  872M  172M 5331M|  10k 6347B| 268k  964k|66.0  21.0 |2503  2615 |1.44 0.99 0.53|5.0   0 2.0|   0     0 |           | 11   25    0   21    0
