Jun 04 16:39:47 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 04 16:39:47 ubuntu dstat.sh[65016]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 04 16:39:47 ubuntu dstat.sh[65016]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 04 16:39:47 ubuntu dstat.sh[65016]: 04-06 16:39:47|                   | 987M 1338M  163M 5137M|           |           |           |           |1.07 0.85 0.49|1.0   0    |           |           | 10    6    0   17    0
Jun 04 16:39:48 ubuntu dstat.sh[65016]: 04-06 16:39:48| 21  21  56   0   0| 992M 1333M  163M 5137M|  35k   16k|   0  4047k|   0   121 |6702  6006 |1.07 0.85 0.49|1.5   0 544|   0     0 |           | 10    6    0   17    0
Jun 04 16:39:49 ubuntu dstat.sh[65016]: 04-06 16:39:49| 27  19  53   1   0| 981M 1343M  164M 5138M|  43k   15k|   0  2137k|   0  98.0 |6422  6229 |1.06 0.85 0.49|3.0   0 459|   0     0 |           | 10    6    0   17    0
Jun 04 16:39:50 ubuntu dstat.sh[65016]: 04-06 16:39:50| 33  16  49   0   0|1074M 1232M  164M 5249M| 185k   17k|   0  2109k|   0  56.7 |7280  8812 |1.06 0.85 0.49|2.0   0 196|   0     0 |           | 11    5    0   17    1
Jun 04 16:39:51 ubuntu dstat.sh[65016]: 04-06 16:39:51| 31  10  58   1   0|1118M 1173M  165M 5288M|4814B 1802B|   0  3053k|   0   113 |3452  2435 |1.06 0.85 0.49|2.0   0  87|   0     0 |           | 11    6    0   17    2
Jun 04 16:39:52 ubuntu dstat.sh[65016]: 04-06 16:39:52| 38  13  48   1   0|1124M 1149M  165M 5303M|4687B 1455B|   0  1792k|   0  50.9 |4704  3412 |1.06 0.85 0.49|2.0   0 195|   0     0 |           | 11    6    0   19    2
Jun 04 16:39:53 ubuntu dstat.sh[65016]: 04-06 16:39:53| 43   7  48   1   0|1188M 1058M  166M 5326M|4507B 1623B|  32k 8225k|2.00   156 |3299  2327 |1.06 0.85 0.49|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 04 16:39:54 ubuntu dstat.sh[65016]: 04-06 16:39:54| 44   6  49   1   0|1219M  996M  167M 5353M|4548B 1567B|   0  3502k|   0  98.0 |3178  2107 |1.14 0.87 0.50|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 04 16:39:55 ubuntu dstat.sh[65016]: 04-06 16:39:55| 32   9  46  11   0|1251M  963M  169M 5352M|4035B 1129B|   0    44M|   0  3453 |  13k   25k|1.14 0.87 0.50|1.0 1.0  58|   0     0 |           | 11    6    0   19    0
Jun 04 16:39:56 ubuntu dstat.sh[65016]: 04-06 16:39:56| 34  10  47   6   0|1241M  971M  169M 5353M|  10k 4216B|   0    34M|   0  2588 |9905    17k|1.14 0.87 0.50|1.0   0 135|   0     0 |           | 11    5    0   19    0
Jun 04 16:39:57 ubuntu dstat.sh[65016]: 04-06 16:39:57| 43   8  48   1   0|1285M  919M  169M 5360M|5643B 1701B|   0  2192k|   0  72.1 |3540  2780 |1.14 0.87 0.50|3.0   0 8.0|   0     0 |           | 11    4    0   19    0
Jun 04 16:39:58 ubuntu dstat.sh[65016]: 04-06 16:39:58| 44   8  44   1   0|1299M  904M  170M 5361M|5157B 1619B|   0    10M|   0   546 |  11k   19k|1.14 0.87 0.50|3.0   0  10|   0     0 |           | 11    4    0   19    0
