Jun 30 06:19:07 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 30 06:19:07 ubuntu dstat.sh[65982]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 30 06:19:07 ubuntu dstat.sh[65982]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 30 06:19:07 ubuntu dstat.sh[65982]: 30-06 06:19:07|                   | 949M 1396M  166M 5112M|           |           |           |           |1.37 0.90 0.49|2.0   0    |           |           | 10    4    0   17    0
Jun 30 06:19:08 ubuntu dstat.sh[65982]: 30-06 06:19:08| 13  21  64   0   0| 959M 1386M  166M 5113M|  16k 3031B|   0  2260k|   0  64.0 |6167  5141 |1.36 0.90 0.49|2.0   0 439|   0     0 |           | 10    4    0   17    0
Jun 30 06:19:09 ubuntu dstat.sh[65982]: 30-06 06:19:09| 22  20  57   0   0| 967M 1377M  166M 5113M|  25k   11k|   0  1396k|   0  55.9 |6164  5695 |1.34 0.90 0.49|1.0   0 412|   0     0 |           | 10    5    0   17    0
Jun 30 06:19:10 ubuntu dstat.sh[65982]: 30-06 06:19:10| 24  16  57   0   0| 963M 1381M  166M 5114M|  36k   13k|   0  1652k|   0  52.0 |6174  7784 |1.34 0.90 0.49|1.0   0 289|   0     0 |           | 10    6    0   17    0
Jun 30 06:19:11 ubuntu dstat.sh[65982]: 30-06 06:19:11| 31  11  58   0   0|1096M 1247M  166M 5236M|  18k 9249B|   0  2649k|   0  97.1 |4441  3801 |1.34 0.90 0.49|2.0   0 110|   0     0 |           | 11    8    0   17    0
Jun 30 06:19:12 ubuntu dstat.sh[65982]: 30-06 06:19:12| 25  12  62   1   0|1128M 1215M  166M 5236M|  41k   13k|  16k 2109k|1.00  70.2 |4425  3496 |1.34 0.90 0.49|2.0   0 186|   0     0 |           | 11    7    0   19    1
Jun 30 06:19:13 ubuntu dstat.sh[65982]: 30-06 06:19:13| 38   7  53   0   0|1206M 1134M  166M 5238M|  19k   11k|  16k 6692k|1.00  64.0 |3383    13k|1.31 0.91 0.50|1.0   0  36|   0     0 |           | 11    6    0   19    2
Jun 30 06:19:14 ubuntu dstat.sh[65982]: 30-06 06:19:14| 41   6  50   2   0|1232M 1079M  167M 5264M| 172k 5406B|   0  9259k|   0   533 |5221  6284 |1.31 0.91 0.50|2.0   0  11|   0     0 |           | 11    8    0   19    2
Jun 30 06:19:15 ubuntu dstat.sh[65982]: 30-06 06:19:15| 35   7  42  13   0|1228M 1054M  169M 5288M|5748B 1567B|   0    70M|   0  5020 |  19k   36k|1.31 0.91 0.50|2.0   0  72|   0     0 |           | 11    8    0   19    2
Jun 30 06:19:16 ubuntu dstat.sh[65982]: 30-06 06:19:16| 43   7  48   1   0|1214M 1046M  169M 5307M|5149B 1512B|   0  8332k|   0   429 |4272  4052 |1.31 0.91 0.50|2.0   0  75|   0     0 |           | 11    6    0   19    2
Jun 30 06:19:17 ubuntu dstat.sh[65982]: 30-06 06:19:17| 44   5  49   1   0|1216M 1027M  170M 5322M|5070B 1561B|   0  4031k|   0   225 |3396  2464 |1.31 0.91 0.50|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 30 06:19:18 ubuntu dstat.sh[65982]: 30-06 06:19:18| 44   5  48   1   0|1193M 1020M  172M 5347M|5946B 1665B|   0  9795k|   0   666 |4042  3816 |1.37 0.92 0.51|2.0   0  10|   0     0 |           | 11    6    0   19    2
Jun 30 06:19:19 ubuntu dstat.sh[65982]: 30-06 06:19:19| 43   6  49   0   0|1257M  965M  172M 5337M|6022B 1987B|   0  1856k|   0   133 |2980  1985 |1.37 0.92 0.51|2.0   0 2.0|   0     0 |           | 11    4    0   19    0
Jun 30 06:19:20 ubuntu dstat.sh[65982]: 30-06 06:19:20| 35  10  54   0   0|1240M  982M  172M 5337M|  12k 4452B|   0   722k|   0  38.1 |4342  3089 |1.37 0.92 0.51|2.0   0 233|   0     0 |           | 11    5    0   19    0
Jun 30 06:19:21 ubuntu dstat.sh[65982]: 30-06 06:19:21| 31  24  44   0   0|1216M  999M  172M 5344M|5615B 1737B|   0  2148k|   0   189 |7830  8286 |1.37 0.92 0.51|1.0   0 493|   0     0 |           | 11    4    0   19    0
Jun 30 06:19:22 ubuntu dstat.sh[65982]: 30-06 06:19:22| 50  18  30   0   0|1223M  991M  172M 5345M|5033B 1618B|   0    88k|   0  1.00 |  15k   25k|1.37 0.92 0.51|3.0   0 260|   0     0 |           | 11    5    0   19    0
Jun 30 06:19:23 ubuntu dstat.sh[65982]: 30-06 06:19:23| 64  12  23   0   0|1247M  974M  172M 5338M|5163B 1571B|   0  3170k|   0   193 |  10k   15k|1.50 0.96 0.52|4.0   0  15|   0     0 |           | 11    5    0   19    0
Jun 30 06:19:24 ubuntu dstat.sh[65982]: 30-06 06:19:24| 65   9  24   0   0|1291M  930M  172M 5338M|5387B 1616B|   0   247k|   0  7.98 |3796  1693 |1.50 0.96 0.52|3.0   0  26|   0     0 |           | 11    5    0   19    0
Jun 30 06:19:25 ubuntu dstat.sh[65982]: 30-06 06:19:25| 32  11  54   0   0|1314M  904M  172M 5340M|5227B 1619B|   0  2599k|   0   165 |4271  5231 |1.50 0.96 0.52|1.0   0 168|   0     0 |           | 11    4    0   19    0
Jun 30 06:19:26 ubuntu dstat.sh[65982]: 30-06 06:19:26|  3   2  94   0   0|1304M  914M  172M 5340M|4998B 1620B|   0   844k|   0  42.0 |1120  1417 |1.50 0.96 0.52|2.0   0  23|   0     0 |           | 11    4    0   19    0
Jun 30 06:19:27 ubuntu dstat.sh[65982]: 30-06 06:19:27| 17   3  74   0   0|1353M  865M  172M 5340M|4784B 1565B|   0     0 |   0     0 |1655  1352 |1.50 0.96 0.52|2.0   0   0|   0     0 |           | 11    4    0   19    0
Jun 30 06:19:28 ubuntu dstat.sh[65982]: 30-06 06:19:28| 21   3  73   0   0|1382M  837M  172M 5340M|4680B 1620B|   0    22M|   0   325 |1899  1455 |1.46 0.96 0.52|1.0   0   0|   0     0 |           | 11    4    0   19    0
Jun 30 06:19:29 ubuntu dstat.sh[65982]: 30-06 06:19:29| 22   2  72   1   0|1399M  819M  172M 5341M|4413B 1512B|   0  1808k|   0   190 |3235  4394 |1.46 0.96 0.52|1.0   0 1.0|   0     0 |           | 11   10    0   13    0
Jun 30 06:19:30 ubuntu dstat.sh[65982]: 30-06 06:19:30| 22   5  72   0   0|1349M  870M  172M 5341M|4544B 1565B|   0  2579k|   0   149 |2560  2318 |1.46 0.96 0.52|1.0   0  42|   0     0 |           | 11    4    0   15    0
