Jul 26 23:08:54 jammy-provider-cloud-0000007420 systemd[1]: Started Devstack devstack@dstat.service.
Jul 26 23:08:54 jammy-provider-cloud-0000007420 dstat.sh[57749]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 26 23:08:54 jammy-provider-cloud-0000007420 dstat.sh[57749]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 26 23:08:54 jammy-provider-cloud-0000007420 dstat.sh[57749]: 26-07 23:08:54|                   |1021M 1879M  157M 4577M|           |           |           |           |1.23 0.82 0.45|1.0   0    |           |   0     0 |  9    6    4   17    2
Jul 26 23:08:55 jammy-provider-cloud-0000007420 dstat.sh[57749]: 26-07 23:08:55| 22  19  57   0   0|1029M 1866M  157M 4582M| 836k   31k|   0  2780k|   0   115 |4673  7858 |1.23 0.82 0.45|1.0   0 589|   0     0 |   0     0 |  9    6    4   17    2
Jul 26 23:08:56 jammy-provider-cloud-0000007420 dstat.sh[57749]: 26-07 23:08:56| 25  19  57   1   0|1019M 1866M  157M 4592M| 871k   24k|   0  4180k|   0  85.0 |4906  8462 |1.29 0.84 0.46|2.0   0 476|   0     0 |   0     0 |  9    4    4   17    2
Jul 26 23:08:57 jammy-provider-cloud-0000007420 dstat.sh[57749]: 26-07 23:08:57| 45  15  37   0   0|1184M 1688M  158M 4726M|  85k 4516B|  11M  348k| 130  19.0 |6339    10k|1.29 0.84 0.46|1.0   0 141|   0     0 |   0     0 | 10    5    4   17    2
Jul 26 23:08:58 jammy-provider-cloud-0000007420 dstat.sh[57749]: 26-07 23:08:58| 46  17  36   1   0|1170M 1698M  158M 4730M|2338k   27k| 404k 3384k|4.00  49.1 |3592  4396 |1.29 0.84 0.46|3.0   0 317|   0     0 |   0     0 | 10    6    4   17    2
Jul 26 23:08:59 jammy-provider-cloud-0000007420 dstat.sh[57749]: 26-07 23:08:59| 59  11  29   0   0|1225M 1623M  158M 4747M|  13k 3655B|1162k 4288k|14.0  92.8 |2142  2965 |1.29 0.84 0.46|3.0   0  90|   0     0 |   0     0 | 10    7    4   19    2
Jul 26 23:09:00 jammy-provider-cloud-0000007420 dstat.sh[57749]: 26-07 23:09:00| 59   7  31   2   0|1267M 1554M  159M 4770M| 919k   14k|   0    15M|   0   815 |4354  7337 |1.29 0.84 0.46|6.0   0  11|   0     0 |   0     0 | 10    8    4   19    2
Jul 26 23:09:01 jammy-provider-cloud-0000007420 dstat.sh[57749]: 26-07 23:09:01| 52   8  31   7   0|1282M 1502M  161M 4802M|  46k 3636B|   0    66M|   0  4755 |  14k   32k|1.67 0.93 0.49|3.0   0  63|   0     0 |   0     0 | 10    9    4   19    2
Jul 26 23:09:02 jammy-provider-cloud-0000007420 dstat.sh[57749]: 26-07 23:09:02| 58   8  34   0   0|1173M 1623M  161M 4790M| 949k   17k|   0  2653k|   0  65.1 |2217  2434 |1.67 0.93 0.49|3.0   0  79|   0     0 |   0     0 | 10    4    4   19    0
Jul 26 23:09:03 jammy-provider-cloud-0000007420 dstat.sh[57749]: 26-07 23:09:03| 64   8  27   0   0|1235M 1560M  161M 4791M|  12k 4085B|   0  3298k|   0   101 |9388    18k|1.67 0.93 0.49|3.0   0  18|   0     0 |   0     0 | 10    6    4   19    0
