Jun 04 15:24:42 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 04 15:24:42 ubuntu dstat.sh[65327]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 04 15:24:42 ubuntu dstat.sh[65327]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 04 15:24:42 ubuntu dstat.sh[65327]: 04-06 15:24:42|                   | 962M 1346M  164M 5152M|           |           |           |           |1.21 0.79 0.46|1.0   0    |           |           | 10    6    0   17    0
Jun 04 15:24:43 ubuntu dstat.sh[65327]: 04-06 15:24:43| 20  21  57   1   0| 974M 1334M  164M 5152M|  39k   16k|   0  3150k|   0   121 |6246  5273 |1.21 0.79 0.46|1.5   0 447|   0     0 |           | 10    6    0   17    0
Jun 04 15:24:44 ubuntu dstat.sh[65327]: 04-06 15:24:44| 22  22  54   0   0| 978M 1328M  164M 5153M|  43k   15k|   0  2532k|   0   131 |5900  4640 |1.20 0.80 0.46|4.0   0 389|   0     0 |           | 10    6    0   17    0
Jun 04 15:24:45 ubuntu dstat.sh[65327]: 04-06 15:24:45| 30  19  49   0   0| 978M 1312M  165M 5168M| 141k   15k|   0  1841k|   0  52.9 |5979  6793 |1.20 0.80 0.46|3.0   0 262|   0     0 |           | 10    5    0   17    1
Jun 04 15:24:46 ubuntu dstat.sh[65327]: 04-06 15:24:46| 36  13  50   1   0|1088M 1186M  165M 5303M|  48k 3012B|   0  1840k|   0  72.1 |5053  5380 |1.20 0.80 0.46|3.0   0 102|   0     0 |           | 11    4    0   17    2
Jun 04 15:24:47 ubuntu dstat.sh[65327]: 04-06 15:24:47| 39  12  48   0   0|1108M 1149M  166M 5318M|4158B 1458B|   0  4648k|   0  57.0 |4337  2749 |1.20 0.80 0.46|3.0   0 123|   0     0 |           | 11    6    0   17    2
Jun 04 15:24:48 ubuntu dstat.sh[65327]: 04-06 15:24:48| 38  11  48   1   0|1158M 1073M  167M 5340M|4213B 1456B|  32k 5773k|2.00   199 |4581  3682 |1.20 0.80 0.46|2.0   0 158|   0     0 |           | 11    6    0   19    2
Jun 04 15:24:49 ubuntu dstat.sh[65327]: 04-06 15:24:49| 44   6  49   1   0|1211M  988M  168M 5366M|4263B 1621B|   0  4163k|   0  98.1 |3157  1937 |1.26 0.82 0.47|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 04 15:24:50 ubuntu dstat.sh[65327]: 04-06 15:24:50| 37   6  47   8   0|1243M  957M  169M 5363M|4187B 1941B|   0    25M|   0  2090 |9910    17k|1.26 0.82 0.47|4.0   0  36|   0     0 |           | 11    6    0   19    0
Jun 04 15:24:51 ubuntu dstat.sh[65327]: 04-06 15:24:51| 32   8  46  12   0|1269M  926M  170M 5367M|8284B 2730B|   0    50M|   0  4040 |  14k   27k|1.26 0.82 0.47|2.0   0  82|   0     0 |           | 11    7    0   19    0
Jun 04 15:24:52 ubuntu dstat.sh[65327]: 04-06 15:24:52| 39   9  49   0   0|1257M  931M  170M 5374M|6929B 3395B|   0  2055k|   0  70.0 |3614  2347 |1.26 0.82 0.47|3.0   0  79|   0     0 |           | 11    4    0   19    0
Jun 04 15:24:53 ubuntu dstat.sh[65327]: 04-06 15:24:53| 43   8  46   0   0|1288M  898M  171M 5375M|4090B 1455B|   0  1226k|   0  40.9 |  10k   18k|1.26 0.82 0.47|3.0   0  13|   0     0 |           | 11    4    0   19    0
Jun 04 15:24:54 ubuntu dstat.sh[65327]: 04-06 15:24:54| 42  11  44   1   0|1299M  887M  171M 5375M|4097B 1458B|   0  9423k|   0   456 |  12k   22k|1.32 0.84 0.48|2.0   0  29|   0     0 |           | 11    4    0   19    0
Jun 04 15:24:55 ubuntu dstat.sh[65327]: 04-06 15:24:55| 44   7  49   1   0|1222M  972M  171M 5368M|4741B 1620B|   0  1820k|   0   156 |2934  1704 |1.32 0.84 0.48|3.0   0  10|   0     0 |           | 11    4    0   19    0
Jun 04 15:24:56 ubuntu dstat.sh[65327]: 04-06 15:24:56| 27  14  58   0   0|1113M 1081M  171M 5368M|5301B 1705B|   0  4099B|   0  1.00 |4328  2732 |1.32 0.84 0.48|1.0   0 215|   0     0 |           | 11    4    0   19    0
Jun 04 15:24:57 ubuntu dstat.sh[65327]: 04-06 15:24:57|  9  22  68   0   0|1067M 1127M  171M 5368M|5468B 1715B|   0   144k|   0  9.01 |5456  3911 |1.32 0.84 0.48|1.0   0 320|   0     0 |           | 11    4    0   19    0
Jun 04 15:24:58 ubuntu dstat.sh[65327]: 04-06 15:24:58| 12  20  67   0   0|1058M 1136M  171M 5368M|5102B 1620B|   0    24k|   0  6.00 |5674  5433 |1.32 0.84 0.48|1.0   0 270|   0     0 |           | 11    4    0   19    0
Jun 04 15:24:59 ubuntu dstat.sh[65327]: 04-06 15:24:59| 34  16  50   0   0|1109M 1085M  171M 5368M|4097B 1458B|   0     0 |   0     0 |5182  5002 |1.54 0.89 0.49|2.0   0 192|   0     0 |           | 11    5    0   19    0
Jun 04 15:25:00 ubuntu dstat.sh[65327]: 04-06 15:25:00| 45   5  48   0   0|1190M 1004M  171M 5369M|4738B 1619B|   0   588k|   0  29.0 |2772  1345 |1.54 0.89 0.49|4.0   0 1.0|   0     0 |           | 11    5    0   19    0
Jun 04 15:25:01 ubuntu dstat.sh[65327]: 04-06 15:25:01| 42   9  48   0   0|1225M  968M  171M 5369M|5021B 1460B|   0   453k|   0  26.0 |3052  2101 |1.54 0.89 0.49|5.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 04 15:25:02 ubuntu dstat.sh[65327]: 04-06 15:25:02| 21  17  61   0   0|1237M  954M  171M 5371M|4498B 1619B|   0    13M|   0   254 |5745  6152 |1.54 0.89 0.49|1.0   0 221|   0     0 |           | 11    4    0   19    0
Jun 04 15:25:03 ubuntu dstat.sh[65327]: 04-06 15:25:03| 16  14  68   0   0|1283M  907M  171M 5371M|3179B  485B|   0    11M|   0   358 |3925  3306 |1.54 0.89 0.49|1.0   0 253|   0     0 |           | 11    4    0   13    0
Jun 04 15:25:04 ubuntu dstat.sh[65327]: 04-06 15:25:04| 23   4  73   0   0|1326M  865M  171M 5371M|3915B  973B|   0  2262k|   0  49.0 |1819  1226 |1.49 0.89 0.50|1.0   0   0|   0     0 |           | 11    4    0   13    0
Jun 04 15:25:05 ubuntu dstat.sh[65327]: 04-06 15:25:05| 23   3  72   1   0|1343M  848M  171M 5371M|4761B 1459B|   0  1853k|   0   200 |3629  4588 |1.49 0.89 0.50|1.0   0 1.0|   0     0 |           | 11   10    0   13    0
Jun 04 15:25:06 ubuntu dstat.sh[65327]: 04-06 15:25:06| 20   7  72   1   0|1284M  907M  171M 5371M|5643B 1622B|   0  2611k|   0   151 |2639  2363 |1.49 0.89 0.50|1.0   0  42|   0     0 |           | 11    4    0   15    0
Jun 04 15:25:07 ubuntu dstat.sh[65327]: 04-06 15:25:07| 19   2  77   0   0|1322M  869M  171M 5371M|7086B 3832B| 144k  893k|6.98  8.97 |1786  1328 |1.49 0.89 0.50|1.0   0   0|   0     0 |           | 11    9    0   15    0
Jun 04 15:25:08 ubuntu dstat.sh[65327]: 04-06 15:25:08| 22   3  73   0   0|1324M  866M  171M 5372M|7448B 3999B| 268k   24M|66.0   200 |2824  2992 |1.49 0.89 0.50|1.0   0 2.0|   0     0 |           | 11   27    0   15    0
Jun 04 15:25:09 ubuntu dstat.sh[65327]: 04-06 15:25:09| 19   6  74   0   0|1312M  878M  171M 5372M|8134B 5459B|   0  1791k|   0  94.2 |2608  2076 |1.37 0.88 0.49|1.0   0  44|   0     0 |           | 11   28    0   16    0
Jun 04 15:25:10 ubuntu dstat.sh[65327]: 04-06 15:25:10| 18   3  77   0   0|1360M  830M  171M 5372M|7988B 5602B|   0  1495k|   0  10.0 |1853  1367 |1.37 0.88 0.49|1.0   0 1.0|   0     0 |           | 11   29    0   16    0
Jun 04 15:25:11 ubuntu dstat.sh[65327]: 04-06 15:25:11| 20  12  67   0   0|1381M  809M  171M 5372M|7596B 4521B|   0  2270k|   0  17.0 |3643  2758 |1.37 0.88 0.49|2.0   0 156|   0     0 |           | 11   28    0   17    0
