Apr 16 23:27:28 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 16 23:27:29 ubuntu dstat.sh[65469]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 16 23:27:29 ubuntu dstat.sh[65469]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 16 23:27:29 ubuntu dstat.sh[65469]: 16-04 23:27:29|                   | 971M 1377M  163M 5116M|           |           |           |           |1.26 0.89 0.49|1.0   0    |           |           | 10    3    0   18    0
Apr 16 23:27:30 ubuntu dstat.sh[65469]: 16-04 23:27:30|  8  21  69   0   0| 971M 1376M  163M 5116M|9537B 2966B|   0  1248k|   0  56.0 |5460  3916 |1.25 0.89 0.50|1.0   0 305|   0     0 |           | 10    4    0   18    0
Apr 16 23:27:31 ubuntu dstat.sh[65469]: 16-04 23:27:31| 10  21  68   0   0| 977M 1370M  163M 5116M|7640B 2294B|   0   128k|   0  34.0 |5226  3553 |1.24 0.89 0.50|1.0   0 292|   0     0 |           | 10    4    0   18    0
Apr 16 23:27:32 ubuntu dstat.sh[65469]: 16-04 23:27:32| 22  20  56   0   0| 969M 1378M  163M 5117M|  20k 6836B|   0   481k|   0  20.9 |5689  5085 |1.24 0.89 0.50|2.0   0 267|   0     0 |           | 10    5    0   18    0
Apr 16 23:27:33 ubuntu dstat.sh[65469]: 16-04 23:27:33| 24  19  56   0   0| 973M 1373M  163M 5117M|  23k 8228B|   0   957k|   0  31.0 |6551  7095 |1.24 0.89 0.50|6.0   0 270|   0     0 |           | 10    6    0   18    0
Apr 16 23:27:34 ubuntu dstat.sh[65469]: 16-04 23:27:34| 22  14  63   1   0|1095M 1250M  163M 5239M|  32k   12k|   0  4944k|   0  66.3 |4446  4209 |1.24 0.89 0.50|2.0   0 115|   0     0 |           | 11    8    0   18    0
Apr 16 23:27:35 ubuntu dstat.sh[65469]: 16-04 23:27:35| 31  14  53   0   0|1113M 1232M  164M 5239M|  18k   10k|   0  1028k|   0  39.0 |4219  2712 |1.22 0.89 0.50|1.0 1.0 165|   0     0 |           | 11    9    0   18    1
Apr 16 23:27:36 ubuntu dstat.sh[65469]: 16-04 23:27:36| 28   6  64   1   0|1168M 1177M  164M 5240M|  36k   11k|  32k 2868k|2.00  68.9 |2924  2217 |1.22 0.89 0.50|2.0   0  35|   0     0 |           | 11    7    0   21    1
Apr 16 23:27:37 ubuntu dstat.sh[65469]: 16-04 23:27:37| 37   4  58   0   0|1240M 1095M  164M 5248M|  23k   13k|   0  2668k|   0  51.8 |2619  1691 |1.22 0.89 0.50|2.0   0   0|   0     0 |           | 11    6    0   21    2
Apr 16 23:27:38 ubuntu dstat.sh[65469]: 16-04 23:27:38| 25   6  56  11   0|1249M 1067M  165M 5265M| 170k 8294B|   0    32M|   0  2408 |  11k   21k|1.22 0.89 0.50|4.0   0  41|   0     0 |           | 11    8    0   21    2
Apr 16 23:27:39 ubuntu dstat.sh[65469]: 16-04 23:27:39| 36   7  43  10   0|1261M 1031M  167M 5284M|4335B 1457B|   0    54M|   0  3729 |  13k   26k|1.22 0.89 0.50|3.0   0  42|   0     0 |           | 11    6    0   21    2
Apr 16 23:27:40 ubuntu dstat.sh[65469]: 16-04 23:27:40| 43   8  47   1   0|1237M 1041M  167M 5296M|4639B 1458B|   0  9417k|   0   524 |4512  4307 |1.28 0.91 0.51|3.0   0  75|   0     0 |           | 11    6    0   21    2
