Jun 03 10:23:52 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 03 10:23:52 ubuntu dstat.sh[65184]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 03 10:23:52 ubuntu dstat.sh[65184]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 03 10:23:52 ubuntu dstat.sh[65184]: 03-06 10:23:52|                   | 975M 1336M  164M 5148M|           |           |           |           |1.33 0.88 0.48|3.0   0    |           |           | 10    5    0   17    0
Jun 03 10:23:53 ubuntu dstat.sh[65184]: 03-06 10:23:53| 20  22  57   0   0| 984M 1327M  164M 5148M|  45k   16k|   0  3004k|   0   112 |6973  7283 |1.31 0.88 0.48|4.5   0 595|   0     0 |           | 10    6    0   17    0
Jun 03 10:23:54 ubuntu dstat.sh[65184]: 03-06 10:23:54| 33  20  47   1   0| 995M 1315M  164M 5149M|  23k   14k|   0  2454k|   0   123 |6682    11k|1.30 0.88 0.49|1.0   0 480|   0     0 |           | 10    6    0   18    0
Jun 03 10:23:55 ubuntu dstat.sh[65184]: 03-06 10:23:55| 29  16  51   1   0|1122M 1187M  164M 5271M|  42k   14k|   0  2893k|   0  61.8 |6882  8881 |1.30 0.88 0.49|  0   0 224|   0     0 |           | 11    6    0   18    0
Jun 03 10:23:56 ubuntu dstat.sh[65184]: 03-06 10:23:56| 18   4  75   1   0|1104M 1185M  165M 5290M| 181k   11k|   0  1981k|   0  62.9 |2357  1926 |1.30 0.88 0.49|3.0   0  52|   0     0 |           | 11    7    0   17    1
Jun 03 10:23:57 ubuntu dstat.sh[65184]: 03-06 10:23:57| 39  12  48   1   0|1123M 1147M  166M 5305M|4866B 1594B|   0  2089k|   0  69.2 |4237  2777 |1.30 0.88 0.49|3.0   0 137|   0     0 |           | 11    6    0   17    2
Jun 03 10:23:58 ubuntu dstat.sh[65184]: 03-06 10:23:58| 42   8  48   1   0|1171M 1084M  166M 5318M|4161B 1459B|  36k 3823k|3.00   130 |3805  2721 |1.36 0.90 0.49|3.0   0  93|   0     0 |           | 11    6    0   19    2
Jun 03 10:23:59 ubuntu dstat.sh[65184]: 03-06 10:23:59| 43   6  49   1   0|1213M 1013M  167M 5343M|4669B 1616B|   0  5667k|   0   270 |3457  2435 |1.36 0.90 0.49|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 03 10:24:00 ubuntu dstat.sh[65184]: 03-06 10:24:00| 37   7  46   9   0|1228M  963M  169M 5373M|4187B 1296B|   0    27M|   0  1699 |9617    16k|1.36 0.90 0.49|1.0 1.0  28|   0     0 |           | 11    8    0   19    2
Jun 03 10:24:01 ubuntu dstat.sh[65184]: 03-06 10:24:01| 37   7  42  13   0|1250M  948M  170M 5365M|3864B  642B|   0    58M|   0  4361 |  15k   28k|1.36 0.90 0.49|2.0   0  56|   0     0 |           | 11    4    0   19    0
Jun 03 10:24:02 ubuntu dstat.sh[65184]: 03-06 10:24:02| 37  10  53   1   0|1174M 1018M  170M 5370M|  12k 4412B|   0  3783k|   0   230 |3553  3089 |1.36 0.90 0.49|3.0   0 110|   0     0 |           | 11    5    0   19    0
Jun 03 10:24:03 ubuntu dstat.sh[65184]: 03-06 10:24:03| 45   7  46   0   0|1200M  990M  170M 5371M|4962B 1794B|   0  2136k|   0  88.0 |  11k   18k|1.41 0.92 0.50|2.0   0 8.0|   0     0 |           | 11    4    0   19    0
Jun 03 10:24:04 ubuntu dstat.sh[65184]: 03-06 10:24:04| 43   9  46   1   0|1231M  958M  170M 5372M|4440B 1620B|   0  9076k|   0   513 |  11k   19k|1.41 0.92 0.50|3.0   0  22|   0     0 |           | 11    4    0   19    0
Jun 03 10:24:05 ubuntu dstat.sh[65184]: 03-06 10:24:05| 42   8  48   0   0|1202M  995M  170M 5365M|5085B 1615B|   0  1404k|   0  95.7 |3713  3117 |1.41 0.92 0.50|2.0   0  16|   0     0 |           | 11    4    0   19    0
Jun 03 10:24:06 ubuntu dstat.sh[65184]: 03-06 10:24:06| 38  15  47   0   0|1170M 1027M  170M 5365M|5189B 1624B|   0    16k|   0  3.01 |4882  3557 |1.41 0.92 0.50|3.0   0 293|   0     0 |           | 11    4    0   19    0
Jun 03 10:24:07 ubuntu dstat.sh[65184]: 03-06 10:24:07| 13  22  65   0   0|1125M 1072M  170M 5365M|5007B 1620B|   0    44k|   0  11.0 |5975  4774 |1.41 0.92 0.50|1.0   0 459|   0     0 |           | 11    4    0   19    0
Jun 03 10:24:08 ubuntu dstat.sh[65184]: 03-06 10:24:08| 28  16  55   0   0|1135M 1062M  170M 5366M|4615B 1616B|   0    12k|   0  2.99 |6387  7845 |1.54 0.95 0.52|2.0   0 254|   0     0 |           | 11    5    0   19    0
Jun 03 10:24:09 ubuntu dstat.sh[65184]: 03-06 10:24:09| 45   6  48   0   0|1204M  993M  170M 5366M|4945B 1620B|   0  1060k|   0   106 |2740  1363 |1.54 0.95 0.52|4.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 03 10:24:10 ubuntu dstat.sh[65184]: 03-06 10:24:10| 43   8  48   0   0|1230M  966M  170M 5366M|4614B 1461B|   0    10M|   0  58.1 |2803  1543 |1.54 0.95 0.52|2.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 03 10:24:11 ubuntu dstat.sh[65184]: 03-06 10:24:11| 33  10  55   1   0|1226M  968M  170M 5368M|5825B 1617B|   0  3333k|   0   152 |4627  5479 |1.54 0.95 0.52|  0   0 118|   0     0 |           | 11    4    0   19    0
Jun 03 10:24:12 ubuntu dstat.sh[65184]: 03-06 10:24:12| 20   4  74   0   0|1281M  913M  170M 5368M|5450B 1617B|   0   463k|   0  24.9 |2147  1776 |1.54 0.95 0.52|1.0   0  24|   0     0 |           | 11    4    0   19    0
Jun 03 10:24:13 ubuntu dstat.sh[65184]: 03-06 10:24:13| 23   3  74   0   0|1314M  880M  170M 5368M|4710B 1462B|   0     0 |   0     0 |1734  1158 |1.50 0.95 0.52|1.0   0   0|   0     0 |           | 11    4    0   19    0
Jun 03 10:24:14 ubuntu dstat.sh[65184]: 03-06 10:24:14| 24   2  72   1   0|1338M  855M  170M 5369M|4713B 1611B|   0  1563k|   0   227 |3625  4790 |1.50 0.95 0.52|1.0   0 1.0|   0     0 |           | 11    4    0   21    0
Jun 03 10:24:15 ubuntu dstat.sh[65184]: 03-06 10:24:15| 20   8  71   1   0|1320M  874M  171M 5369M|4553B 1469B| 145k   24M|7.05   512 |2885  2486 |1.50 0.95 0.52|1.0   0  42|   0     0 |           | 11    4    0   21    0
Jun 03 10:24:16 ubuntu dstat.sh[65184]: 03-06 10:24:16| 19   2  77   0   0|1336M  858M  171M 5369M|7596B 4005B|   0  1488k|   0  25.0 |2050  1807 |1.50 0.95 0.52|1.0   0 1.0|   0     0 |           | 11   13    0   21    0
Jun 03 10:24:17 ubuntu dstat.sh[65184]: 03-06 10:24:17| 20   3  76   0   0|1339M  854M  171M 5369M|  11k 7564B| 268k 1276k|66.0  24.0 |2677  2696 |1.50 0.95 0.52|1.0   0 2.0|   0     0 |           | 11   28    0   16    0
Jun 03 10:24:18 ubuntu dstat.sh[65184]: 03-06 10:24:18| 20   6  73   0   0|1327M  866M  171M 5369M|5113B 1521B|   0   323k|   0  65.9 |2314  1610 |1.45 0.95 0.52|1.0   0  43|   0     0 |           | 11   28    0   16    0
Jun 03 10:24:19 ubuntu dstat.sh[65184]: 03-06 10:24:19| 18   2  79   0   0|1348M  845M  171M 5369M|  11k 8535B|   0   228k|   0  4.00 |2065  1650 |1.45 0.95 0.52|1.0   0   0|   0     0 |           | 11   28    0   17    0
Jun 03 10:24:20 ubuntu dstat.sh[65184]: 03-06 10:24:20| 29  16  56   0   0|1402M  791M  171M 5369M|4586B 1525B|   0    32M|   0   202 |4032  2793 |1.45 0.95 0.52|2.0   0 156|   0     0 |           | 11   28    0   17    0
Jun 03 10:24:21 ubuntu dstat.sh[65184]: 03-06 10:24:21| 37   5  58   0   0|1480M  713M  171M 5369M|  13k   10k|   0  2422k|   0  18.0 |3149  2235 |1.45 0.95 0.52|2.0   0   0|   0     0 |           | 11   30    0   17    0
Jun 03 10:24:22 ubuntu dstat.sh[65184]: 03-06 10:24:22| 36   7  56   1   0|1404M  789M  171M 5369M|  15k   11k|   0   806k|   0  19.1 |6317  7746 |1.45 0.95 0.52|2.0   0  50|   0     0 |           | 11   28    0   18    0
Jun 03 10:24:23 ubuntu dstat.sh[65184]: 03-06 10:24:23| 62  30   8   0   0|1500M  693M  171M 5369M|4341B 1459B|   0   208k|   0  20.0 |5713  4542 |1.82 1.04 0.55|6.0   0 529|   0     0 |           | 11   28    0   18    0
Jun 03 10:24:24 ubuntu dstat.sh[65184]: 03-06 10:24:24| 86  14   0   0   0|1712M  481M  171M 5370M|  15k   13k|   0  3560k|   0  48.0 |6357  4897 |1.82 1.04 0.55|4.0   0   0|   0     0 |           | 11   31    0   18    0
Jun 03 10:24:25 ubuntu dstat.sh[65184]: 03-06 10:24:25| 73  13  12   0   0|1698M  494M  171M 5370M|  36k   31k|   0  2750k|   0  58.8 |9559    13k|1.82 1.04 0.55|3.0   0 100|   0     0 |           | 11   31    0   20    0
Jun 03 10:24:26 ubuntu dstat.sh[65184]: 03-06 10:24:26| 31  13  54   0   0|1470M  722M  171M 5370M|9187B 5889B|   0  3936k|   0   222 |5344  5847 |1.82 1.04 0.55|1.0   0 210|   0     0 |           | 11   28    0   23    0
Jun 03 10:24:27 ubuntu dstat.sh[65184]: 03-06 10:24:27| 19   3  77   0   0|1477M  715M  171M 5370M|7281B 3979B|   0   321k|   0  14.0 |1847  1561 |1.82 1.04 0.55|1.0   0   0|   0     0 |           | 11   29    0   23    0
Jun 03 10:24:28 ubuntu dstat.sh[65184]: 03-06 10:24:28| 18   4  77   0   0|1431M  761M  171M 5370M|  11k 6307B|   0  1861k|   0  96.8 |3120  3246 |1.75 1.04 0.55|2.0   0  24|   0     0 |           | 11   28    0   24    0
Jun 03 10:24:29 ubuntu dstat.sh[65184]: 03-06 10:24:29| 20   6  73   0   0|1454M  738M  171M 5370M|5179B 1618B|   0  1130k|   0   121 |2262  1600 |1.75 1.04 0.55|1.0   0  44|   0     0 |           | 11   28    0   23    0
Jun 03 10:24:30 ubuntu dstat.sh[65184]: 03-06 10:24:30| 15   5  79   0   0|1444M  748M  171M 5370M|  12k 8382B|   0    72M|   0   523 |3962  4662 |1.75 1.04 0.55|2.0   0   0|   0     0 |           | 11   28    0   23    1
Jun 03 10:24:31 ubuntu dstat.sh[65184]: 03-06 10:24:31| 11  17  69   0   0|1349M  843M  171M 5370M|5545B 1685B|   0    10M|   0   102 |4915  3552 |1.75 1.04 0.55|1.0   0 304|   0     0 |           | 11   28    0   24    0
Jun 03 10:24:32 ubuntu dstat.sh[65184]: 03-06 10:24:32| 21  32  46   0   0|1369M  823M  171M 5370M|4854B 1618B|   0   140k|   0  19.0 |6009  4959 |1.75 1.04 0.55|6.0   0 654|   0     0 |           | 11   28    0   24    0
Jun 03 10:24:33 ubuntu dstat.sh[65184]: 03-06 10:24:33| 83  15   2   0   0|1607M  585M  171M 5370M|9051B 5945B|   0   140k|   0  10.0 |5024  2806 |1.85 1.07 0.57|4.0   0  86|   0     0 |           | 11   30    0   24    0
Jun 03 10:24:34 ubuntu dstat.sh[65184]: 03-06 10:24:34| 77   8  15   0   0|1670M  522M  171M 5370M|  38k   34k|   0   108k|   0  13.0 |7517    11k|1.85 1.07 0.57|4.0   0   0|   0     0 |           | 11   32    0   24    0
Jun 03 10:24:35 ubuntu dstat.sh[65184]: 03-06 10:24:35| 76  17   6   0   0|1580M  611M  171M 5370M|  17k   13k|   0   529k|   0  62.1 |7497  9253 |1.85 1.07 0.57|6.0   0 230|   0     0 |           | 11   28    0   25    0
Jun 03 10:24:36 ubuntu dstat.sh[65184]: 03-06 10:24:36| 84  16   0   0   0|1677M  514M  171M 5370M|  12k 9828B|   0  4810k|   0  46.1 |5418  3461 |1.85 1.07 0.57|4.0   0  80|   0     0 |           | 11   31    0   25    0
Jun 03 10:24:37 ubuntu dstat.sh[65184]: 03-06 10:24:37| 84   9   6   0   0|1762M  429M  171M 5371M|  41k   37k|   0   144k|   0  7.99 |7503    12k|1.85 1.07 0.57|5.0   0   0|   0     0 |           | 11   33    0   26    0
Jun 03 10:24:38 ubuntu dstat.sh[65184]: 03-06 10:24:38| 58  15  25   0   0|1589M  602M  171M 5371M|  24k   20k|   0   420k|   0  37.0 |7046    11k|1.79 1.07 0.57|2.0   0 268|   0     0 |           | 11   28    0   30    0
Jun 03 10:24:39 ubuntu dstat.sh[65184]: 03-06 10:24:39| 40   7  53   0   0|1535M  656M  171M 5371M|6419B 3809B|   0   148k|   0  10.0 |2886  2009 |1.79 1.07 0.57|2.0   0  30|   0     0 |           | 11   29    0   30    0
Jun 03 10:24:40 ubuntu dstat.sh[65184]: 03-06 10:24:40| 33   8  59   0   0|1522M  669M  171M 5371M|  16k   13k|   0   260k|   0  24.0 |4752  5284 |1.79 1.07 0.57|3.0   0  89|   0     0 |           | 11   29    0   31    0
Jun 03 10:24:41 ubuntu dstat.sh[65184]: 03-06 10:24:41| 63  20  17   0   0|1518M  673M  171M 5371M|9017B 5712B|   0   244k|   0  15.0 |5432  4529 |1.79 1.07 0.57|3.0   0 289|   0     0 |           | 11   28    0   32    0
Jun 03 10:24:42 ubuntu dstat.sh[65184]: 03-06 10:24:42| 48   7  45   0   0|1568M  623M  171M 5371M|  21k   19k|   0   180k|   0  7.00 |5663  6127 |1.79 1.07 0.57|2.0   0 1.0|   0     0 |           | 11   31    0   32    0
Jun 03 10:24:43 ubuntu dstat.sh[65184]: 03-06 10:24:43| 59  18  22   0   0|1477M  714M  171M 5371M|  14k 9811B|   0  1079k|   0  78.0 |6983  7972 |1.96 1.12 0.59|4.0   0 258|   0     0 |           | 11   28    0   33    0
Jun 03 10:24:44 ubuntu dstat.sh[65184]: 03-06 10:24:44| 70  11  19   0   0|1601M  590M  171M 5371M|  15k   14k|   0     0 |   0     0 |4760  2862 |1.96 1.12 0.59|3.0   0   0|   0     0 |           | 11   32    0   33    0
Jun 03 10:24:45 ubuntu dstat.sh[65184]: 03-06 10:24:45| 62  10  26   0   0|1593M  597M  171M 5371M|  34k   29k|   0  2765k|   0   141 |9163    13k|1.96 1.12 0.59|5.0   0  80|   0     0 |           | 11   28    0   31    0
Jun 03 10:24:46 ubuntu dstat.sh[65184]: 03-06 10:24:46| 65  17  18   0   0|1525M  665M  171M 5371M|4420B 1460B|   0   717k|   0  20.0 |4392  2897 |1.96 1.12 0.59|3.0   0 244|   0     0 |           | 11   28    0   31    0
