Jul 08 10:43:42 jammy-provider-cloud-0000007301 systemd[1]: Started Devstack devstack@dstat.service.
Jul 08 10:43:42 jammy-provider-cloud-0000007301 dstat.sh[57443]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 08 10:43:42 jammy-provider-cloud-0000007301 dstat.sh[57443]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 08 10:43:42 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:42|                   |1059M 1894M  155M 4531M|           |           |           |           |1.37 0.87 0.49|3.0   0    |           |   0     0 |  9    7    4   17    1
Jul 08 10:43:43 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:43| 62  19  18   0   0|1069M 1879M  155M 4536M| 856k   29k|   0  5722k|   0   186 |4088  6601 |1.37 0.87 0.49|4.0   0 575|   0     0 |   0     0 |  9    6    4   17    2
Jul 08 10:43:44 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:44| 57  23  19   1   0|1066M 1857M  156M 4560M|1252k   30k|  11M 3119k|66.5   134 |4580  8531 |1.37 0.87 0.49|3.0   0 516|   0     0 |   0     0 |  9    5    4   17    2
Jul 08 10:43:45 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:45| 30  15  54   0   0|1139M 1784M  156M 4682M|  18k 2565B|   0   363k|   0  21.0 |3797  5570 |1.37 0.87 0.49|2.0   0 129|   0     0 |   0     0 | 10    6    4   17    2
Jul 08 10:43:46 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:46| 37  14  49   0   0|1120M 1791M  156M 4694M|6501B 1609B|1246k   14M|15.0   374 |2765  3660 |1.37 0.87 0.49|2.0   0 262|   0     0 |   0     0 | 10    6    4   17    2
Jul 08 10:43:47 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:47| 41   8  49   1   0|1183M 1700M  157M 4716M|8709B 1529B| 327k 5324k|17.0   159 |1885  2903 |1.42 0.89 0.50|2.0   0  47|   0     0 |   0     0 | 10    6    4   19    2
Jul 08 10:43:48 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:48| 42   6  50   3   0|1218M 1631M  158M 4745M|4760B 1655B|  56k   17M|2.00  1096 |4587  8572 |1.42 0.89 0.50|3.0 1.0  10|   0     0 |   0     0 | 10    8    4   19    2
Jul 08 10:43:49 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:49| 32   8  49  10   0|1143M 1709M  159M 4741M|  11k 4304B| 379k   53M|2.99  4548 |  15k   34k|1.42 0.89 0.50|2.0   0  62|   0     0 |   0     0 | 10    6    4   19    0
Jul 08 10:43:50 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:50| 44  10  46   0   0|1147M 1704M  159M 4742M|6410B 1718B|   0  2490k|   0  92.2 |9167    18k|1.42 0.89 0.50|2.0   0  93|   0     0 |   0     0 | 10    4    4   19    0
Jul 08 10:43:51 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:51| 48   5  46   0   0|1104M 1747M  159M 4742M|4934B 1565B|   0  2282k|   0  35.0 |9327    18k|1.42 0.89 0.50|2.0   0  16|   0     0 |   0     0 | 10    4    4   19    0
Jul 08 10:43:52 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:52| 45   6  49   0   0|1142M 1709M  160M 4742M|7167B 1552B|   0  6822k|   0   385 |2075  3079 |1.47 0.91 0.51|2.0   0  12|   0     0 |   0     0 | 10    4    4   19    0
Jul 08 10:43:53 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:53| 42   9  49   0   0|1071M 1780M  160M 4742M|8256B 1569B|   0   212k|   0  11.0 |2008  2982 |1.47 0.91 0.51|2.0   0 216|   0     0 |   0     0 | 10    4    4   19    0
Jul 08 10:43:54 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:54| 19  21  59   0   0|1062M 1789M  160M 4742M|6494B 1585B|   0    64k|   0  15.0 |3292  5721 |1.47 0.91 0.51|1.0   0 539|   0     0 |   0     0 | 10    4    4   19    0
Jul 08 10:43:55 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:55| 27  15  56   0   0|1103M 1747M  160M 4743M|4932B  916B| 100k 4089B|1.00  1.00 |4985  8374 |1.47 0.91 0.51|2.0   0 221|   0     0 |   0     0 | 10    5    4   19    0
Jul 08 10:43:56 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:56| 48   3  49   0   0|1211M 1639M  160M 4744M|  43k 1068B| 588k  700k|15.0  43.0 |1264  1304 |1.47 0.91 0.51|2.0   0   0|   0     0 |   0     0 | 10    5    4   19    0
Jul 08 10:43:57 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:57| 45   6  49   0   0|1244M 1603M  160M 4746M|5604B 1461B|   0   309k|   0  38.1 |2638  6931 |1.51 0.93 0.51|2.0   0  33|   0     0 |   0     0 | 10    4    4   15    0
Jul 08 10:43:58 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:58|  2   4  93   0   0|1247M 1600M  160M 4746M|5218B 1711B|   0  1010k|   0  2.00 |1115  1735 |1.51 0.93 0.51|  0   0  85|   0     0 |   0     0 | 10    4    4   15    0
Jul 08 10:43:59 jammy-provider-cloud-0000007301 dstat.sh[57443]: 08-07 10:43:59| 15   4  81   0   0|1294M 1553M  160M 4746M|6343B 1458B|   0   504k|   0  12.0 |1296  1783 |1.51 0.93 0.51|1.0   0  21|   0     0 |   0     0 | 10    4    4   13    0
