Jun 08 15:35:07 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 08 15:35:07 ubuntu dstat.sh[64824]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 08 15:35:07 ubuntu dstat.sh[64824]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 08 15:35:07 ubuntu dstat.sh[64824]: 08-06 15:35:07|                   |1009M 1307M  163M 5144M|           |           |           |           |1.11 0.85 0.49|3.0   0    |           |           | 10    4    0   18    0
Jun 08 15:35:08 ubuntu dstat.sh[64824]: 08-06 15:35:08| 23  21  55   0   0|1006M 1311M  163M 5144M|  20k 5546B|   0  1358k|   0  63.9 |6580  5479 |1.11 0.85 0.49|3.0   0 520|   0     0 |           | 10    4    0   18    0
Jun 08 15:35:09 ubuntu dstat.sh[64824]: 08-06 15:35:09| 26  19  54   0   0| 999M 1316M  164M 5145M|  22k   11k|   0  1321k|   0  57.0 |6312  5771 |1.18 0.87 0.50|1.0   0 445|   0     0 |           | 10    5    0   18    0
Jun 08 15:35:10 ubuntu dstat.sh[64824]: 08-06 15:35:10| 26  17  55   0   0| 997M 1318M  164M 5145M|  41k   15k|   0  1810k|   0  57.9 |6684  7997 |1.18 0.87 0.50|1.0   0 252|   0     0 |           | 10    6    0   18    0
Jun 08 15:35:11 ubuntu dstat.sh[64824]: 08-06 15:35:11| 19   8  70   0   0|1091M 1223M  164M 5268M|  24k   13k|   0  4925k|   0  59.9 |3398  3503 |1.18 0.87 0.50|2.0   0  49|   0     0 |           | 11    8    0   18    0
Jun 08 15:35:12 ubuntu dstat.sh[64824]: 08-06 15:35:12| 31  10  57   1   0|1122M 1192M  164M 5268M|  38k   13k|   0  1736k|   0  60.2 |3734  2336 |1.18 0.87 0.50|1.0   0  87|   0     0 |           | 11    7    0   18    1
Jun 08 15:35:13 ubuntu dstat.sh[64824]: 08-06 15:35:13| 32  13  53   0   0|1152M 1139M  164M 5289M| 178k   10k|  32k 2531k|2.00  74.9 |4394  3280 |1.18 0.87 0.50|2.0   0 161|   0     0 |           | 11    6    0   20    2
Jun 08 15:35:14 ubuntu dstat.sh[64824]: 08-06 15:35:14| 43   7  48   1   0|1215M 1058M  165M 5303M|4990B 1456B|   0  3275k|   0  63.9 |2916  2071 |1.25 0.89 0.50|3.0   0 1.0|   0     0 |           | 11    6    0   20    2
Jun 08 15:35:15 ubuntu dstat.sh[64824]: 08-06 15:35:15| 42   5  47   5   0|1212M 1038M  166M 5323M|4793B 1463B|   0    18M|   0  1139 |6892    11k|1.25 0.89 0.50|2.0   0  10|   0     0 |           | 11    8    0   20    2
Jun 08 15:35:16 ubuntu dstat.sh[64824]: 08-06 15:35:16| 33   9  42  13   0|1218M 1000M  168M 5350M|4509B 1188B|   0    63M|   0  5071 |  16k   31k|1.25 0.89 0.50|3.0   0  72|   0     0 |           | 11    8    0   20    2
Jun 08 15:35:17 ubuntu dstat.sh[64824]: 08-06 15:35:17| 41   9  48   1   0|1220M  970M  169M 5375M|4352B 1344B|   0  8553k|   0   475 |4463  4292 |1.25 0.89 0.50|3.0   0  75|   0     0 |           | 11    6    0   20    2
Jun 08 15:35:18 ubuntu dstat.sh[64824]: 08-06 15:35:18| 42   6  48   1   0|1283M  910M  170M 5369M|4969B 1941B|   0  3765k|   0   243 |3244  2349 |1.25 0.89 0.50|2.0   0   0|   0     0 |           | 11    4    0   20    0
Jun 08 15:35:19 ubuntu dstat.sh[64824]: 08-06 15:35:19| 44   7  48   1   0|1252M  942M  170M 5369M|5138B 2588B|   0  8123k|   0   479 |4022  3532 |1.31 0.91 0.51|4.0   0  45|   0     0 |           | 11    5    0   20    0
