Jun 30 09:37:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 30 09:37:59 ubuntu dstat.sh[65629]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 30 09:37:59 ubuntu dstat.sh[65629]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 30 09:37:59 ubuntu dstat.sh[65629]: 30-06 09:37:59|                   | 948M 1409M  164M 5103M|           |           |           |           |1.13 0.66 0.39|2.0   0    |           |           | 10    6    0   18    0
Jun 30 09:38:00 ubuntu dstat.sh[65629]: 30-06 09:38:00| 24  21  53   0   0| 962M 1394M  164M 5103M|  25k   15k|   0  1983k|   0  69.0 |6765  5927 |1.13 0.66 0.39|1.5   0 576|   0     0 |           | 10    6    0   18    0
Jun 30 09:38:01 ubuntu dstat.sh[65629]: 30-06 09:38:01| 28  18  53   0   0| 979M 1376M  165M 5104M|  44k   15k|   0  2097k|   0  68.5 |6626  6208 |1.13 0.66 0.39|1.0   0 472|   0     0 |           | 10    6    0   18    0
Jun 30 09:38:02 ubuntu dstat.sh[65629]: 30-06 09:38:02| 33  16  49   1   0|1089M 1244M  165M 5247M| 176k   11k|   0  1899k|   0  52.9 |6936  7943 |1.13 0.66 0.39|1.0   0 193|   0     0 |           | 11    5    0   18    1
Jun 30 09:38:03 ubuntu dstat.sh[65629]: 30-06 09:38:03| 26   5  69   0   0|1105M 1212M  166M 5260M|5989B 1753B|   0  1157k|   0  54.0 |2755  2455 |1.12 0.66 0.39|2.0   0  67|   0     0 |           | 11    6    0   18    2
Jun 30 09:38:04 ubuntu dstat.sh[65629]: 30-06 09:38:04| 40  13  47   1   0|1106M 1193M  166M 5275M|4949B 1461B|   0  5749k|   0  68.2 |4339  2765 |1.12 0.66 0.39|2.0   0 156|   0     0 |           | 11    6    0   18    2
Jun 30 09:38:05 ubuntu dstat.sh[65629]: 30-06 09:38:05| 41   9  48   1   0|1159M 1112M  167M 5299M|5400B 1620B|  32k 6120k|2.00   219 |4098  3248 |1.12 0.66 0.39|2.0   0  66|   0     0 |           | 11    6    0   20    2
Jun 30 09:38:06 ubuntu dstat.sh[65629]: 30-06 09:38:06| 45   5  49   1   0|1204M 1037M  169M 5325M|4930B 1451B|   0  3566k|   0  77.6 |3073  1874 |1.12 0.66 0.39|4.0   0   0|   0     0 |           | 11    6    0   20    2
Jun 30 09:38:07 ubuntu dstat.sh[65629]: 30-06 09:38:07| 37   6  46   9   0|1239M 1000M  170M 5324M|5751B 2110B|   0    42M|   0  3355 |  14k   25k|1.12 0.66 0.39|2.0 1.0  52|   0     0 |           | 11    6    0   20    0
Jun 30 09:38:08 ubuntu dstat.sh[65629]: 30-06 09:38:08| 39  10  45   6   0|1237M  999M  171M 5326M|9057B 2667B|   0    39M|   0  3102 |  12k   21k|1.19 0.69 0.40|6.0   0 140|   0     0 |           | 11    5    0   20    0
Jun 30 09:38:09 ubuntu dstat.sh[65629]: 30-06 09:38:09| 41   7  51   0   0|1299M  930M  171M 5332M|7499B 3506B|   0  6510k|   0   341 |3463  2849 |1.19 0.69 0.40|3.0   0 4.0|   0     0 |           | 11    4    0   20    0
Jun 30 09:38:10 ubuntu dstat.sh[65629]: 30-06 09:38:10| 44   8  45   1   0|1265M  962M  171M 5333M|4351B 1194B|   0  8143k|   0   454 |  12k   21k|1.19 0.69 0.40|2.0   0  17|   0     0 |           | 11    4    0   20    0
Jun 30 09:38:11 ubuntu dstat.sh[65629]: 30-06 09:38:11| 43  10  46   0   0|1264M  963M  171M 5333M|4849B 1345B|   0   466k|   0  27.9 |  12k   20k|1.19 0.69 0.40|4.0   0  25|   0     0 |           | 11    4    0   20    0
Jun 30 09:38:12 ubuntu dstat.sh[65629]: 30-06 09:38:12| 45   6  49   0   0|1198M 1037M  171M 5326M|4847B 1616B|   0   367k|   0  27.9 |2982  1643 |1.19 0.69 0.40|4.0   0  16|   0     0 |           | 11    4    0   20    0
Jun 30 09:38:13 ubuntu dstat.sh[65629]: 30-06 09:38:13| 22  21  56   0   0|1098M 1137M  171M 5326M|4670B 1510B|   0    36k|   0  8.06 |6278  5205 |1.09 0.67 0.40|1.0   0 520|   0     0 |           | 11    4    0   20    0
Jun 30 09:38:14 ubuntu dstat.sh[65629]: 30-06 09:38:14| 15  18  66   0   0|1080M 1155M  171M 5327M|4980B 1620B|   0    32k|   0  7.00 |6373  6637 |1.09 0.67 0.40|  0   0 317|   0     0 |           | 11    4    0   20    0
Jun 30 09:38:15 ubuntu dstat.sh[65629]: 30-06 09:38:15| 37  12  49   0   0|1161M 1074M  171M 5327M|5380B 1614B|   0  7328k|   0   297 |4626  3651 |1.09 0.67 0.40|2.0   0 158|   0     0 |           | 11    5    0   20    0
Jun 30 09:38:16 ubuntu dstat.sh[65629]: 30-06 09:38:16| 46   4  49   0   0|1237M  997M  171M 5327M|6079B 1618B|   0   499k|   0  44.9 |2794  1218 |1.09 0.67 0.40|4.0   0   0|   0     0 |           | 11    5    0   20    0
Jun 30 09:38:17 ubuntu dstat.sh[65629]: 30-06 09:38:17| 44   8  47   0   0|1253M  980M  171M 5329M|5867B 1566B|   0  1784k|   0  99.0 |3069  3108 |1.09 0.67 0.40|4.0   0   0|   0     0 |           | 11    5    0   20    0
Jun 30 09:38:18 ubuntu dstat.sh[65629]: 30-06 09:38:18|  9   7  84   0   0|1256M  977M  171M 5330M|6450B 1567B|   0  1277k|   0  46.0 |2749  3144 |1.01 0.66 0.40|1.0   0 118|   0     0 |           | 11    4    0   20    0
Jun 30 09:38:19 ubuntu dstat.sh[65629]: 30-06 09:38:19| 17   4  78   0   0|1300M  932M  171M 5330M|6558B 1624B|   0    24k|   0  4.01 |1978  1648 |1.01 0.66 0.40|1.0   0  22|   0     0 |           | 11    4    0   20    0
Jun 30 09:38:20 ubuntu dstat.sh[65629]: 30-06 09:38:20| 23   4  72   0   0|1331M  901M  171M 5330M|6562B 1653B|   0    15M|   0  72.7 |2011  1389 |1.01 0.66 0.40|1.0   0   0|   0     0 |           | 11    4    0   20    0
Jun 30 09:38:21 ubuntu dstat.sh[65629]: 30-06 09:38:21| 24   3  72   2   0|1352M  879M  171M 5330M|5856B 1625B|   0  6557k|   0   385 |3696  4997 |1.01 0.66 0.40|2.0   0 1.0|   0     0 |           | 11   10    0   20    0
Jun 30 09:38:22 ubuntu dstat.sh[65629]: 30-06 09:38:22| 21   5  73   0   0|1315M  917M  171M 5330M|5041B 1620B|   0  8193B|   0  2.00 |2235  1538 |1.01 0.66 0.40|1.0   0  42|   0     0 |           | 11    4    0   16    0
Jun 30 09:38:23 ubuntu dstat.sh[65629]: 30-06 09:38:23| 20   2  77   0   0|1319M  913M  171M 5330M|7648B 4004B|   0  1492k|   0  16.0 |1802  1379 |0.92 0.65 0.40|2.0   0   0|   0     0 |           | 11   11    0   16    0
Jun 30 09:38:24 ubuntu dstat.sh[65629]: 30-06 09:38:24| 21   2  75   0   0|1334M  897M  171M 5331M|  10k 7656B| 268k 1451k|65.9  27.0 |2729  2853 |0.92 0.65 0.40|2.0   0 3.0|   0     0 |           | 11   28    0   17    0
Jun 30 09:38:25 ubuntu dstat.sh[65629]: 30-06 09:38:25| 21   7  72   0   0|1357M  874M  171M 5331M|4450B 1406B|   0    35M|   0   226 |2908  2393 |0.92 0.65 0.40|1.0   0  44|   0     0 |           | 11   28    0   17    0
Jun 30 09:38:26 ubuntu dstat.sh[65629]: 30-06 09:38:26| 18   3  79   0   0|1379M  852M  171M 5331M|  11k 8172B|   0  1900k|   0   124 |2026  1684 |0.92 0.65 0.40|2.0   0   0|   0     0 |           | 11   28    0   18    0
Jun 30 09:38:27 ubuntu dstat.sh[65629]: 30-06 09:38:27| 31  12  55   0   0|1442M  790M  171M 5331M|4856B 1402B|   0  2268k|   0  17.0 |3611  2381 |0.92 0.65 0.40|2.0   0 156|   0     0 |           | 11   28    0   18    0
Jun 30 09:38:28 ubuntu dstat.sh[65629]: 30-06 09:38:28| 37   5  58   0   0|1478M  753M  171M 5331M|  13k 9613B|   0    52k|   0  2.01 |3159  2323 |1.01 0.67 0.41|1.0   0   0|   0     0 |           | 11   30    0   18    0
Jun 30 09:38:29 ubuntu dstat.sh[65629]: 30-06 09:38:29| 36   8  54   0   0|1405M  826M  171M 5331M|  16k   11k|   0   236k|   0  21.0 |6891  8385 |1.01 0.67 0.41|4.0   0 144|   0     0 |           | 11   28    0   19    0
Jun 30 09:38:30 ubuntu dstat.sh[65629]: 30-06 09:38:30| 75  24   2   0   0|1539M  691M  171M 5331M|4271B 1189B|   0  2990k|   0  25.0 |5460  4224 |1.01 0.67 0.41|6.0   0 434|   0     0 |           | 11   28    0   19    0
Jun 30 09:38:31 ubuntu dstat.sh[65629]: 30-06 09:38:31| 87  12   2   0   0|1758M  473M  171M 5331M|  18k   14k|   0   380k|   0  16.0 |5588  3485 |1.01 0.67 0.41|6.0   0   0|   0     0 |           | 11   33    0   18    0
