Jun 28 00:39:29 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 28 00:39:29 ubuntu dstat.sh[67226]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 28 00:39:29 ubuntu dstat.sh[67226]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 28 00:39:29 ubuntu dstat.sh[67226]: 28-06 00:39:29|                   | 992M 1354M  166M 5111M|           |           |           |           |1.34 0.86 0.46|2.0   0    |           |           | 10    5    0   17    1
Jun 28 00:39:30 ubuntu dstat.sh[67226]: 28-06 00:39:30| 21  21  55   1   0|1003M 1343M  166M 5111M|  27k   16k|   0  4014k|   0   127 |6786  6119 |1.34 0.86 0.46|2.0   0 552|   0     0 |           | 10    5    0   17    1
Jun 28 00:39:31 ubuntu dstat.sh[67226]: 28-06 00:39:31| 26  19  54   1   0|1006M 1339M  166M 5112M|  44k   15k|   0  2193k|   0   101 |6472  6251 |1.34 0.86 0.46|2.0   0 468|   0     0 |           | 10    5    0   17    1
Jun 28 00:39:32 ubuntu dstat.sh[67226]: 28-06 00:39:32| 31  14  50   0   0|1031M 1305M  166M 5157M| 141k   15k|   0  2196k|   0  64.9 |5789  7238 |1.31 0.86 0.47|2.0   0 187|   0     0 |           | 11    5    0   17    1
Jun 28 00:39:33 ubuntu dstat.sh[67226]: 28-06 00:39:33| 28  15  43   1   0|1132M 1186M  167M 5259M|  48k 2695B|   0  1341k|   0  51.0 |3982  2993 |1.31 0.86 0.47|2.0   0  89|   0     0 |           | 11    6    0   17    2
Jun 28 00:39:34 ubuntu dstat.sh[67226]: 28-06 00:39:34| 36  12  48   1   0|1154M 1151M  167M 5268M|6335B 1460B|   0  1702k|   0  51.1 |4641  3311 |1.31 0.86 0.47|2.0   0 195|   0     0 |           | 11    6    0   19    2
Jun 28 00:39:35 ubuntu dstat.sh[67226]: 28-06 00:39:35| 36   6  48   0   0|1198M 1090M  168M 5283M|6898B 1619B|  32k 2719k|2.00   103 |2718  1772 |1.31 0.86 0.47|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 28 00:39:36 ubuntu dstat.sh[67226]: 28-06 00:39:36| 35   7  48   1   0|1237M 1027M  169M 5304M|5537B 1458B|   0  8334k|   0   145 |3135  2354 |1.31 0.86 0.47|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 28 00:39:37 ubuntu dstat.sh[67226]: 28-06 00:39:37| 37   6  47   4   0|1251M  995M  170M 5319M|5304B 1622B|   0    19M|   0  1394 |7668    12k|1.53 0.91 0.48|2.0   0  10|   0     0 |           | 11    8    0   19    2
Jun 28 00:39:38 ubuntu dstat.sh[67226]: 28-06 00:39:38| 36   7  43  11   0|1252M  960M  171M 5348M|4928B 1455B|   0    65M|   0  5043 |  17k   34k|1.53 0.91 0.48|3.0 1.0  72|   0     0 |           | 11    8    0   19    2
Jun 28 00:39:39 ubuntu dstat.sh[67226]: 28-06 00:39:39| 43   8  48   1   0|1196M 1028M  172M 5335M|6098B 2101B|   0  3210k|   0   235 |3922  2875 |1.53 0.91 0.48|4.0   0  77|   0     0 |           | 11    4    0   19    0
Jun 28 00:39:40 ubuntu dstat.sh[67226]: 28-06 00:39:40| 40   5  55   0   0|1272M  947M  172M 5340M|  11k 3752B|   0  1424k|   0  64.0 |2869  1783 |1.53 0.91 0.48|3.0   0  35|   0     0 |           | 11    5    0   19    0
Jun 28 00:39:41 ubuntu dstat.sh[67226]: 28-06 00:39:41| 45   8  45   1   0|1244M  973M  172M 5341M|4671B 1362B|   0  8586k|   0   478 |  12k   20k|1.53 0.91 0.48|3.0   0  18|   0     0 |           | 11    4    0   19    0
Jun 28 00:39:42 ubuntu dstat.sh[67226]: 28-06 00:39:42| 44   9  46   0   0|1271M  944M  172M 5342M|4838B 1459B|   0  2357k|   0  91.0 |  12k   20k|1.56 0.93 0.49|4.0   0  13|   0     0 |           | 11    4    0   19    0
Jun 28 00:39:43 ubuntu dstat.sh[67226]: 28-06 00:39:43| 38  12  48   0   0|1171M 1052M  172M 5335M|4877B 1458B|   0   568k|   0  33.0 |4678  3580 |1.56 0.93 0.49|3.0   0 202|   0     0 |           | 11    4    0   19    0
Jun 28 00:39:44 ubuntu dstat.sh[67226]: 28-06 00:39:44| 33  22  44   0   0|1160M 1064M  172M 5336M|4487B 1174B|   0    52k|   0  13.0 |6873  6979 |1.56 0.93 0.49|3.0   0 533|   0     0 |           | 11    4    0   19    0
Jun 28 00:39:45 ubuntu dstat.sh[67226]: 28-06 00:39:45| 29  16  55   0   0|1126M 1097M  172M 5336M|4672B 1610B|   0  4102B|   0  1.00 |5846  7149 |1.56 0.93 0.49|2.0   0 286|   0     0 |           | 11    5    0   19    0
Jun 28 00:39:46 ubuntu dstat.sh[67226]: 28-06 00:39:46| 46   5  48   0   0|1194M 1030M  172M 5336M|4981B 1620B|   0    17M|   0   297 |2945  1511 |1.56 0.93 0.49|3.0   0   0|   0     0 |           | 11    5    0   19    0
