Jun 18 16:25:31 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 18 16:25:31 ubuntu dstat.sh[65279]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 18 16:25:31 ubuntu dstat.sh[65279]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 18 16:25:31 ubuntu dstat.sh[65279]: 18-06 16:25:31|                   | 970M 1389M  164M 5101M|           |           |           |           |1.40 0.96 0.53|4.0   0    |           |           | 10    5    0   19    0
Jun 18 16:25:32 ubuntu dstat.sh[65279]: 18-06 16:25:32| 17  21  60   1   0| 979M 1380M  164M 5101M|  46k   17k|   0  3259k|   0   121 |6637  5988 |1.40 0.96 0.53|3.5   0 541|   0     0 |           | 10    6    0   19    0
Jun 18 16:25:33 ubuntu dstat.sh[65279]: 18-06 16:25:33| 28  20  52   1   0|1008M 1350M  165M 5102M|  22k   13k|   0  1932k|   0  92.0 |6396  6088 |1.40 0.96 0.53|3.0   0 470|   0     0 |           | 10    6    0   19    0
Jun 18 16:25:34 ubuntu dstat.sh[65279]: 18-06 16:25:34| 29  15  54   0   0|1120M 1237M  165M 5225M|  41k   13k|   0  1656k|   0  54.0 |6491  8935 |1.37 0.96 0.53|3.0   0 223|   0     0 |           | 11    8    0   19    0
Jun 18 16:25:35 ubuntu dstat.sh[65279]: 18-06 16:25:35| 35  10  54   0   0|1123M 1211M  165M 5245M| 179k   12k|   0  1859k|   0  57.0 |4287  2937 |1.37 0.96 0.53|2.0   0 150|   0     0 |           | 11    7    0   18    1
Jun 18 16:25:36 ubuntu dstat.sh[65279]: 18-06 16:25:36| 41   9  48   0   0|1177M 1141M  166M 5259M|4990B 1590B|  36k 5662k|3.00   105 |4029  2984 |1.37 0.96 0.53|2.0   0  95|   0     0 |           | 11    6    0   20    2
Jun 18 16:25:37 ubuntu dstat.sh[65279]: 18-06 16:25:37| 45   5  49   1   0|1207M 1091M  166M 5276M|4729B 1616B|   0  4075k|   0  50.9 |3146  1963 |1.37 0.96 0.53|2.0   0   0|   0     0 |           | 11    6    0   20    2
Jun 18 16:25:38 ubuntu dstat.sh[65279]: 18-06 16:25:38| 35   6  46  11   0|1231M 1033M  168M 5305M|5085B 1719B|   0    34M|   0  2375 |  12k   20k|1.37 0.96 0.53|3.0   0  46|   0     0 |           | 11    8    0   20    2
Jun 18 16:25:39 ubuntu dstat.sh[65279]: 18-06 16:25:39| 36   9  44   9   0|1167M 1065M  170M 5333M|4762B 1619B|   0    50M|   0  3402 |  13k   24k|1.42 0.98 0.54|2.0   0  85|   0     0 |           | 11    6    0   20    2
Jun 18 16:25:40 ubuntu dstat.sh[65279]: 18-06 16:25:40| 43   7  47   2   0|1218M 1020M  171M 5325M|5309B 2043B|   0    17M|   0  1224 |4968  5645 |1.42 0.98 0.54|3.0   0  27|   0     0 |           | 11    4    0   20    0
Jun 18 16:25:41 ubuntu dstat.sh[65279]: 18-06 16:25:41| 41   5  53   0   0|1280M  958M  171M 5325M|  11k 4377B|   0  1533k|   0  88.0 |3008  1748 |1.42 0.98 0.54|3.0   0  35|   0     0 |           | 11    5    0   20    0
Jun 18 16:25:42 ubuntu dstat.sh[65279]: 18-06 16:25:42| 44   8  48   1   0|1264M  966M  171M 5332M|4409B 1806B|   0  7337k|   0   539 |4518  4601 |1.42 0.98 0.54|2.0   0  18|   0     0 |           | 11    4    0   20    0
Jun 18 16:25:43 ubuntu dstat.sh[65279]: 18-06 16:25:43| 46   7  46   0   0|1293M  935M  171M 5333M|4326B 1622B|   0   933k|   0  16.0 |  12k   20k|1.42 0.98 0.54|2.0   0  13|   0     0 |           | 11    4    0   20    0
Jun 18 16:25:44 ubuntu dstat.sh[65279]: 18-06 16:25:44| 32  24  43   0   0|1241M  995M  171M 5326M|4442B 1691B|   0  2449k|   0   184 |  13k   20k|1.47 0.99 0.55|3.0   0 517|   0     0 |           | 11    4    0   20    0
Jun 18 16:25:45 ubuntu dstat.sh[65279]: 18-06 16:25:45| 39  18  42   0   0|1190M 1046M  171M 5326M|5598B 1458B|   0    44k|   0  8.00 |6372  8152 |1.47 0.99 0.55|2.0   0 332|   0     0 |           | 11    4    0   20    0
Jun 18 16:25:46 ubuntu dstat.sh[65279]: 18-06 16:25:46| 48  11  41   0   0|1253M  983M  171M 5326M|5469B 1618B|   0   128k|   0  4.99 |3541  2343 |1.47 0.99 0.55|3.0   0 173|   0     0 |           | 11    5    0   20    0
Jun 18 16:25:47 ubuntu dstat.sh[65279]: 18-06 16:25:47| 45   5  49   0   0|1286M  949M  171M 5327M|4814B 1457B|   0   372k|   0  29.0 |2694  1286 |1.47 0.99 0.55|4.0   0   0|   0     0 |           | 11    5    0   20    0
Jun 18 16:25:48 ubuntu dstat.sh[65279]: 18-06 16:25:48| 38  10  52   0   0|1295M  938M  171M 5329M|3702B 1298B|   0  1078k|   0  88.1 |3587  3647 |1.47 0.99 0.55|3.0   0  86|   0     0 |           | 11    4    0   21    0
Jun 18 16:25:49 ubuntu dstat.sh[65279]: 18-06 16:25:49| 13   7  80   0   0|1313M  920M  171M 5329M|3698B 1297B|   0  2077k|   0   121 |2328  2340 |1.43 0.99 0.55|1.0   0  55|   0     0 |           | 11    4    0   21    0
Jun 18 16:25:50 ubuntu dstat.sh[65279]: 18-06 16:25:50| 23   2  73   0   0|1339M  894M  171M 5329M|4597B 1563B|   0   699k|   0  86.8 |1836  1338 |1.43 0.99 0.55|1.0   0   0|   0     0 |           | 11    4    0   21    0
Jun 18 16:25:51 ubuntu dstat.sh[65279]: 18-06 16:25:51| 23   3  73   1   0|1362M  871M  171M 5329M|4657B 1459B|   0  1005k|   0   125 |2698  2792 |1.43 0.99 0.55|3.0 1.0 2.0|   0     0 |           | 11   10    0   21    0
Jun 18 16:25:52 ubuntu dstat.sh[65279]: 18-06 16:25:52| 21   5  71   2   0|1341M  891M  171M 5329M|4687B 1622B|   0    19M|   0   422 |3746  4557 |1.43 0.99 0.55|1.0   0  42|   0     0 |           | 11    4    0   23    0
Jun 18 16:25:53 ubuntu dstat.sh[65279]: 18-06 16:25:53| 21   2  76   0   0|1383M  850M  171M 5329M|5745B 3414B|   0   610k|   0  22.9 |1781  1329 |1.43 0.99 0.55|  0   0   0|   0     0 |           | 11    5    0   23    0
Jun 18 16:25:54 ubuntu dstat.sh[65279]: 18-06 16:25:54| 21   2  76   1   0|1381M  851M  171M 5330M|7464B 4453B| 268k 1053k|66.1  34.0 |2573  2668 |1.39 0.99 0.55|2.0   0 2.0|   0     0 |           | 11   27    0   23    0
Jun 18 16:25:55 ubuntu dstat.sh[65279]: 18-06 16:25:55| 20   5  75   0   0|1405M  827M  171M 5330M|8451B 5213B|   0   953k|   0  23.0 |2504  2072 |1.39 0.99 0.55|2.0   0  44|   0     0 |           | 11   28    0   20    0
Jun 18 16:25:56 ubuntu dstat.sh[65279]: 18-06 16:25:56| 19   2  77   0   0|1434M  798M  171M 5330M|9055B 5649B|   0  2321k|   0  53.0 |1772  1346 |1.39 0.99 0.55|2.0   0   0|   0     0 |           | 11   29    0   20    0
Jun 18 16:25:57 ubuntu dstat.sh[65279]: 18-06 16:25:57| 27  11  61   0   0|1420M  812M  171M 5330M|7457B 4388B|   0    37M|   0   215 |4295  3452 |1.39 0.99 0.55|2.0   0 156|   0     0 |           | 11   28    0   21    0
Jun 18 16:25:58 ubuntu dstat.sh[65279]: 18-06 16:25:58| 37   6  57   0   0|1456M  776M  171M 5330M|  13k 9487B|   0     0 |   0     0 |3210  2346 |1.39 0.99 0.55|4.0   0   0|   0     0 |           | 11   30    0   21    0
Jun 18 16:25:59 ubuntu dstat.sh[65279]: 18-06 16:25:59| 36   5  56   0   0|1392M  839M  171M 5330M|  15k   12k|   0  1258k|   0  44.9 |6242  7822 |1.60 1.04 0.57|2.0   0  49|   0     0 |           | 11   28    0   20    0
Jun 18 16:26:00 ubuntu dstat.sh[65279]: 18-06 16:26:00| 69  28   4   0   0|1535M  697M  171M 5330M|5358B 1625B|   0  2492k|   0  34.1 |5600  4470 |1.60 1.04 0.57|6.0   0 531|   0     0 |           | 11   28    0   20    0
Jun 18 16:26:01 ubuntu dstat.sh[65279]: 18-06 16:26:01| 85  10   4   0   0|1751M  481M  171M 5330M|  18k   15k|   0  4083B|   0  1.00 |5101  3284 |1.60 1.04 0.57|5.0   0 1.0|   0     0 |           | 11   32    0   20    0
Jun 18 16:26:02 ubuntu dstat.sh[65279]: 18-06 16:26:02| 80   9  11   0   0|1808M  424M  171M 5333M|  33k   29k|   0    12M|   0   481 |8770    17k|1.60 1.04 0.57|6.0   0  34|   0     0 |           | 11   30    0   24    0
Jun 18 16:26:03 ubuntu dstat.sh[65279]: 18-06 16:26:03| 35  12  52   0   0|1450M  782M  171M 5330M|8976B 4286B|   0   384k|   0  30.0 |4931  9187 |1.60 1.04 0.57|1.0   0 305|   0     0 |           | 11   28    0   26    0
Jun 18 16:26:04 ubuntu dstat.sh[65279]: 18-06 16:26:04| 22   4  74   0   0|1500M  732M  171M 5330M|6753B 1563B|   0   184k|   0  7.98 |1996  1360 |1.56 1.04 0.57|1.0   0 7.0|   0     0 |           | 11   28    0   26    0
Jun 18 16:26:05 ubuntu dstat.sh[65279]: 18-06 16:26:05| 16   2  82   0   0|1492M  739M  171M 5330M|  13k 8510B|   0   208k|   0  19.0 |2680  3025 |1.56 1.04 0.57|2.0   0   0|   0     0 |           | 11   28    0   26    1
Jun 18 16:26:06 ubuntu dstat.sh[65279]: 18-06 16:26:06| 20   6  72   0   0|1453M  778M  171M 5330M|6531B 1523B|   0   779k|   0  53.9 |2729  2201 |1.56 1.04 0.57|1.0   0  68|   0     0 |           | 11   28    0   27    0
Jun 18 16:26:07 ubuntu dstat.sh[65279]: 18-06 16:26:07| 19   3  78   0   0|1449M  783M  171M 5330M|9158B 6047B|   0    30M|   0   233 |2561  2313 |1.56 1.04 0.57|1.0   0   0|   0     0 |           | 11   29    0   25    0
Jun 18 16:26:08 ubuntu dstat.sh[65279]: 18-06 16:26:08| 13  11  74   0   0|1412M  819M  171M 5330M|6660B 3998B|   0  1210k|   0  45.1 |4712  4472 |1.56 1.04 0.57|1.0   0 242|   0     0 |           | 11   28    0   26    0
Jun 18 16:26:09 ubuntu dstat.sh[65279]: 18-06 16:26:09| 33  30  38   0   0|1433M  799M  171M 5330M|3934B 1513B|   0   200k|   0  20.0 |6357  5533 |1.51 1.04 0.57|5.0   0 796|   0     0 |           | 11   28    0   26    0
Jun 18 16:26:10 ubuntu dstat.sh[65279]: 18-06 16:26:10| 87  12   1   0   0|1660M  572M  171M 5330M|6367B 4285B|   0   148k|   0  7.00 |4792  2029 |1.51 1.04 0.57|4.0   0   0|   0     0 |           | 11   30    0   26    0
Jun 18 16:26:11 ubuntu dstat.sh[65279]: 18-06 16:26:11| 71   8  20   0   0|1703M  529M  171M 5331M|  39k   37k|   0   176k|   0  19.0 |8745    12k|1.51 1.04 0.57|4.0   0 1.0|   0     0 |           | 11   32    0   26    0
Jun 18 16:26:12 ubuntu dstat.sh[65279]: 18-06 16:26:12| 78  18   4   0   0|1511M  720M  171M 5331M|  16k   12k|   0    65M|   0   436 |8047    10k|1.51 1.04 0.57|7.0   0 310|   0     0 |           | 11   28    0   27    0
Jun 18 16:26:13 ubuntu dstat.sh[65279]: 18-06 16:26:13| 88  12   0   0   0|1689M  542M  171M 5331M|  10k 7805B|   0   967k|   0  11.0 |5157  2961 |1.51 1.04 0.57|7.0   0   0|   0     0 |           | 11   30    0   27    0
Jun 18 16:26:14 ubuntu dstat.sh[65279]: 18-06 16:26:14| 84   9   6   0   0|1780M  451M  171M 5331M|  41k   37k|   0   184k|   0  11.0 |9079    12k|1.79 1.11 0.60|5.0   0   0|   0     0 |           | 11   33    0   28    0
Jun 18 16:26:15 ubuntu dstat.sh[65279]: 18-06 16:26:15| 63  12  24   0   0|1561M  670M  171M 5331M|  27k   22k|   0   500k|   0  39.0 |8723    12k|1.79 1.11 0.60|3.0   0 268|   0     0 |           | 11   28    0   32    0
Jun 18 16:26:16 ubuntu dstat.sh[65279]: 18-06 16:26:16| 43   8  49   0   0|1540M  691M  171M 5331M|5509B 1554B|   0   148k|   0  6.00 |2998  1606 |1.79 1.11 0.60|2.0   0  30|   0     0 |           | 11   28    0   32    0
Jun 18 16:26:17 ubuntu dstat.sh[65279]: 18-06 16:26:17| 31   3  64   0   0|1531M  700M  171M 5331M|  19k   15k|   0  1822k|   0   139 |4834  5785 |1.79 1.11 0.60|3.0   0   0|   0     0 |           | 11   29    0   33    0
Jun 18 16:26:18 ubuntu dstat.sh[65279]: 18-06 16:26:18| 55  18  27   0   0|1482M  749M  171M 5331M|9064B 5666B|   0   364k|   0  17.0 |5353  4706 |1.79 1.11 0.60|3.0   0 378|   0     0 |           | 11   28    0   34    0
Jun 18 16:26:19 ubuntu dstat.sh[65279]: 18-06 16:26:19| 54   6  39   0   0|1584M  646M  171M 5331M|  17k   15k|   0   196k|   0  12.0 |4152  3468 |1.81 1.12 0.61|2.0   0   0|   0     0 |           | 11   31    0   34    0
Jun 18 16:26:20 ubuntu dstat.sh[65279]: 18-06 16:26:20| 55  15  30   0   0|1473M  757M  171M 5332M|  20k   16k|   0  1529k|   0  70.1 |7803    11k|1.81 1.12 0.61|5.0   0 264|   0     0 |           | 11   28    0   35    0
Jun 18 16:26:21 ubuntu dstat.sh[65279]: 18-06 16:26:21| 83  10   6   0   0|1611M  619M  171M 5332M|9021B 7080B|   0   196k|   0  7.99 |4766  1955 |1.81 1.12 0.61|1.0   0 1.0|   0     0 |           | 11   31    0   35    0
Jun 18 16:26:22 ubuntu dstat.sh[65279]: 18-06 16:26:22| 58   6  34   0   0|1620M  610M  171M 5332M|  40k   34k|   0   731k|   0  34.9 |9764    14k|1.81 1.12 0.61|5.0   0   0|   0     0 |           | 11   29    0   38    0
Jun 18 16:26:23 ubuntu dstat.sh[65279]: 18-06 16:26:23| 64  18  18   0   0|1510M  720M  171M 5332M|5361B 2031B|   0  3784k|   0   211 |5466  4667 |1.81 1.12 0.61|3.0   0 324|   0     0 |           | 11   28    0   38    0
Jun 18 16:26:24 ubuntu dstat.sh[65279]: 18-06 16:26:24| 55   7  38   0   0|1599M  631M  171M 5332M|  17k   14k|   0    96k|   0  10.0 |4173  3060 |1.90 1.15 0.62|3.0   0   0|   0     0 |           | 11   31    0   32    0
