Jun 08 11:11:31 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 08 11:11:31 ubuntu dstat.sh[64880]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 08 11:11:31 ubuntu dstat.sh[64880]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 08 11:11:31 ubuntu dstat.sh[64880]: 08-06 11:11:31|                   | 964M 1349M  163M 5147M|           |           |           |           |1.04 0.86 0.51|4.0   0    |           |           | 10    2    0   17    0
Jun 08 11:11:32 ubuntu dstat.sh[64880]: 08-06 11:11:32| 28  22  49   0   0| 968M 1344M  163M 5148M| 240k   11k|   0  4960k|   0   221 |6207  4805 |1.12 0.88 0.52|3.0   0 428|   0     0 |           | 10    2    0   17    0
Jun 08 11:11:33 ubuntu dstat.sh[64880]: 08-06 11:11:33| 33  22  43   0   0|1017M 1293M  163M 5150M|6740B 3274B|   0   344k|   0   122 |6063  4568 |1.19 0.89 0.53|3.0   0 421|   0     0 |           | 10    4    0   17    0
Jun 08 11:11:34 ubuntu dstat.sh[64880]: 08-06 11:11:34| 37  18  43   0   0|1015M 1295M  163M 5150M|  25k 7121B|   0   283k|   0  14.0 |6006  6962 |1.19 0.89 0.53|2.0   0 299|   0     0 |           | 10    5    0   17    0
Jun 08 11:11:35 ubuntu dstat.sh[64880]: 08-06 11:11:35| 28  14  55   1   0|1115M 1195M  164M 5272M|  44k   16k|   0  1926k|   0  57.1 |5746  7022 |1.19 0.89 0.53|1.0   0 145|   0     0 |           | 11    8    0   17    0
Jun 08 11:11:36 ubuntu dstat.sh[64880]: 08-06 11:11:36| 31  12  55   0   0|1122M 1187M  164M 5272M|  26k   14k|   0  5226k|   0  78.9 |4327  2961 |1.19 0.89 0.53|3.0   0 175|   0     0 |           | 11   10    0   17    0
Jun 08 11:11:37 ubuntu dstat.sh[64880]: 08-06 11:11:37| 33   6  57   1   0|1180M 1128M  164M 5273M|  42k   15k|  32k 3042k|2.00  75.1 |3143  2356 |1.26 0.91 0.53|1.0   0  35|   0     0 |           | 11    8    0   19    0
Jun 08 11:11:38 ubuntu dstat.sh[64880]: 08-06 11:11:38| 39   5  55   1   0|1196M 1090M  164M 5294M| 184k   17k|   0  3659k|   0  78.8 |3110  2035 |1.26 0.91 0.53|3.0   0 3.0|   0     0 |           | 11    7    0   19    1
Jun 08 11:11:39 ubuntu dstat.sh[64880]: 08-06 11:11:39| 36   6  46   8   0|1213M 1051M  166M 5312M|5229B 1595B|   0    27M|   0  1847 |  10k   17k|1.26 0.91 0.53|2.0 1.0  40|   0     0 |           | 11    8    0   19    2
Jun 08 11:11:40 ubuntu dstat.sh[64880]: 08-06 11:11:40| 38   6  44   9   0|1220M 1021M  167M 5331M|5293B 1457B|   0    55M|   0  3617 |  14k   25k|1.26 0.91 0.53|2.0   0  42|   0     0 |           | 11    6    0   19    2
Jun 08 11:11:41 ubuntu dstat.sh[64880]: 08-06 11:11:41| 41   8  48   1   0|1185M 1032M  168M 5352M|6071B 1618B|   0  7736k|   0   578 |4108  3239 |1.26 0.91 0.53|2.0   0  75|   0     0 |           | 11    6    0   19    2
Jun 08 11:11:42 ubuntu dstat.sh[64880]: 08-06 11:11:42| 44   5  49   1   0|1221M  981M  169M 5363M|5925B 1616B|   0  2789k|   0   162 |3131  1946 |1.32 0.93 0.54|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 08 11:11:43 ubuntu dstat.sh[64880]: 08-06 11:11:43| 44   6  47   2   0|1190M  985M  170M 5388M|4636B 1457B|   0    10M|   0   655 |4125  3971 |1.32 0.93 0.54|3.0   0  10|   0     0 |           | 11    6    0   19    2
Jun 08 11:11:44 ubuntu dstat.sh[64880]: 08-06 11:11:44| 43   7  49   1   0|1240M  949M  170M 5374M|5324B 2108B|   0  1245k|   0   112 |3056  1718 |1.32 0.93 0.54|2.0   0  19|   0     0 |           | 11    4    0   19    0
Jun 08 11:11:45 ubuntu dstat.sh[64880]: 08-06 11:11:45| 39   7  53   1   0|1239M  943M  170M 5379M|  12k 4675B|   0  2287k|   0   168 |3387  2069 |1.32 0.93 0.54|2.0   0 113|   0     0 |           | 11    4    0   19    0
Jun 08 11:11:46 ubuntu dstat.sh[64880]: 08-06 11:11:46| 32  25  42   0   0|1249M  932M  170M 5380M|5228B 1617B|   0   144k|   0  12.0 |  12k   18k|1.32 0.93 0.54|3.0   0 466|   0     0 |           | 11    4    0   19    0
Jun 08 11:11:47 ubuntu dstat.sh[64880]: 08-06 11:11:47| 38  20  41   0   0|1212M  967M  170M 5381M|4766B 1460B|   0   100k|   0  4.01 |  16k   26k|1.77 1.03 0.58|2.0   0 269|   0     0 |           | 11    4    0   19    0
Jun 08 11:11:48 ubuntu dstat.sh[64880]: 08-06 11:11:48| 63  14  21   0   0|1282M  905M  170M 5374M|4436B 1451B|   0  4478k|   0   278 |4260  2470 |1.77 1.03 0.58|4.0   0 135|   0     0 |           | 11    5    0   19    0
Jun 08 11:11:49 ubuntu dstat.sh[64880]: 08-06 11:11:49| 68   8  24   0   0|1308M  879M  170M 5375M|4790B 1465B|   0   442k|   0  30.1 |4000  1700 |1.77 1.03 0.58|3.0   0  70|   0     0 |           | 11    5    0   19    0
Jun 08 11:11:50 ubuntu dstat.sh[64880]: 08-06 11:11:50| 42  10  46   0   0|1328M  857M  170M 5377M|4586B 1499B|   0  1183k|   0   104 |3518  4960 |1.77 1.03 0.58|3.0   0 5.0|   0     0 |           | 11    5    0   19    0
Jun 08 11:11:51 ubuntu dstat.sh[64880]: 08-06 11:11:51|  5   8  86   0   0|1325M  860M  170M 5377M|4646B 1455B|   0    21M|   0   325 |2681  2533 |1.77 1.03 0.58|2.0   0 118|   0     0 |           | 11    4    0   16    0
Jun 08 11:11:52 ubuntu dstat.sh[64880]: 08-06 11:11:52| 19   5  75   0   0|1378M  807M  170M 5377M|4872B 1456B|   0     0 |   0     0 |1964  1595 |1.71 1.03 0.58|2.0   0  22|   0     0 |           | 11    4    0   16    0
Jun 08 11:11:53 ubuntu dstat.sh[64880]: 08-06 11:11:53| 23   3  74   0   0|1407M  777M  170M 5377M|4072B  649B|   0  8199B|   0  2.00 |1673  1095 |1.71 1.03 0.58|2.0   0   0|   0     0 |           | 11    4    0   16    0
Jun 08 11:11:54 ubuntu dstat.sh[64880]: 08-06 11:11:54| 23   2  72   1   0|1416M  768M  170M 5378M|3570B  810B|   0  1740k|   0   190 |3415  4474 |1.71 1.03 0.58|2.0   0 1.0|   0     0 |           | 11   10    0   16    0
