Jun 28 15:15:49 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 28 15:15:49 ubuntu dstat.sh[65248]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 28 15:15:49 ubuntu dstat.sh[65248]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 28 15:15:49 ubuntu dstat.sh[65248]: 28-06 15:15:49|                   |1045M 1301M  166M 5111M|           |           |           |           |1.55 1.01 0.52|1.0   0    |           |           | 10    6    0   19    0
Jun 28 15:15:50 ubuntu dstat.sh[65248]: 28-06 15:15:50| 17  21  60   0   0|1039M 1307M  166M 5111M|  27k   15k|   0  3108k|   0   116 |6637  5847 |1.55 1.01 0.52|2.5   0 529|   0     0 |           | 10    6    0   19    0
Jun 28 15:15:51 ubuntu dstat.sh[65248]: 28-06 15:15:51| 27  18  53   1   0|1002M 1343M  166M 5112M|  41k   14k|   0  1910k|   0  92.4 |6552  6100 |1.55 1.01 0.52|2.0   0 458|   0     0 |           | 10    6    0   18    0
Jun 28 15:15:52 ubuntu dstat.sh[65248]: 28-06 15:15:52| 33  15  52   0   0|1074M 1269M  166M 5235M|  24k   14k|   0  1725k|   0  50.0 |6294  8829 |1.55 1.01 0.52|  0   0 212|   0     0 |           | 11    5    0   18    1
Jun 28 15:15:53 ubuntu dstat.sh[65248]: 28-06 15:15:53| 22   6  71   1   0|1090M 1227M  167M 5259M| 166k 3898B|   0  1640k|   0  57.0 |2620  2208 |1.50 1.01 0.53|3.0   0  65|   0     0 |           | 11    6    0   18    2
Jun 28 15:15:54 ubuntu dstat.sh[65248]: 28-06 15:15:54| 39  12  48   1   0|1113M 1180M  168M 5279M|5154B 1618B|   0    13M|   0   474 |4234  2616 |1.50 1.01 0.53|2.0   0 121|   0     0 |           | 11    6    0   18    2
Jun 28 15:15:55 ubuntu dstat.sh[65248]: 28-06 15:15:55| 40  10  48   1   0|1160M 1112M  168M 5298M|4979B 1620B|  36k 2804k|3.00  72.0 |3956  2884 |1.50 1.01 0.53|2.0   0  95|   0     0 |           | 11    6    0   20    2
Jun 28 15:15:56 ubuntu dstat.sh[65248]: 28-06 15:15:56| 43   6  49   1   0|1203M 1049M  169M 5314M|6011B 1618B|   0  4627k|   0   122 |3255  2103 |1.50 1.01 0.53|2.0   0 1.0|   0     0 |           | 11    6    0   20    2
Jun 28 15:15:57 ubuntu dstat.sh[65248]: 28-06 15:15:57| 37   7  46   7   0|1236M  982M  171M 5343M|5712B 1623B|4104B   21M|1.00  1509 |8357    14k|1.50 1.01 0.53|3.0   0  28|   0     0 |           | 11    8    0   20    2
Jun 28 15:15:58 ubuntu dstat.sh[65248]: 28-06 15:15:58| 36   8  41  12   0|1277M  948M  172M 5334M|6386B 2101B|   0    54M|   0  3743 |  14k   27k|1.62 1.04 0.54|3.0   0  70|   0     0 |           | 11    6    0   20    0
Jun 28 15:15:59 ubuntu dstat.sh[65248]: 28-06 15:15:59| 35  11  53   0   0|1218M 1001M  172M 5339M|  12k 4564B|   0  5549k|   0  68.9 |3624  2461 |1.62 1.04 0.54|2.0   0  96|   0     0 |           | 11    4    0   20    0
Jun 28 15:16:00 ubuntu dstat.sh[65248]: 28-06 15:16:00| 46   7  45   0   0|1251M  967M  172M 5341M|5166B 1622B|   0  1153k|   0  41.0 |  11k   18k|1.62 1.04 0.54|2.0   0 7.0|   0     0 |           | 11    4    0   20    0
Jun 28 15:16:01 ubuntu dstat.sh[65248]: 28-06 15:16:01| 44  10  45   0   0|1244M  973M  172M 5342M|5768B 1617B|   0  9113k|   0   389 |  11k   19k|1.62 1.04 0.54|2.0   0  30|   0     0 |           | 11    4    0   20    0
Jun 28 15:16:02 ubuntu dstat.sh[65248]: 28-06 15:16:02| 43   7  49   0   0|1237M  987M  172M 5334M|5097B 1462B|   0   874k|   0  31.1 |3023  1707 |1.62 1.04 0.54|3.0   0  12|   0     0 |           | 11    4    0   20    0
Jun 28 15:16:03 ubuntu dstat.sh[65248]: 28-06 15:16:03| 35  15  48   0   0|1149M 1075M  172M 5334M|5846B 1620B|   0    16k|   0  4.00 |5145  3775 |1.65 1.05 0.55|1.0   0 356|   0     0 |           | 11    4    0   20    0
