Mar 17 06:27:20 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 17 06:27:20 ubuntu dstat.sh[60509]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 17 06:27:20 ubuntu dstat.sh[60509]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 17 06:27:20 ubuntu dstat.sh[60509]: 17-03 06:27:20|                   | 964M 1608M  159M 4905M|           |           |           |           |1.24 0.86 0.46|2.0   0    |           |           | 10    5    1   20    0
Mar 17 06:27:21 ubuntu dstat.sh[60509]: 17-03 06:27:21| 16  21  61   0   0| 968M 1603M  159M 4905M|  26k   11k|   0  2155k|   0  84.9 |6541  5989 |1.24 0.86 0.46|1.5   0 530|   0     0 |           | 10    4    1   20    0
Mar 17 06:27:22 ubuntu dstat.sh[60509]: 17-03 06:27:22| 23  19  57   1   0| 964M 1607M  159M 4906M|  36k   14k|   0  3319k|   0   110 |6466  6474 |1.24 0.86 0.46|1.0   0 459|   0     0 |           | 10    5    1   19    1
Mar 17 06:27:23 ubuntu dstat.sh[60509]: 17-03 06:27:23| 28  16  54   0   0|1108M 1462M  159M 5025M|  17k 9057B|   0  1052k|   0  31.9 |5710  7777 |1.38 0.90 0.48|2.0   0 221|   0     0 |           | 11    4    1   19    2
Mar 17 06:27:24 ubuntu dstat.sh[60509]: 17-03 06:27:24| 26   8  64   1   0|1127M 1442M  160M 5028M|  39k   12k|  16k 1761k|1.00  57.0 |3517  2654 |1.38 0.90 0.48|2.0   0 105|   0     0 |           | 11    6    1   19    2
Mar 17 06:27:25 ubuntu dstat.sh[60509]: 17-03 06:27:25| 28  14  57   1   0|1137M 1416M  160M 5044M| 181k   14k|   0  2147k|   0  67.2 |4541  3279 |1.38 0.90 0.48|3.0   0 182|   0     0 |           | 11    6    1   21    2
Mar 17 06:27:26 ubuntu dstat.sh[60509]: 17-03 06:27:26| 44   6  48   0   0|1219M 1316M  161M 5058M|3579B 1468B|  32k 4115k|1.99   139 |3172  1889 |1.38 0.90 0.48|3.0   0 1.0|   0     0 |           | 11    6    1   21    2
Mar 17 06:27:27 ubuntu dstat.sh[60509]: 17-03 06:27:27| 43   5  48   4   0|1258M 1256M  162M 5076M|4382B 1591B|   0    17M|   0   738 |5521  7345 |1.38 0.90 0.48|4.0   0  10|   0     0 |           | 11    8    1   21    2
Mar 17 06:27:28 ubuntu dstat.sh[60509]: 17-03 06:27:28| 35   9  41  13   0|1273M 1208M  164M 5105M|4073B 1376B|   0    71M|   0  5130 |  17k   34k|1.59 0.95 0.50|3.0   0  78|   0     0 |           | 11    8    1   21    2
Mar 17 06:27:29 ubuntu dstat.sh[60509]: 17-03 06:27:29| 41   8  47   2   0|1239M 1211M  165M 5131M|3791B 1312B|   0  7860k|   0   407 |4295  3989 |1.59 0.95 0.50|3.0   0  75|   0     0 |           | 11    6    1   21    2
Mar 17 06:27:30 ubuntu dstat.sh[60509]: 17-03 06:27:30| 41   5  54   1   0|1297M 1161M  166M 5121M|  10k 4347B|   0  2840k|   0   188 |3014  2063 |1.59 0.95 0.50|2.0   0   0|   0     0 |           | 11    4    1   21    0
Mar 17 06:27:31 ubuntu dstat.sh[60509]: 17-03 06:27:31| 43   7  48   1   0|1256M 1202M  166M 5121M|4804B 2139B|   0  7243k|   0   425 |3981  3532 |1.59 0.95 0.50|2.0   0  45|   0     0 |           | 11    5    1   21    0
