Sep 19 16:22:55 jammy-provider-cloud-0000007672 systemd[1]: Started Devstack devstack@dstat.service.
Sep 19 16:22:55 jammy-provider-cloud-0000007672 dstat.sh[58765]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 19 16:22:55 jammy-provider-cloud-0000007672 dstat.sh[58765]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 19 16:22:55 jammy-provider-cloud-0000007672 dstat.sh[58765]: 19-09 16:22:55|                   |1018M 1871M  159M 4586M|           |           |           |           |1.45 0.95 0.53|2.0   0    |           |   0     0 |  9    4    4   17    2
Sep 19 16:22:56 jammy-provider-cloud-0000007672 dstat.sh[58765]: 19-09 16:22:56| 37  26  35   1   0|1038M 1845M  159M 4592M| 452k   12k|  11M 1536k| 133  64.0 |4699  8159 |1.45 0.95 0.53|2.5   0 761|   0     0 |   0     0 |  9    5    4   17    2
Sep 19 16:22:57 jammy-provider-cloud-0000007672 dstat.sh[58765]: 19-09 16:22:57| 49  23  27   1   0|1071M 1801M  159M 4602M| 961k   10k| 988k 2588k|72.0  54.5 |5232  9255 |1.45 0.95 0.53|4.0   0 577|   0     0 |   0     0 |  9    4    4   17    2
Sep 19 16:22:58 jammy-provider-cloud-0000007672 dstat.sh[58765]: 19-09 16:22:58| 43  12  44   1   0|1171M 1677M  160M 4745M|  25k 5740B| 175k 3062k|2.99   104 |3154  6409 |1.65 1.00 0.54|5.0   0 121|   0     0 |   0     0 | 10    8    4   17    2
Sep 19 16:22:59 jammy-provider-cloud-0000007672 dstat.sh[58765]: 19-09 16:22:59| 54  13  31   2   0|1181M 1642M  161M 4767M|1265k   16k|  80k 5521k|1.00   193 |3278  4812 |1.65 1.00 0.54|5.0   0 216|   0     0 |   0     0 | 10    6    4   19    2
Sep 19 16:23:00 jammy-provider-cloud-0000007672 dstat.sh[58765]: 19-09 16:23:00| 56   7  36   1   0|1265M 1550M  162M 4772M|  21k 8416B|4091B 4227k|1.00  93.9 |1702  2092 |1.65 1.00 0.54|4.0   0 3.0|   0     0 |   0     0 | 10    6    4   19    0
Sep 19 16:23:01 jammy-provider-cloud-0000007672 dstat.sh[58765]: 19-09 16:23:01| 58   9  32   2   0|1220M 1587M  162M 4779M|1272k   16k|   0    14M|   0  1020 |8561    16k|1.65 1.00 0.54|5.0   0  23|   0     0 |   0     0 | 10    6    4   19    0
Sep 19 16:23:02 jammy-provider-cloud-0000007672 dstat.sh[58765]: 19-09 16:23:02| 49  10  32   6   0|1246M 1554M  163M 4785M|9867B 3642B|   0    56M|   0  4104 |  20k   45k|1.65 1.00 0.54|3.0   0  76|   0     0 |   0     0 | 10    7    4   19    0
Sep 19 16:23:03 jammy-provider-cloud-0000007672 dstat.sh[58765]: 19-09 16:23:03| 48   7  44   0   0|1158M 1642M  163M 4785M|  15k 2949B|   0   835k|   0  34.0 |7144    13k|1.68 1.02 0.55|2.0   0  88|   0     0 |   0     0 | 10    6    4   19    0
Sep 19 16:23:04 jammy-provider-cloud-0000007672 dstat.sh[58765]: 19-09 16:23:04| 63   6  32   1   0|1181M 1617M  163M 4787M|1307k   15k|   0  2596k|   0  77.0 |2122  2045 |1.68 1.02 0.55|2.0   0  59|   0     0 |   0     0 | 10    4    4   19    0
Sep 19 16:23:05 jammy-provider-cloud-0000007672 dstat.sh[58765]: 19-09 16:23:05| 41   4  54   1   0|1190M 1607M  163M 4788M|  11k 4782B|   0  5429k|   0   312 |1789  2719 |1.68 1.02 0.55|1.0   0  13|   0     0 |   0     0 | 10    6    4   19    0
Sep 19 16:23:06 jammy-provider-cloud-0000007672 dstat.sh[58765]: 19-09 16:23:06| 26   6  68   0   0|1062M 1730M  163M 4792M|2340k   27k|   0  2958k|   0  46.9 |2357  2587 |1.68 1.02 0.55|2.0   0  91|   0     0 |   0     0 | 10    4    5   19    0
Sep 19 16:23:07 jammy-provider-cloud-0000007672 dstat.sh[58765]: 19-09 16:23:07| 11  18  70   0   0|1067M 1725M  163M 4792M|5597B 1663B|   0  8509k|   0   588 |3210  5023 |1.68 1.02 0.55|3.0   0 458|   0     0 |   0     0 | 10    4    5   19    0
Sep 19 16:23:08 jammy-provider-cloud-0000007672 dstat.sh[58765]: 19-09 16:23:08| 19  13  66   0   0|1076M 1716M  163M 4793M|6008B 1566B|   0    44k|   0  7.00 |3789    11k|1.62 1.02 0.56|3.0   0 268|   0     0 |   0     0 | 10    4    5   19    0
Sep 19 16:23:09 jammy-provider-cloud-0000007672 dstat.sh[58765]: 19-09 16:23:09| 49   6  45   0   0|1205M 1587M  163M 4793M|7361B 1768B|   0   284k|   0  15.0 |1590  2117 |1.62 1.02 0.56|2.0   0 102|   0     0 |   0     0 | 10    5    5   19    0
