Jun 24 08:50:39 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 24 08:50:39 ubuntu dstat.sh[65172]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 24 08:50:39 ubuntu dstat.sh[65172]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 24 08:50:39 ubuntu dstat.sh[65172]: 24-06 08:50:39|                   | 977M 1378M  164M 5105M|           |           |           |           |1.59 1.12 0.63|2.0   0    |           |           | 10    7    0   18    0
Jun 24 08:50:40 ubuntu dstat.sh[65172]: 24-06 08:50:40| 20  21  56   0   0| 986M 1369M  164M 5105M|  41k   13k|   0  2151k|   0   123 |5680  4241 |1.59 1.12 0.63|2.0   0 366|   0     0 |           | 10    6    0   18    0
Jun 24 08:50:41 ubuntu dstat.sh[65172]: 24-06 08:50:41| 22  23  54   1   0| 972M 1365M  164M 5122M| 181k   14k|   0  2109k|   0  90.0 |5616  4122 |1.59 1.12 0.63|2.0   0 361|   0     0 |           | 10    6    0   18    1
Jun 24 08:50:42 ubuntu dstat.sh[65172]: 24-06 08:50:42| 35  20  43   0   0| 974M 1346M  164M 5136M|4840B 1695B|   0  1761k|   0  71.9 |5952  5562 |1.59 1.12 0.63|2.0   0 288|   0     0 |           | 10    5    0   18    2
Jun 24 08:50:43 ubuntu dstat.sh[65172]: 24-06 08:50:43| 39  15  45   0   0|1103M 1199M  165M 5274M|4861B 1563B|   0  1325k|   0  29.9 |6491  8142 |1.59 1.12 0.63|1.0   0 146|   0     0 |           | 11    5    0   18    2
Jun 24 08:50:44 ubuntu dstat.sh[65172]: 24-06 08:50:44| 38  12  49   1   0|1124M 1156M  166M 5294M|4795B 1511B|   0  2282k|   0  86.9 |4236  2828 |1.62 1.13 0.64|3.0   0 107|   0     0 |           | 11    7    0   18    2
Jun 24 08:50:45 ubuntu dstat.sh[65172]: 24-06 08:50:45| 39  16  42   1   0|1171M 1092M  167M 5310M|5138B 1624B|  16k 3239k|1.00   122 |5381  5733 |1.62 1.13 0.64|3.0   0 208|   0     0 |           | 11    7    0   20    2
Jun 24 08:50:46 ubuntu dstat.sh[65172]: 24-06 08:50:46| 44   8  47   1   0|1224M 1008M  168M 5333M|5173B 1452B|  16k 4298k|1.00  86.6 |3597  6780 |1.62 1.13 0.64|3.0   0 2.0|   0     0 |           | 11    7    0   21    2
Jun 24 08:50:47 ubuntu dstat.sh[65172]: 24-06 08:50:47| 42   7  48   3   0|1261M  982M  168M 5322M|5272B 2111B|   0    13M|   0   909 |5900  7547 |1.62 1.13 0.64|2.0 1.0  29|   0     0 |           | 11    7    0   21    0
Jun 24 08:50:48 ubuntu dstat.sh[65172]: 24-06 08:50:48| 27   7  49  15   0|1274M  957M  169M 5333M|  11k 4468B|   0    45M|   0  3861 |  14k   26k|1.62 1.13 0.64|3.0 1.0  62|   0     0 |           | 11    7    0   21    0
Jun 24 08:50:49 ubuntu dstat.sh[65172]: 24-06 08:50:49| 38  12  39   7   0|1224M 1003M  170M 5335M|4627B 1188B|   0    41M|   0  2549 |  17k   32k|1.73 1.16 0.65|3.0   0 110|   0     0 |           | 11    5    0   20    0
Jun 24 08:50:50 ubuntu dstat.sh[65172]: 24-06 08:50:50| 42  10  46   0   0|1251M  975M  170M 5336M|4937B 1458B|   0  3563k|   0   101 |  11k   18k|1.73 1.16 0.65|2.0   0  13|   0     0 |           | 11    5    0   20    0
Jun 24 08:50:51 ubuntu dstat.sh[65172]: 24-06 08:50:51| 44   8  47   1   0|1176M 1058M  170M 5329M|5368B 1620B|   0  6590k|   0   320 |3760  2929 |1.73 1.16 0.65|2.0   0  16|   0     0 |           | 11    5    0   20    0
Jun 24 08:50:52 ubuntu dstat.sh[65172]: 24-06 08:50:52| 44   7  48   0   0|1217M 1017M  170M 5329M|4265B 1453B|   0   259k|   0  12.0 |3037  1787 |1.73 1.16 0.65|2.0   0  34|   0     0 |           | 11    5    0   20    0
Jun 24 08:50:53 ubuntu dstat.sh[65172]: 24-06 08:50:53| 26   5  69   0   0|1218M 1016M  170M 5329M|4232B 1242B|   0  4096B|   0  1.00 |2276  1470 |1.73 1.16 0.65|1.0   0  50|   0     0 |           | 11    5    0   20    0
Jun 24 08:50:54 ubuntu dstat.sh[65172]: 24-06 08:50:54| 10  18  70   0   0|1128M 1106M  170M 5329M|4711B 1462B|   0   409k|   0  6.02 |4638  3045 |1.68 1.16 0.65|2.0   0 227|   0     0 |           | 11    5    0   20    0
