May 11 15:47:45 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 11 15:47:45 ubuntu dstat.sh[64872]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 11 15:47:45 ubuntu dstat.sh[64872]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 11 15:47:45 ubuntu dstat.sh[64872]: 11-05 15:47:45|                   |1005M 1330M  163M 5127M|           |           |           |           |1.23 0.97 0.55|6.0   0    |           |           | 10    6    0   17    0
May 11 15:47:46 ubuntu dstat.sh[64872]: 11-05 15:47:46| 23  22  53   1   0|1004M 1331M  163M 5128M|  22k   13k|   0  3487k|   0   190 |6509  5882 |1.23 0.97 0.55|4.0   0 472|   0     0 |           | 10    6    0   17    0
May 11 15:47:47 ubuntu dstat.sh[64872]: 11-05 15:47:47| 26  21  51   0   0|1003M 1330M  163M 5129M|  39k   12k|   0  2060k|   0   129 |6240  5807 |1.23 0.97 0.55|2.0   0 415|   0     0 |           | 10    6    0   17    0
May 11 15:47:48 ubuntu dstat.sh[64872]: 11-05 15:47:48| 31  17  50   1   0| 993M 1322M  163M 5146M| 175k   12k|   0  5900k|   0  86.2 |6209  6765 |1.23 0.97 0.55|2.0   0 237|   0     0 |           | 10    5    0   17    1
May 11 15:47:49 ubuntu dstat.sh[64872]: 11-05 15:47:49| 31  11  55   0   0|1108M 1192M  164M 5280M|2316B  132B|   0  1872k|   0  54.0 |4346  4462 |1.23 0.97 0.55|3.0   0 113|   0     0 |           | 11    6    0   17    2
May 11 15:47:50 ubuntu dstat.sh[64872]: 11-05 15:47:50| 38  12  48   0   0|1134M 1147M  165M 5296M|1916B    0 |   0  1150k|   0  44.9 |4096  2678 |1.29 0.99 0.55|3.0   0 134|   0     0 |           | 11    6    0   17    2
May 11 15:47:51 ubuntu dstat.sh[64872]: 11-05 15:47:51| 38  10  48   1   0|1188M 1068M  166M 5318M|2666B    0 |  32k 5878k|2.00   221 |3985  3291 |1.29 0.99 0.55|3.0   0 100|   0     0 |           | 11    6    0   19    2
May 11 15:47:52 ubuntu dstat.sh[64872]: 11-05 15:47:52| 43   6  49   1   0|1212M 1013M  167M 5345M|2824B    0 |   0  3826k|   0  92.1 |3157  2081 |1.29 0.99 0.55|3.0   0   0|   0     0 |           | 11    6    0   19    2
May 11 15:47:53 ubuntu dstat.sh[64872]: 11-05 15:47:53| 36   7  47   8   0|1257M  971M  168M 5339M|2906B  480B|   0    32M|   0  2116 |9286    15k|1.29 0.99 0.55|2.0 1.0  30|   0     0 |           | 11    6    0   19    0
May 11 15:47:54 ubuntu dstat.sh[64872]: 11-05 15:47:54| 31   8  44  13   0|1306M  917M  169M 5344M|7703B 2169B|   0    48M|   0  3717 |  15k   28k|1.29 0.99 0.55|4.0   0  87|   0     0 |           | 11    7    0   19    0
May 11 15:47:55 ubuntu dstat.sh[64872]: 11-05 15:47:55| 42   9  49   0   0|1260M  956M  169M 5349M|2206B  174B|   0  2260k|   0  81.1 |3632  2402 |1.35 1.00 0.56|3.0   0  78|   0     0 |           | 11    4    0   19    0
May 11 15:47:56 ubuntu dstat.sh[64872]: 11-05 15:47:56| 41   7  52   0   0|1289M  921M  169M 5354M|9019B 3041B|   0  1984k|   0  49.0 |6585    10k|1.35 1.00 0.56|3.0   0  22|   0     0 |           | 11    4    0   19    0
May 11 15:47:57 ubuntu dstat.sh[64872]: 11-05 15:47:57| 44  10  43   0   0|1259M  950M  170M 5355M|2212B    0 |   0  9348k|   0   411 |  13k   25k|1.35 1.00 0.56|3.0   0  25|   0     0 |           | 11    4    0   19    0
May 11 15:47:58 ubuntu dstat.sh[64872]: 11-05 15:47:58| 40  10  49   0   0|1278M  943M  170M 5344M|2453B    0 |   0  1408k|   0   131 |3131  1903 |1.35 1.00 0.56|3.0   0  15|   0     0 |           | 11    4    0   19    0
May 11 15:47:59 ubuntu dstat.sh[64872]: 11-05 15:47:59| 44   7  49   0   0|1253M  968M  170M 5344M|2112B   42B|   0  4120B|   0  1.01 |3314  1901 |1.35 1.00 0.56|3.0   0  84|   0     0 |           | 11    4    0   19    0
May 11 15:48:00 ubuntu dstat.sh[64872]: 11-05 15:48:00|  8  24  67   0   0|1174M 1047M  170M 5344M|2818B    0 |   0    20k|   0  5.00 |5418  3943 |1.32 1.00 0.56|2.0   0 366|   0     0 |           | 11    4    0   19    0
May 11 15:48:01 ubuntu dstat.sh[64872]: 11-05 15:48:01| 10  20  69   0   0|1115M 1106M  170M 5344M|2781B    0 |   0    32k|   0  8.01 |5305  3823 |1.32 1.00 0.56|1.0   0 310|   0     0 |           | 11    4    0   19    0
May 11 15:48:02 ubuntu dstat.sh[64872]: 11-05 15:48:02| 27  17  54   0   0|1170M 1051M  170M 5344M|2459B    0 |   0   856k|   0   109 |5508  6445 |1.32 1.00 0.56|3.0   0 227|   0     0 |           | 11    4    0   19    0
May 11 15:48:03 ubuntu dstat.sh[64872]: 11-05 15:48:03| 45   7  47   0   0|1235M  986M  170M 5345M|2625B    0 |   0    15M|   0  78.6 |3002  1565 |1.32 1.00 0.56|3.0   0  19|   0     0 |           | 11    5    0   19    0
May 11 15:48:04 ubuntu dstat.sh[64872]: 11-05 15:48:04| 44   6  48   0   0|1254M  966M  170M 5345M|2220B    0 |   0   868k|   0  12.0 |2700  1564 |1.32 1.00 0.56|3.0   0   0|   0     0 |           | 11    5    0   19    0
May 11 15:48:05 ubuntu dstat.sh[64872]: 11-05 15:48:05| 32  12  55   0   0|1267M  951M  170M 5347M|2168B    0 |   0  1987k|   0   104 |4353  4691 |1.37 1.02 0.57|2.0   0 117|   0     0 |           | 11    4    0   20    0
May 11 15:48:06 ubuntu dstat.sh[64872]: 11-05 15:48:06| 18   6  75   0   0|1298M  921M  170M 5347M|2359B    0 |   0     0 |   0     0 |2022  1647 |1.37 1.02 0.57|2.0   0  23|   0     0 |           | 11    4    0   20    0
May 11 15:48:07 ubuntu dstat.sh[64872]: 11-05 15:48:07| 22   2  73   0   0|1332M  886M  170M 5347M|2037B    0 |   0     0 |   0     0 |1712  1213 |1.37 1.02 0.57|2.0   0 1.0|   0     0 |           | 11    4    0   14    0
May 11 15:48:08 ubuntu dstat.sh[64872]: 11-05 15:48:08| 23   3  72   1   0|1354M  864M  170M 5348M|1981B    0 |   0    11M|   0   250 |3429  4583 |1.37 1.02 0.57|2.0   0 1.0|   0     0 |           | 11   10    0   14    0
May 11 15:48:09 ubuntu dstat.sh[64872]: 11-05 15:48:09| 21   6  73   1   0|1314M  904M  170M 5348M|2040B    0 |   0  2964k|   0   150 |2484  2041 |1.37 1.02 0.57|2.0   0  42|   0     0 |           | 11    4    0   16    0
May 11 15:48:10 ubuntu dstat.sh[64872]: 11-05 15:48:10| 19   2  77   0   0|1353M  864M  170M 5348M|3293B 2244B| 144k  883k|7.00  9.99 |1643  1252 |1.34 1.02 0.57|1.0   0   0|   0     0 |           | 11    5    0   16    0
May 11 15:48:11 ubuntu dstat.sh[64872]: 11-05 15:48:11| 22   3  74   0   0|1350M  867M  170M 5348M|6023B 2484B| 268k  936k|66.0  33.0 |2617  2655 |1.34 1.02 0.57|2.0   0 2.0|   0     0 |           | 11   27    0   16    0
May 11 15:48:12 ubuntu dstat.sh[64872]: 11-05 15:48:12| 20   5  75   0   0|1352M  865M  170M 5348M|5957B 3700B|   0   316k|   0  61.0 |2566  2096 |1.34 1.02 0.57|1.0   0  44|   0     0 |           | 11   28    0   17    0
May 11 15:48:13 ubuntu dstat.sh[64872]: 11-05 15:48:13| 18   3  78   0   0|1386M  831M  170M 5348M|6040B 4075B|   0     0 |   0     0 |1663  1219 |1.34 1.02 0.57|2.0   0   0|   0     0 |           | 11   29    0   17    0
