Jun 24 10:44:00 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 24 10:44:00 ubuntu dstat.sh[65034]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 24 10:44:00 ubuntu dstat.sh[65034]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 24 10:44:00 ubuntu dstat.sh[65034]: 24-06 10:44:00|                   | 993M 1361M  166M 5104M|           |           |           |           |1.30 0.95 0.52|2.0   0    |           |           | 10    6    0   17    0
Jun 24 10:44:01 ubuntu dstat.sh[65034]: 24-06 10:44:01| 20  21  56   0   0|1006M 1348M  166M 5104M|  25k   14k|   0  1924k|   0  62.9 |6483  5449 |1.25 0.94 0.52|2.5   0 503|   0     0 |           | 10    6    0   17    0
Jun 24 10:44:02 ubuntu dstat.sh[65034]: 24-06 10:44:02| 25  20  54   1   0| 986M 1367M  166M 5105M|  44k   15k|   0  2382k|   0  95.1 |6273  5298 |1.19 0.94 0.52|2.0   0 425|   0     0 |           | 10    6    0   17    0
Jun 24 10:44:03 ubuntu dstat.sh[65034]: 24-06 10:44:03| 30  20  49   0   0| 980M 1357M  167M 5120M| 182k   15k|   0  3039k|   0  67.0 |6717  7449 |1.19 0.94 0.52|1.0 1.0 290|   0     0 |           | 10    5    0   17    1
Jun 24 10:44:04 ubuntu dstat.sh[65034]: 24-06 10:44:04| 27   7  62   1   0|1107M 1211M  167M 5257M|5379B 1586B|   0  1588k|   0  68.8 |3321  3378 |1.19 0.94 0.52|1.0   0  15|   0     0 |           | 11    4    0   17    2
Jun 24 10:44:05 ubuntu dstat.sh[65034]: 24-06 10:44:05| 33  10  56   0   0|1122M 1178M  168M 5273M|5733B 1625B|   0  1408k|   0  34.1 |3603  2449 |1.19 0.94 0.52|2.0   0  91|   0     0 |           | 11    6    0   17    2
Jun 24 10:44:06 ubuntu dstat.sh[65034]: 24-06 10:44:06| 36  15  48   1   0|1139M 1140M  168M 5292M|4925B 1454B|   0  2075k|   0  82.8 |4921  3600 |1.34 0.97 0.53|3.0   0 190|   0     0 |           | 11    6    0   19    2
Jun 24 10:44:07 ubuntu dstat.sh[65034]: 24-06 10:44:07| 42   7  48   1   0|1205M 1056M  170M 5306M|5097B 1619B|  32k 4442k|2.00   119 |3337  2216 |1.34 0.97 0.53|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 24 10:44:08 ubuntu dstat.sh[65034]: 24-06 10:44:08| 45   6  48   1   0|1237M  995M  171M 5331M|4221B 1459B|   0    19M|   0   607 |3302  1936 |1.34 0.97 0.53|2.0   0   0|   0     0 |           | 11    8    0   19    2
Jun 24 10:44:09 ubuntu dstat.sh[65034]: 24-06 10:44:09| 33   8  44  13   0|1248M  989M  172M 5325M|4957B 2105B|   0    37M|   0  2920 |  13k   24k|1.34 0.97 0.53|2.0   0  48|   0     0 |           | 11    6    0   19    0
Jun 24 10:44:10 ubuntu dstat.sh[65034]: 24-06 10:44:10| 34   7  46   9   0|1273M  957M  172M 5331M|  12k 4398B|   0    37M|   0  2770 |  12k   21k|1.34 0.97 0.53|2.0   0  70|   0     0 |           | 11    5    0   19    0
