Jun 08 13:50:06 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 08 13:50:06 ubuntu dstat.sh[64792]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 08 13:50:06 ubuntu dstat.sh[64792]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 08 13:50:06 ubuntu dstat.sh[64792]: 08-06 13:50:06|                   | 915M 1423M  162M 5127M|           |           |           |           |1.23 0.88 0.49|4.0   0    |           |           | 10    2    1   18    0
Jun 08 13:50:07 ubuntu dstat.sh[64792]: 08-06 13:50:07| 36  26  36   0   0| 941M 1387M  163M 5134M|5822B 1349B|  56k 2306k|14.0  56.9 |6756  5679 |1.34 0.91 0.50|4.0   0 541|   0     0 |           | 10    2    1   18    0
Jun 08 13:50:08 ubuntu dstat.sh[64792]: 08-06 13:50:08| 52  21  25   0   0| 996M 1318M  163M 5146M|  11k 4088B|   0  2143k|6.99  40.4 |6241  5218 |1.45 0.93 0.51|5.0   0 449|   0     0 |           | 10    3    1   18    0
Jun 08 13:50:09 ubuntu dstat.sh[64792]: 08-06 13:50:09| 33  19  46   0   0| 995M 1318M  164M 5148M| 232k   11k|   0   446k|   0  17.1 |6830  7700 |1.45 0.93 0.51|3.0   0 308|   0     0 |           | 10    4    1   18    0
Jun 08 13:50:10 ubuntu dstat.sh[64792]: 08-06 13:50:10| 31   7  61   0   0|1136M 1176M  164M 5270M|  16k 3824B|   0   168k|   0  6.00 |3458  3156 |1.45 0.93 0.51|3.0   0  54|   0     0 |           | 11    6    1   18    1
Jun 08 13:50:11 ubuntu dstat.sh[64792]: 08-06 13:50:11| 36  11  52   0   0|1119M 1193M  164M 5270M|  24k   11k|   0  2041k|   0   157 |4215  2812 |1.45 0.93 0.51|2.0   0 160|   0     0 |           | 11    6    1   18    1
Jun 08 13:50:12 ubuntu dstat.sh[64792]: 08-06 13:50:12| 24   9  64   1   0|1151M 1160M  164M 5271M|  39k   13k|  32k 2713k|1.99  62.8 |3440  2789 |1.41 0.94 0.51|1.0   0  99|   0     0 |           | 11    7    1   20    1
Jun 08 13:50:13 ubuntu dstat.sh[64792]: 08-06 13:50:13| 38   4  56   0   0|1208M 1101M  164M 5272M|  21k   13k|   0  2887k|   0  64.0 |2723  1865 |1.41 0.94 0.51|1.0   0   0|   0     0 |           | 11    7    1   20    1
Jun 08 13:50:14 ubuntu dstat.sh[64792]: 08-06 13:50:14| 31   5  56   7   0|1224M 1080M  165M 5276M|  42k   13k|   0    19M|   0  1428 |8028    13k|1.41 0.94 0.51|1.0 1.0  28|   0     0 |           | 11    9    1   20    1
Jun 08 13:50:15 ubuntu dstat.sh[64792]: 08-06 13:50:15| 29   8  48  12   0|1229M 1046M  166M 5301M| 177k   12k|   0    55M|   0  4170 |  16k   30k|1.41 0.94 0.51|2.0   0  55|   0     0 |           | 11    8    1   20    2
