Jan 07 16:05:44 jammy-provider-cloud-0000007898 systemd[1]: Started Devstack devstack@dstat.service.
Jan 07 16:05:44 jammy-provider-cloud-0000007898 dstat.sh[58482]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jan 07 16:05:44 jammy-provider-cloud-0000007898 dstat.sh[58482]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jan 07 16:05:44 jammy-provider-cloud-0000007898 dstat.sh[58482]: 07-01 16:05:44|                   | 944M 1942M  160M 4587M|           |           |           |           |1.10 0.71 0.43|2.0   0    |           |   0     0 |  9    6    7   18    0
Jan 07 16:05:45 jammy-provider-cloud-0000007898 dstat.sh[58482]: 07-01 16:05:45| 21  19  58   0   0| 954M 1931M  160M 4588M| 182k   11k|   0  1786k|   0  75.9 |3708  6725 |1.10 0.71 0.43|2.5   0 558|   0     0 |   0     0 |  9    6    7   18    0
Jan 07 16:05:46 jammy-provider-cloud-0000007898 dstat.sh[58482]: 07-01 16:05:46| 23  18  58   1   0| 973M 1912M  160M 4588M|  69k   13k|   0  2097k|   0  76.0 |3956  7288 |1.10 0.71 0.43|1.0   0 482|   0     0 |   0     0 |  9    5    7   18    1
Jan 07 16:05:47 jammy-provider-cloud-0000007898 dstat.sh[58482]: 07-01 16:05:47| 23  11  64   0   0|1104M 1780M  160M 4710M|  43k   11k|   0  3702k|   0   261 |5316    14k|1.18 0.73 0.44|1.0   0  85|   0     0 |   0     0 | 10    6    7   18    2
Jan 07 16:05:48 jammy-provider-cloud-0000007898 dstat.sh[58482]: 07-01 16:05:48| 24  11  63   1   0|1115M 1755M  160M 4725M|4714k   51k|  80k 6623k|1.00  58.0 |4030  3993 |1.18 0.73 0.44|2.0   0 211|   0     0 |   0     0 | 10    6    7   18    2
Jan 07 16:05:49 jammy-provider-cloud-0000007898 dstat.sh[58482]: 07-01 16:05:49| 37   8  54   1   0|1180M 1672M  160M 4741M| 394k 5621B|   0  4891k|   0   128 |2082  3085 |1.18 0.73 0.44|2.0   0  72|   0     0 |   0     0 | 10    6    7   20    2
Jan 07 16:05:50 jammy-provider-cloud-0000007898 dstat.sh[58482]: 07-01 16:05:50| 42   6  49   3   0|1242M 1578M  161M 4767M|5354B 1620B|   0  9444k|   0   530 |3158  6074 |1.18 0.73 0.44|2.0 1.0  10|   0     0 |   0     0 | 10    8    7   20    2
Jan 07 16:05:51 jammy-provider-cloud-0000007898 dstat.sh[58482]: 07-01 16:05:51| 35   6  46  13   0|1251M 1530M  164M 4801M|  11k 2872B|4096B   62M|1.00  4206 |  14k   33k|1.18 0.73 0.44|1.0   0  60|   0     0 |   0     0 | 10    9    7   20    2
Jan 07 16:05:52 jammy-provider-cloud-0000007898 dstat.sh[58482]: 07-01 16:05:52| 40   6  52   0   0|1141M 1654M  164M 4787M|7047B 3052B|   0  1024k|   0  37.0 |1648  2182 |1.24 0.75 0.45|2.0   0  83|   0     0 |   0     0 | 10    4    7   20    0
Jan 07 16:05:53 jammy-provider-cloud-0000007898 dstat.sh[58482]: 07-01 16:05:53| 46   7  47   0   0|1183M 1610M  164M 4789M|  42k 1958B|   0  5873k|   0   133 |8888    18k|1.24 0.75 0.45|2.0   0  12|   0     0 |   0     0 | 10    4    7   20    0
Jan 07 16:05:54 jammy-provider-cloud-0000007898 dstat.sh[58482]: 07-01 16:05:54| 44   8  46   0   0|1165M 1628M  164M 4789M|6031B 1617B|   0  8233k|   0   360 |  10k   20k|1.24 0.75 0.45|2.0   0  25|   0     0 |   0     0 | 10    4    7   20    0
Jan 07 16:05:55 jammy-provider-cloud-0000007898 dstat.sh[58482]: 07-01 16:05:55| 43   8  49   0   0|1085M 1708M  164M 4789M|4867B 1514B|   0   565k|   0  26.0 |2055  2724 |1.24 0.75 0.45|2.0   0 182|   0     0 |   0     0 | 10    4    7   20    0
Jan 07 16:05:56 jammy-provider-cloud-0000007898 dstat.sh[58482]: 07-01 16:05:56| 18  21  60   0   0|1060M 1733M  164M 4789M|5468B 1620B|   0    56k|   0  14.0 |3361  5599 |1.24 0.75 0.45|1.0   0 546|   0     0 |   0     0 | 10    4    7   20    0
