Jun 08 16:13:09 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 08 16:13:09 ubuntu dstat.sh[64862]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 08 16:13:09 ubuntu dstat.sh[64862]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 08 16:13:09 ubuntu dstat.sh[64862]: 08-06 16:13:09|                   | 969M 1344M  166M 5146M|           |           |           |           |1.14 0.85 0.49|4.0   0    |           |           | 10    2    0   17    0
Jun 08 16:13:10 ubuntu dstat.sh[64862]: 08-06 16:13:10| 42  23  34   0   0| 975M 1336M  166M 5147M|  15k 6239B|   0  3810k|   0  62.0 |6174  4631 |1.21 0.87 0.50|2.5   0 451|   0     0 |           | 10    3    0   17    0
Jun 08 16:13:11 ubuntu dstat.sh[64862]: 08-06 16:13:11| 28  22  48   0   0| 999M 1308M  166M 5150M| 225k 7760B|   0   464k|   0  43.5 |5890  4200 |1.29 0.88 0.51|5.0   0 398|   0     0 |           | 10    4    0   17    0
Jun 08 16:13:12 ubuntu dstat.sh[64862]: 08-06 16:13:12| 39  20  40   0   0|1024M 1283M  166M 5151M|  20k 5319B|   0   376k|   0  14.0 |6224  7593 |1.29 0.88 0.51|4.0   0 345|   0     0 |           | 10    6    0   17    0
Jun 08 16:13:13 ubuntu dstat.sh[64862]: 08-06 16:13:13| 27  10  61   0   0|1090M 1217M  166M 5272M|  29k   11k|   0  1173k|   0  36.9 |4808  5771 |1.29 0.88 0.51|2.0   0  74|   0     0 |           | 11    6    0   17    0
Jun 08 16:13:14 ubuntu dstat.sh[64862]: 08-06 16:13:14| 18   7  74   1   0|1093M 1213M  167M 5273M|  33k   14k|   0  5711k|   0   153 |2777  2262 |1.29 0.88 0.51|1.0   0  81|   0     0 |           | 11    8    0   17    0
Jun 08 16:13:15 ubuntu dstat.sh[64862]: 08-06 16:13:15| 29  13  57   0   0|1116M 1190M  167M 5273M|  21k   12k|   0  1501k|   0  53.0 |4233  2926 |1.26 0.88 0.51|1.0   0 171|   0     0 |           | 11    8    0   18    0
Jun 08 16:13:16 ubuntu dstat.sh[64862]: 08-06 16:13:16| 34   6  58   1   0|1179M 1125M  167M 5274M|  40k   12k|  32k 3095k|1.99  70.8 |3041  2174 |1.26 0.88 0.51|3.0   0  30|   0     0 |           | 11    7    0   19    1
Jun 08 16:13:17 ubuntu dstat.sh[64862]: 08-06 16:13:17| 38   4  56   1   0|1205M 1076M  167M 5295M| 181k   14k|   0  2968k|   0  51.1 |2707  1593 |1.26 0.88 0.51|2.0   0 1.0|   0     0 |           | 11    6    0   19    2
Jun 08 16:13:18 ubuntu dstat.sh[64862]: 08-06 16:13:18| 34   8  46   9   0|1228M 1032M  169M 5312M|5191B 1512B|4095B   27M|1.00  2048 |  11k   18k|1.26 0.88 0.51|2.0   0  31|   0     0 |           | 11    8    0   19    2
Jun 08 16:13:19 ubuntu dstat.sh[64862]: 08-06 16:13:19| 39   7  39  12   0|1226M 1012M  170M 5331M|4947B 1461B|   0    61M|   0  4602 |  16k   28k|1.26 0.88 0.51|2.0   0  51|   0     0 |           | 11    6    0   19    2
Jun 08 16:13:20 ubuntu dstat.sh[64862]: 08-06 16:13:20| 38  11  48   1   0|1181M 1033M  171M 5352M|4957B 1563B|   0  4316k|   0   332 |4012  2999 |1.32 0.90 0.52|2.0   0  75|   0     0 |           | 11    6    0   19    2
Jun 08 16:13:21 ubuntu dstat.sh[64862]: 08-06 16:13:21| 44   5  48   1   0|1219M  976M  172M 5368M|4774B 1458B|   0  3404k|   0   220 |3203  2253 |1.32 0.90 0.52|1.0 1.0 1.0|   0     0 |           | 11    6    0   19    2
Jun 08 16:13:22 ubuntu dstat.sh[64862]: 08-06 16:13:22| 44   6  47   2   0|1198M  971M  173M 5390M|5059B 1458B|   0    11M|   0   757 |4148  3996 |1.32 0.90 0.52|2.0   0  10|   0     0 |           | 11    6    0   19    2
Jun 08 16:13:23 ubuntu dstat.sh[64862]: 08-06 16:13:23| 43   7  48   0   0|1242M  943M  173M 5373M|6114B 1991B|   0  1180k|   0  87.0 |3116  1770 |1.32 0.90 0.52|2.0   0  19|   0     0 |           | 11    4    0   19    0
Jun 08 16:13:24 ubuntu dstat.sh[64862]: 08-06 16:13:24| 37   9  53   0   0|1203M  976M  173M 5379M|  11k 4581B|   0  2136k|   0   166 |3785  2324 |1.32 0.90 0.52|2.0   0 119|   0     0 |           | 11    4    0   19    0
Jun 08 16:13:25 ubuntu dstat.sh[64862]: 08-06 16:13:25| 30  26  42   0   0|1198M  979M  173M 5381M|3889B  690B|   0   528k|   0  87.0 |  13k   20k|1.38 0.92 0.53|2.0   0 468|   0     0 |           | 11    4    0   19    0
Jun 08 16:13:26 ubuntu dstat.sh[64862]: 08-06 16:13:26| 37  23  39   0   0|1185M  991M  173M 5381M|4417B 1459B|   0   192k|   0  6.00 |  15k   25k|1.38 0.92 0.53|4.0   0 267|   0     0 |           | 11    4    0   19    0
