Jun 15 05:01:55 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 15 05:01:55 ubuntu dstat.sh[65645]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 15 05:01:55 ubuntu dstat.sh[65645]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 15 05:01:55 ubuntu dstat.sh[65645]: 15-06 05:01:55|                   | 999M 1347M  164M 5113M|           |           |           |           |1.50 0.95 0.53|1.0   0    |           |           | 10    5    0   17    0
Jun 15 05:01:56 ubuntu dstat.sh[65645]: 15-06 05:01:56| 20  21  57   0   0| 974M 1372M  164M 5113M|  25k 7968B|   0  1858k|   0  75.9 |6559  5540 |1.50 0.95 0.53|2.0   0 509|   0     0 |           | 10    5    0   17    0
Jun 15 05:01:57 ubuntu dstat.sh[65645]: 15-06 05:01:57| 22  18  58   0   0| 957M 1389M  164M 5114M|  37k   10k|   0  1781k|   0  97.9 |6744  6507 |1.50 0.95 0.53|3.0   0 437|   0     0 |           | 10    6    0   17    0
Jun 15 05:01:58 ubuntu dstat.sh[65645]: 15-06 05:01:58| 26  16  56   1   0| 958M 1387M  164M 5114M|  27k   15k|   0  1959k|   0  58.1 |6924  8509 |1.50 0.95 0.53|3.0   0 257|   0     0 |           | 10    6    0   17    0
Jun 15 05:01:59 ubuntu dstat.sh[65645]: 15-06 05:01:59| 13   3  81   0   0|1104M 1240M  164M 5236M|  34k   10k|   0  4535k|   0  56.8 |2284  2432 |1.46 0.95 0.54|2.0   0 7.0|   0     0 |           | 11    6    0   17    0
Jun 15 05:02:00 ubuntu dstat.sh[65645]: 15-06 05:02:00| 31   9  59   0   0|1106M 1238M  164M 5237M|  21k   11k|   0  1285k|   0  48.0 |3715  2626 |1.46 0.95 0.54|2.0   0 111|   0     0 |           | 11    7    0   17    1
Jun 15 05:02:01 ubuntu dstat.sh[65645]: 15-06 05:02:01| 29  11  60   1   0|1144M 1183M  165M 5253M| 181k   11k|  32k 2350k|2.01  63.2 |4229  3204 |1.46 0.95 0.54|3.0   0 170|   0     0 |           | 11    6    0   19    2
Jun 15 05:02:02 ubuntu dstat.sh[65645]: 15-06 05:02:02| 43   6  49   0   0|1211M 1096M  166M 5269M|4744B 1454B|4084B 3781k|1.00   173 |3101  1804 |1.46 0.95 0.54|3.0   0 1.0|   0     0 |           | 11    6    0   19    2
Jun 15 05:02:03 ubuntu dstat.sh[65645]: 15-06 05:02:03| 40   5  47   6   0|1236M 1048M  167M 5288M|5053B 1624B|   0    17M|   0  1251 |7679    12k|1.46 0.95 0.54|2.0 1.0  13|   0     0 |           | 11    8    0   19    2
Jun 15 05:02:04 ubuntu dstat.sh[65645]: 15-06 05:02:04| 36   7  43  12   0|1255M 1000M  168M 5313M|5043B 1454B|   0    67M|   0  5077 |  17k   32k|1.58 0.98 0.55|3.0   0  69|   0     0 |           | 11    8    0   19    2
Jun 15 05:02:05 ubuntu dstat.sh[65645]: 15-06 05:02:05| 41   9  48   1   0|1200M 1039M  169M 5326M|5421B 1626B|   0  2891k|   0   122 |3757  2618 |1.58 0.98 0.55|3.0   0  75|   0     0 |           | 11    6    0   19    2
Jun 15 05:02:06 ubuntu dstat.sh[65645]: 15-06 05:02:06| 44   5  48   1   0|1242M  969M  170M 5351M|5130B 1498B|   0  3488k|   0   194 |3282  2157 |1.58 0.98 0.55|2.0 1.0 1.0|   0     0 |           | 11    6    0   19    2
Jun 15 05:02:07 ubuntu dstat.sh[65645]: 15-06 05:02:07| 44   7  47   1   0|1242M  983M  170M 5337M|5239B 2098B|   0  8440k|   0   521 |3804  3447 |1.58 0.98 0.55|4.0   0  29|   0     0 |           | 11    4    0   19    0
Jun 15 05:02:08 ubuntu dstat.sh[65645]: 15-06 05:02:08| 37   5  57   0   0|1261M  958M  170M 5342M|  11k 4701B|   0  1712k|   0  89.8 |2748  1754 |1.58 0.98 0.55|3.0   0  17|   0     0 |           | 11    4    0   19    0
Jun 15 05:02:09 ubuntu dstat.sh[65645]: 15-06 05:02:09| 39  15  45   0   0|1244M  973M  170M 5343M|4435B 1461B|   0  4104B|   0  1.00 |  13k   21k|1.62 1.00 0.56|3.0   0 287|   0     0 |           | 11    4    0   19    0
Jun 15 05:02:10 ubuntu dstat.sh[65645]: 15-06 05:02:10| 33  24  41   0   0|1228M  988M  171M 5345M|4354B 1621B|   0  7428k|   0   298 |  13k   20k|1.62 1.00 0.56|3.0   0 482|   0     0 |           | 11    4    0   19    0
Jun 15 05:02:11 ubuntu dstat.sh[65645]: 15-06 05:02:11| 52  16  30   0   0|1204M 1019M  171M 5337M|4668B 1610B|   0  2433k|   0  46.7 |5656  5767 |1.62 1.00 0.56|4.0   0 199|   0     0 |           | 11    5    0   19    0
Jun 15 05:02:12 ubuntu dstat.sh[65645]: 15-06 05:02:12| 68   8  25   0   0|1226M  998M  171M 5337M|4463B 1628B|   0   101k|   0  10.1 |3994  1751 |1.62 1.00 0.56|2.0   0  75|   0     0 |           | 11    5    0   19    0
Jun 15 05:02:13 ubuntu dstat.sh[65645]: 15-06 05:02:13| 43   7  49   0   0|1258M  965M  171M 5338M|4783B 1614B|   0   626k|   0  56.8 |2791  1526 |1.62 1.00 0.56|3.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 15 05:02:14 ubuntu dstat.sh[65645]: 15-06 05:02:14| 23   9  67   0   0|1269M  952M  171M 5340M|5301B 1624B|   0  4610k|   0   147 |3726  4924 |1.65 1.02 0.57|1.0   0 118|   0     0 |           | 11    4    0   19    0
Jun 15 05:02:15 ubuntu dstat.sh[65645]: 15-06 05:02:15|  6   4  89   0   0|1291M  930M  171M 5340M|5087B 1449B|   0    16M|   0   131 |1633  1730 |1.65 1.02 0.57|1.0   0  22|   0     0 |           | 11    4    0   19    0
Jun 15 05:02:16 ubuntu dstat.sh[65645]: 15-06 05:02:16| 22   4  73   0   0|1360M  861M  171M 5340M|5452B 1630B|   0     0 |   0     0 |1780  1325 |1.65 1.02 0.57|2.0   0   0|   0     0 |           | 11    4    0   13    0
Jun 15 05:02:17 ubuntu dstat.sh[65645]: 15-06 05:02:17| 24   2  74   0   0|1381M  840M  171M 5340M|5037B 1619B|   0     0 |   0     0 |1685  1036 |1.65 1.02 0.57|2.0   0   0|   0     0 |           | 11    6    0   13    0
Jun 15 05:02:18 ubuntu dstat.sh[65645]: 15-06 05:02:18| 21   6  71   1   0|1290M  930M  171M 5340M|5003B 1552B|   0  4048k|   0   343 |4371  5590 |1.65 1.02 0.57|2.0   0  43|   0     0 |           | 11    4    0   15    0
Jun 15 05:02:19 ubuntu dstat.sh[65645]: 15-06 05:02:19| 23   2  74   0   0|1334M  887M  171M 5341M|4799B 1620B|   0    48k|   0  3.00 |1737  1144 |1.60 1.02 0.57|2.0   0   0|   0     0 |           | 11    4    0   15    0
Jun 15 05:02:20 ubuntu dstat.sh[65645]: 15-06 05:02:20| 16   3  81   0   0|1355M  865M  171M 5341M|8843B 5608B|   0    11M|   0  97.1 |2560  3170 |1.60 1.02 0.57|2.0   0 2.0|   0     0 |           | 11   17    0   15    0
Jun 15 05:02:21 ubuntu dstat.sh[65645]: 15-06 05:02:21| 16   2  80   0   0|1365M  855M  171M 5341M|9696B 6028B| 268k 1339k|65.9  19.0 |2090  1852 |1.60 1.02 0.57|2.0   0 2.0|   0     0 |           | 11   28    0   16    0
Jun 15 05:02:22 ubuntu dstat.sh[65645]: 15-06 05:02:22| 26   8  66   0   0|1370M  850M  171M 5341M|4397B 1458B|   0     0 |   0     0 |3222    12k|1.60 1.02 0.57|2.0   0  79|   0     0 |           | 11   28    0   17    0
Jun 15 05:02:23 ubuntu dstat.sh[65645]: 15-06 05:02:23| 15   3  82   0   0|1379M  841M  171M 5341M|8784B 5551B|   0    52k|   0  4.00 |1557  1212 |1.60 1.02 0.57|2.0   0   0|   0     0 |           | 11   29    0   17    0
Jun 15 05:02:24 ubuntu dstat.sh[65645]: 15-06 05:02:24| 20  11  69   0   0|1359M  861M  171M 5341M|7213B 4111B|   0  2439k|   0  21.0 |3394  2665 |1.47 1.00 0.57|3.0   0 156|   0     0 |           | 11   28    0   17    0
Jun 15 05:02:25 ubuntu dstat.sh[65645]: 15-06 05:02:25| 40   6  52   0   0|1479M  741M  171M 5341M|7121B 4198B|   0    33M|   0   206 |2883  1738 |1.47 1.00 0.57|2.0   0   0|   0     0 |           | 11   30    0   17    0
Jun 15 05:02:26 ubuntu dstat.sh[65645]: 15-06 05:02:26| 27   3  69   0   0|1474M  746M  171M 5341M|  16k   12k|   0   700k|   0  6.03 |4531  5792 |1.47 1.00 0.57|3.0   0   0|   0     0 |           | 11   30    0   17    0
Jun 15 05:02:27 ubuntu dstat.sh[65645]: 15-06 05:02:27| 45  20  34   0   0|1429M  790M  171M 5341M|  10k 6845B|   0  1852k|   0   211 |6043  6448 |1.47 1.00 0.57|6.0   0 493|   0     0 |           | 11   28    0   18    0
