Jun 08 12:42:03 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 08 12:42:04 ubuntu dstat.sh[64975]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 08 12:42:04 ubuntu dstat.sh[64975]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 08 12:42:04 ubuntu dstat.sh[64975]: 08-06 12:42:04|                   |1003M 1318M  163M 5140M|           |           |           |           |0.83 0.75 0.47|3.0   0    |           |           | 10    2    0   17    0
Jun 08 12:42:05 ubuntu dstat.sh[64975]: 08-06 12:42:05| 53  22  23   0   0|1035M 1284M  163M 5142M|5223B 2695B|   0  3782k|   0   128 |7014  5987 |0.92 0.77 0.48|2.5   0 636|   0     0 |           | 10    2    0   17    0
Jun 08 12:42:06 ubuntu dstat.sh[64975]: 08-06 12:42:06| 30  21  48   0   0|1087M 1227M  163M 5146M| 236k   12k|   0   996k|   0  77.5 |6538  6116 |1.01 0.79 0.49|3.0   0 495|   0     0 |           | 10    3    0   17    0
Jun 08 12:42:07 ubuntu dstat.sh[64975]: 08-06 12:42:07| 41  16  41   0   0|1108M 1206M  163M 5192M|  10k 3635B|   0   216k|   0  6.98 |5879  7226 |1.01 0.79 0.49|2.0   0 200|   0     0 |           | 11    4    0   17    0
Jun 08 12:42:08 ubuntu dstat.sh[64975]: 08-06 12:42:08| 32  12  53   0   0|1201M 1113M  163M 5269M|  28k 9921B|   0  1022k|   0  32.9 |3838  2876 |1.01 0.79 0.49|2.0   0 109|   0     0 |           | 11    7    0   17    0
Jun 08 12:42:09 ubuntu dstat.sh[64975]: 08-06 12:42:09| 24  15  60   1   0|1200M 1113M  163M 5269M|  41k   14k|   0  1878k|   0  71.1 |4606  3391 |1.01 0.79 0.49|3.0   0 189|   0     0 |           | 11    8    0   19    0
Jun 08 12:42:10 ubuntu dstat.sh[64975]: 08-06 12:42:10| 36   6  56   1   0|1236M 1076M  163M 5270M|  20k   13k|  32k 5032k|2.00   227 |3267  1873 |1.09 0.81 0.49|1.0   0 3.0|   0     0 |           | 11    8    0   19    0
Jun 08 12:42:11 ubuntu dstat.sh[64975]: 08-06 12:42:11| 37   3  58   1   0|1265M 1045M  164M 5271M|  41k   13k|   0  2728k|   0  61.0 |2728  1814 |1.09 0.81 0.49|1.0   0   0|   0     0 |           | 11    8    0   19    0
Jun 08 12:42:12 ubuntu dstat.sh[64975]: 08-06 12:42:12| 25   7  53  12   0|1262M 1022M  165M 5296M| 183k   14k|   0    38M|   0  2747 |  13k   23k|1.09 0.81 0.49|1.0 1.0  53|   0     0 |           | 11    9    0   19    1
Jun 08 12:42:13 ubuntu dstat.sh[64975]: 08-06 12:42:13| 40   7  46   6   0|1168M 1094M  166M 5313M|4562B 1589B|   0    41M|   0  2910 |  11k   20k|1.09 0.81 0.49|3.0   0  90|   0     0 |           | 11    6    0   19    2
