Jun 17 11:10:39 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 17 11:10:39 ubuntu dstat.sh[64930]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 17 11:10:39 ubuntu dstat.sh[64930]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 17 11:10:39 ubuntu dstat.sh[64930]: 17-06 11:10:39|                   |1032M 1322M  163M 5107M|           |           |           |           |1.12 0.81 0.47|3.0   0    |           |           | 10    6    0   17    0
Jun 17 11:10:40 ubuntu dstat.sh[64930]: 17-06 11:10:40| 23  21  54   0   0|1045M 1310M  163M 5107M|  30k   14k|   0  6514k|   0   148 |5709  4115 |1.12 0.81 0.47|2.0   0 362|   0     0 |           | 10    6    0   17    0
Jun 17 11:10:41 ubuntu dstat.sh[64930]: 17-06 11:10:41| 23  21  54   0   0|1044M 1310M  164M 5107M|  46k   12k|   0  1652k|   0   101 |5604  3992 |1.12 0.81 0.47|2.0   0 348|   0     0 |           | 10    6    0   17    0
Jun 17 11:10:42 ubuntu dstat.sh[64930]: 17-06 11:10:42| 30  20  47   0   0|1016M 1316M  164M 5127M| 183k   12k|   0  1943k|   0  56.0 |6041  5347 |1.27 0.85 0.49|4.0   0 276|   0     0 |           | 10    4    0   17    2
Jun 17 11:10:43 ubuntu dstat.sh[64930]: 17-06 11:10:43| 40  18  41   1   0|1035M 1281M  165M 5179M|  12k 1687B|   0  1216k|   0  56.0 |6695  7364 |1.27 0.85 0.49|2.0   0 188|   0     0 |           | 11    4    0   17    2
Jun 17 11:10:44 ubuntu dstat.sh[64930]: 17-06 11:10:44| 32  11  55   0   0|1115M 1182M  165M 5278M|  11k 1617B|   0  1437k|   0  40.9 |3842  2634 |1.27 0.85 0.49|3.0   0  87|   0     0 |           | 11    6    0   17    2
Jun 17 11:10:45 ubuntu dstat.sh[64930]: 17-06 11:10:45| 36  14  47   1   0|1123M 1148M  166M 5302M|  11k 1619B|   0    13M|   0   570 |5094  3796 |1.27 0.85 0.49|4.0   0 195|   0     0 |           | 11    6    0   19    2
Jun 17 11:10:46 ubuntu dstat.sh[64930]: 17-06 11:10:46| 42   6  49   1   0|1184M 1058M  167M 5326M|  12k 1621B|  32k 3647k|2.00  78.1 |2984  1900 |1.27 0.85 0.49|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 17 11:10:47 ubuntu dstat.sh[64930]: 17-06 11:10:47| 44   6  48   1   0|1226M 1018M  168M 5321M|  12k 1936B|   0  3045k|   0  78.9 |3270  2099 |1.33 0.87 0.49|5.0   0   0|   0     0 |           | 11    4    0   19    0
Jun 17 11:10:48 ubuntu dstat.sh[64930]: 17-06 11:10:48| 31   8  45  11   0|1299M  937M  169M 5328M|  12k 1625B|   0    32M|   0  2739 |  13k   23k|1.33 0.87 0.49|3.0 1.0  74|   0     0 |           | 11    6    0   19    0
Jun 17 11:10:49 ubuntu dstat.sh[64930]: 17-06 11:10:49| 34   7  48   8   0|1234M  992M  170M 5337M|  18k 4668B|   0    39M|   0  2694 |  11k   21k|1.33 0.87 0.49|2.0   0  64|   0     0 |           | 11    4    0   19    0
Jun 17 11:10:50 ubuntu dstat.sh[64930]: 17-06 11:10:50| 40  12  46   0   0|1299M  925M  170M 5338M|  11k 1617B|   0  2128k|   0   150 |  12k   20k|1.33 0.87 0.49|3.0   0  71|   0     0 |           | 11    4    0   19    0
Jun 17 11:10:51 ubuntu dstat.sh[64930]: 17-06 11:10:51| 44   8  45   0   0|1326M  898M  170M 5338M|  12k 1619B|   0  9028k|   0   417 |  12k   21k|1.33 0.87 0.49|4.0   0  13|   0     0 |           | 11    4    0   19    0
Jun 17 11:10:52 ubuntu dstat.sh[64930]: 17-06 11:10:52| 42   9  49   0   0|1230M 1002M  170M 5331M|  12k 1457B|   0   831k|   0  24.0 |3350  1813 |1.39 0.89 0.50|4.0   0  27|   0     0 |           | 11    4    0   19    0
Jun 17 11:10:53 ubuntu dstat.sh[64930]: 17-06 11:10:53| 40   7  52   0   0|1221M 1011M  170M 5331M|  12k 1623B|   0  4103B|   0  1.00 |3167  1725 |1.39 0.89 0.50|2.0   0  66|   0     0 |           | 11    4    0   19    0
Jun 17 11:10:54 ubuntu dstat.sh[64930]: 17-06 11:10:54| 14  12  72   0   0|1187M 1045M  170M 5331M|  12k 1459B|   0     0 |   0     0 |3814  2509 |1.39 0.89 0.50|  0   0 176|   0     0 |           | 11    4    0   19    0
Jun 17 11:10:55 ubuntu dstat.sh[64930]: 17-06 11:10:55|  8  22  67   0   0|1153M 1079M  170M 5331M|  12k 1618B|   0  9018k|   0  46.0 |5455  3779 |1.39 0.89 0.50|1.0   0 296|   0     0 |           | 11    4    0   19    0
Jun 17 11:10:56 ubuntu dstat.sh[64930]: 17-06 11:10:56| 12  21  65   0   0|1111M 1121M  170M 5331M|  13k 1457B|   0    28k|   0  6.99 |6036  5649 |1.39 0.89 0.50|2.0   0 269|   0     0 |           | 11    4    0   19    0
Jun 17 11:10:57 ubuntu dstat.sh[64930]: 17-06 11:10:57| 32  16  51   0   0|1149M 1083M  170M 5331M|  13k 1625B|   0   421k|   0  3.01 |5239  4967 |1.36 0.89 0.50|3.0   0 194|   0     0 |           | 11    5    0   19    0
Jun 17 11:10:58 ubuntu dstat.sh[64930]: 17-06 11:10:58| 45   4  48   0   0|1203M 1028M  170M 5331M|  11k 1456B|   0    56k|   0  3.99 |2886  1296 |1.36 0.89 0.50|3.0   0   0|   0     0 |           | 11    5    0   13    0
Jun 17 11:10:59 ubuntu dstat.sh[64930]: 17-06 11:10:59| 44   8  48   0   0|1227M 1004M  170M 5332M|  12k 1714B|   0   968k|   0  57.0 |3138  1953 |1.36 0.89 0.50|3.0   0   0|   0     0 |           | 11    5    0   13    0
Jun 17 11:11:00 ubuntu dstat.sh[64930]: 17-06 11:11:00| 26  13  61   0   0|1250M  979M  170M 5334M|  12k 1511B|   0    20M|   0   275 |4288  4490 |1.36 0.89 0.50|  0   0 119|   0     0 |           | 11    4    0   13    0
Jun 17 11:11:01 ubuntu dstat.sh[64930]: 17-06 11:11:01|  5   3  90   0   0|1270M  959M  170M 5334M|  13k 1458B|   0     0 |   0     0 |1448  1356 |1.36 0.89 0.50|1.0   0  22|   0     0 |           | 11    4    0   13    0
Jun 17 11:11:02 ubuntu dstat.sh[64930]: 17-06 11:11:02| 22   3  73   0   0|1338M  890M  170M 5334M|  12k 1619B|   0  8189B|   0  2.00 |1964  1354 |1.33 0.89 0.51|2.0   0   0|   0     0 |           | 11    4    0   13    0
Jun 17 11:11:03 ubuntu dstat.sh[64930]: 17-06 11:11:03| 24   2  73   0   0|1352M  877M  170M 5334M|  12k 1511B|   0     0 |   0     0 |1871  1121 |1.33 0.89 0.51|2.0   0   0|   0     0 |           | 11    4    0   13    0
Jun 17 11:11:04 ubuntu dstat.sh[64930]: 17-06 11:11:04| 23   3  71   2   0|1356M  872M  170M 5334M|  13k 1621B|   0  5194k|   0   350 |4103  5488 |1.33 0.89 0.51|2.0   0 1.0|   0     0 |           | 11    4    0   15    0
Jun 17 11:11:05 ubuntu dstat.sh[64930]: 17-06 11:11:05| 19   9  71   0   0|1320M  908M  170M 5334M|  13k 1619B|   0    32M|   0   220 |3059  2413 |1.33 0.89 0.51|3.0   0  42|   0     0 |           | 11    4    0   15    0
Jun 17 11:11:06 ubuntu dstat.sh[64930]: 17-06 11:11:06| 21   2  77   0   0|1342M  886M  170M 5335M|  16k 4071B|   0  1532k|   0  52.0 |1820  1190 |1.33 0.89 0.51|3.0   0   0|   0     0 |           | 11   11    0   15    0
Jun 17 11:11:07 ubuntu dstat.sh[64930]: 17-06 11:11:07| 21   3  74   1   0|1349M  878M  170M 5335M|  16k 6743B| 268k 3773k|66.0  50.0 |2951  2982 |1.30 0.89 0.51|2.0   0 3.0|   0     0 |           | 11   29    0   15    0
