Jun 08 15:07:08 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 08 15:07:08 ubuntu dstat.sh[64953]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 08 15:07:08 ubuntu dstat.sh[64953]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 08 15:07:08 ubuntu dstat.sh[64953]: 08-06 15:07:08|                   |1042M 1267M  164M 5152M|           |           |           |           |1.38 0.91 0.52|4.0   0    |           |           | 10    5    0   17    0
Jun 08 15:07:09 ubuntu dstat.sh[64953]: 08-06 15:07:09| 19  21  57   0   0|1031M 1277M  164M 5152M|  20k   10k|   0  3598k|   0   236 |6389  5287 |1.38 0.91 0.52|2.5   0 473|   0     0 |           | 10    5    0   17    0
Jun 08 15:07:10 ubuntu dstat.sh[64953]: 08-06 15:07:10| 15  22  61   0   0|1001M 1306M  164M 5153M|  36k   10k|   0  1467k|   0   145 |6035  4784 |1.38 0.91 0.52|  0   0 404|   0     0 |           | 10    6    0   17    0
Jun 08 15:07:11 ubuntu dstat.sh[64953]: 08-06 15:07:11| 31  17  51   0   0|1008M 1298M  164M 5152M|  21k   12k|   0  1570k|   0  50.1 |5725  6454 |1.43 0.93 0.53|2.0   0 258|   0     0 |           | 10    6    0   17    0
Jun 08 15:07:12 ubuntu dstat.sh[64953]: 08-06 15:07:12| 22   8  68   1   0|1117M 1189M  164M 5275M|  41k   13k|   0  2104k|   0  55.0 |4339  5813 |1.43 0.93 0.53|1.0   0  75|   0     0 |           | 11    5    0   17    1
Jun 08 15:07:13 ubuntu dstat.sh[64953]: 08-06 15:07:13| 25   9  64   0   0|1116M 1173M  164M 5291M| 182k   15k|   0  2058k|   0  56.9 |3568  2610 |1.43 0.93 0.53|3.0   0 101|   0     0 |           | 11    6    0   17    2
Jun 08 15:07:14 ubuntu dstat.sh[64953]: 08-06 15:07:14| 39  14  47   1   0|1147M 1124M  165M 5306M|4339B 1524B|  16k 1972k|1.00  86.0 |4625  3474 |1.43 0.93 0.53|2.0   0 187|   0     0 |           | 11    6    0   19    2
Jun 08 15:07:15 ubuntu dstat.sh[64953]: 08-06 15:07:15| 43   6  49   0   0|1206M 1046M  166M 5322M|5158B 1619B|  16k 2939k|1.00  45.0 |3012  1699 |1.43 0.93 0.53|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 08 15:07:16 ubuntu dstat.sh[64953]: 08-06 15:07:16| 43   5  48   3   0|1235M  991M  167M 5344M|5022B 1460B|   0  8372k|   0   500 |4861  5721 |1.56 0.96 0.54|2.0 1.0  10|   0     0 |           | 11    8    0   19    2
Jun 08 15:07:17 ubuntu dstat.sh[64953]: 08-06 15:07:17| 32   8  44  14   0|1251M  951M  169M 5365M|4878B 1458B|   0    65M|   0  4497 |  17k   31k|1.56 0.96 0.54|3.0   0  63|   0     0 |           | 11    8    0   19    2
Jun 08 15:07:18 ubuntu dstat.sh[64953]: 08-06 15:07:18| 42   8  45   3   0|1188M  986M  170M 5389M|5105B 1619B|   0    29M|   0  1696 |7358    12k|1.56 0.96 0.54|3.0   0  84|   0     0 |           | 11    6    0   19    2
Jun 08 15:07:19 ubuntu dstat.sh[64953]: 08-06 15:07:19| 44   7  49   0   0|1263M  923M  170M 5376M|5246B 2101B|   0  1681k|   0  59.0 |3172  1872 |1.56 0.96 0.54|2.0   0  19|   0     0 |           | 11    4    0   19    0
Jun 08 15:07:20 ubuntu dstat.sh[64953]: 08-06 15:07:20| 41   5  53   1   0|1259M  921M  170M 5381M|  11k 4663B|   0  9009k|   0   401 |3482  3081 |1.56 0.96 0.54|4.0   0  17|   0     0 |           | 11    4    0   19    0
Jun 08 15:07:21 ubuntu dstat.sh[64953]: 08-06 15:07:21| 43  10  45   0   0|1291M  887M  170M 5382M|4697B 1620B|   0  2628k|   0   239 |  12k   20k|1.67 1.00 0.55|3.0   0  21|   0     0 |           | 11    4    0   19    0
Jun 08 15:07:22 ubuntu dstat.sh[64953]: 08-06 15:07:22| 44   8  46   0   0|1311M  866M  170M 5383M|5704B 1621B|   0   837k|   0  15.0 |  12k   20k|1.67 1.00 0.55|3.0   0  16|   0     0 |           | 11    4    0   19    0
Jun 08 15:07:23 ubuntu dstat.sh[64953]: 08-06 15:07:23| 39  21  40   0   0|1242M  943M  170M 5376M|5318B 1460B|   0  1726k|   0  17.0 |6360    14k|1.67 1.00 0.55|4.0   0 406|   0     0 |           | 11    4    0   20    0
Jun 08 15:07:24 ubuntu dstat.sh[64953]: 08-06 15:07:24| 34  22  43   0   0|1211M  974M  170M 5377M|5743B 1661B|   0   436k|   0  12.0 |6233  6815 |1.67 1.00 0.55|5.0   0 474|   0     0 |           | 11    4    0   20    0
Jun 08 15:07:25 ubuntu dstat.sh[64953]: 08-06 15:07:25| 37  13  48   0   0|1184M 1001M  170M 5377M|5275B 1618B|   0    12k|   0  2.00 |4474  3766 |1.67 1.00 0.55|3.0   0 176|   0     0 |           | 11    5    0   19    0
Jun 08 15:07:26 ubuntu dstat.sh[64953]: 08-06 15:07:26| 46   4  49   0   0|1236M  948M  170M 5377M|4667B 1120B|   0   208k|   0  4.00 |2726  1266 |1.70 1.02 0.56|3.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 08 15:07:27 ubuntu dstat.sh[64953]: 08-06 15:07:27| 43  10  47   0   0|1260M  923M  170M 5378M|4155B  973B|   0    16M|   0  98.1 |4080  3872 |1.70 1.02 0.56|3.0   0   0|   0     0 |           | 11    5    0   19    0
