Jun 11 17:07:02 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 11 17:07:03 ubuntu dstat.sh[64904]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 11 17:07:03 ubuntu dstat.sh[64904]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 11 17:07:03 ubuntu dstat.sh[64904]: 11-06 17:07:03|                   | 975M 1330M  165M 5154M|           |           |           |           |0.97 0.85 0.52|2.0   0    |           |           | 10    6    0   17    0
Jun 11 17:07:04 ubuntu dstat.sh[64904]: 11-06 17:07:04| 18  20  60   0   0| 975M 1329M  165M 5154M|  24k   13k|   0  2730k|   0  98.9 |6260  5315 |0.97 0.85 0.52|1.5   0 436|   0     0 |           | 10    6    0   17    0
Jun 11 17:07:05 ubuntu dstat.sh[64904]: 11-06 17:07:05| 22  23  54   1   0| 982M 1322M  165M 5155M|  41k   12k|   0  1921k|   0  81.5 |6082  4910 |0.97 0.85 0.52|3.0 1.0 405|   0     0 |           | 10    6    0   17    0
Jun 11 17:07:06 ubuntu dstat.sh[64904]: 11-06 17:07:06| 31  17  51   0   0| 990M 1313M  165M 5155M|  23k   13k|   0  1743k|   0  54.0 |6173  7004 |1.06 0.87 0.52|2.0   0 263|   0     0 |           | 10    5    0   17    1
Jun 11 17:07:07 ubuntu dstat.sh[64904]: 11-06 17:07:07| 28  10  60   0   0|1130M 1148M  165M 5300M| 171k 8459B|   0  1717k|   0  50.8 |4516  5907 |1.06 0.87 0.52|1.0   0  77|   0     0 |           | 11    4    0   17    2
Jun 11 17:07:08 ubuntu dstat.sh[64904]: 11-06 17:07:08| 40  12  48   1   0|1147M 1112M  166M 5316M|5182B 1627B|   0  5780k|   0  92.4 |4299  2920 |1.06 0.87 0.52|2.0   0 110|   0     0 |           | 11    6    0   17    2
Jun 11 17:07:09 ubuntu dstat.sh[64904]: 11-06 17:07:09| 38  13  48   0   0|1181M 1054M  167M 5338M|4625B 1454B|  32k 1895k|1.99  46.9 |4431  3247 |1.06 0.87 0.52|3.0   0 170|   0     0 |           | 11    6    0   19    2
Jun 11 17:07:10 ubuntu dstat.sh[64904]: 11-06 17:07:10| 44   6  49   1   0|1236M  977M  168M 5354M|4320B 1620B|   0  5432k|   0   141 |3051  2196 |1.06 0.87 0.52|4.0   0 1.0|   0     0 |           | 11    6    0   19    2
Jun 11 17:07:11 ubuntu dstat.sh[64904]: 11-06 17:07:11| 40   6  48   6   0|1248M  931M  169M 5384M|4728B 1555B|   0    19M|   0  1466 |7640    12k|1.13 0.89 0.53|  0 2.0  13|   0     0 |           | 11    8    0   19    2
Jun 11 17:07:12 ubuntu dstat.sh[64904]: 11-06 17:07:12| 32   8  42  14   0|1279M  905M  171M 5378M|4635B 2096B|   0    62M|   0  4770 |  17k   32k|1.13 0.89 0.53|6.0   0  71|   0     0 |           | 11    6    0   19    0
Jun 11 17:07:13 ubuntu dstat.sh[64904]: 11-06 17:07:13| 37  10  51   1   0|1258M  924M  171M 5379M|  11k 4476B|   0  9891k|   0   642 |4709  5487 |1.13 0.89 0.53|3.0   0 108|   0     0 |           | 11    5    0   19    0
Jun 11 17:07:14 ubuntu dstat.sh[64904]: 11-06 17:07:14| 44   7  47   0   0|1252M  924M  171M 5384M|4558B 1790B|   0  1828k|   0  84.8 |8055    12k|1.13 0.89 0.53|3.0   0 8.0|   0     0 |           | 11    4    0   19    0
Jun 11 17:07:15 ubuntu dstat.sh[64904]: 11-06 17:07:15| 45   9  44   1   0|1237M  937M  171M 5385M|4553B 1461B|   0  7275k|   0   421 |  12k   20k|1.13 0.89 0.53|2.0   0  23|   0     0 |           | 11    4    0   19    0
Jun 11 17:07:16 ubuntu dstat.sh[64904]: 11-06 17:07:16| 43   8  47   0   0|1239M  943M  171M 5378M|5293B 1511B|   0  2307k|   0   130 |6640  9250 |1.20 0.91 0.54|2.0   0  16|   0     0 |           | 11    4    0   19    0
Jun 11 17:07:17 ubuntu dstat.sh[64904]: 11-06 17:07:17| 39  13  48   0   0|1192M  990M  171M 5378M|5208B 1567B|   0  1196k|   0  87.0 |4482  2966 |1.20 0.91 0.54|2.0   0 220|   0     0 |           | 11    4    0   19    0
Jun 11 17:07:18 ubuntu dstat.sh[64904]: 11-06 17:07:18| 11  24  63   0   0|1117M 1065M  171M 5378M|5114B 1457B|   0  6871k|   0   236 |6061  4538 |1.20 0.91 0.54|1.0   0 433|   0     0 |           | 11    4    0   19    0
Jun 11 17:07:19 ubuntu dstat.sh[64904]: 11-06 17:07:19| 17  18  64   0   0|1107M 1075M  171M 5379M|5002B 1456B|   0    12k|   0  3.00 |6023  6849 |1.20 0.91 0.54|1.0   0 224|   0     0 |           | 11    4    0   19    0
Jun 11 17:07:20 ubuntu dstat.sh[64904]: 11-06 17:07:20| 40  14  45   0   0|1161M 1021M  171M 5379M|5222B 1620B|   0     0 |   0     0 |4192  2996 |1.20 0.91 0.54|2.0   0 132|   0     0 |           | 11    5    0   19    0
Jun 11 17:07:21 ubuntu dstat.sh[64904]: 11-06 17:07:21| 47   3  49   0   0|1222M  960M  171M 5379M|4937B 1620B|   0   188k|   0  2.00 |2691  1086 |1.27 0.93 0.55|2.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 11 17:07:22 ubuntu dstat.sh[64904]: 11-06 17:07:22| 47  12  40   0   0|1256M  924M  171M 5382M|5082B 1515B|   0  2257k|   0  88.2 |4273    15k|1.27 0.93 0.55|1.0   0  43|   0     0 |           | 11    4    0   20    0
Jun 11 17:07:23 ubuntu dstat.sh[64904]: 11-06 17:07:23|  3   8  87   0   0|1263M  917M  171M 5382M|4837B 1563B|   0    16M|   0   115 |2608  2338 |1.27 0.93 0.55|  0   0 111|   0     0 |           | 11    4    0   20    0
Jun 11 17:07:24 ubuntu dstat.sh[64904]: 11-06 17:07:24| 14   4  82   0   0|1307M  872M  171M 5382M|4860B 1620B|   0     0 |   0     0 |1713  1547 |1.27 0.93 0.55|1.0   0  23|   0     0 |           | 11    4    0   13    0
Jun 11 17:07:25 ubuntu dstat.sh[64904]: 11-06 17:07:25| 22   4  73   0   0|1352M  828M  171M 5382M|4559B 1620B|   0     0 |   0     0 |1766  1353 |1.27 0.93 0.55|1.0   0   0|   0     0 |           | 11    4    0   13    0
Jun 11 17:07:26 ubuntu dstat.sh[64904]: 11-06 17:07:26| 23   2  73   0   0|1367M  812M  171M 5382M|4637B 1620B|   0   980k|   0  60.0 |2453  2424 |1.24 0.93 0.55|1.0   0 1.0|   0     0 |           | 11   10    0   13    0
Jun 11 17:07:27 ubuntu dstat.sh[64904]: 11-06 17:07:27| 22   5  72   1   0|1315M  864M  171M 5382M|4168B 1462B|   0  3400k|   0   279 |3454  4210 |1.24 0.93 0.55|1.0   0  42|   0     0 |           | 11    4    0   15    0
Jun 11 17:07:28 ubuntu dstat.sh[64904]: 11-06 17:07:28| 22   3  74   0   0|1353M  826M  171M 5382M|5037B 2301B|   0    23M|   0   134 |1941  1607 |1.24 0.93 0.55|  0   0   0|   0     0 |           | 11    5    0   15    0
Jun 11 17:07:29 ubuntu dstat.sh[64904]: 11-06 17:07:29| 18   3  77   1   0|1355M  824M  171M 5382M|9190B 5616B| 268k 1683k|65.9  27.0 |2461  2531 |1.24 0.93 0.55|1.0   0 1.0|   0     0 |           | 11   25    0   15    0
Jun 11 17:07:30 ubuntu dstat.sh[64904]: 11-06 17:07:30| 19   5  74   0   0|1301M  877M  171M 5382M|9143B 5396B|   0  2012k|   0   135 |2647  2134 |1.24 0.93 0.55|2.0   0  46|   0     0 |           | 11   28    0   16    0
Jun 11 17:07:31 ubuntu dstat.sh[64904]: 11-06 17:07:31| 20   3  76   0   0|1355M  823M  171M 5382M|7159B 3425B|   0     0 |   0     0 |1731  1162 |1.22 0.93 0.55|1.0   0   0|   0     0 |           | 11   29    0   16    0
Jun 11 17:07:32 ubuntu dstat.sh[64904]: 11-06 17:07:32| 17   4  78   0   0|1343M  835M  171M 5382M|  11k 6640B|   0  2260k|   0  14.0 |2362  1849 |1.22 0.93 0.55|1.0   0  26|   0     0 |           | 11   28    0   17    0
Jun 11 17:07:33 ubuntu dstat.sh[64904]: 11-06 17:07:33| 36  14  49   0   0|1383M  796M  171M 5382M|4878B 1500B|   0    23M|   0   185 |3981  2562 |1.22 0.93 0.55|2.0   0 130|   0     0 |           | 11   28    0   17    0
Jun 11 17:07:34 ubuntu dstat.sh[64904]: 11-06 17:07:34| 33   5  62   0   0|1422M  756M  171M 5382M|  13k   11k|   0   586k|   0  5.01 |3166  2503 |1.22 0.93 0.55|3.0   0   0|   0     0 |           | 11   30    0   17    0
Jun 11 17:07:35 ubuntu dstat.sh[64904]: 11-06 17:07:35| 38  18  44   0   0|1389M  789M  171M 5383M|  15k   11k|   0  1144k|   0  40.0 |7185  8876 |1.22 0.93 0.55|6.0   0 352|   0     0 |           | 11   28    0   18    0
Jun 11 17:07:36 ubuntu dstat.sh[64904]: 11-06 17:07:36| 79  20   0   0   0|1591M  587M  171M 5383M|4827B 1603B|   0    16k|   0  3.96 |5206  3406 |1.53 1.00 0.58|8.0   0 224|   0     0 |           | 11   28    0   16    0
Jun 11 17:07:37 ubuntu dstat.sh[64904]: 11-06 17:07:37| 81  14   4   0   0|1793M  385M  171M 5383M|  18k   18k|   0     0 |   0     0 |5253  3663 |1.53 1.00 0.58|1.0   0   0|   0     0 |           | 11   34    0   16    0
Jun 11 17:07:38 ubuntu dstat.sh[64904]: 11-06 17:07:38| 78  12  10   0   0|1734M  443M  171M 5383M|  34k   27k|   0    23M|   0   177 |8405    13k|1.53 1.00 0.58|8.0   0 112|   0     0 |           | 11   29    0   21    0
Jun 11 17:07:39 ubuntu dstat.sh[64904]: 11-06 17:07:39| 32  12  55   0   0|1535M  643M  171M 5383M|7353B 4110B|   0  3471k|   0   189 |4576  4730 |1.53 1.00 0.58|1.0   0 197|   0     0 |           | 11   28    0   22    0
Jun 11 17:07:40 ubuntu dstat.sh[64904]: 11-06 17:07:40| 18   2  79   0   0|1538M  639M  171M 5383M|8403B 5530B|   0   360k|   0  14.0 |2032  1716 |1.53 1.00 0.58|1.0   0 1.0|   0     0 |           | 11   29    0   22    0
Jun 11 17:07:41 ubuntu dstat.sh[64904]: 11-06 17:07:41| 15   8  76   1   0|1490M  688M  171M 5383M|8124B 4727B|   0  1046k|   0  29.1 |3257  3172 |1.48 1.00 0.58|1.0   0  68|   0     0 |           | 11   28    0   23    0
