May 01 01:15:50 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 01 01:15:50 ubuntu dstat.sh[64529]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 01 01:15:50 ubuntu dstat.sh[64529]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 01 01:15:50 ubuntu dstat.sh[64529]: 01-05 01:15:50|                   | 885M 1549M  160M 5040M|           |           |           |           |1.13 0.81 0.47|1.0   0    |           |           | 10    2    0   15    0
May 01 01:15:51 ubuntu dstat.sh[64529]: 01-05 01:15:51|  7  21  70   0   0| 890M 1545M  160M 5040M|4335B 1619B|   0   192k|   0  9.99 |4871  3138 |1.13 0.81 0.47|1.0   0 269|   0     0 |           | 10    2    0   15    0
May 01 01:15:52 ubuntu dstat.sh[64529]: 01-05 01:15:52|  8  21  69   0   0| 870M 1564M  160M 5041M|4154B 1456B|   0    16k|   0  7.00 |5248  3530 |1.13 0.81 0.47|1.0   0 319|   0     0 |           | 10    2    0   15    0
May 01 01:15:53 ubuntu dstat.sh[64529]: 01-05 01:15:53| 13  19  66   0   0| 863M 1571M  160M 5041M|4386B 1622B|   0    16k|   0  4.01 |5086  5071 |1.20 0.83 0.48|2.0   0 230|   0     0 |           | 10    2    0   15    0
May 01 01:15:54 ubuntu dstat.sh[64529]: 01-05 01:15:54| 19  22  58   0   0| 880M 1554M  160M 5041M|4559B 1620B|   0    16k|   0  4.00 |7200    14k|1.20 0.83 0.48| 14   0 319|   0     0 |           | 10    2    0   16    0
May 01 01:15:55 ubuntu dstat.sh[64529]: 01-05 01:15:55|  6   6  86   0   0|1005M 1429M  160M 5163M|4266B 1454B|   0   108k|   0  2.99 |2300  2727 |1.20 0.83 0.48|  0   0  15|   0     0 |           | 11    2    0   16    0
May 01 01:15:56 ubuntu dstat.sh[64529]: 01-05 01:15:56| 10   8  81   0   0|1011M 1423M  160M 5163M|4458B 1620B|   0   172k|   0  7.00 |2566  1945 |1.20 0.83 0.48|1.0   0  87|   0     0 |           | 11    4    0   16    0
May 01 01:15:57 ubuntu dstat.sh[64529]: 01-05 01:15:57| 14  14  71   0   0|1021M 1413M  160M 5163M|4358B 1624B|   0   193k|   0  18.0 |3960  2787 |1.20 0.83 0.48|1.0   0 165|   0     0 |           | 11    4    0   17    0
May 01 01:15:58 ubuntu dstat.sh[64529]: 01-05 01:15:58| 19   6  73   0   0|1073M 1360M  160M 5163M|4522B 1619B|  32k 1039k|2.00  19.0 |2472  1976 |1.18 0.84 0.48|1.0   0  29|   0     0 |           | 11    4    0   17    0
May 01 01:15:59 ubuntu dstat.sh[64529]: 01-05 01:15:59| 23   3  73   0   0|1108M 1324M  160M 5164M|4646B 1620B|  36k    0 |9.00     0 |1764  1230 |1.18 0.84 0.48|3.0   0   0|   0     0 |           | 11    4    0   17    0
May 01 01:16:00 ubuntu dstat.sh[64529]: 01-05 01:16:00| 11   6  68  12   0|1117M 1307M  161M 5171M|4502B 1621B|   0    32M|   0  2779 |  13k   24k|1.18 0.84 0.48|2.0 1.0  46|   0     0 |           | 11    6    0   17    0
May 01 01:16:01 ubuntu dstat.sh[64529]: 01-05 01:16:01| 16   9  65   8   0|1079M 1341M  162M 5174M|4593B 1457B|   0    43M|   0  3191 |  13k   23k|1.18 0.84 0.48|2.0   0  82|   0     0 |           | 11    4    0   17    0
May 01 01:16:02 ubuntu dstat.sh[64529]: 01-05 01:16:02| 20   6  73   0   0|1141M 1279M  162M 5174M|4861B 1620B|   0   584k|   0  32.0 |2047  1590 |1.18 0.84 0.48|2.0   0  30|   0     0 |           | 11    4    0   17    0
May 01 01:16:03 ubuntu dstat.sh[64529]: 01-05 01:16:03| 23   3  72   1   0|1166M 1254M  162M 5174M|5278B 1619B|   0  6661k|   0   375 |2472  2780 |1.17 0.84 0.48|2.0   0   0|   0     0 |           | 11    4    0   17    0
May 01 01:16:04 ubuntu dstat.sh[64529]: 01-05 01:16:04| 22   4  73   0   0|1135M 1285M  162M 5174M|5656B 1457B|   0   128k|   0  10.0 |1936  1426 |1.17 0.84 0.48|2.0   0  10|   0     0 |           | 11    4    0   17    0
May 01 01:16:05 ubuntu dstat.sh[64529]: 01-05 01:16:05| 24   2  73   0   0|1155M 1265M  162M 5174M|6716B 1619B|   0    13M|   0   372 |1905  1322 |1.17 0.84 0.48|4.0   0   0|   0     0 |           | 11    4    0   15    0
May 01 01:16:06 ubuntu dstat.sh[64529]: 01-05 01:16:06|  8  21  70   0   0|1126M 1294M  162M 5174M|4944B 1622B|   0    44k|   0  2.00 |4948  3415 |1.17 0.84 0.48|1.0   0 271|   0     0 |           | 11    4    0   15    0
May 01 01:16:07 ubuntu dstat.sh[64529]: 01-05 01:16:07|  9  21  67   0   0|1104M 1316M  162M 5174M|4560B 1620B|   0    40k|   0  9.00 |5248  3555 |1.17 0.84 0.48|1.0   0 278|   0     0 |           | 11    4    0   15    0
May 01 01:16:08 ubuntu dstat.sh[64529]: 01-05 01:16:08| 13  20  66   0   0|1088M 1332M  162M 5174M|4200B 1459B|   0   828k|   0   127 |5287  5189 |1.15 0.84 0.49|2.0   0 236|   0     0 |           | 11    4    0   15    0
May 01 01:16:09 ubuntu dstat.sh[64529]: 01-05 01:16:09| 36  15  48   0   0|1159M 1261M  162M 5174M|4552B 1701B|   0     0 |   0     0 |4852  5375 |1.15 0.84 0.49|2.0   0 185|   0     0 |           | 11    5    0   11    0
