Jun 18 09:09:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 18 09:09:59 ubuntu dstat.sh[64995]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 18 09:09:59 ubuntu dstat.sh[64995]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 18 09:09:59 ubuntu dstat.sh[64995]: 18-06 09:09:59|                   |1005M 1342M  165M 5111M|           |           |           |           |1.41 0.99 0.52|3.0   0    |           |           | 10    4    0   17    0
Jun 18 09:10:00 ubuntu dstat.sh[64995]: 18-06 09:10:00| 16  21  62   0   0|1009M 1338M  165M 5112M|  22k 6208B|   0   568k|   0  24.0 |5804  4189 |1.41 0.99 0.52|3.0   0 393|   0     0 |           | 10    4    0   17    0
Jun 18 09:10:01 ubuntu dstat.sh[64995]: 18-06 09:10:01| 17  21  60   0   0|1009M 1338M  165M 5112M|  27k 9829B|   0  1095k|   0  29.5 |5646  3984 |1.41 0.99 0.52|2.0   0 359|   0     0 |           | 10    6    0   17    0
Jun 18 09:10:02 ubuntu dstat.sh[64995]: 18-06 09:10:02| 25  19  54   0   0|1012M 1334M  165M 5113M|  36k   16k|   0  2159k|   0  67.7 |6326  6203 |1.37 0.99 0.52|3.0   0 264|   0     0 |           | 10    6    0   17    0
Jun 18 09:10:03 ubuntu dstat.sh[64995]: 18-06 09:10:03| 30  15  54   0   0|1109M 1236M  165M 5235M|  41k   13k|   0    13M|   0   451 |6968  8940 |1.37 0.99 0.52|1.0   0 196|   0     0 |           | 11    6    0   17    0
Jun 18 09:10:04 ubuntu dstat.sh[64995]: 18-06 09:10:04| 32  11  56   0   0|1123M 1221M  165M 5235M|  23k   12k|   0  1617k|   0  54.9 |3995  2816 |1.37 0.99 0.52|2.0   0 115|   0     0 |           | 11    7    0   17    1
Jun 18 09:10:05 ubuntu dstat.sh[64995]: 18-06 09:10:05| 35  13  51   1   0|1161M 1157M  166M 5259M| 170k 6789B|  32k 5182k|2.00   255 |4641  3357 |1.37 0.99 0.52|2.0   0 167|   0     0 |           | 11    6    0   19    2
Jun 18 09:10:06 ubuntu dstat.sh[64995]: 18-06 09:10:06| 44   6  49   0   0|1224M 1071M  167M 5278M|6040B 1610B|   0  3614k|   0  69.6 |3132  1983 |1.37 0.99 0.52|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 18 09:10:07 ubuntu dstat.sh[64995]: 18-06 09:10:07| 40   6  47   5   0|1251M 1016M  168M 5303M|5305B 1578B|   0    26M|   0  1634 |8482    14k|1.42 1.01 0.53|4.0   0  22|   0     0 |           | 11    8    0   19    2
Jun 18 09:10:08 ubuntu dstat.sh[64995]: 18-06 09:10:08| 38   7  42  11   0|1254M  990M  170M 5322M|5262B 1615B|   0    55M|   0  3636 |  16k   29k|1.42 1.01 0.53|3.0   0  60|   0     0 |           | 11    6    0   19    2
Jun 18 09:10:09 ubuntu dstat.sh[64995]: 18-06 09:10:09| 42   8  48   1   0|1208M 1007M  171M 5348M|5103B 1621B|   0  2598k|   0  93.1 |3698  2459 |1.42 1.01 0.53|2.0   0  75|   0     0 |           | 11    6    0   19    2
Jun 18 09:10:10 ubuntu dstat.sh[64995]: 18-06 09:10:10| 45   6  48   1   0|1205M 1019M  171M 5336M|4942B 2051B|   0  9226k|   0   457 |3689  3297 |1.42 1.01 0.53|4.0   0 2.0|   0     0 |           | 11    4    0   19    0
Jun 18 09:10:11 ubuntu dstat.sh[64995]: 18-06 09:10:11| 40   6  52   0   0|1237M  988M  171M 5336M|  11k 4386B|   0  1092k|   0  73.0 |3401  2323 |1.42 1.01 0.53|2.0   0  44|   0     0 |           | 11    5    0   19    0
Jun 18 09:10:12 ubuntu dstat.sh[64995]: 18-06 09:10:12| 44   6  48   0   0|1266M  951M  172M 5342M|4702B 1738B|   0  1134k|   0  53.9 |4047  3922 |1.47 1.03 0.54|3.0   0 8.0|   0     0 |           | 11    4    0   19    0
Jun 18 09:10:13 ubuntu dstat.sh[64995]: 18-06 09:10:13| 39  16  45   0   0|1219M  997M  172M 5343M|4198B 1135B|   0   100k|   0  3.00 |  11k   17k|1.47 1.03 0.54|4.0   0 185|   0     0 |           | 11    4    0   19    0
Jun 18 09:10:14 ubuntu dstat.sh[64995]: 18-06 09:10:14| 30  26  40   1   0|1196M 1028M  172M 5336M|4391B 1456B|   0  2963k|   0   187 |  12k   18k|1.47 1.03 0.54|4.0   0 451|   0     0 |           | 11    4    0   19    0
Jun 18 09:10:15 ubuntu dstat.sh[64995]: 18-06 09:10:15| 40  18  42   0   0|1152M 1072M  172M 5336M|4648B 1511B|   0    24k|   0  4.00 |5979  7698 |1.47 1.03 0.54|3.0   0 227|   0     0 |           | 11    4    0   19    0
Jun 18 09:10:16 ubuntu dstat.sh[64995]: 18-06 09:10:16| 47  12  40   0   0|1227M  997M  172M 5337M|4780B 1559B|   0    24k|   0  3.98 |3454  2227 |1.47 1.03 0.54|3.0   0 172|   0     0 |           | 11    5    0   19    0
Jun 18 09:10:17 ubuntu dstat.sh[64995]: 18-06 09:10:17| 45   6  49   0   0|1270M  953M  172M 5337M|5111B 1623B|   0   245k|   0  7.01 |2612  1167 |1.51 1.04 0.55|3.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 18 09:10:18 ubuntu dstat.sh[64995]: 18-06 09:10:18| 39  11  49   1   0|1276M  944M  172M 5339M|4649B 1461B|   0    19M|   0   336 |3999  4575 |1.51 1.04 0.55|2.0   0  67|   0     0 |           | 11    4    0   19    0
Jun 18 09:10:19 ubuntu dstat.sh[64995]: 18-06 09:10:19|  9   7  83   0   0|1311M  909M  172M 5339M|4986B 1454B|   0     0 |   0     0 |2222  1890 |1.51 1.04 0.55|2.0   0  73|   0     0 |           | 11    4    0   17    0
Jun 18 09:10:20 ubuntu dstat.sh[64995]: 18-06 09:10:20| 22   3  73   0   0|1373M  847M  172M 5339M|3722B  970B|   0     0 |   0     0 |1797  1334 |1.51 1.04 0.55|3.0   0   0|   0     0 |           | 11    4    0   17    0
Jun 18 09:10:21 ubuntu dstat.sh[64995]: 18-06 09:10:21| 24   2  73   0   0|1391M  829M  172M 5340M|4361B 1192B|   0  2926k|   0   146 |2035  1456 |1.51 1.04 0.55|2.0   0 2.0|   0     0 |           | 11    6    0   17    0
Jun 18 09:10:22 ubuntu dstat.sh[64995]: 18-06 09:10:22| 21   6  72   1   0|1323M  897M  172M 5340M|4333B 1625B|   0  4862k|   0   504 |4184  5431 |1.47 1.04 0.55|1.0   0  42|   0     0 |           | 11    4    0   19    0
Jun 18 09:10:23 ubuntu dstat.sh[64995]: 18-06 09:10:23| 22   3  75   0   0|1377M  843M  172M 5340M|5232B 3080B|   0  8192B|   0  2.00 |1661  1016 |1.47 1.04 0.55|  0   0   0|   0     0 |           | 11    5    0   15    0
Jun 18 09:10:24 ubuntu dstat.sh[64995]: 18-06 09:10:24| 19   3  75   1   0|1377M  843M  172M 5340M|8346B 4897B| 268k   13M|65.9   230 |2917  3132 |1.47 1.04 0.55|1.0   0 2.0|   0     0 |           | 11   27    0   15    0
Jun 18 09:10:25 ubuntu dstat.sh[64995]: 18-06 09:10:25| 20   5  75   0   0|1366M  854M  172M 5340M|8019B 5358B|   0     0 |   0     0 |2577  1966 |1.47 1.04 0.55|2.0   0  44|   0     0 |           | 11   28    0   16    0
Jun 18 09:10:26 ubuntu dstat.sh[64995]: 18-06 09:10:26| 19   2  78   0   0|1401M  818M  172M 5340M|8523B 5699B|   0     0 |   0     0 |1744  1304 |1.47 1.04 0.55|2.0   0   0|   0     0 |           | 11   29    0   16    0
Jun 18 09:10:27 ubuntu dstat.sh[64995]: 18-06 09:10:27| 25   9  65   0   0|1406M  814M  172M 5340M|6948B 4478B|   0    12k|   0  3.01 |3379  2665 |1.59 1.08 0.56|2.0   0 157|   0     0 |           | 11   28    0   17    0
Jun 18 09:10:28 ubuntu dstat.sh[64995]: 18-06 09:10:28| 39   6  57   0   0|1494M  725M  172M 5340M|9254B 6270B|   0  2305k|   0  17.0 |2870  1687 |1.59 1.08 0.56|3.0   0   0|   0     0 |           | 11   30    0   17    0
Jun 18 09:10:29 ubuntu dstat.sh[64995]: 18-06 09:10:29| 37   5  55   0   0|1451M  768M  172M 5341M|  19k   15k|   0    33M|   0   307 |6682  9020 |1.59 1.08 0.56|3.0   0 5.0|   0     0 |           | 11   28    0   18    0
Jun 18 09:10:30 ubuntu dstat.sh[64995]: 18-06 09:10:30| 68  26   6   0   0|1518M  702M  172M 5341M|4394B 1625B|   0    48k|   0  12.0 |5752  4804 |1.59 1.08 0.56|6.0   0 575|   0     0 |           | 11   28    0   18    0
Jun 18 09:10:31 ubuntu dstat.sh[64995]: 18-06 09:10:31| 88  12   0   0   0|1746M  473M  172M 5341M|  15k   13k|   0   796k|   0  10.0 |5442  3237 |1.59 1.08 0.56|4.0   0 1.0|   0     0 |           | 11   32    0   16    0
Jun 18 09:10:32 ubuntu dstat.sh[64995]: 18-06 09:10:32| 78   9  11   0   0|1775M  444M  172M 5341M|  34k   29k|   0   499k|   0  48.6 |8650    13k|1.87 1.14 0.59|7.0   0  26|   0     0 |           | 11   31    0   19    0
Jun 18 09:10:33 ubuntu dstat.sh[64995]: 18-06 09:10:33| 42  12  46   0   0|1539M  680M  172M 5341M|9552B 6159B|   0   573k|   0  51.4 |5220  5716 |1.87 1.14 0.59|1.0   0 287|   0     0 |           | 11   28    0   22    0
Jun 18 09:10:34 ubuntu dstat.sh[64995]: 18-06 09:10:34| 18   2  78   0   0|1504M  715M  172M 5341M|6258B 3785B|   0  7921k|   0   415 |1789  1314 |1.87 1.14 0.59|4.0   0   0|   0     0 |           | 11   29    0   22    0
Jun 18 09:10:35 ubuntu dstat.sh[64995]: 18-06 09:10:35| 18   5  77   0   0|1454M  765M  172M 5341M|8275B 5738B|   0   924k|   0  67.0 |3423  3762 |1.87 1.14 0.59|2.0   0  43|   0     0 |           | 11   28    0   23    0
Jun 18 09:10:36 ubuntu dstat.sh[64995]: 18-06 09:10:36| 22   4  73   0   0|1474M  745M  172M 5341M|4013B 1338B|   0     0 |   0     0 |2006  1475 |1.87 1.14 0.59|3.0   0  25|   0     0 |           | 11   28    0   23    0
Jun 18 09:10:37 ubuntu dstat.sh[64995]: 18-06 09:10:37| 16   2  81   0   0|1471M  748M  172M 5341M|  11k 8507B|   0  1895k|   0   108 |2932  3265 |1.72 1.12 0.58|3.0   0   0|   0     0 |           | 11   28    0   24    0
Jun 18 09:10:38 ubuntu dstat.sh[64995]: 18-06 09:10:38| 10  20  69   0   0|1440M  779M  172M 5341M|4424B 1516B|   0   197k|   0  9.02 |5796  4614 |1.72 1.12 0.58|2.0   0 522|   0     0 |           | 11   28    0   24    0
