Jun 09 05:22:08 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 09 05:22:08 ubuntu dstat.sh[65075]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 09 05:22:08 ubuntu dstat.sh[65075]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 09 05:22:08 ubuntu dstat.sh[65075]: 09-06 05:22:08|                   | 984M 1317M  163M 5159M|           |           |           |           |1.46 1.03 0.56|1.0   0    |           |           | 10    3    0   18    0
Jun 09 05:22:09 ubuntu dstat.sh[65075]: 09-06 05:22:09|  8  20  70   0   0| 995M 1306M  163M 5159M|6546B 2316B|   0  1323k|   0  60.0 |6076  4870 |1.46 1.03 0.56|1.0   0 430|   0     0 |           | 10    3    0   18    0
Jun 09 05:22:10 ubuntu dstat.sh[65075]: 09-06 05:22:10| 11  21  66   0   0| 954M 1346M  163M 5159M|4431B 1617B|   0   216k|   0  39.0 |6152  5320 |1.46 1.03 0.56|1.0   0 407|   0     0 |           | 10    3    0   18    1
Jun 09 05:22:11 ubuntu dstat.sh[65075]: 09-06 05:22:11| 18  17  64   0   0| 936M 1365M  163M 5159M|8359B 3128B|   0    16k|   0  4.01 |6055  6901 |1.46 1.03 0.56|1.0   0 290|   0     0 |           | 10    3    0   18    1
Jun 09 05:22:12 ubuntu dstat.sh[65075]: 09-06 05:22:12| 20   8  71   0   0|1073M 1227M  163M 5281M|  23k 7705B|   0   873k|   0  23.9 |3633  3527 |1.42 1.03 0.57|2.0   0  84|   0     0 |           | 11    6    0   18    1
Jun 09 05:22:13 ubuntu dstat.sh[65075]: 09-06 05:22:13| 20  11  68   0   0|1094M 1206M  163M 5281M|  19k 6085B|   0   669k|   0  27.1 |3675  2401 |1.42 1.03 0.57|1.0   0 123|   0     0 |           | 11    7    0   18    1
Jun 09 05:22:14 ubuntu dstat.sh[65075]: 09-06 05:22:14| 18   8  72   0   0|1152M 1148M  163M 5282M|5272B 1618B|  32k 4250k|2.00  46.9 |3010  2507 |1.42 1.03 0.57|1.0   0  88|   0     0 |           | 11    7    0   20    1
Jun 09 05:22:15 ubuntu dstat.sh[65075]: 09-06 05:22:15| 32   3  64   1   0|1193M 1105M  163M 5283M|  33k   13k|4103B 3305k|1.00  56.1 |2376  1632 |1.42 1.03 0.57|2.0   0   0|   0     0 |           | 11    7    0   20    1
Jun 09 05:22:16 ubuntu dstat.sh[65075]: 09-06 05:22:16| 29   6  55   8   0|1211M 1080M  164M 5288M|  24k   13k|   0    29M|   0  2381 |  11k   19k|1.42 1.03 0.57|1.0 1.0  43|   0     0 |           | 11    9    0   20    1
Jun 09 05:22:17 ubuntu dstat.sh[65075]: 09-06 05:22:17| 31   5  52   9   0|1225M 1061M  165M 5292M|  40k   12k|   0    40M|   0  3180 |  13k   23k|1.47 1.05 0.57|3.0   0  39|   0     0 |           | 11    6    0   20    2
