Mar 12 04:39:37 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 12 04:39:37 ubuntu dstat.sh[59897]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 12 04:39:37 ubuntu dstat.sh[59897]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 12 04:39:37 ubuntu dstat.sh[59897]: 12-03 04:39:37|                   | 963M 1618M  157M 4899M|           |           |           |           |1.85 1.02 0.54|1.0   0    |           |           | 10    3    0   17    1
Mar 12 04:39:38 ubuntu dstat.sh[59897]: 12-03 04:39:38| 10  19  68   0   0| 967M 1613M  157M 4899M|  15k 2789B|   0  1388k|   0  63.0 |6345  5152 |1.85 1.02 0.54|1.5   0 462|   0     0 |           | 10    3    0   17    1
Mar 12 04:39:39 ubuntu dstat.sh[59897]: 12-03 04:39:39| 25  19  55   0   0| 963M 1617M  157M 4899M|  19k 9602B|   0  1512k|   0  86.7 |6152  5394 |1.85 1.02 0.54|6.0   0 410|   0     0 |           | 10    4    0   17    1
Mar 12 04:39:40 ubuntu dstat.sh[59897]: 12-03 04:39:40| 26  15  58   1   0| 964M 1615M  158M 4900M|  43k   15k|   0  1753k|   0  58.2 |5951  6863 |1.85 1.02 0.54|2.0   0 292|   0     0 |           | 10    5    0   17    1
Mar 12 04:39:41 ubuntu dstat.sh[59897]: 12-03 04:39:41| 23   9  66   0   0|1120M 1458M  158M 5022M|  13k 7854B|  16k  863k|1.00  27.0 |4029  4077 |1.87 1.04 0.55|1.0   0 106|   0     0 |           | 11    7    0   17    1
Mar 12 04:39:42 ubuntu dstat.sh[59897]: 12-03 04:39:42| 28  11  59   1   0|1133M 1444M  158M 5022M|  41k   13k|   0  2157k|   0  76.0 |4368  3481 |1.87 1.04 0.55|2.0   0 195|   0     0 |           | 11    7    0   19    1
Mar 12 04:39:43 ubuntu dstat.sh[59897]: 12-03 04:39:43| 34   5  59   1   0|1203M 1358M  158M 5038M| 141k   14k|  32k 3638k|2.00  58.0 |2762  1764 |1.87 1.04 0.55|2.0   0   0|   0     0 |           | 11    6    0   19    2
Mar 12 04:39:44 ubuntu dstat.sh[59897]: 12-03 04:39:44| 43   5  49   3   0|1238M 1305M  159M 5052M|  45k 2545B|   0    10M|   0   612 |4598  6344 |1.87 1.04 0.55|3.0   0  11|   0     0 |           | 11    8    0   19    2
Mar 12 04:39:45 ubuntu dstat.sh[59897]: 12-03 04:39:45| 34   7  44  12   0|1246M 1272M  161M 5074M|5289B 1401B|   0    40M|   0  2921 |  12k   24k|1.87 1.04 0.55|3.0 1.0  45|   0     0 |           | 11    8    0   19    2
Mar 12 04:39:46 ubuntu dstat.sh[59897]: 12-03 04:39:46| 40   9  43   5   0|1227M 1266M  162M 5096M|5055B 1457B|   0    35M|   0  2071 |9410    16k|1.88 1.06 0.55|3.0   0 102|   0     0 |           | 11    6    0   19    2
Mar 12 04:39:47 ubuntu dstat.sh[59897]: 12-03 04:39:47| 44   7  47   1   0|1263M 1200M  163M 5121M|5459B 1620B|   0  7423k|   0   290 |3412  2424 |1.88 1.06 0.55|2.0   0   0|   0     0 |           | 11    6    0   19    2
Mar 12 04:39:48 ubuntu dstat.sh[59897]: 12-03 04:39:48| 42   5  50   2   0|1261M 1189M  164M 5131M|9581B 2960B|   0    11M|   0   778 |4224  4143 |1.88 1.06 0.55|1.0   0  10|   0     0 |           | 11    7    0   19    2
Mar 12 04:39:49 ubuntu dstat.sh[59897]: 12-03 04:39:49| 42   7  51   0   0|1265M 1202M  164M 5114M|6219B 2854B|   0  1087k|   0   113 |2787  1725 |1.88 1.06 0.55|3.0   0  19|   0     0 |           | 11    4    0   19    0
Mar 12 04:39:50 ubuntu dstat.sh[59897]: 12-03 04:39:50| 40   6  53   0   0|1236M 1225M  164M 5120M|  10k 3968B|   0  2295k|   0   192 |3046  1778 |1.88 1.06 0.55|2.0   0  56|   0     0 |           | 11    4    0   19    0
Mar 12 04:39:51 ubuntu dstat.sh[59897]: 12-03 04:39:51| 25  23  51   0   0|1244M 1216M  164M 5121M|  11k 4549B|   0   834k|   0  71.8 |5976  4616 |1.89 1.07 0.56|2.0   0 405|   0     0 |           | 11    5    0   19    0
Mar 12 04:39:52 ubuntu dstat.sh[59897]: 12-03 04:39:52| 33  24  41   1   0|1205M 1249M  164M 5126M|4724B 1795B|   0  1657k|   0   116 |  14k   22k|1.89 1.07 0.56|2.0   0 368|   0     0 |           | 11    4    0   19    0
Mar 12 04:39:53 ubuntu dstat.sh[59897]: 12-03 04:39:53| 54  18  26   0   0|1236M 1218M  164M 5126M|4798B 1619B|   0   168k|   0  2.00 |  13k   21k|1.89 1.07 0.56|4.0   0 214|   0     0 |           | 11    5    0   19    0
