May 12 13:09:19 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 12 13:09:19 ubuntu dstat.sh[64943]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 12 13:09:19 ubuntu dstat.sh[64943]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 12 13:09:19 ubuntu dstat.sh[64943]: 12-05 13:09:19|                   |1073M 1249M  165M 5137M|           |           |           |           |1.30 1.04 0.60|1.0   0    |           |           | 10    4    0   17    0
May 12 13:09:20 ubuntu dstat.sh[64943]: 12-05 13:09:20| 19  21  58   0   0|1075M 1247M  165M 5137M|  22k 7564B|   0  1674k|   0  40.0 |5545  4101 |1.30 1.04 0.60|3.0   0 351|   0     0 |           | 10    4    0   17    0
May 12 13:09:21 ubuntu dstat.sh[64943]: 12-05 13:09:21| 18  22  58   0   0| 996M 1325M  165M 5138M|  40k   13k|   0  2096k|   0  89.4 |5574  4164 |1.30 1.04 0.60|4.0   0 363|   0     0 |           | 10    6    0   17    0
May 12 13:09:22 ubuntu dstat.sh[64943]: 12-05 13:09:22| 28  20  51   0   0| 997M 1324M  165M 5138M|  21k   12k|   0  1633k|   0  51.1 |5756  5443 |1.36 1.05 0.61|2.0   0 279|   0     0 |           | 10    6    0   17    0
May 12 13:09:23 ubuntu dstat.sh[64943]: 12-05 13:09:23| 29  14  55   0   0|1116M 1204M  165M 5261M|  40k   14k|   0  1604k|   0  51.9 |5757  7063 |1.36 1.05 0.61|1.0   0 149|   0     0 |           | 11    5    0   17    1
May 12 13:09:24 ubuntu dstat.sh[64943]: 12-05 13:09:24| 28  12  58   1   0|1141M 1166M  165M 5273M| 138k   12k|   0  1701k|   0  53.0 |3698  2564 |1.36 1.05 0.61|4.0   0 110|   0     0 |           | 11    7    0   17    1
May 12 13:09:25 ubuntu dstat.sh[64943]: 12-05 13:09:25| 37  14  48   1   0|1143M 1145M  166M 5288M|  44k 2656B|  16k   14M|1.00   540 |4731  3512 |1.36 1.05 0.61|3.0   0 171|   0     0 |           | 11    6    0   20    2
May 12 13:09:26 ubuntu dstat.sh[64943]: 12-05 13:09:26| 44   6  49   1   0|1202M 1068M  167M 5304M|4533B 1626B|  16k 1650k|1.00  30.1 |2675  1523 |1.36 1.05 0.61|2.0   0   0|   0     0 |           | 11    6    0   20    2
May 12 13:09:27 ubuntu dstat.sh[64943]: 12-05 13:09:27| 40   6  47   6   0|1237M 1006M  168M 5328M|4571B 1516B|   0    21M|   0  1213 |6757  9670 |1.65 1.12 0.63|3.0 1.0  11|   0     0 |           | 11    8    0   20    2
May 12 13:09:28 ubuntu dstat.sh[64943]: 12-05 13:09:28| 31   8  45  14   0|1248M  960M  170M 5358M|4391B 1608B|   0    35M|   0  2409 |  13k   23k|1.65 1.12 0.63|3.0 1.0  45|   0     0 |           | 11    8    0   20    2
May 12 13:09:29 ubuntu dstat.sh[64943]: 12-05 13:09:29| 38   8  43  10   0|1175M 1033M  171M 5354M|5031B 2100B|   0    35M|   0  2186 |  10k   18k|1.65 1.12 0.63|3.0 1.0  65|   0     0 |           | 11    4    0   20    0
May 12 13:09:30 ubuntu dstat.sh[64943]: 12-05 13:09:30| 41   9  47   2   0|1245M  964M  171M 5354M|5296B 2688B|   0    15M|   0   885 |4813  5563 |1.65 1.12 0.63|2.0   0  72|   0     0 |           | 11    5    0   20    0
May 12 13:09:31 ubuntu dstat.sh[64943]: 12-05 13:09:31| 41   5  52   1   0|1263M  939M  171M 5360M|9830B 2832B|   0  7972k|   0   576 |3239  2854 |1.65 1.12 0.63|2.0 1.0 3.0|   0     0 |           | 11    4    0   20    0
May 12 13:09:32 ubuntu dstat.sh[64943]: 12-05 13:09:32| 40   6  53   0   0|1280M  916M  171M 5365M|  11k 4712B|   0  2755k|   0   308 |3240  2215 |1.68 1.13 0.64|2.0   0  28|   0     0 |           | 11    4    0   20    0
May 12 13:09:33 ubuntu dstat.sh[64943]: 12-05 13:09:33| 44   9  45   0   0|1310M  885M  171M 5365M|4262B 1621B|   0   160k|   0  5.00 |  10k   17k|1.68 1.13 0.64|3.0   0  13|   0     0 |           | 11    4    0   20    0
May 12 13:09:34 ubuntu dstat.sh[64943]: 12-05 13:09:34| 35  19  45   0   0|1238M  957M  171M 5365M|4807B 1622B|   0   172k|   0  3.00 |  13k   21k|1.68 1.13 0.64|3.0   0 294|   0     0 |           | 11    4    0   20    0
May 12 13:09:35 ubuntu dstat.sh[64943]: 12-05 13:09:35| 29  25  45   1   0|1160M 1048M  171M 5355M|5302B 1459B|   0  4775k|   0   142 |6228  4794 |1.68 1.13 0.64|4.0   0 422|   0     0 |           | 11    4    0   20    0
May 12 13:09:36 ubuntu dstat.sh[64943]: 12-05 13:09:36| 30  18  51   0   0|1157M 1050M  171M 5355M|5669B 1620B|   0    12k|   0  3.00 |6379  8292 |1.68 1.13 0.64|5.0   0 247|   0     0 |           | 11    4    0   20    0
May 12 13:09:37 ubuntu dstat.sh[64943]: 12-05 13:09:37| 46   8  46   0   0|1234M  973M  171M 5355M|5446B 1616B|   0    40k|   0  3.99 |3119  1823 |1.71 1.15 0.65|3.0   0  66|   0     0 |           | 11    5    0   20    0
May 12 13:09:38 ubuntu dstat.sh[64943]: 12-05 13:09:38| 43   7  49   0   0|1258M  949M  171M 5356M|4194B 1618B|   0   443k|   0  34.9 |2639  1389 |1.71 1.15 0.65|5.0   0   0|   0     0 |           | 11    5    0   20    0
May 12 13:09:39 ubuntu dstat.sh[64943]: 12-05 13:09:39| 37  10  52   0   0|1273M  931M  171M 5358M|4657B 1461B|   0  3166k|   0   157 |3982  4649 |1.71 1.15 0.65|1.0   0  77|   0     0 |           | 11    4    0   20    0
May 12 13:09:40 ubuntu dstat.sh[64943]: 12-05 13:09:40| 17   9  72   0   0|1318M  886M  171M 5358M|4427B 1615B|   0    24M|   0   165 |3012  2439 |1.71 1.15 0.65|1.0   0  63|   0     0 |           | 11    4    0   20    0
May 12 13:09:41 ubuntu dstat.sh[64943]: 12-05 13:09:41| 23   3  73   0   0|1353M  851M  171M 5358M|4647B 1624B|   0     0 |   0     0 |1756  1211 |1.71 1.15 0.65|1.0   0   0|   0     0 |           | 11    4    0   14    0
May 12 13:09:42 ubuntu dstat.sh[64943]: 12-05 13:09:42| 22   3  70   2   0|1368M  836M  171M 5358M|4277B 1458B|   0  4503k|   0   364 |3913  5288 |1.65 1.15 0.65|1.0   0 1.0|   0     0 |           | 11   10    0   14    0
May 12 13:09:43 ubuntu dstat.sh[64943]: 12-05 13:09:43| 20   6  73   0   0|1288M  916M  171M 5358M|4500B 1620B|   0   416k|   0  9.00 |2425  1776 |1.65 1.15 0.65|3.0   0  42|   0     0 |           | 11    4    0   16    0
May 12 13:09:44 ubuntu dstat.sh[64943]: 12-05 13:09:44| 19   2  78   0   0|1326M  877M  171M 5358M|6364B 4003B| 144k    0 |7.00     0 |1593  1074 |1.65 1.15 0.65|1.0   0   0|   0     0 |           | 11    8    0   17    0
May 12 13:09:45 ubuntu dstat.sh[64943]: 12-05 13:09:45| 22   3  73   1   0|1328M  875M  171M 5359M|6834B 4438B| 267k 2736k|65.7  84.6 |2769  2923 |1.65 1.15 0.65|2.0   0 3.0|   0     0 |           | 11   29    0   16    0
May 12 13:09:46 ubuntu dstat.sh[64943]: 12-05 13:09:46| 19   6  74   0   0|1301M  902M  171M 5359M|8832B 4821B|   0    30M|   0   224 |2863  2270 |1.65 1.15 0.65|2.0   0  43|   0     0 |           | 11   28    0   17    0
May 12 13:09:47 ubuntu dstat.sh[64943]: 12-05 13:09:47| 19   3  77   0   0|1328M  875M  171M 5359M|8447B 5682B|   0   690k|   0  13.0 |1909  1579 |1.60 1.14 0.65|2.0   0 1.0|   0     0 |           | 11   29    0   17    0
May 12 13:09:48 ubuntu dstat.sh[64943]: 12-05 13:09:48| 28  13  57   0   0|1372M  831M  171M 5359M|7052B 4511B|   0  2284k|   0  17.1 |4087    11k|1.60 1.14 0.65|4.0   0 193|   0     0 |           | 11   28    0   19    0
May 12 13:09:49 ubuntu dstat.sh[64943]: 12-05 13:09:49| 36   6  56   0   0|1436M  767M  171M 5359M|  10k 7769B|   0  4072B|   0  0.99 |3001  2025 |1.60 1.14 0.65|2.0   0   0|   0     0 |           | 11   30    0   19    0
May 12 13:09:50 ubuntu dstat.sh[64943]: 12-05 13:09:50| 38   5  56   0   0|1445M  758M  171M 5359M|  17k   14k|   0   308k|   0  29.0 |6052  7890 |1.60 1.14 0.65|2.0   0   0|   0     0 |           | 11   28    0   18    0
May 12 13:09:51 ubuntu dstat.sh[64943]: 12-05 13:09:51| 60  29  11   0   0|1500M  703M  172M 5359M|4480B 1460B|   0  4393k|   0  46.1 |5835  4901 |1.60 1.14 0.65|7.0   0 579|   0     0 |           | 11   28    0   18    0
May 12 13:09:52 ubuntu dstat.sh[64943]: 12-05 13:09:52| 84  14   1   0   0|1695M  507M  172M 5359M|  14k   13k|   0   695k|   0  17.1 |5498  3766 |1.87 1.21 0.68|7.0   0   0|   0     0 |           | 11   31    0   18    0
May 12 13:09:53 ubuntu dstat.sh[64943]: 12-05 13:09:53| 77  11  11   0   0|1728M  475M  172M 5359M|  34k   29k|   0   407k|   0  39.9 |8557    12k|1.87 1.21 0.68|7.0   0  56|   0     0 |           | 11   31    0   21    0
May 12 13:09:54 ubuntu dstat.sh[64943]: 12-05 13:09:54| 39  14  45   0   0|1555M  647M  172M 5359M|  10k 7209B|   0   547k|   0  51.9 |5645  6065 |1.87 1.21 0.68|1.0   0 260|   0     0 |           | 11   28    0   23    0
May 12 13:09:55 ubuntu dstat.sh[64943]: 12-05 13:09:55| 20   3  77   0   0|1532M  670M  172M 5359M|8751B 5658B|   0   188k|   0  12.0 |1922  1571 |1.87 1.21 0.68|1.0   0   0|   0     0 |           | 11   29    0   23    0
May 12 13:09:56 ubuntu dstat.sh[64943]: 12-05 13:09:56| 16   7  76   0   0|1455M  748M  172M 5359M|8292B 4654B|   0    22M|   0   730 |3782  3604 |1.87 1.21 0.68|2.0   0  68|   0     0 |           | 11   28    0   24    0
May 12 13:09:57 ubuntu dstat.sh[64943]: 12-05 13:09:57| 21   4  74   0   0|1486M  716M  172M 5359M|5512B 2232B|   0   152k|   0  9.99 |1812  1242 |1.80 1.20 0.68|  0   0 1.0|   0     0 |           | 11   29    0   24    0
May 12 13:09:58 ubuntu dstat.sh[64943]: 12-05 13:09:58| 15   2  81   0   0|1469M  734M  172M 5359M|  11k 7776B|   0  1326k|   0  86.6 |2984  3655 |1.80 1.20 0.68|2.0   0   0|   0     0 |           | 11   28    0   25    0
May 12 13:09:59 ubuntu dstat.sh[64943]: 12-05 13:09:59|  9  21  68   0   0|1377M  825M  172M 5359M|5080B 1630B|   0   161k|   0  13.1 |5185  3573 |1.80 1.20 0.68|2.0   0 328|   0     0 |           | 11   28    0   25    0
May 12 13:10:00 ubuntu dstat.sh[64943]: 12-05 13:10:00| 27  32  40   0   0|1391M  812M  172M 5359M|4907B 1658B|   0   108k|   0  16.0 |5987  4793 |1.80 1.20 0.68|7.0   0 684|   0     0 |           | 11   28    0   25    0
May 12 13:10:01 ubuntu dstat.sh[64943]: 12-05 13:10:01| 84  15   0   0   0|1626M  577M  172M 5359M|7102B 3594B|   0    71M|   0   362 |5414  2741 |1.80 1.20 0.68|5.0   0  26|   0     0 |           | 11   29    0   25    0
May 12 13:10:02 ubuntu dstat.sh[64943]: 12-05 13:10:02| 67   9  22   0   0|1662M  541M  172M 5359M|  41k   38k|   0     0 |   0     0 |8276    12k|1.82 1.22 0.68|3.0   0   0|   0     0 |           | 11   33    0   25    0
May 12 13:10:03 ubuntu dstat.sh[64943]: 12-05 13:10:03| 72  19   8   0   0|1502M  700M  172M 5360M|  17k   11k|   0  5204k|   0   268 |7678    10k|1.82 1.22 0.68|7.0   0 309|   0     0 |           | 11   28    0   26    0
May 12 13:10:04 ubuntu dstat.sh[64943]: 12-05 13:10:04| 88  12   0   0   0|1654M  548M  172M 5360M|4804B 1621B|   0   156k|   0  8.01 |4781  2363 |1.82 1.22 0.68|6.0   0   0|   0     0 |           | 11   28    0   26    0
May 12 13:10:05 ubuntu dstat.sh[64943]: 12-05 13:10:05| 83  10   7   0   0|1741M  460M  172M 5360M|  42k   37k|   0   548k|   0  30.0 |7081  9077 |1.82 1.22 0.68|7.0   0   0|   0     0 |           | 11   34    0   26    0
May 12 13:10:06 ubuntu dstat.sh[64943]: 12-05 13:10:06| 73  15  11   0   0|1574M  628M  172M 5360M|  32k   27k|   0   401k|   0  39.1 |  10k   15k|1.82 1.22 0.68|7.0 1.0 227|   0     0 |           | 11   28    0   31    0
