Jun 04 11:01:35 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 04 11:01:35 ubuntu dstat.sh[65371]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 04 11:01:35 ubuntu dstat.sh[65371]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 04 11:01:35 ubuntu dstat.sh[65371]: 04-06 11:01:35|                   |1019M 1301M  164M 5140M|           |           |           |           |0.89 0.80 0.47|2.0   0    |           |           | 10    5    0   17    0
Jun 04 11:01:36 ubuntu dstat.sh[65371]: 04-06 11:01:36| 18  21  59   0   0|1018M 1301M  164M 5140M|  44k   15k|   0  1980k|   0  69.0 |5539  4184 |0.89 0.80 0.47|2.0   0 341|   0     0 |           | 10    6    0   17    0
Jun 04 11:01:37 ubuntu dstat.sh[65371]: 04-06 11:01:37| 23  21  53   0   0|1016M 1302M  164M 5141M|  23k   14k|   0  2552k|   0  63.5 |5552  4132 |0.90 0.80 0.47|2.0 1.0 352|   0     0 |           | 10    6    0   17    0
Jun 04 11:01:38 ubuntu dstat.sh[65371]: 04-06 11:01:38| 26  20  52   1   0|1002M 1315M  164M 5141M|  40k   13k|   0  1688k|   0  54.0 |5614  5810 |0.90 0.80 0.47|2.0   0 277|   0     0 |           | 10    5    0   17    1
Jun 04 11:01:39 ubuntu dstat.sh[65371]: 04-06 11:01:39| 34  17  46   0   0|1127M 1170M  164M 5283M| 172k 9417B|   0  2264k|   0  70.6 |6925  8191 |0.90 0.80 0.47|2.0   0 186|   0     0 |           | 11    4    0   17    2
Jun 04 11:01:40 ubuntu dstat.sh[65371]: 04-06 11:01:40| 29   8  61   0   0|1114M 1158M  165M 5304M|4912B 1683B|   0  2105k|   0  61.9 |3247  2439 |0.90 0.80 0.47|3.0   0  76|   0     0 |           | 11    6    0   17    2
Jun 04 11:01:41 ubuntu dstat.sh[65371]: 04-06 11:01:41| 39  13  48   1   0|1111M 1140M  166M 5323M|4762B 1622B|   0  1686k|   0  66.1 |4506  3075 |0.90 0.80 0.47|1.0 2.0 175|   0     0 |           | 11    8    0   18    2
Jun 04 11:01:42 ubuntu dstat.sh[65371]: 04-06 11:01:42| 41   8  48   1   0|1185M 1046M  167M 5338M|4563B 1617B|  32k 8398k|2.00   164 |3617  2826 |1.07 0.84 0.48|4.0   0  30|   0     0 |           | 11    6    0   19    2
Jun 04 11:01:43 ubuntu dstat.sh[65371]: 04-06 11:01:43| 45   5  49   1   0|1216M  985M  168M 5364M|4311B 1568B|4100B 3864k|1.00  97.1 |3192  2175 |1.07 0.84 0.48|4.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 04 11:01:44 ubuntu dstat.sh[65371]: 04-06 11:01:44| 34   9  45  10   0|1269M  940M  169M 5355M|5215B 2113B|   0    44M|   0  3746 |  14k   27k|1.07 0.84 0.48|2.0 1.0  74|   0     0 |           | 11    6    0   19    0
Jun 04 11:01:45 ubuntu dstat.sh[65371]: 04-06 11:01:45| 35   7  50   8   0|1203M  997M  169M 5363M|  11k 4461B|   0    27M|   0  2320 |9786    16k|1.07 0.84 0.48|3.0 1.0  91|   0     0 |           | 11    4    0   19    0
Jun 04 11:01:46 ubuntu dstat.sh[65371]: 04-06 11:01:46| 43  10  44   1   0|1274M  924M  170M 5364M|4262B 1132B|   0    10M|   0   490 |  12k   21k|1.07 0.84 0.48|3.0   0  43|   0     0 |           | 11    4    0   19    0
Jun 04 11:01:47 ubuntu dstat.sh[65371]: 04-06 11:01:47| 44   9  44   1   0|1288M  910M  170M 5364M|4906B 1516B|   0  8553k|   0   424 |  12k   20k|1.14 0.86 0.49|2.0   0  14|   0     0 |           | 11    4    0   19    0
Jun 04 11:01:48 ubuntu dstat.sh[65371]: 04-06 11:01:48| 43   8  49   0   0|1194M 1012M  170M 5357M|4643B 1558B|   0   971k|   0  57.7 |3337  2001 |1.14 0.86 0.49|3.0   0  27|   0     0 |           | 11    4    0   19    0
Jun 04 11:01:49 ubuntu dstat.sh[65371]: 04-06 11:01:49| 44  10  46   0   0|1208M  998M  170M 5357M|4251B 1568B|   0   865k|   0   127 |3816    13k|1.14 0.86 0.49|2.0   0 102|   0     0 |           | 11    4    0   20    0
Jun 04 11:01:50 ubuntu dstat.sh[65371]: 04-06 11:01:50| 15  12  72   0   0|1145M 1060M  170M 5357M|4616B 1569B|   0     0 |   0     0 |3805  2484 |1.14 0.86 0.49|2.0   0 173|   0     0 |           | 11    4    0   20    0
Jun 04 11:01:51 ubuntu dstat.sh[65371]: 04-06 11:01:51|  8  21  68   0   0|1084M 1121M  170M 5357M|4861B 1565B|   0    24k|   0  6.00 |5165  3505 |1.14 0.86 0.49|3.0   0 276|   0     0 |           | 11    4    0   19    0
