Jun 08 10:01:30 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 08 10:01:30 ubuntu dstat.sh[65488]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 08 10:01:30 ubuntu dstat.sh[65488]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 08 10:01:30 ubuntu dstat.sh[65488]: 08-06 10:01:30|                   | 982M 1321M  163M 5157M|           |           |           |           |1.13 0.95 0.55|3.0   0    |           |           | 10    4    0   18    1
Jun 08 10:01:31 ubuntu dstat.sh[65488]: 08-06 10:01:31| 12  21  65   0   0| 977M 1325M  163M 5157M|  15k 3252B|   0  4152k|   0   110 |4906  3259 |1.08 0.94 0.55|3.0   0 252|   0     0 |           | 10    4    0   18    0
Jun 08 10:01:32 ubuntu dstat.sh[65488]: 08-06 10:01:32| 21  22  54   0   0| 940M 1362M  163M 5158M|  21k   10k|   0  2158k|   0   119 |5154  3491 |1.04 0.93 0.55|2.0   0 289|   0     0 |           | 10    5    0   18    0
Jun 08 10:01:33 ubuntu dstat.sh[65488]: 08-06 10:01:33| 24  20  55   0   0| 946M 1355M  163M 5159M|  41k   14k|   0  1721k|   0  57.0 |5702  4921 |1.04 0.93 0.55|2.0   0 273|   0     0 |           | 10    6    0   18    0
Jun 08 10:01:34 ubuntu dstat.sh[65488]: 08-06 10:01:34| 28  20  52   1   0| 955M 1346M  163M 5158M|  22k   13k|   0  1557k|   0  49.0 |5537  5531 |1.04 0.93 0.55|2.0   0 236|   0     0 |           | 10    6    0   18    0
Jun 08 10:01:35 ubuntu dstat.sh[65488]: 08-06 10:01:35| 24   9  65   0   0|1080M 1219M  163M 5281M|  40k   13k|   0  1531k|   0  48.0 |4797  5888 |1.04 0.93 0.55|2.0   0  78|   0     0 |           | 11    7    0   18    1
Jun 08 10:01:36 ubuntu dstat.sh[65488]: 08-06 10:01:36| 32  12  55   0   0|1111M 1168M  163M 5301M| 176k   11k|   0  2024k|   0  61.0 |3916  2511 |1.11 0.95 0.55|3.0   0 102|   0     0 |           | 11    6    0   18    2
Jun 08 10:01:37 ubuntu dstat.sh[65488]: 08-06 10:01:37| 37  14  48   1   0|1140M 1123M  164M 5314M|4804B 1621B|  32k 2990k|2.00  85.1 |4548  3415 |1.11 0.95 0.55|3.0   0 170|   0     0 |           | 11    6    0   20    2
Jun 08 10:01:38 ubuntu dstat.sh[65488]: 08-06 10:01:38| 45   5  49   0   0|1199M 1045M  165M 5330M|4918B 1619B|   0  2211k|   0   138 |2759  1584 |1.11 0.95 0.55|2.0   0   0|   0     0 |           | 11    6    0   20    2
Jun 08 10:01:39 ubuntu dstat.sh[65488]: 08-06 10:01:39| 37   7  47   7   0|1223M  992M  166M 5355M|5751B 1618B|   0    25M|   0  1573 |7715    12k|1.11 0.95 0.55|2.0 2.0  10|   0     0 |           | 11    8    0   20    2
