Jun 15 06:40:02 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 15 06:40:02 ubuntu dstat.sh[64921]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 15 06:40:02 ubuntu dstat.sh[64921]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 15 06:40:02 ubuntu dstat.sh[64921]: 15-06 06:40:02|                   |1014M 1346M  163M 5101M|           |           |           |           |1.72 1.14 0.63|2.0   0    |           |           | 10    4    1   17    0
Jun 15 06:40:03 ubuntu dstat.sh[64921]: 15-06 06:40:03| 23  22  54   0   0|1014M 1347M  163M 5101M|  26k 8200B|   0  4588k|   0   117 |5778  4113 |1.72 1.14 0.63|2.0   0 364|   0     0 |           | 10    4    1   17    0
Jun 15 06:40:04 ubuntu dstat.sh[64921]: 15-06 06:40:04| 23  24  50   0   0|1027M 1333M  163M 5102M|  38k   12k|   0  1292k|   0  82.0 |5992  8928 |1.72 1.14 0.63|1.0   0 387|   0     0 |           | 10    6    1   18    0
Jun 15 06:40:05 ubuntu dstat.sh[64921]: 15-06 06:40:05| 28  19  51   0   0|1010M 1349M  164M 5103M|  26k   13k|   0  1835k|   0  56.0 |5800  5619 |1.74 1.16 0.63|6.0   0 277|   0     0 |           | 10    6    1   18    0
Jun 15 06:40:06 ubuntu dstat.sh[64921]: 15-06 06:40:06| 26  13  59   1   0|1091M 1267M  164M 5225M|  45k   14k|   0  1801k|   0  56.9 |5089  6456 |1.74 1.16 0.63|1.0   0 128|   0     0 |           | 11    6    1   17    0
Jun 15 06:40:07 ubuntu dstat.sh[64921]: 15-06 06:40:07| 26   9  65   1   0|1121M 1236M  164M 5226M|  23k   13k|   0  1593k|   0  51.0 |3219  2281 |1.74 1.16 0.63|2.0   0  91|   0     0 |           | 11    7    1   17    1
Jun 15 06:40:08 ubuntu dstat.sh[64921]: 15-06 06:40:08| 32  15  51   1   0|1115M 1216M  164M 5249M| 170k 4099B|   0  3367k|   0   140 |4762  3521 |1.74 1.16 0.63|2.0   0 191|   0     0 |           | 11    6    1   19    2
Jun 15 06:40:09 ubuntu dstat.sh[64921]: 15-06 06:40:09| 42   6  49   0   0|1178M 1134M  165M 5265M|4871B 1456B|  32k 3439k|2.00  61.9 |2822  1827 |1.74 1.16 0.63|1.0 1.0   0|   0     0 |           | 11    6    1   19    2
Jun 15 06:40:10 ubuntu dstat.sh[64921]: 15-06 06:40:10| 46   5  49   0   0|1209M 1079M  166M 5287M|4804B 1621B|   0  2570k|   0   154 |3136  1729 |1.84 1.19 0.65|2.0   0   0|   0     0 |           | 11    6    1   19    2
Jun 15 06:40:11 ubuntu dstat.sh[64921]: 15-06 06:40:11| 32   7  45  13   0|1223M 1041M  168M 5306M|5139B 1459B|   0    42M|   0  3105 |  14k   24k|1.84 1.19 0.65|1.0 1.0  49|   0     0 |           | 11    8    1   19    2
Jun 15 06:40:12 ubuntu dstat.sh[64921]: 15-06 06:40:12| 36   8  40  12   0|1156M 1076M  169M 5333M|4861B 1620B|   0    51M|   0  4025 |  14k   24k|1.84 1.19 0.65|3.0   0  38|   0     0 |           | 11    6    1   19    2
Jun 15 06:40:13 ubuntu dstat.sh[64921]: 15-06 06:40:13| 40  10  48   1   0|1228M 1011M  170M 5325M|6123B 2044B|   0  3200k|   0   234 |3956  2760 |1.84 1.19 0.65|2.0   0  71|   0     0 |           | 11    4    1   19    0
Jun 15 06:40:14 ubuntu dstat.sh[64921]: 15-06 06:40:14| 41   8  50   0   0|1253M  986M  170M 5325M|9253B 2788B|   0  8310k|   0   501 |3822  3646 |1.84 1.19 0.65|1.0   0  41|   0     0 |           | 11    5    1   19    0
Jun 15 06:40:15 ubuntu dstat.sh[64921]: 15-06 06:40:15| 40   7  52   0   0|1262M  969M  170M 5331M|8950B 3329B|   0  3238k|   0   348 |3100  1777 |1.85 1.20 0.65|2.0   0  13|   0     0 |           | 11    4    1   19    0
