Apr 29 02:56:16 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 29 02:56:17 ubuntu dstat.sh[65498]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 29 02:56:17 ubuntu dstat.sh[65498]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 29 02:56:17 ubuntu dstat.sh[65498]: 29-04 02:56:17|                   |1029M 1313M  164M 5120M|           |           |           |           |1.46 1.05 0.58|2.0   0    |           |           | 10    6    0   17    0
Apr 29 02:56:18 ubuntu dstat.sh[65498]: 29-04 02:56:18| 24  22  52   1   0|1033M 1309M  164M 5120M|  25k   14k|   0  3883k|   0   205 |6692  5782 |1.46 1.05 0.58|2.0   0 525|   0     0 |           | 10    6    0   17    0
Apr 29 02:56:19 ubuntu dstat.sh[65498]: 29-04 02:56:19| 28  18  53   0   0|1011M 1330M  164M 5121M|  42k   14k|   0  2385k|   0   170 |6269  5776 |1.46 1.05 0.58|1.0   0 451|   0     0 |           | 10    6    0   17    0
Apr 29 02:56:20 ubuntu dstat.sh[65498]: 29-04 02:56:20| 34  17  46   1   0|1111M 1208M  165M 5229M| 171k 9376B|   0  2286k|   0  76.8 |6630  8361 |1.46 1.05 0.58|2.0   0 224|   0     0 |           | 11    5    0   17    1
Apr 29 02:56:21 ubuntu dstat.sh[65498]: 29-04 02:56:21| 35  12  51   0   0|1130M 1169M  166M 5279M|4740B 1797B|   0  1927k|   0  60.1 |3918  2754 |1.46 1.05 0.58|3.0   0 100|   0     0 |           | 11    6    0   17    2
Apr 29 02:56:22 ubuntu dstat.sh[65498]: 29-04 02:56:22| 38  12  48   0   0|1180M 1097M  166M 5299M|3807B 1462B|  16k 4792k|1.00  60.1 |4416  3282 |1.50 1.07 0.59|2.0   0 180|   0     0 |           | 11    6    0   20    2
Apr 29 02:56:23 ubuntu dstat.sh[65498]: 29-04 02:56:23| 40   7  48   1   0|1228M 1031M  167M 5313M|4679B 1620B|  24k 5311k|3.00   146 |3266  2351 |1.50 1.07 0.59|2.0   0   0|   0     0 |           | 11    6    0   20    2
Apr 29 02:56:24 ubuntu dstat.sh[65498]: 29-04 02:56:24| 41   6  48   2   0|1254M  976M  168M 5338M|4611B 1617B|   0  7014k|   0   423 |4726  5391 |1.50 1.07 0.59|2.0   0  11|   0     0 |           | 11    8    0   20    2
Apr 29 02:56:25 ubuntu dstat.sh[65498]: 29-04 02:56:25| 33   8  43  13   0|1300M  930M  170M 5335M|  11k 4291B|   0    43M|   0  3487 |  15k   33k|1.50 1.07 0.59|4.0   0  81|   0     0 |           | 11    6    0   21    0
Apr 29 02:56:26 ubuntu dstat.sh[65498]: 29-04 02:56:26| 41   8  44   4   0|1231M  998M  170M 5336M|4719B 1456B|   0    31M|   0  2285 |9391    16k|1.50 1.07 0.59|2.0   0 120|   0     0 |           | 11    4    0   20    0
