Jun 25 22:49:27 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 25 22:49:28 ubuntu dstat.sh[65049]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 25 22:49:28 ubuntu dstat.sh[65049]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 25 22:49:28 ubuntu dstat.sh[65049]: 25-06 22:49:28|                   | 931M 1433M  164M 5097M|           |           |           |           |1.41 0.93 0.50|3.0   0    |           |           | 10    4    0   17    0
Jun 25 22:49:29 ubuntu dstat.sh[65049]: 25-06 22:49:29| 22  21  55   0   0| 935M 1428M  164M 5098M|  31k   12k|   0  1640k|   0   110 |5764  4285 |1.41 0.93 0.50|2.0   0 376|   0     0 |           | 10    5    0   17    0
Jun 25 22:49:30 ubuntu dstat.sh[65049]: 25-06 22:49:30| 19  22  57   1   0| 924M 1438M  164M 5098M|  38k   17k|   0  2269k|   0  92.4 |5646  4326 |1.46 0.95 0.51|2.0   0 358|   0     0 |           | 10    6    0   17    0
Jun 25 22:49:31 ubuntu dstat.sh[65049]: 25-06 22:49:31| 28  19  50   0   0| 967M 1394M  165M 5099M|  41k   13k|   0  1859k|   0  62.0 |5735  5421 |1.46 0.95 0.51|3.0   0 276|   0     0 |           | 10    5    0   17    1
Jun 25 22:49:32 ubuntu dstat.sh[65049]: 25-06 22:49:32| 33  17  47   1   0|1079M 1281M  165M 5197M|  23k   14k|   0  1695k|   0  49.1 |7194  9436 |1.46 0.95 0.51|2.0   0 167|   0     0 |           | 11    5    0   17    1
Jun 25 22:49:33 ubuntu dstat.sh[65049]: 25-06 22:49:33| 29  10  58   0   0|1107M 1228M  165M 5245M| 171k 8756B|   0  1688k|   0  57.9 |3497  2470 |1.46 0.95 0.51|3.0   0  92|   0     0 |           | 11    6    0   17    2
Jun 25 22:49:34 ubuntu dstat.sh[65049]: 25-06 22:49:34| 36  14  47   0   0|1130M 1185M  166M 5262M|4875B 1523B|   0  5820k|   0  98.9 |4906  3626 |1.46 0.95 0.51|2.0   0 190|   0     0 |           | 11    6    0   19    2
Jun 25 22:49:35 ubuntu dstat.sh[65049]: 25-06 22:49:35| 43   7  48   1   0|1193M 1098M  166M 5283M|4988B 1665B|  32k 2224k|2.00  39.1 |3020  1728 |1.50 0.96 0.51|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 25 22:49:36 ubuntu dstat.sh[65049]: 25-06 22:49:36| 44   6  48   1   0|1214M 1057M  168M 5298M|4888B 1456B|   0  4961k|   0   239 |3461  2468 |1.50 0.96 0.51|2.0   0   0|   0     0 |           | 11    8    0   19    2
Jun 25 22:49:37 ubuntu dstat.sh[65049]: 25-06 22:49:37| 32   8  44  14   0|1237M 1000M  169M 5328M|4750B 1623B|   0    35M|   0  2322 |  12k   22k|1.50 0.96 0.51|2.0 1.0  40|   0     0 |           | 11    8    0   19    2
Jun 25 22:49:38 ubuntu dstat.sh[65049]: 25-06 22:49:38| 33   8  42  14   0|1249M  993M  170M 5321M|5510B 1941B|   0    45M|   0  3380 |  13k   24k|1.50 0.96 0.51|2.0   0  44|   0     0 |           | 11    6    0   19    0
Jun 25 22:49:39 ubuntu dstat.sh[65049]: 25-06 22:49:39| 38   9  50   1   0|1211M 1030M  170M 5321M|  11k 4553B|   0    10M|   0   592 |4460  4716 |1.50 0.96 0.51|3.0   0 108|   0     0 |           | 11    5    0   19    0
Jun 25 22:49:40 ubuntu dstat.sh[65049]: 25-06 22:49:40| 44   7  48   1   0|1237M  998M  171M 5327M|5163B 1632B|   0  2289k|   0   112 |4401  4601 |1.54 0.98 0.52|2.0   0 9.0|   0     0 |           | 11    4    0   19    0
Jun 25 22:49:41 ubuntu dstat.sh[65049]: 25-06 22:49:41| 45   9  45   1   0|1220M 1013M  171M 5328M|4094B 1135B|   0  9572k|   0   533 |9724    16k|1.54 0.98 0.52|2.0   0  20|   0     0 |           | 11    4    0   19    0
Jun 25 22:49:42 ubuntu dstat.sh[65049]: 25-06 22:49:42| 42  11  46   0   0|1232M 1001M  171M 5328M|3298B  485B|   0   571k|   0  24.9 |  11k   18k|1.54 0.98 0.52|2.0   0  18|   0     0 |           | 11    4    0   19    0
Jun 25 22:49:43 ubuntu dstat.sh[65049]: 25-06 22:49:43| 41  10  49   0   0|1147M 1094M  171M 5321M|4271B 1624B|   0   650k|   0  35.1 |4049  2679 |1.54 0.98 0.52|2.0   0 176|   0     0 |           | 11    4    0   19    0
Jun 25 22:49:44 ubuntu dstat.sh[65049]: 25-06 22:49:44| 16  23  60   0   0|1086M 1155M  171M 5321M|4801B 1662B|   0   156k|   0  12.0 |5832  4375 |1.54 0.98 0.52|2.0   0 419|   0     0 |           | 11    4    0   19    0
Jun 25 22:49:45 ubuntu dstat.sh[65049]: 25-06 22:49:45| 15  20  64   0   0|1076M 1165M  171M 5322M|4698B 1458B|   0    16k|   0  4.00 |6579  7277 |1.50 0.98 0.53|1.0   0 281|   0     0 |           | 11    4    0   19    0
Jun 25 22:49:46 ubuntu dstat.sh[65049]: 25-06 22:49:46| 38  12  50   0   0|1152M 1089M  171M 5322M|5281B 1615B|   0    32k|   0  2.99 |3897  2674 |1.50 0.98 0.53|2.0   0 131|   0     0 |           | 11    5    0   15    0
Jun 25 22:49:47 ubuntu dstat.sh[65049]: 25-06 22:49:47| 46   4  49   0   0|1221M 1019M  171M 5322M|5036B 1619B|   0   184k|   0  1.00 |2702  1153 |1.50 0.98 0.53|2.0   0   0|   0     0 |           | 11    5    0   15    0
Jun 25 22:49:48 ubuntu dstat.sh[65049]: 25-06 22:49:48| 43   9  47   0   0|1241M  998M  171M 5324M|5112B 1624B|   0  2109k|   0   106 |3474  3914 |1.50 0.98 0.53|2.0   0   0|   0     0 |           | 11    5    0   15    0
Jun 25 22:49:49 ubuntu dstat.sh[65049]: 25-06 22:49:49| 12  12  73   0   0|1246M  992M  171M 5325M|4752B 1456B|   0    27M|   0   332 |4230  3834 |1.50 0.98 0.53|1.0   0 140|   0     0 |           | 11    4    0   16    0
Jun 25 22:49:50 ubuntu dstat.sh[65049]: 25-06 22:49:50| 22   4  73   0   0|1316M  922M  171M 5325M|4578B 1458B|   0     0 |   0     0 |1919  1494 |1.46 0.98 0.53|1.0   0 1.0|   0     0 |           | 11    4    0   14    0
Jun 25 22:49:51 ubuntu dstat.sh[65049]: 25-06 22:49:51| 24   2  74   0   0|1345M  893M  171M 5325M|2519B  162B|   0   372k|   0  4.00 |1671  1122 |1.46 0.98 0.53|1.0   0   0|   0     0 |           | 11    4    0   14    0
Jun 25 22:49:52 ubuntu dstat.sh[65049]: 25-06 22:49:52| 21   5  70   2   0|1234M 1003M  171M 5325M|4467B 1461B|   0  4602k|   0   460 |4478  5788 |1.46 0.98 0.53|1.0   0  43|   0     0 |           | 11    4    0   16    0
Jun 25 22:49:53 ubuntu dstat.sh[65049]: 25-06 22:49:53| 22   4  73   0   0|1294M  944M  171M 5325M|4504B 1495B|   0   905k|   0  87.7 |1959  1605 |1.46 0.98 0.53|1.0   0   0|   0     0 |           | 11    4    0   16    0
