Jun 29 11:12:32 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 29 11:12:32 ubuntu dstat.sh[65354]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 29 11:12:32 ubuntu dstat.sh[65354]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 29 11:12:32 ubuntu dstat.sh[65354]: 29-06 11:12:32|                   | 937M 1411M  164M 5111M|           |           |           |           |1.43 0.98 0.53|2.0   0    |           |           | 10    4    0   18    0
Jun 29 11:12:33 ubuntu dstat.sh[65354]: 29-06 11:12:33| 19  20  60   0   0| 942M 1406M  164M 5111M|  22k 8097B|   0  1149k|   0  41.0 |6476  5382 |1.43 0.98 0.53|2.0   0 533|   0     0 |           | 10    4    0   18    0
Jun 29 11:12:34 ubuntu dstat.sh[65354]: 29-06 11:12:34| 23  20  56   0   0| 956M 1391M  164M 5112M|  42k   14k|   0  1822k|   0  55.5 |6639  6208 |1.43 0.98 0.53|2.0   0 469|   0     0 |           | 10    6    0   17    0
Jun 29 11:12:35 ubuntu dstat.sh[65354]: 29-06 11:12:35| 29  15  54   0   0|1088M 1258M  164M 5234M|  22k   12k|   0  1374k|   0  45.9 |6901  8088 |1.40 0.98 0.53|  0   0 208|   0     0 |           | 11    6    0   17    0
Jun 29 11:12:36 ubuntu dstat.sh[65354]: 29-06 11:12:36| 16   4  79   0   0|1110M 1236M  164M 5235M|  43k   13k|   0  1460k|   0  54.0 |2336  2051 |1.40 0.98 0.53|3.0   0  66|   0     0 |           | 11    8    0   17    0
Jun 29 11:12:37 ubuntu dstat.sh[65354]: 29-06 11:12:37| 31  12  57   1   0|1110M 1218M  164M 5251M| 185k   15k|   0  2793k|   0   173 |4260  3041 |1.40 0.98 0.53|3.0   0 179|   0     0 |           | 11    7    0   17    1
Jun 29 11:12:38 ubuntu dstat.sh[65354]: 29-06 11:12:38| 42   7  49   0   0|1172M 1136M  165M 5267M|6213B 1751B|  32k 2859k|2.00  94.0 |3643  2654 |1.40 0.98 0.53|2.0   0  37|   0     0 |           | 11    6    0   19    2
Jun 29 11:12:39 ubuntu dstat.sh[65354]: 29-06 11:12:39| 46   5  48   0   0|1204M 1085M  166M 5284M|6200B 1551B|   0  2931k|   0  40.0 |3096  1891 |1.40 0.98 0.53|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 29 11:12:40 ubuntu dstat.sh[65354]: 29-06 11:12:40| 35   7  46  10   0|1227M 1029M  168M 5312M|6181B 1299B|   0    47M|   0  3432 |  13k   25k|1.61 1.03 0.55|3.0 1.0  56|   0     0 |           | 11    8    0   19    2
Jun 29 11:12:41 ubuntu dstat.sh[65354]: 29-06 11:12:41| 38   9  44   6   0|1168M 1067M  169M 5329M|3613B  269B|   0    41M|   0  2853 |  11k   19k|1.61 1.03 0.55|2.0   0 102|   0     0 |           | 11    6    0   19    2
Jun 29 11:12:42 ubuntu dstat.sh[65354]: 29-06 11:12:42| 44   7  48   1   0|1258M  969M  170M 5335M|4346B 1344B|   0    14M|   0   588 |3385  2227 |1.61 1.03 0.55|2.0   0   0|   0     0 |           | 11    4    0   19    1
Jun 29 11:12:43 ubuntu dstat.sh[65354]: 29-06 11:12:43| 45   6  48   1   0|1257M  970M  170M 5335M|5348B 2228B|   0  8264k|   0   420 |3750  3371 |1.61 1.03 0.55|3.0   0  45|   0     0 |           | 11    5    0   19    0
Jun 29 11:12:44 ubuntu dstat.sh[65354]: 29-06 11:12:44| 41   6  53   0   0|1246M  974M  170M 5341M|  11k 4110B|   0  1587k|   0  28.8 |2834  1679 |1.61 1.03 0.55|3.0   0 3.0|   0     0 |           | 11    4    0   19    0
Jun 29 11:12:45 ubuntu dstat.sh[65354]: 29-06 11:12:45| 43  10  46   0   0|1255M  964M  170M 5342M|5175B 1575B|   0    89k|   0  1.01 |  12k   19k|1.64 1.04 0.56|2.0   0 103|   0     0 |           | 11    4    0   19    0
Jun 29 11:12:46 ubuntu dstat.sh[65354]: 29-06 11:12:46| 31  26  43   0   0|1211M 1007M  170M 5342M|4713B 1512B|   0   228k|   0  14.0 |  14k   22k|1.64 1.04 0.56|3.0   0 587|   0     0 |           | 11    4    0   19    0
Jun 29 11:12:47 ubuntu dstat.sh[65354]: 29-06 11:12:47| 46  18  34   0   0|1134M 1092M  170M 5335M|4847B 1561B|   0  3580k|   0   104 |5889  7040 |1.64 1.04 0.56|5.0   0 302|   0     0 |           | 11    5    0   19    0
Jun 29 11:12:48 ubuntu dstat.sh[65354]: 29-06 11:12:48| 53   7  40   0   0|1215M 1011M  170M 5335M|4522B 1334B|   0  4084B|   0  1.00 |3232  1747 |1.64 1.04 0.56|4.0   0  50|   0     0 |           | 11    5    0   19    0
Jun 29 11:12:49 ubuntu dstat.sh[65354]: 29-06 11:12:49| 44   7  49   0   0|1247M  978M  170M 5336M|4357B 1366B|   0   196k|   0  2.00 |2641  1306 |1.64 1.04 0.56|3.0   0   0|   0     0 |           | 11    5    0   19    0
