Jun 17 02:28:38 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 17 02:28:38 ubuntu dstat.sh[65263]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 17 02:28:38 ubuntu dstat.sh[65263]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 17 02:28:38 ubuntu dstat.sh[65263]: 17-06 02:28:38|                   | 968M 1392M  165M 5100M|           |           |           |           |1.90 1.02 0.55|3.0   0    |           |           | 10    6    0   17    0
Jun 17 02:28:39 ubuntu dstat.sh[65263]: 17-06 02:28:39| 22  21  55   0   0| 975M 1385M  165M 5100M|  40k   13k|   0  2727k|   0   104 |6423  5550 |1.90 1.02 0.55|2.0   0 412|   0     0 |           | 10    6    0   17    0
Jun 17 02:28:40 ubuntu dstat.sh[65263]: 17-06 02:28:40| 26  22  50   1   0| 994M 1365M  165M 5101M|  25k   14k|   0  2465k|   0   120 |6521  5917 |1.90 1.02 0.55|1.0   0 408|   0     0 |           | 10    5    0   17    1
Jun 17 02:28:41 ubuntu dstat.sh[65263]: 17-06 02:28:41| 36  17  45   0   0| 994M 1339M  165M 5126M| 169k 7334B|   0  2525k|   0  62.8 |5602  5568 |1.90 1.02 0.55|2.0   0 230|   0     0 |           | 10    4    0   17    2
Jun 17 02:28:42 ubuntu dstat.sh[65263]: 17-06 02:28:42| 38  15  45   1   0|1123M 1185M  166M 5267M|5672B 1569B|   0  1911k|   0  54.1 |6385    16k|1.90 1.02 0.55|4.0   0 155|   0     0 |           | 11    6    0   18    2
Jun 17 02:28:43 ubuntu dstat.sh[65263]: 17-06 02:28:43| 39  12  48   1   0|1132M 1156M  166M 5286M|5162B 1621B|   0  1449k|   0  57.0 |4071  2482 |1.90 1.04 0.55|4.0   0 106|   0     0 |           | 11    6    0   18    2
Jun 17 02:28:44 ubuntu dstat.sh[65263]: 17-06 02:28:44| 37  12  48   1   0|1160M 1111M  168M 5299M|4371B  648B|  32k 5227k|2.00   188 |4430  3469 |1.90 1.04 0.55|1.0 1.0 131|   0     0 |           | 11    6    0   19    2
Jun 17 02:28:45 ubuntu dstat.sh[65263]: 17-06 02:28:45| 43   6  49   1   0|1211M 1030M  169M 5325M|4098B  808B|   0  3585k|   0  79.8 |3111  1890 |1.90 1.04 0.55|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 17 02:28:46 ubuntu dstat.sh[65263]: 17-06 02:28:46| 39   7  47   6   0|1236M 1011M  170M 5318M|4080B  969B|   0    17M|   0  1111 |7107    10k|1.90 1.04 0.55|2.0   0  12|   0     0 |           | 11    6    0   19    0
Jun 17 02:28:47 ubuntu dstat.sh[65263]: 17-06 02:28:47| 28   8  46  14   0|1242M  997M  171M 5324M|  10k 3978B|   0    52M|   0  4288 |  15k   30k|1.90 1.04 0.55|1.0 2.0  99|   0     0 |           | 11    7    0   19    0
