Aug 22 16:01:48 jammy-provider-cloud-0000007536 systemd[1]: Started Devstack devstack@dstat.service.
Aug 22 16:01:48 jammy-provider-cloud-0000007536 dstat.sh[58695]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 22 16:01:48 jammy-provider-cloud-0000007536 dstat.sh[58695]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 22 16:01:48 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:01:48|                   |1056M 1826M  158M 4594M|           |           |           |           |1.39 0.88 0.50|7.0   0    |           |   0     0 |  9    4    4   17    2
Aug 22 16:01:49 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:01:49| 51  25  22   1   0|1073M 1798M  158M 4605M|2719k   36k|  11M 5654k| 130   120 |4871  7842 |1.39 0.88 0.50|6.0   0 656|   0     0 |   0     0 |  9    4    4   17    2
Aug 22 16:01:50 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:01:50| 53  26  21   0   0|1064M 1791M  158M 4620M|1823k   21k| 324k 3164k|66.4   115 |4750  8192 |1.39 0.88 0.50|6.0   0 585|   0     0 |   0     0 |  9    4    4   17    2
Aug 22 16:01:51 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:01:51| 45  12  40   0   0|1149M 1683M  159M 4762M|2334k   27k|1162k 4906k|14.0  78.8 |4213  9439 |1.44 0.90 0.50|4.0   0  96|   0     0 |   0     0 | 10    4    4   17    2
Aug 22 16:01:52 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:01:52| 56  12  31   1   0|1193M 1617M  159M 4781M|8921B 2878B|   0  3908k|   0   171 |2232  3357 |1.44 0.90 0.50|3.0   0 123|   0     0 |   0     0 | 10    7    4   17    2
Aug 22 16:01:53 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:01:53| 45  12  41   1   0|1182M 1594M  161M 4810M|2335k   27k|  80k   11M|1.00   162 |3635  4716 |1.44 0.90 0.50|2.0   0 166|   0     0 |   0     0 | 10    6    5   19    2
Aug 22 16:01:54 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:01:54| 41   5  53   0   0|1155M 1634M  161M 4798M|  11k 4117B|   0  2727k|   0  58.1 |1484  1994 |1.44 0.90 0.50|4.0   0 7.0|   0     0 |   0     0 | 10    6    4   19    0
Aug 22 16:01:55 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:01:55| 35  10  46  10   0|1170M 1608M  162M 4808M|6808B 1696B|   0    60M|   0  4884 |  23k   51k|1.44 0.90 0.50|2.0   0  78|   0     0 |   0     0 | 10    6    4   19    0
Aug 22 16:01:56 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:01:56| 41  11  45   1   0|1101M 1676M  162M 4808M|8660B 1620B|   0    14M|   0   965 |  12k   24k|1.48 0.92 0.51|2.0   0  91|   0     0 |   0     0 | 10    4    4   19    0
Aug 22 16:01:57 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:01:57| 46   5  49   0   0|1153M 1624M  162M 4808M|7585B 1620B|   0   640k|   0  24.0 |1313  1326 |1.48 0.92 0.51|2.0   0  13|   0     0 |   0     0 | 10    4    4   19    0
Aug 22 16:01:58 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:01:58| 29   4  66   1   0|1093M 1684M  162M 4808M|7688B 1620B|   0  5515k|   0   356 |1825  2769 |1.48 0.92 0.51|1.0   0  60|   0     0 |   0     0 | 10    4    4   19    0
Aug 22 16:01:59 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:01:59| 24   1  74   0   0|1133M 1644M  162M 4808M|4623B 1620B|   0    88k|   0  10.0 | 907  1156 |1.48 0.92 0.51|1.0   0   0|   0     0 |   0     0 | 10    4    4   15    0
Aug 22 16:02:00 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:00|  8  20  71   0   0|1059M 1718M  162M 4808M|4708B 1585B|   0   628k|   0   108 |2867  4425 |1.48 0.92 0.51|1.0   0 387|   0     0 |   0     0 | 10    4    4   15    0
Aug 22 16:02:01 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:01| 13  18  67   0   0|1056M 1721M  162M 4809M|5888B 1565B|   0    36k|   0  8.99 |3590  5770 |1.77 0.99 0.54|1.0   0 368|   0     0 |   0     0 | 10    4    4   13    0
Aug 22 16:02:02 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:02| 37  10  52   0   0|1119M 1657M  162M 4809M|5617B 1619B|   0     0 |   0     0 |3914  6239 |1.77 0.99 0.54|2.0   0 165|   0     0 |   0     0 | 10    5    4   13    0
Aug 22 16:02:03 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:03| 52   4  44   0   0|1177M 1599M  162M 4809M|5266B 1620B|   0   508k|   0  18.0 |1589  3730 |1.77 0.99 0.54|2.0   0  34|   0     0 |   0     0 | 10    5    4   13    0
Aug 22 16:02:04 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:04| 37  10  52   0   0|1215M 1558M  162M 4812M|5695B 1622B|   0  1914k|   0   110 |1951  5535 |1.77 0.99 0.54|1.0   0 109|   0     0 |   0     0 | 10    4    4   13    0
Aug 22 16:02:05 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:05|  6   3  90   0   0|1236M 1537M  162M 4812M|7165B 1618B|   0   364k|   0  3.00 |1137  1451 |1.77 0.99 0.54|1.0   0  30|   0     0 |   0     0 | 10    4    4   13    0
Aug 22 16:02:06 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:06| 23   3  73   0   0|1302M 1472M  162M 4812M|8129B 1512B|   0   580k|   0  43.0 |1029  1605 |1.70 0.99 0.54|1.0   0   0|   0     0 |   0     0 | 10    4    4   13    0
Aug 22 16:02:07 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:07| 22   3  72   1   0|1321M 1453M  162M 4812M|7280B 1620B|   0  1340k|   0   197 |2532  4676 |1.70 0.99 0.54|1.0   0 1.0|   0     0 |   0     0 | 10    4    4   15    0
Aug 22 16:02:08 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:08| 21   6  72   0   0|1282M 1491M  162M 4812M|6098B 1620B|   0    30M|   0   627 |1608  2280 |1.70 0.99 0.54|1.0   0  42|   0     0 |   0     0 | 10    4    4   15    0
Aug 22 16:02:09 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:09| 21   5  73   1   0|1253M 1519M  162M 4813M|4990B 1568B| 232k 2395k|58.1  24.0 |2043  3294 |1.70 0.99 0.54|1.0   0  46|   0     0 |   0     0 | 10   28    4   15    0
Aug 22 16:02:10 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:10| 24   2  74   0   0|1302M 1471M  162M 4813M|5740B 1621B|   0  3415k|   0   144 |1204  1696 |1.70 0.99 0.54|2.0   0   0|   0     0 |   0     0 | 10   28    4   14    0
Aug 22 16:02:11 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:11| 37   9  52   0   0|1364M 1408M  162M 4813M|4639B 1619B|   0    12k|   0  3.00 |1726  2462 |1.73 1.01 0.55|2.0   0 158|   0     0 |   0     0 | 10   28    4   14    0
Aug 22 16:02:12 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:12| 48  13  38   0   0|1319M 1453M  162M 4813M|5350B 1695B|   0   412k|   0  29.0 |4382  9935 |1.73 1.01 0.55|6.0   0 400|   0     0 |   0     0 | 10   28    4   15    0
Aug 22 16:02:13 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:13| 86  13   1   0   0|1534M 1238M  162M 4813M|8384B 1620B|   0    30M|   0  80.0 |2647  4211 |1.73 1.01 0.55|7.0   0 178|   0     0 |   0     0 | 10   30    4   15    0
Aug 22 16:02:14 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:14| 80  12   7   0   0|1384M 1387M  162M 4813M|7088B 1512B|   0   980k|   0  27.0 |4683    11k|1.73 1.01 0.55|2.0   0 200|   0     0 |   0     0 | 10   28    4   15    0
Aug 22 16:02:15 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:15| 33   8  58   0   0|1294M 1478M  162M 4813M|6340B 1618B|   0   248k|   0  25.0 |3125  5892 |1.73 1.01 0.55|1.0   0 110|   0     0 |   0     0 | 10   28    4   15    0
Aug 22 16:02:16 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:16| 23   4  73   0   0|1335M 1436M  162M 4813M|6083B 1619B|   0   140k|   0  12.0 |1598  3052 |1.75 1.02 0.56|1.0   0   0|   0     0 |   0     0 | 10   28    4   15    0
Aug 22 16:02:17 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:17| 20   7  73   0   0|1330M 1442M  162M 4813M|7660B 1611B|   0   777k|   0  54.1 |1538  2326 |1.75 1.02 0.56|1.0   0  68|   0     0 |   0     0 | 10   28    4   15    0
Aug 22 16:02:18 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:18| 19   9  71   0   0|1279M 1492M  162M 4814M|7116B 1621B|   0  5751k|   0  42.0 |2784  4658 |1.75 1.02 0.56|2.0   0 131|   0     0 |   0     0 | 10   28    4   16    0
Aug 22 16:02:19 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:19| 10  21  68   0   0|1277M 1494M  162M 4814M|6880B 1844B|   0   563k|   0  21.0 |2570  3442 |1.75 1.02 0.56|2.0   0 349|   0     0 |   0     0 | 10   28    5   16    0
Aug 22 16:02:20 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:20| 58  23  18   0   0|1447M 1324M  162M 4814M|8236B 1588B|   0  2503k|   0  30.0 |2736  4643 |1.75 1.02 0.56|5.0   0 559|   0     0 |   0     0 | 10   28    5   15    0
Aug 22 16:02:21 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:21| 83  10   7   0   0|1519M 1252M  162M 4814M|5872B 1620B|   0   672k|   0  46.0 |5642    11k|2.09 1.10 0.58|7.0   0  32|   0     0 |   0     0 | 10   31    5   15    0
Aug 22 16:02:22 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:22| 80  14   5   0   0|1426M 1345M  162M 4814M|7317B 1736B|   0  3052k|   0   213 |4481    10k|2.09 1.10 0.58|6.0   0 205|   0     0 |   0     0 | 10   28    5   15    0
Aug 22 16:02:23 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:23| 83  13   3   0   0|1596M 1175M  162M 4814M|5309B 1615B|   0    66M|   0   173 |4892    12k|2.09 1.10 0.58|6.0   0  75|   0     0 |   0     0 | 10   30    5   15    0
Aug 22 16:02:24 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:24| 71  13  15   0   0|1409M 1361M  162M 4815M|7958B 1666B|   0  1604k|   0  33.1 |5833    16k|2.09 1.10 0.58|2.0   0 201|   0     0 |   0     0 | 10   29    5   15    0
Aug 22 16:02:25 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:25| 41   9  48   0   0|1378M 1392M  162M 4815M|5573B 1563B|   0   399k|   0  26.0 |2623  4382 |2.09 1.10 0.58|2.0   0  98|   0     0 |   0     0 | 10   28    5   16    0
Aug 22 16:02:26 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:26| 46  16  38   0   0|1316M 1454M  162M 4815M|5454B 1697B|   0  3490k|   0   126 |3761  9666 |2.24 1.15 0.60|4.0   0 373|   0     0 |   0     0 | 10   28    5   16    0
Aug 22 16:02:27 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:27| 65   9  26   0   0|1460M 1310M  162M 4815M|5660B 1619B|   0   739k|   0  17.0 |2118  4942 |2.24 1.15 0.60|3.0   0 6.0|   0     0 |   0     0 | 10   31    5   16    0
Aug 22 16:02:28 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:28| 74  13  13   1   0|1431M 1339M  162M 4815M|6245B 1513B|   0   677k|   0  52.0 |3611  8835 |2.24 1.15 0.60|4.0   0 258|   0     0 |   0     0 | 10   28    5   18    0
Aug 22 16:02:29 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:29| 70   9  21   0   0|1523M 1247M  162M 4815M|6773B 1618B|   0  2237k|   0  28.0 |5652    13k|2.24 1.15 0.60|4.0   0   0|   0     0 |   0     0 | 10   31    5   21    0
Aug 22 16:02:30 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:30| 66  16  17   0   0|1430M 1339M  162M 4815M|6394B 1616B|   0   391k|   0  29.9 |2403  5680 |2.24 1.15 0.60|3.0   0 323|   0     0 |   0     0 | 10   28    5   22    0
Aug 22 16:02:31 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:31| 62  14  24   0   0|1377M 1392M  162M 4816M|7167B 1668B|   0   401k|   0  36.1 |5931    13k|2.38 1.20 0.62|4.0   0 252|   0     0 |   0     0 | 10   28    5   24    0
Aug 22 16:02:32 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:32| 68   9  22   0   0|1461M 1308M  162M 4816M|8306B 1620B|   0   360k|   0  23.0 |3248  4978 |2.38 1.20 0.62|3.0   0  50|   0     0 |   0     0 | 10   30    4   26    0
Aug 22 16:02:33 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:33| 66  15  19   0   0|1402M 1367M  162M 4816M|  10k 1620B|   0   364k|   0  31.0 |4188  8968 |2.38 1.20 0.62|3.0   0 287|   0     0 |   0     0 | 10   28    4   28    0
Aug 22 16:02:34 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:34| 60  10  28   0   0|1298M 1470M  162M 4817M|5079B 1714B|   0   512k|   0  45.0 |5211    11k|2.38 1.20 0.62|3.0   0 108|   0     0 |   0     0 | 10   28    4   29    0
Aug 22 16:02:35 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:35| 67   8  26   0   0|1463M 1305M  162M 4817M|5111B 1512B|   0   224k|   0  12.0 |1961  3544 |2.38 1.20 0.62|3.0   0 4.0|   0     0 |   0     0 | 10   30    4   29    0
Aug 22 16:02:36 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:36| 66  18  15   0   0|1417M 1352M  162M 4817M|8761B 1620B|   0  1588k|   0  55.0 |4220  9306 |2.59 1.26 0.65|6.0   0 403|   0     0 |   0     0 | 10   28    4   31    0
Aug 22 16:02:37 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:37| 82  13   3   0   0|1521M 1247M  162M 4817M|4813B 1618B|   0   603k|   0  48.0 |4391  8580 |2.59 1.26 0.65|7.0   0 199|   0     0 |   0     0 | 10   30    4   32    0
Aug 22 16:02:38 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:38| 85  15   1   0   0|1522M 1246M  162M 4817M|5095B 1621B|   0   532k|   0  40.0 |3400  6103 |2.59 1.26 0.65|6.0   0 225|   0     0 |   0     0 | 10   28    4   29    0
Aug 22 16:02:39 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:39| 78  17   5   0   0|1446M 1321M  162M 4817M|5402B 1620B|   0  1048k|   0  31.0 |6561    13k|2.59 1.26 0.65|9.0   0 282|   0     0 |   0     0 | 10   29    4   29    0
Aug 22 16:02:40 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:40| 68  22   9   0   0|1407M 1360M  162M 4818M|4594B 1788B|   0   240k|   0  13.0 |5059    12k|2.59 1.26 0.65|3.0   0 498|   0     0 |   0     0 | 10   30    4   29    0
Aug 22 16:02:41 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:41| 32  25  42   0   0|1281M 1486M  162M 4818M|5415B 1693B|   0   244k|   0  12.0 |5344    10k|2.47 1.26 0.65|1.0   0 627|   0     0 |   0     0 | 10   28    4   29    0
Aug 22 16:02:42 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:42|  8  22  69   0   0|1281M 1486M  162M 4818M|6566B 1457B|   0   204k|   0  9.99 |2473  3240 |2.47 1.26 0.65|1.0   0 318|   0     0 |   0     0 | 10   28    4   29    0
Aug 22 16:02:43 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:43| 38  31  30   0   0|1374M 1393M  162M 4818M|6861B 1697B|   0   240k|   0  21.0 |3023  5778 |2.47 1.26 0.65|6.0   0 779|   0     0 |   0     0 | 10   28    4   29    0
Aug 22 16:02:44 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:44| 80  15   4   0   0|1412M 1355M  162M 4818M|8660B 1620B|   0  4884k|   0   326 |4872  8763 |2.47 1.26 0.65|4.0   0 204|   0     0 |   0     0 | 10   29    4   26    0
Aug 22 16:02:45 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:45| 82  14   4   0   0|1451M 1315M  162M 4818M|7615B 1620B|   0   404k|   0  40.0 |3836  8303 |2.47 1.26 0.65|4.0   0 196|   0     0 |   0     0 | 10   30    4   26    0
Aug 22 16:02:46 jammy-provider-cloud-0000007536 dstat.sh[58695]: 22-08 16:02:46| 74  10  16   0   0|1463M 1303M  162M 4818M|5696B 1616B|   0   263k|   0  19.9 |5381    17k|2.75 1.34 0.68|4.0   0  30|   0     0 |   0     0 | 10   31    4   28    0
