Jun 11 15:13:38 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 11 15:13:38 ubuntu dstat.sh[64910]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 11 15:13:38 ubuntu dstat.sh[64910]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 11 15:13:38 ubuntu dstat.sh[64910]: 11-06 15:13:38|                   | 988M 1322M  164M 5150M|           |           |           |           |1.36 0.98 0.55|2.0   0    |           |           | 10    3    0   18    0
Jun 11 15:13:39 ubuntu dstat.sh[64910]: 11-06 15:13:39| 17  21  60   0   0| 987M 1323M  164M 5150M|  14k 5149B|   0  1828k|   0   134 |5972  4799 |1.36 0.98 0.55|1.5   0 424|   0     0 |           | 10    4    0   18    0
Jun 11 15:13:40 ubuntu dstat.sh[64910]: 11-06 15:13:40| 19  21  59   1   0| 972M 1338M  164M 5150M|  22k 8019B|   0  1007k|   0  85.9 |5708  4304 |1.36 0.98 0.55|2.0   0 379|   0     0 |           | 10    5    0   18    0
Jun 11 15:13:41 ubuntu dstat.sh[64910]: 11-06 15:13:41| 23  19  56   0   0| 975M 1334M  164M 5151M|  40k   13k|   0  1524k|   0  50.0 |5333  5293 |1.25 0.96 0.55|2.0   0 250|   0     0 |           | 10    6    0   18    0
Jun 11 15:13:42 ubuntu dstat.sh[64910]: 11-06 15:13:42| 30  12  57   0   0|1097M 1211M  164M 5273M|  22k   13k|   0  1512k|   0  44.9 |5438  7733 |1.25 0.96 0.55|  0   0 127|   0     0 |           | 11    6    0   18    0
Jun 11 15:13:43 ubuntu dstat.sh[64910]: 11-06 15:13:43| 24   8  66   1   0|1098M 1209M  164M 5273M|  44k   14k|   0  5387k|   0  78.0 |3314  2401 |1.25 0.96 0.55|2.0   0  91|   0     0 |           | 11    7    0   18    1
Jun 11 15:13:44 ubuntu dstat.sh[64910]: 11-06 15:13:44| 28  14  57   1   0|1097M 1193M  165M 5290M| 180k   14k|   0  3612k|   0   131 |4681  3466 |1.25 0.96 0.55|2.0   0 190|   0     0 |           | 11    6    0   20    2
Jun 11 15:13:45 ubuntu dstat.sh[64910]: 11-06 15:13:45| 44   6  49   1   0|1153M 1118M  165M 5305M|4989B 1623B|  32k 3062k|2.00  81.1 |3123  1923 |1.25 0.96 0.55|2.0   0 2.0|   0     0 |           | 11    6    0   20    2
Jun 11 15:13:46 ubuntu dstat.sh[64910]: 11-06 15:13:46| 45   5  48   0   0|1203M 1049M  166M 5322M|4600B 1509B|   0  3082k|   0   146 |3077  1853 |1.31 0.98 0.55|3.0   0 1.0|   0     0 |           | 11    8    0   20    2
Jun 11 15:13:47 ubuntu dstat.sh[64910]: 11-06 15:13:47| 32   7  47  12   0|1218M 1000M  168M 5351M|5088B 1566B|4096B   43M|1.00  3204 |  13k   27k|1.31 0.98 0.55|2.0   0  54|   0     0 |           | 11    8    0   20    2
