Jun 02 01:08:13 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 02 01:08:14 ubuntu dstat.sh[65799]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 02 01:08:14 ubuntu dstat.sh[65799]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 02 01:08:14 ubuntu dstat.sh[65799]: 02-06 01:08:14|                   |1020M 1298M  163M 5145M|           |           |           |           |0.93 0.79 0.47|3.0   0    |           |           | 10    2    0   17    0
Jun 02 01:08:15 ubuntu dstat.sh[65799]: 02-06 01:08:15| 49  23  26   0   0|1035M 1280M  163M 5147M|8601B 3678B|   0  3681k|   0  59.0 |6586  6043 |1.02 0.81 0.47|3.5   0 506|   0     0 |           | 10    2    0   17    0
Jun 02 01:08:16 ubuntu dstat.sh[65799]: 02-06 01:08:16| 28  22  49   0   0|1036M 1274M  163M 5151M| 230k 9562B|   0   835k|   0  43.0 |6540  6140 |1.10 0.83 0.48|2.0   0 446|   0     0 |           | 10    3    0   17    0
Jun 02 01:08:17 ubuntu dstat.sh[65799]: 02-06 01:08:17| 43  17  39   0   0|1032M 1277M  163M 5151M|  10k 3813B|   0  1479k|   0  77.2 |5889  7688 |1.10 0.83 0.48|2.0   0 292|   0     0 |           | 10    4    0   17    0
Jun 02 01:08:18 ubuntu dstat.sh[65799]: 02-06 01:08:18| 27   6  63   0   0|1155M 1153M  163M 5273M|  30k   12k|   0  4718k|   0  56.6 |3326  3364 |1.10 0.83 0.48|1.0   0  30|   0     0 |           | 11    5    0   17    0
Jun 02 01:08:19 ubuntu dstat.sh[65799]: 02-06 01:08:19| 21   8  70   0   0|1150M 1158M  163M 5274M|  45k   15k|   0  1849k|   0  61.3 |3080  2402 |1.10 0.83 0.48|2.0   0  90|   0     0 |           | 11    8    0   17    0
Jun 02 01:08:20 ubuntu dstat.sh[65799]: 02-06 01:08:20| 30  13  55   0   0|1166M 1141M  163M 5274M|  20k   12k|   0  1488k|   0  59.8 |4511  3208 |1.09 0.83 0.49|1.0   0 189|   0     0 |           | 11    8    0   19    0
Jun 02 01:08:21 ubuntu dstat.sh[65799]: 02-06 01:08:21| 34   6  59   1   0|1212M 1094M  163M 5275M|  40k   12k|  32k 3226k|2.00  65.1 |2728  1911 |1.09 0.83 0.49|1.0   0 2.0|   0     0 |           | 11    8    0   19    0
Jun 02 01:08:22 ubuntu dstat.sh[65799]: 02-06 01:08:22| 38   5  55   0   0|1239M 1046M  164M 5294M| 179k   12k|   0  3153k|   0  70.6 |2944  1943 |1.09 0.83 0.49|3.0   0 1.0|   0     0 |           | 11    7    0   19    1
Jun 02 01:08:23 ubuntu dstat.sh[65799]: 02-06 01:08:23| 32   7  46  12   0|1249M 1014M  166M 5312M|4163B 1535B|   0    36M|   0  2714 |  13k   23k|1.09 0.83 0.49|2.0   0  46|   0     0 |           | 11    8    0   19    2
Jun 02 01:08:24 ubuntu dstat.sh[65799]: 02-06 01:08:24| 39   7  44   9   0|1240M 1002M  167M 5330M|4222B 1530B|   0    49M|   0  3543 |  12k   23k|1.09 0.83 0.49|2.0   0  36|   0     0 |           | 11    6    0   19    2
Jun 02 01:08:25 ubuntu dstat.sh[65799]: 02-06 01:08:25| 38  11  46   3   0|1207M 1009M  168M 5352M|4813B 1549B|   0    16M|   0  1024 |5182  5942 |1.16 0.85 0.49|3.0   0  75|   0     0 |           | 11    6    0   19    2
Jun 02 01:08:26 ubuntu dstat.sh[65799]: 02-06 01:08:26| 43   6  49   1   0|1248M  940M  168M 5377M|5316B 1458B|   0  3325k|   0   238 |3213  2160 |1.16 0.85 0.49|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 02 01:08:27 ubuntu dstat.sh[65799]: 02-06 01:08:27| 44   6  47   1   0|1242M  954M  169M 5367M|3922B  480B|   0  7236k|   0   482 |3709  3025 |1.16 0.85 0.49|3.0   0  12|   0     0 |           | 11    4    0   19    0
Jun 02 01:08:28 ubuntu dstat.sh[65799]: 02-06 01:08:28| 40   6  54   0   0|1285M  912M  169M 5367M|  11k 4561B|   0  2044k|   0   219 |2926  1700 |1.16 0.85 0.49|4.0   0  33|   0     0 |           | 11    5    0   19    0
Jun 02 01:08:29 ubuntu dstat.sh[65799]: 02-06 01:08:29| 42  10  47   0   0|1223M  966M  169M 5373M|4929B 1635B|   0  1783k|   0   152 |7353  9909 |1.16 0.85 0.49|4.0   0 144|   0     0 |           | 11    4    0   19    0
Jun 02 01:08:30 ubuntu dstat.sh[65799]: 02-06 01:08:30| 32  25  41   0   0|1198M  990M  169M 5374M|4342B 1459B|   0   136k|   0  13.0 |  15k   25k|1.23 0.87 0.50|4.0   0 562|   0     0 |           | 11    4    0   19    0
Jun 02 01:08:31 ubuntu dstat.sh[65799]: 02-06 01:08:31| 48  20  32   0   0|1159M 1037M  169M 5368M|4938B 1620B|   0  3009k|   0   164 |7979    11k|1.23 0.87 0.50|4.0   0 266|   0     0 |           | 11    5    0   19    0
Jun 02 01:08:32 ubuntu dstat.sh[65799]: 02-06 01:08:32| 67   8  24   0   0|1220M  976M  169M 5368M|4146B 1454B|   0  8168B|   0  1.99 |3811  1616 |1.23 0.87 0.50|3.0   0  25|   0     0 |           | 11    5    0   19    0
Jun 02 01:08:33 ubuntu dstat.sh[65799]: 02-06 01:08:33| 46   9  44   0   0|1248M  947M  169M 5368M|4681B 1620B|   0    19M|   0   338 |3474  1888 |1.23 0.87 0.50|3.0   0  50|   0     0 |           | 11    5    0   19    0
Jun 02 01:08:34 ubuntu dstat.sh[65799]: 02-06 01:08:34| 30  10  59   0   0|1271M  921M  169M 5370M|4740B 1620B|   0  2540k|   0  80.0 |3868  4240 |1.23 0.87 0.50|1.0   0 118|   0     0 |           | 11    4    0   20    0
Jun 02 01:08:35 ubuntu dstat.sh[65799]: 02-06 01:08:35| 15   4  80   0   0|1324M  869M  169M 5370M|4560B 1620B|   0   456k|   0  25.0 |1838  1653 |1.21 0.87 0.50|1.0   0  22|   0     0 |           | 11    4    0   16    0
Jun 02 01:08:36 ubuntu dstat.sh[65799]: 02-06 01:08:36| 22   3  74   0   0|1366M  827M  169M 5370M|5057B 1620B|   0     0 |   0     0 |1742  1138 |1.21 0.87 0.50|1.0   0   0|   0     0 |           | 11    4    0   16    0
Jun 02 01:08:37 ubuntu dstat.sh[65799]: 02-06 01:08:37| 23   3  72   1   0|1389M  803M  169M 5371M|4891B 1462B|   0  1027k|   0   121 |2843  3276 |1.21 0.87 0.50|1.0   0 1.0|   0     0 |           | 11   10    0   16    0
Jun 02 01:08:38 ubuntu dstat.sh[65799]: 02-06 01:08:38| 22   4  72   1   0|1282M  910M  169M 5371M|4730B 1616B|   0  3073k|   0   226 |3161  3571 |1.21 0.87 0.50|1.0   0  42|   0     0 |           | 11    4    0   18    0
Jun 02 01:08:39 ubuntu dstat.sh[65799]: 02-06 01:08:39| 20   3  75   0   0|1321M  871M  169M 5371M|6056B 3421B| 144k  947k|6.99  14.0 |1820  1359 |1.21 0.87 0.50|  0   0   0|   0     0 |           | 11    5    0   16    0
Jun 02 01:08:40 ubuntu dstat.sh[65799]: 02-06 01:08:40| 19   2  76   0   0|1346M  846M  169M 5371M|8151B 4435B| 267k  781k|65.8  21.9 |2502  2547 |1.20 0.87 0.51|1.0   0 2.0|   0     0 |           | 11   27    0   16    0
