Jun 24 09:28:07 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 24 09:28:07 ubuntu dstat.sh[64966]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 24 09:28:07 ubuntu dstat.sh[64966]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 24 09:28:07 ubuntu dstat.sh[64966]: 24-06 09:28:07|                   | 967M 1444M  163M 5052M|           |           |           |           |1.08 0.90 0.50|2.0   0    |           |           | 10    7    1   16    0
Jun 24 09:28:08 ubuntu dstat.sh[64966]: 24-06 09:28:08| 20  22  56   1   0| 961M 1450M  163M 5052M|  53k   15k|   0  3095k|   0   122 |6157  4936 |1.08 0.90 0.50|1.5   0 408|   0     0 |           | 10    6    1   16    0
Jun 24 09:28:09 ubuntu dstat.sh[64966]: 24-06 09:28:09| 14  20  62   1   0| 938M 1472M  164M 5053M| 131k   16k|   0  2362k|   0   108 |5916  4450 |1.08 0.90 0.50|3.0   0 356|   0     0 |           | 10    6    1   16    1
Jun 24 09:28:10 ubuntu dstat.sh[64966]: 24-06 09:28:10| 24  21  55   1   0| 948M 1461M  164M 5053M|  96k   19k|   0  2519k|   0  92.1 |5802  5204 |1.08 0.90 0.50|2.0   0 259|   0     0 |           | 10    6    1   16    1
Jun 24 09:28:11 ubuntu dstat.sh[64966]: 24-06 09:28:11| 30  16  51   1   0|1096M 1313M  164M 5168M|  72k   11k|   0  1290k|   0  52.1 |6345  9176 |1.08 0.90 0.50|2.0   0 186|   0     0 |           | 11    6    1   16    1
Jun 24 09:28:12 ubuntu dstat.sh[64966]: 24-06 09:28:12| 15   7  76   1   0|1127M 1281M  164M 5176M|  80k   15k|   0  1891k|   0  70.0 |2957  2479 |1.07 0.91 0.51|2.0   0  81|   0     0 |           | 11    7    1   16    2
Jun 24 09:28:13 ubuntu dstat.sh[64966]: 24-06 09:28:13| 25  13  59   0   0|1151M 1257M  164M 5176M| 118k   13k|   0  1339k|   0  53.0 |4220  2871 |1.07 0.91 0.51|1.0   0 164|   0     0 |           | 11    7    1   16    2
Jun 24 09:28:14 ubuntu dstat.sh[64966]: 24-06 09:28:14| 30   6  62   1   0|1188M 1218M  165M 5177M| 143k   15k|  32k 3158k|2.00  90.0 |3291  2627 |1.07 0.91 0.51|3.0   0  41|   0     0 |           | 11    7    1   18    2
Jun 24 09:28:15 ubuntu dstat.sh[64966]: 24-06 09:28:15| 28   5  66   1   0|1221M 1176M  165M 5185M| 848k   30k|   0  3685k|   0  73.0 |2965  2295 |1.07 0.91 0.51|2.0   0   0|   0     0 |           | 11    7    1   18    2
Jun 24 09:28:16 ubuntu dstat.sh[64966]: 24-06 09:28:16| 17   6  65   8   0|1232M 1156M  166M 5194M|1909k   49k|   0    21M|   0  1832 |  12k   18k|1.07 0.91 0.51|2.0 1.0  30|   0     0 |           | 11    9    1   18    2
