Jun 17 09:51:48 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 17 09:51:48 ubuntu dstat.sh[64910]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 17 09:51:48 ubuntu dstat.sh[64910]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 17 09:51:48 ubuntu dstat.sh[64910]: 17-06 09:51:48|                   |1012M 1350M  164M 5099M|           |           |           |           |1.58 0.97 0.54|2.0   0    |           |           | 10    6    0   17    0
Jun 17 09:51:49 ubuntu dstat.sh[64910]: 17-06 09:51:49| 22  21  55   1   0|1031M 1330M  164M 5100M|  25k   15k|   0  2220k|   0   137 |6107  4968 |1.58 0.97 0.54|1.5 0.5 469|   0     0 |           | 10    6    0   17    0
Jun 17 09:51:50 ubuntu dstat.sh[64910]: 17-06 09:51:50| 25  22  51   0   0|1019M 1340M  164M 5101M|  42k   14k|   0  1945k|   0   100 |6350  5550 |1.58 0.97 0.54| 11   0 424|   0     0 |           | 10    6    0   17    0
Jun 17 09:51:51 ubuntu dstat.sh[64910]: 17-06 09:51:51| 28  21  50   1   0|1002M 1341M  165M 5117M| 185k   14k|   0  5520k|   0  67.1 |5498  5238 |1.58 0.97 0.54|3.0   0 237|   0     0 |           | 10    5    0   17    1
Jun 17 09:51:53 ubuntu dstat.sh[64910]: 17-06 09:51:52| 37  14  48   0   0|1116M 1208M  165M 5254M|4659B 1842B|   0  1520k|   0  65.8 |5199  6045 |1.58 0.97 0.54|2.0   0 141|   0     0 |           | 11    6    0   17    2
Jun 17 09:51:53 ubuntu dstat.sh[64910]: 17-06 09:51:53| 39  13  48   0   0|1127M 1179M  166M 5270M|4040B 1459B|   0  1369k|   0  39.0 |4114  2518 |1.62 0.99 0.54|2.0   0 124|   0     0 |           | 11    6    0   17    2
Jun 17 09:51:54 ubuntu dstat.sh[64910]: 17-06 09:51:54| 39  11  48   1   0|1178M 1103M  167M 5291M|4516B 1457B|  32k 4338k|2.00   138 |4144  3144 |1.62 0.99 0.54|3.0   0  92|   0     0 |           | 11    6    0   19    2
Jun 17 09:51:55 ubuntu dstat.sh[64910]: 17-06 09:51:55| 45   5  48   1   0|1218M 1043M  168M 5308M|4278B 1458B|   0  3288k|   0  75.0 |3070  1899 |1.62 0.99 0.54|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 17 09:51:56 ubuntu dstat.sh[64910]: 17-06 09:51:56| 38   7  47   7   0|1233M  996M  170M 5335M|4554B 1296B|   0    43M|   0  2605 |  10k   18k|1.62 0.99 0.54|4.0   0  28|   0     0 |           | 11    8    0   19    2
Jun 17 09:51:57 ubuntu dstat.sh[64910]: 17-06 09:51:57| 39   8  43   9   0|1164M 1075M  171M 5323M|4938B 2097B|   0    47M|   0  3452 |  13k   24k|1.62 0.99 0.54|2.0   0  86|   0     0 |           | 11    4    0   19    0
