Feb 23 10:29:54 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 23 10:29:54 ubuntu dstat.sh[59493]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 23 10:29:54 ubuntu dstat.sh[59493]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 23 10:29:54 ubuntu dstat.sh[59493]: 23-02 10:29:54|                   |1053M 1591M  156M 4840M|           |           |           |           |2.11 1.12 0.57|5.0   0    |           |           | 10    5    0   17    1
Feb 23 10:29:55 ubuntu dstat.sh[59493]: 23-02 10:29:55| 22  22  54   1   0|1049M 1594M  156M 4841M|  39k   12k|   0  2709k|   0   102 |6427  6080 |2.11 1.12 0.57|3.5   0 381|   0     0 |           | 10    5    0   17    1
Feb 23 10:29:56 ubuntu dstat.sh[59493]: 23-02 10:29:56| 22  22  54   0   0|1007M 1619M  156M 4857M| 181k   17k|   0  2153k|   0  84.5 |6144  5188 |2.11 1.12 0.57|4.0   0 381|   0     0 |           | 10    4    0   17    2
Feb 23 10:29:57 ubuntu dstat.sh[59493]: 23-02 10:29:57| 38  19  42   0   0|1044M 1567M  157M 4869M|5077B 1613B|   0  1346k|   0  59.7 |6356  7036 |2.11 1.12 0.57|2.0   0 317|   0     0 |           | 10    4    0   17    2
Feb 23 10:29:58 ubuntu dstat.sh[59493]: 23-02 10:29:58| 33   9  58   1   0|1161M 1432M  158M 5006M|4723B 1515B|   0  1760k|   0  36.1 |4418  5816 |2.11 1.12 0.57|1.0   0  77|   0     0 |           | 11    4    0   17    2
Feb 23 10:29:59 ubuntu dstat.sh[59493]: 23-02 10:29:59| 31  10  57   1   0|1198M 1370M  158M 5028M|4989B 1623B|  16k 2561k|1.00   107 |3709  2892 |2.02 1.11 0.57|2.0   0  95|   0     0 |           | 11    6    0   17    2
Feb 23 10:30:00 ubuntu dstat.sh[59493]: 23-02 10:30:00| 37  14  48   1   0|1180M 1359M  159M 5054M|5583B 1621B|   0    18M|   0   850 |4971  3648 |2.02 1.11 0.57|2.0   0 190|   0     0 |           | 11    6    0   19    2
Feb 23 10:30:01 ubuntu dstat.sh[59493]: 23-02 10:30:01| 42   5  51   1   0|1213M 1310M  160M 5066M|9376B 2897B| 479k 3982k|18.0  87.8 |3183  1997 |2.02 1.11 0.57|1.0   0   0|   0     0 |           | 11    7    0   19    2
Feb 23 10:30:02 ubuntu dstat.sh[59493]: 23-02 10:30:02| 41   6  51   1   0|1236M 1304M  161M 5050M|6579B 2963B| 128k 3360k|6.00   152 |3685  3140 |2.02 1.11 0.57|2.0 1.0  21|   0     0 |           | 11    6    0   19    0
Feb 23 10:30:03 ubuntu dstat.sh[59493]: 23-02 10:30:03| 29   9  46  13   0|1294M 1231M  162M 5065M|8890B 3164B|   0    40M|   0  3253 |  15k   29k|2.02 1.11 0.57|2.0 1.0 110|   0     0 |           | 11    6    0   19    0
Feb 23 10:30:04 ubuntu dstat.sh[59493]: 23-02 10:30:04| 40  11  43   3   0|1265M 1257M  162M 5065M|8327B 2561B|   0    30M|   0  1959 |8898    22k|1.94 1.11 0.58|1.0   0 119|   0     0 |           | 11    5    0   19    0
Feb 23 10:30:05 ubuntu dstat.sh[59493]: 23-02 10:30:05| 42   9  48   0   0|1290M 1225M  162M 5070M|7467B 3405B|   0  1878k|   0  52.1 |  11k   19k|1.94 1.11 0.58|2.0   0  11|   0     0 |           | 11    4    0   19    0
Feb 23 10:30:06 ubuntu dstat.sh[59493]: 23-02 10:30:06| 44   9  44   0   0|1272M 1243M  162M 5070M|5089B 1605B|   0  9206k|   0   404 |  11k   19k|1.94 1.11 0.58|2.0   0  26|   0     0 |           | 11    4    0   19    0
Feb 23 10:30:07 ubuntu dstat.sh[59493]: 23-02 10:30:07| 42   9  49   0   0|1236M 1291M  162M 5059M|5287B 1622B|   0   829k|   0  31.0 |3060  1710 |1.94 1.11 0.58|2.0   0 8.0|   0     0 |           | 11    4    0   19    0
Feb 23 10:30:08 ubuntu dstat.sh[59493]: 23-02 10:30:08| 40  12  48   0   0|1202M 1326M  162M 5059M|4704B 1460B|   0    12k|   0  2.00 |4191  2701 |1.94 1.11 0.58|3.0   0 224|   0     0 |           | 11    4    0   19    0
Feb 23 10:30:09 ubuntu dstat.sh[59493]: 23-02 10:30:09|  8  21  69   0   0|1140M 1387M  162M 5059M|4909B 1616B|   0    32k|   0  7.98 |5427  3871 |1.94 1.13 0.58|1.0   0 320|   0     0 |           | 11    4    0   19    0
Feb 23 10:30:10 ubuntu dstat.sh[59493]: 23-02 10:30:10| 11  22  66   0   0|1104M 1423M  162M 5060M|4455B 1457B|   0  7095k|   0  48.0 |6320  6273 |1.94 1.13 0.58|1.0   0 310|   0     0 |           | 11    4    0   19    0
Feb 23 10:30:11 ubuntu dstat.sh[59493]: 23-02 10:30:11| 29  14  55   0   0|1138M 1382M  162M 5067M|4875B 1619B|7701k 4095B|88.0  1.00 |5514  6187 |1.94 1.13 0.58|2.0   0 194|   0     0 |           | 11    5    0   19    0
Feb 23 10:30:12 ubuntu dstat.sh[59493]: 23-02 10:30:12| 45   6  48   0   0|1189M 1331M  162M 5067M|4547B 1566B|  20k  988k|4.00  2.00 |2808  1344 |1.94 1.13 0.58|2.0   0 1.0|   0     0 |           | 11    5    0   19    0
Feb 23 10:30:13 ubuntu dstat.sh[59493]: 23-02 10:30:13| 43   7  49   0   0|1213M 1306M  162M 5068M|4411B 1512B| 492k  404k|23.0  39.0 |2798  1473 |1.94 1.13 0.58|2.0   0   0|   0     0 |           | 11    5    0   19    0
Feb 23 10:30:14 ubuntu dstat.sh[59493]: 23-02 10:30:14| 27  12  59   0   0|1239M 1278M  162M 5071M|4559B 1620B|   0  2683k|   0   144 |4836  5036 |2.11 1.17 0.60|1.0   0 118|   0     0 |           | 11    4    0   19    0
Feb 23 10:30:15 ubuntu dstat.sh[59493]: 23-02 10:30:15|  4   4  93   0   0|1239M 1278M  162M 5071M|4580B 1459B|   0    16M|   0   113 |1498  1632 |2.11 1.17 0.60|1.0   0  22|   0     0 |           | 11    4    0   19    0
Feb 23 10:30:16 ubuntu dstat.sh[59493]: 23-02 10:30:16| 21   4  73   0   0|1304M 1212M  162M 5071M|4456B 1620B|   0  2555k|   0   104 |1832  1349 |2.11 1.17 0.60|1.0   0   0|   0     0 |           | 11    4    0   13    0
Feb 23 10:30:17 ubuntu dstat.sh[59493]: 23-02 10:30:17| 24   2  74   0   0|1332M 1184M  162M 5071M|4379B 1458B|   0  8193B|   0  2.00 |1665  1075 |2.11 1.17 0.60|1.0   0   0|   0     0 |           | 11    4    0   13    0
Feb 23 10:30:18 ubuntu dstat.sh[59493]: 23-02 10:30:18| 21   5  71   2   0|1294M 1222M  163M 5071M|4741B 1620B|   0  4629k|   0   334 |4221  5452 |2.11 1.17 0.60|1.0   0  43|   0     0 |           | 11    4    0   15    0
Feb 23 10:30:19 ubuntu dstat.sh[59493]: 23-02 10:30:19| 22   4  73   0   0|1342M 1173M  163M 5071M|4635B 1457B| 488k  875k|24.0  11.0 |1807  1332 |2.02 1.17 0.61|1.0   0   0|   0     0 |           | 11    4    0   15    0
Feb 23 10:30:20 ubuntu dstat.sh[59493]: 23-02 10:30:20| 17   3  77   1   0|1351M 1164M  163M 5072M|9772B 6208B| 272k   22M|67.0   176 |2609  2728 |2.02 1.17 0.61|  0   0 1.0|   0     0 |           | 11   17    0   15    0
Feb 23 10:30:21 ubuntu dstat.sh[59493]: 23-02 10:30:21| 19   6  75   0   0|1337M 1178M  163M 5072M|9703B 5461B|   0  1873k|   0  16.0 |2655  2169 |2.02 1.17 0.61|1.0   0  45|   0     0 |           | 11   28    0   16    0
Feb 23 10:30:22 ubuntu dstat.sh[59493]: 23-02 10:30:22| 19   3  78   0   0|1384M 1131M  163M 5072M|9898B 5534B|   0    48k|   0  4.00 |1767  1310 |2.02 1.17 0.61|1.0   0 1.0|   0     0 |           | 11   29    0   16    0
Feb 23 10:30:23 ubuntu dstat.sh[59493]: 23-02 10:30:23| 21  10  67   0   0|1366M 1149M  163M 5072M|7306B 4406B|   0  2283k|   0  18.1 |3493  2739 |2.02 1.17 0.61|2.0   0 156|   0     0 |           | 11   28    0   17    0
Feb 23 10:30:24 ubuntu dstat.sh[59493]: 23-02 10:30:24| 38   5  57   0   0|1405M 1110M  163M 5072M|8301B 5803B|   0     0 |   0     0 |2654  1405 |2.02 1.19 0.61|1.0   0   0|   0     0 |           | 11   30    0   16    0
Feb 23 10:30:25 ubuntu dstat.sh[59493]: 23-02 10:30:25| 36   4  58   0   0|1417M 1097M  163M 5072M|  20k   15k|   0  3917k|   0  24.0 |6477  8414 |2.02 1.19 0.61|2.0   0   0|   0     0 |           | 11   28    0   17    0
Feb 23 10:30:26 ubuntu dstat.sh[59493]: 23-02 10:30:26| 59  31  10   0   0|1472M 1043M  163M 5072M|2794B  488B|   0    48k|   0  12.0 |5690  4782 |2.02 1.19 0.61|7.0   0 580|   0     0 |           | 11   28    0   17    0
Feb 23 10:30:27 ubuntu dstat.sh[59493]: 23-02 10:30:27| 86  14   0   0   0|1673M  842M  163M 5072M|  17k   15k|   0   336k|   0  4.00 |5922  4023 |2.02 1.19 0.61|6.0   0   0|   0     0 |           | 11   32    0   17    0
Feb 23 10:30:28 ubuntu dstat.sh[59493]: 23-02 10:30:28| 76  10  13   0   0|1698M  816M  163M 5072M|  32k   28k|   0   796k|   0  63.0 |9086    13k|2.02 1.19 0.61|5.0   0  60|   0     0 |           | 11   29    0   22    0
Feb 23 10:30:29 ubuntu dstat.sh[59493]: 23-02 10:30:29| 29  12  58   0   0|1507M 1007M  163M 5073M|6820B 3924B|   0   383k|   0  29.9 |4819  4985 |2.10 1.22 0.63|1.0   0 249|   0     0 |           | 11   28    0   22    0
Feb 23 10:30:30 ubuntu dstat.sh[59493]: 23-02 10:30:30| 19   3  78   0   0|1512M 1002M  163M 5073M|8422B 5368B|   0   148k|   0  6.00 |1918  1603 |2.10 1.22 0.63|2.0   0   0|   0     0 |           | 11   29    0   22    0
Feb 23 10:30:31 ubuntu dstat.sh[59493]: 23-02 10:30:31| 17   8  74   0   0|1396M 1118M  163M 5073M|8537B 4655B|   0    87M|   0   997 |3967  4296 |2.10 1.22 0.63|1.0   0  63|   0     0 |           | 11   28    0   23    0
Feb 23 10:30:32 ubuntu dstat.sh[59493]: 23-02 10:30:32| 21   5  74   0   0|1419M 1095M  163M 5073M|4272B 1583B|   0     0 |   0     0 |1876  1337 |2.10 1.22 0.63|  0   0 6.0|   0     0 |           | 11   29    0   23    0
Feb 23 10:30:33 ubuntu dstat.sh[59493]: 23-02 10:30:33| 16   3  80   0   0|1410M 1104M  163M 5073M|  11k 6839B|   0   232k|   0  21.0 |2853  3326 |2.10 1.22 0.63|1.0   0 6.0|   0     0 |           | 11   28    0   24    0
Feb 23 10:30:34 ubuntu dstat.sh[59493]: 23-02 10:30:34| 10  20  68   0   0|1375M 1138M  163M 5073M|5200B 1614B|   0   187k|   0  7.97 |5137  3386 |2.09 1.23 0.63|1.0   0 321|   0     0 |           | 11   28    0   24    0
Feb 23 10:30:35 ubuntu dstat.sh[59493]: 23-02 10:30:35| 18  33  48   0   0|1356M 1158M  163M 5073M|5558B 1596B|   0   252k|   0  21.7 |5956  4724 |2.09 1.23 0.63|5.0   0 602|   0     0 |           | 11   28    0   24    0
Feb 23 10:30:36 ubuntu dstat.sh[59493]: 23-02 10:30:36| 82  19   0   0   0|1571M  943M  163M 5073M|5983B 3499B|   0    11M|   0  97.1 |5168  3083 |2.09 1.23 0.63|4.0   0 107|   0     0 |           | 11   29    0   24    0
Feb 23 10:30:37 ubuntu dstat.sh[59493]: 23-02 10:30:37| 72  10  17   0   0|1635M  878M  163M 5073M|  38k   34k|   0   536k|   0  87.9 |7156    10k|2.09 1.23 0.63|8.0   0   0|   0     0 |           | 11   32    1   24    0
Feb 23 10:30:38 ubuntu dstat.sh[59493]: 23-02 10:30:38| 70  20   9   0   0|1535M  978M  163M 5073M|  20k   15k|   0   596k|   0  63.9 |8397    11k|2.09 1.23 0.63|7.0   0 310|   0     0 |           | 11   28    0   25    0
