Jun 03 15:14:55 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 03 15:14:55 ubuntu dstat.sh[64952]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 03 15:14:55 ubuntu dstat.sh[64952]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 03 15:14:55 ubuntu dstat.sh[64952]: 03-06 15:14:55|                   |1025M 1293M  163M 5143M|           |           |           |           |1.42 1.01 0.57|3.0   0    |           |           | 10    4    0   18    0
Jun 03 15:14:56 ubuntu dstat.sh[64952]: 03-06 15:14:56| 12  20  66   0   0|1030M 1289M  163M 5143M|  15k 2626B|   0    10M|   0   418 |6334  4763 |1.42 1.01 0.57|3.0   0 409|   0     0 |           | 10    4    0   18    0
Jun 03 15:14:57 ubuntu dstat.sh[64952]: 03-06 15:14:57| 20  22  56   0   0| 992M 1326M  163M 5143M|  17k 8831B|   0  1041k|   0   228 |5899  4284 |1.42 1.01 0.57|2.0   0 374|   0     0 |           | 10    5    0   17    0
Jun 03 15:14:58 ubuntu dstat.sh[64952]: 03-06 15:14:58| 25  18  55   1   0|1014M 1303M  163M 5144M|  45k   15k|   0  2200k|   0  65.0 |6563  7268 |1.42 1.01 0.57|2.0   0 327|   0     0 |           | 10    6    0   17    0
Jun 03 15:14:59 ubuntu dstat.sh[64952]: 03-06 15:14:59| 24   9  65   0   0|1121M 1195M  163M 5266M|  39k   14k|   0  1640k|   0  48.0 |4275  5336 |1.42 1.01 0.57|1.0   0  74|   0     0 |           | 11    6    0   17    0
Jun 03 15:15:00 ubuntu dstat.sh[64952]: 03-06 15:15:00| 26   9  63   1   0|1130M 1185M  163M 5266M|  27k   13k|   0  1813k|   0  59.2 |3331  2332 |1.47 1.03 0.58|2.0   0  92|   0     0 |           | 11    7    0   17    1
Jun 03 15:15:01 ubuntu dstat.sh[64952]: 03-06 15:15:01| 32  14  52   1   0|1143M 1149M  164M 5287M| 171k 7972B|   0  6212k|   0   115 |4787  3692 |1.47 1.03 0.58|3.0   0 193|   0     0 |           | 11    6    0   19    2
Jun 03 15:15:02 ubuntu dstat.sh[64952]: 03-06 15:15:02| 42   8  48   0   0|1208M 1060M  165M 5308M|5156B 1619B|  32k 3125k|2.00  58.0 |3059  1747 |1.47 1.03 0.58|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 03 15:15:03 ubuntu dstat.sh[64952]: 03-06 15:15:03| 45   5  49   1   0|1235M 1011M  165M 5327M|5413B 1516B|   0  2442k|   0  61.1 |3156  1960 |1.47 1.03 0.58|3.0 1.0   0|   0     0 |           | 11    8    0   19    2
Jun 03 15:15:04 ubuntu dstat.sh[64952]: 03-06 15:15:04| 32   9  43  13   0|1248M  973M  168M 5347M|4959B 1715B|   0    66M|   0  4324 |  17k   33k|1.47 1.03 0.58|3.0 1.0  55|   0     0 |           | 11    8    0   19    2
Jun 03 15:15:05 ubuntu dstat.sh[64952]: 03-06 15:15:05| 41   7  46   5   0|1217M  974M  169M 5374M|5012B 1562B|   0    25M|   0  1915 |8838    13k|1.51 1.05 0.59|5.0   0 102|   0     0 |           | 11    6    0   19    2
Jun 03 15:15:06 ubuntu dstat.sh[64952]: 03-06 15:15:06| 43   8  48   1   0|1284M  920M  169M 5360M|5419B 1994B|   0  1810k|   0   117 |3232  1938 |1.51 1.05 0.59|3.0   0  19|   0     0 |           | 11    4    0   19    0
Jun 03 15:15:07 ubuntu dstat.sh[64952]: 03-06 15:15:07| 42   5  52   1   0|1273M  925M  169M 5365M|  11k 4668B|   0  8165k|   0   479 |3559  3295 |1.51 1.05 0.59|3.0   0  18|   0     0 |           | 11    4    0   19    0
Jun 03 15:15:08 ubuntu dstat.sh[64952]: 03-06 15:15:08| 44   9  46   0   0|1224M  972M  169M 5367M|4241B 1515B|   0   517k|   0  31.1 |8135    16k|1.51 1.05 0.59|2.0   0  19|   0     0 |           | 11    4    0   19    0
Jun 03 15:15:09 ubuntu dstat.sh[64952]: 03-06 15:15:09| 44   8  46   0   0|1251M  944M  169M 5367M|4613B 1568B|   0    96k|   0  2.00 |9287    16k|1.51 1.05 0.59|2.0   0  19|   0     0 |           | 11    4    0   19    0
Jun 03 15:15:10 ubuntu dstat.sh[64952]: 03-06 15:15:10| 35  18  47   1   0|1133M 1070M  169M 5360M|5282B 1513B|   0  2518k|   0   117 |5518  4270 |1.55 1.06 0.59|2.0   0 363|   0     0 |           | 11    4    0   19    0
