Feb 27 20:29:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 27 20:29:59 ubuntu dstat.sh[59527]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 27 20:29:59 ubuntu dstat.sh[59527]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 27 20:29:59 ubuntu dstat.sh[59527]: 27-02 20:29:59|                   |1029M 1608M  160M 4846M|           |           |           |           |1.53 0.96 0.53|4.0   0    |           |           | 10    6    1   17    0
Feb 27 20:30:00 ubuntu dstat.sh[59527]: 27-02 20:30:00| 20  21  57   0   0|1047M 1590M  160M 4845M|  36k   10k|   0  1352k|   0  51.0 |5810  7547 |1.53 0.96 0.53|2.5   0 386|   0     0 |           | 10    6    1   18    0
Feb 27 20:30:01 ubuntu dstat.sh[59527]: 27-02 20:30:01| 23  24  51   0   0|1003M 1616M  161M 4860M| 178k   13k|   0  2907k|   0  58.4 |5824  5930 |1.57 0.98 0.54|2.0   0 383|   0     0 |           | 10    5    1   18    1
Feb 27 20:30:02 ubuntu dstat.sh[59527]: 27-02 20:30:02| 36  21  41   1   0|1018M 1584M  161M 4874M|4148B 1432B|   0  2078k|   0  67.2 |6804  6866 |1.57 0.98 0.54|2.0   0 306|   0     0 |           | 10    4    1   17    2
Feb 27 20:30:03 ubuntu dstat.sh[59527]: 27-02 20:30:03| 35  10  54   0   0|1128M 1458M  162M 5010M|4273B 1615B|   0   833k|   0  25.9 |5012  5275 |1.57 0.98 0.54|1.0   0  78|   0     0 |           | 11    4    1   17    2
Feb 27 20:30:04 ubuntu dstat.sh[59527]: 27-02 20:30:04| 33  11  55   1   0|1137M 1424M  162M 5031M|4406B 1620B|  16k 2832k|1.00   133 |3819  2984 |1.57 0.98 0.54|2.0   0 106|   0     0 |           | 11    6    1   17    2
Feb 27 20:30:05 ubuntu dstat.sh[59527]: 27-02 20:30:05| 38  13  48   1   0|1172M 1360M  164M 5057M|4629B 1516B| 289k 5585k|13.0   286 |4711  3702 |1.57 0.98 0.54|2.0   0 180|   0     0 |           | 11    6    1   19    2
Feb 27 20:30:06 ubuntu dstat.sh[59527]: 27-02 20:30:06| 40   6  53   1   0|1250M 1287M  164M 5050M|9467B 3280B| 304k   18M|10.0   560 |3200  1947 |1.60 0.99 0.54|3.0   0   0|   0     0 |           | 11    4    1   19    0
Feb 27 20:30:07 ubuntu dstat.sh[59527]: 27-02 20:30:07| 40   6  46   6   0|1273M 1258M  165M 5054M|4997B 1694B|  16k   24M|1.00  1848 |8825    15k|1.60 0.99 0.54|3.0 1.0  47|   0     0 |           | 11    6    1   19    0
Feb 27 20:30:08 ubuntu dstat.sh[59527]: 27-02 20:30:08| 34   8  47   9   0|1186M 1333M  166M 5065M|  10k 3739B|   0    46M|   0  3631 |  15k   27k|1.60 0.99 0.54|3.0   0  84|   0     0 |           | 11    4    1   19    0
Feb 27 20:30:09 ubuntu dstat.sh[59527]: 27-02 20:30:09| 37   9  53   0   0|1222M 1295M  166M 5066M|  11k 4594B|   0  1054k|   0  36.9 |3244  2075 |1.60 0.99 0.54|5.0   0  82|   0     0 |           | 11    5    1   19    0
Feb 27 20:30:10 ubuntu dstat.sh[59527]: 27-02 20:30:10| 44   9  45   1   0|1221M 1290M  167M 5070M|4514B 1637B|   0    10M|   0   423 |  11k   20k|1.60 0.99 0.54|2.0   0  13|   0     0 |           | 11    4    1   19    0
Feb 27 20:30:11 ubuntu dstat.sh[59527]: 27-02 20:30:11| 42  10  45   0   0|1232M 1279M  167M 5070M|4488B 1616B|   0   702k|   0  24.9 |  11k   18k|1.64 1.01 0.55|3.0   0  30|   0     0 |           | 11    4    1   19    0
Feb 27 20:30:12 ubuntu dstat.sh[59527]: 27-02 20:30:12| 44   7  49   0   0|1229M 1295M  167M 5059M|4541B 1460B|   0   300k|   0  12.0 |2995  1577 |1.64 1.01 0.55|3.0   0  25|   0     0 |           | 11    4    1   19    0
Feb 27 20:30:13 ubuntu dstat.sh[59527]: 27-02 20:30:13| 25  14  60   0   0|1200M 1324M  167M 5059M|5091B 1617B|   0    12k|   0  2.00 |4447  2897 |1.64 1.01 0.55|1.0   0 245|   0     0 |           | 11    4    1   19    0
Feb 27 20:30:14 ubuntu dstat.sh[59527]: 27-02 20:30:14|  9  22  68   0   0|1150M 1374M  167M 5059M|4751B 1624B|   0    24k|   0  6.01 |5371  3719 |1.64 1.01 0.55|1.0   0 301|   0     0 |           | 11    4    1   19    0
Feb 27 20:30:15 ubuntu dstat.sh[59527]: 27-02 20:30:15| 12  20  66   0   0|1114M 1409M  167M 5060M|4672B 1351B|   0    24k|   0  6.00 |5769  5403 |1.64 1.01 0.55|1.0   0 287|   0     0 |           | 11    4    1   19    0
Feb 27 20:30:16 ubuntu dstat.sh[59527]: 27-02 20:30:16| 32  18  49   0   0|1148M 1368M  167M 5067M|5456B 1185B|7687k 8757k|77.8  72.8 |5723  5795 |2.31 1.16 0.60|2.0   0 195|   0     0 |           | 11    5    1   19    0
Feb 27 20:30:17 ubuntu dstat.sh[59527]: 27-02 20:30:17| 46   4  49   0   0|1197M 1319M  167M 5067M|5897B 1620B|  20k  908k|4.00  8.00 |2770  1284 |2.31 1.16 0.60|2.0   0   0|   0     0 |           | 11    5    1   19    0
Feb 27 20:30:18 ubuntu dstat.sh[59527]: 27-02 20:30:18| 45   7  48   0   0|1223M 1292M  167M 5069M|5647B 1622B| 493k 1330k|32.0   100 |3143  1931 |2.31 1.16 0.60|2.0   0 1.0|   0     0 |           | 11    5    1   19    0
Feb 27 20:30:19 ubuntu dstat.sh[59527]: 27-02 20:30:19| 22  11  65   0   0|1235M 1277M  167M 5071M|4456B 1240B|   0   603k|   0  43.9 |3724  4500 |2.31 1.16 0.60|  0   0 118|   0     0 |           | 11    4    1   19    0
Feb 27 20:30:20 ubuntu dstat.sh[59527]: 27-02 20:30:20| 19   5  76   0   0|1296M 1216M  167M 5071M|3446B  758B|   0  2600k|   0   109 |2077  1659 |2.31 1.16 0.60|1.0   0  22|   0     0 |           | 11    4    1   19    0
Feb 27 20:30:21 ubuntu dstat.sh[59527]: 27-02 20:30:21| 23   3  72   0   0|1326M 1187M  167M 5071M|4096B 1457B|   0    15M|   0  71.0 |1965  1324 |2.20 1.16 0.61|1.0   0   0|   0     0 |           | 11    4    1   19    0
Feb 27 20:30:22 ubuntu dstat.sh[59527]: 27-02 20:30:22| 22   3  71   2   0|1251M 1261M  167M 5071M|3774B 1079B|   0  5052k|   0   324 |3966  5309 |2.20 1.16 0.61|1.0   0  15|   0     0 |           | 11    4    1   19    0
Feb 27 20:30:23 ubuntu dstat.sh[59527]: 27-02 20:30:23| 21   5  73   0   0|1307M 1205M  167M 5071M|4194B 1692B| 367k  903k|13.0  12.0 |2179  1571 |2.20 1.16 0.61|1.0   0  28|   0     0 |           | 11    4    1   19    0
