Jun 23 22:41:34 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 23 22:41:35 ubuntu dstat.sh[65207]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 23 22:41:35 ubuntu dstat.sh[65207]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 23 22:41:35 ubuntu dstat.sh[65207]: 23-06 22:41:35|                   |1036M 1320M  165M 5104M|           |           |           |           |1.29 0.91 0.49|1.0   0    |           |           | 10    6    0   17    0
Jun 23 22:41:36 ubuntu dstat.sh[65207]: 23-06 22:41:36| 24  21  53   1   0|1038M 1317M  165M 5104M|  25k   14k|   0  2864k|   0   104 |6713  5796 |1.28 0.91 0.49|1.0   0 551|   0     0 |           | 10    6    0   17    0
Jun 23 22:41:37 ubuntu dstat.sh[65207]: 23-06 22:41:37| 27  19  51   0   0|1034M 1320M  165M 5105M|  43k   14k|   0  2112k|   0  89.5 |6688  6317 |1.27 0.91 0.49|3.0   0 464|   0     0 |           | 10    6    0   17    0
Jun 23 22:41:38 ubuntu dstat.sh[65207]: 23-06 22:41:38| 36  16  46   0   0|1070M 1260M  166M 5182M| 173k   10k|   0  1796k|   0  53.8 |6985  7849 |1.27 0.91 0.49|3.0   0 223|   0     0 |           | 11    5    0   17    1
Jun 23 22:41:39 ubuntu dstat.sh[65207]: 23-06 22:41:39| 30  10  57   1   0|1117M 1193M  167M 5265M|4986B 1594B|   0  2009k|   0  63.2 |3508  2657 |1.27 0.91 0.49|3.0   0  86|   0     0 |           | 11    6    0   17    2
Jun 23 22:41:40 ubuntu dstat.sh[65207]: 23-06 22:41:40| 39  13  48   1   0|1112M 1185M  167M 5277M|4926B 1547B|   0  1320k|   0  50.8 |4788  3403 |1.27 0.91 0.49|4.0   0 195|   0     0 |           | 11    6    0   19    2
Jun 23 22:41:41 ubuntu dstat.sh[65207]: 23-06 22:41:41| 40   7  49   1   0|1169M 1100M  168M 5300M|4291B 1137B|  32k 4002k|2.00   127 |3097  2192 |1.33 0.93 0.50|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 23 22:41:42 ubuntu dstat.sh[65207]: 23-06 22:41:42| 44   5  49   1   0|1201M 1039M  169M 5326M|3607B  486B|   0  3753k|   0  88.0 |3065  2059 |1.33 0.93 0.50|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 23 22:41:43 ubuntu dstat.sh[65207]: 23-06 22:41:43| 33   7  46  13   0|1227M 1010M  171M 5326M|5509B 1941B|   0    47M|   0  3596 |  13k   25k|1.33 0.93 0.50|3.0 1.0  55|   0     0 |           | 11    6    0   19    0
Jun 23 22:41:44 ubuntu dstat.sh[65207]: 23-06 22:41:44| 38   8  45   7   0|1219M 1015M  171M 5328M|5223B 1621B|   0    39M|   0  3189 |  11k   20k|1.33 0.93 0.50|2.0   0 101|   0     0 |           | 11    4    0   19    0
Jun 23 22:41:45 ubuntu dstat.sh[65207]: 23-06 22:41:45| 38   7  52   1   0|1220M 1007M  172M 5334M|  12k 4721B|   0  5798k|   0   316 |3587  2952 |1.33 0.93 0.50|3.0   0  38|   0     0 |           | 11    4    0   19    0
Jun 23 22:41:46 ubuntu dstat.sh[65207]: 23-06 22:41:46| 46   8  45   0   0|1241M  985M  172M 5335M|5421B 1621B|   0  1149k|   0  56.0 |  10k   18k|1.38 0.95 0.51|3.0   0  14|   0     0 |           | 11    4    0   19    0
Jun 23 22:41:47 ubuntu dstat.sh[65207]: 23-06 22:41:47| 43  11  44   0   0|1219M 1006M  172M 5335M|5038B 1620B|   0  8717k|   0   479 |8946    17k|1.38 0.95 0.51|4.0   0  23|   0     0 |           | 11    4    0   19    0
Jun 23 22:41:48 ubuntu dstat.sh[65207]: 23-06 22:41:48| 44   7  48   1   0|1219M 1014M  172M 5328M|5294B 1621B|   0  7897k|   0   352 |3283  1793 |1.38 0.95 0.51|5.0   0  12|   0     0 |           | 11    4    0   19    0
Jun 23 22:41:49 ubuntu dstat.sh[65207]: 23-06 22:41:49| 31  19  48   0   0|1135M 1098M  172M 5328M|5111B 1624B|   0   505k|   0  16.0 |5628  4231 |1.38 0.95 0.51|1.0   0 419|   0     0 |           | 11    4    0   19    0
Jun 23 22:41:50 ubuntu dstat.sh[65207]: 23-06 22:41:50|  9  21  68   0   0|1108M 1124M  172M 5328M|4786B 1615B|   0    40k|   0  8.97 |5509  3890 |1.38 0.95 0.51|5.0   0 322|   0     0 |           | 11    4    0   19    0
Jun 23 22:41:51 ubuntu dstat.sh[65207]: 23-06 22:41:51| 23  16  60   0   0|1115M 1117M  172M 5328M|4879B 1621B|   0  4098B|   0  1.00 |6293  8102 |1.59 1.00 0.53|3.0   0 181|   0     0 |           | 11    4    0   19    0
Jun 23 22:41:52 ubuntu dstat.sh[65207]: 23-06 22:41:52| 46  10  43   0   0|1193M 1039M  172M 5329M|4982B 1453B|   0     0 |   0     0 |3452  1927 |1.59 1.00 0.53|3.0   0  81|   0     0 |           | 11    5    0   19    0
Jun 23 22:41:53 ubuntu dstat.sh[65207]: 23-06 22:41:53| 44   8  49   0   0|1230M 1002M  172M 5329M|5550B 1629B|   0    15M|   0   112 |2781  1497 |1.59 1.00 0.53|2.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 23 22:41:54 ubuntu dstat.sh[65207]: 23-06 22:41:54| 37  10  52   0   0|1248M  982M  172M 5331M|5221B 1620B|   0  1868k|   0  44.0 |4326  5860 |1.59 1.00 0.53|1.0   0  69|   0     0 |           | 11    4    0   20    0
Jun 23 22:41:55 ubuntu dstat.sh[65207]: 23-06 22:41:55|  1   3  94   0   0|1255M  975M  172M 5331M|5048B 1455B|   0     0 |   0     0 |1295  1294 |1.59 1.00 0.53|2.0   0  49|   0     0 |           | 11    4    0   20    0
Jun 23 22:41:56 ubuntu dstat.sh[65207]: 23-06 22:41:56| 19   5  75   0   0|1311M  919M  172M 5331M|5520B 1615B|   0   483k|   0  9.97 |1974  1596 |1.54 1.00 0.53|2.0   0  22|   0     0 |           | 11    4    0   20    0
