Aug 21 18:49:29 jammy-provider-cloud-0000007523 systemd[1]: Started Devstack devstack@dstat.service.
Aug 21 18:49:29 jammy-provider-cloud-0000007523 dstat.sh[58379]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 21 18:49:29 jammy-provider-cloud-0000007523 dstat.sh[58379]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 21 18:49:29 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:29|                   |1033M 1841M  159M 4601M|           |           |           |           |1.47 0.88 0.42|5.0   0    |           |   0     0 |  9    7    4   18    1
Aug 21 18:49:30 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:30| 45  23  31   1   0|1039M 1824M  159M 4613M| 497k   16k|  11M 3677k| 130   128 |4699  8056 |1.47 0.88 0.42|5.0   0 676|   0     0 |   0     0 |  9    6    4   18    2
Aug 21 18:49:31 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:31| 43  24  32   1   0|1067M 1778M  159M 4630M|2344k   28k| 324k 4230k|66.4  96.0 |5788    11k|1.67 0.93 0.44|4.0   0 562|   0     0 |   0     0 |  9    4    4   17    2
Aug 21 18:49:32 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:32| 33  16  49   0   0|1125M 1707M  159M 4763M|5571B 1619B|1163k  967k|14.0  34.0 |5148  9776 |1.67 0.93 0.44|4.0   0 175|   0     0 |   0     0 | 10    6    4   17    2
Aug 21 18:49:33 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:33| 38  11  49   1   0|1157M 1651M  160M 4783M|6547B 1564B|  80k 4965k|1.00   200 |2817  4401 |1.67 0.93 0.44|3.0   0 200|   0     0 |   0     0 | 10    6    4   19    2
Aug 21 18:49:34 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:34| 43   6  50   1   0|1220M 1555M  161M 4811M|6563B 1662B|   0  5017k|   0   120 |1604  2128 |1.67 0.93 0.44|2.0   0 2.0|   0     0 |   0     0 | 10    6    4   19    2
Aug 21 18:49:35 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:35| 40   7  44   7   0|1165M 1616M  162M 4805M|  11k 4355B|   0    28M|   0  2323 |8972    21k|1.67 0.93 0.44|2.0 1.0  77|   0     0 |   0     0 | 10    6    4   19    0
Aug 21 18:49:36 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:36| 39   9  42   8   0|1097M 1679M  162M 4809M|5303B 1781B|   0    46M|   0  3692 |  18k   40k|1.70 0.95 0.45|2.0   0 120|   0     0 |   0     0 | 10    4    4   19    0
Aug 21 18:49:37 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:37| 45   8  46   0   0|1174M 1601M  162M 4809M|4703B 1620B|   0  3371k|   0  7.00 |8943    18k|1.70 0.95 0.45|3.0   0  13|   0     0 |   0     0 | 10    4    4   19    0
Aug 21 18:49:38 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:38| 45   5  49   0   0|1109M 1666M  162M 4809M|4883B 1515B|   0  4770k|   0   229 |1656  2229 |1.70 0.95 0.45|3.0   0  23|   0     0 |   0     0 | 10    4    4   19    0
Aug 21 18:49:39 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:39| 32   3  64   0   0|1143M 1632M  162M 4809M|4465B 1617B|   0   160k|   0  11.0 |1188  1478 |1.70 0.95 0.45|2.0   0  50|   0     0 |   0     0 | 10    4    4   19    0
Aug 21 18:49:40 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:40| 14  13  72   0   0|1061M 1715M  162M 4809M|5531B 1620B|   0     0 |   0     0 |2099  2992 |1.70 0.95 0.45|2.0   0 227|   0     0 |   0     0 | 10    4    4   19    0
Aug 21 18:49:41 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:41| 10  20  69   0   0|1062M 1714M  162M 4809M|5920B 1621B|   0    52k|   0  12.0 |2922  4562 |1.64 0.95 0.45|1.0   0 401|   0     0 |   0     0 | 10    4    4   19    0
Aug 21 18:49:42 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:42| 26  18  57   0   0|1093M 1682M  162M 4810M|7551B 1568B|   0    60k|   0  4.01 |5695    10k|1.64 0.95 0.45|2.0   0 290|   0     0 |   0     0 | 10    5    4   19    0
Aug 21 18:49:43 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:43| 47   4  49   0   0|1212M 1562M  162M 4810M|  10k 1616B|   0   862k|   0  57.9 |1342  1560 |1.64 0.95 0.45|2.0   0   0|   0     0 |   0     0 | 10    5    4   19    0
Aug 21 18:49:44 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:44| 48   5  47   0   0|1245M 1527M  162M 4812M|9971B 1695B|   0   876k|   0  83.0 |1411  3986 |1.64 0.95 0.45|5.0   0 2.0|   0     0 |   0     0 | 10    5    4   19    0
Aug 21 18:49:45 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:45|  6   5  88   0   0|1247M 1524M  162M 4813M|9571B 1511B|   0     0 |   0     0 |1359  2582 |1.64 0.95 0.45|  0   0 118|   0     0 |   0     0 | 10    4    4   20    0
Aug 21 18:49:46 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:46|  8   3  88   0   0|1266M 1505M  162M 4813M|6112B 1620B|   0  1828k|   0  64.0 |1337  1937 |1.59 0.95 0.46|1.0   0  21|   0     0 |   0     0 | 10    4    4   20    0
Aug 21 18:49:47 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:47| 24   2  73   0   0|1324M 1448M  162M 4813M|5761B 1621B|   0    19M|   0   497 |1038  1155 |1.59 0.95 0.46|1.0   0   0|   0     0 |   0     0 | 10    4    4   20    0
Aug 21 18:49:48 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:48| 23   2  72   2   0|1342M 1429M  162M 4813M|7144B 1620B|   0  4019k|   0   343 |2872  5496 |1.59 0.95 0.46|1.0   0 1.0|   0     0 |   0     0 | 10    4    4   22    0
Aug 21 18:49:49 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:49| 22   4  73   0   0|1301M 1470M  162M 4814M|5593B 1620B|   0     0 |   0     0 |1116  1495 |1.59 0.95 0.46|1.0   0  42|   0     0 |   0     0 | 10    5    4   22    0
Aug 21 18:49:50 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:50| 23   4  73   1   0|1276M 1495M  162M 4814M|6945B 1566B| 232k 2060k|58.0  24.0 |1788  2939 |1.59 0.95 0.46|3.0   0  46|   0     0 |   0     0 | 10   28    4   18    0
Aug 21 18:49:51 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:51| 23   3  74   0   0|1270M 1500M  162M 4814M|6630B 1621B|   0     0 |   0     0 |1260  1802 |1.54 0.95 0.46|3.0   0  28|   0     0 |   0     0 | 10   28    4   18    0
Aug 21 18:49:52 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:52| 41  10  49   0   0|1396M 1374M  162M 4814M|4761B 1512B|   0    26M|   0  56.0 |2415  3817 |1.54 0.95 0.46|2.0   0 128|   0     0 |   0     0 | 10   28    4   16    0
Aug 21 18:49:53 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:53| 51  14  34   0   0|1360M 1411M  162M 4814M|6008B 1623B|   0   216k|   0  33.1 |4421  9487 |1.54 0.95 0.46|5.0   0 418|   0     0 |   0     0 | 10   28    4   18    0
Aug 21 18:49:54 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:54| 85  12   2   0   0|1561M 1209M  162M 4814M|6677B 1694B|   0    12k|   0  3.00 |2601  4955 |1.54 0.95 0.46|5.0   0 163|   0     0 |   0     0 | 10   31    4   18    0
Aug 21 18:49:55 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:55| 70  15  15   0   0|1415M 1355M  162M 4814M|  13k 1692B|   0   316k|   0  34.0 |3724  9134 |1.54 0.95 0.46|2.0   0 200|   0     0 |   0     0 | 10   29    4   18    0
Aug 21 18:49:56 jammy-provider-cloud-0000007523 dstat.sh[58379]: 21-08 18:49:56| 28   6  64   0   0|1331M 1439M  162M 4815M|5608B 1618B|   0  5182k|   0   210 |2335  4581 |1.50 0.95 0.46|1.0   0 110|   0     0 |   0     0 | 10   28    4   17    0
