Apr 02 21:36:03 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 02 21:36:03 ubuntu dstat.sh[65024]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 02 21:36:03 ubuntu dstat.sh[65024]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 02 21:36:03 ubuntu dstat.sh[65024]: 02-04 21:36:03|                   |1012M 1345M  163M 5106M|           |           |           |           |1.34 1.01 0.58|2.0   0    |           |           | 10    6    0   17    0
Apr 02 21:36:04 ubuntu dstat.sh[65024]: 02-04 21:36:04| 22  22  55   0   0|1011M 1346M  163M 5107M|  23k   13k|   0  2695k|   0   105 |6249  5155 |1.34 1.01 0.58|2.0   0 431|   0     0 |           | 10    6    0   17    0
Apr 02 21:36:05 ubuntu dstat.sh[65024]: 02-04 21:36:05| 24  22  52   0   0| 999M 1357M  163M 5108M|  41k   13k|   0  2789k|   0  88.4 |6358  5662 |1.34 1.01 0.58|2.0   0 406|   0     0 |           | 10    6    0   17    0
Apr 02 21:36:06 ubuntu dstat.sh[65024]: 02-04 21:36:06| 28  18  52   1   0| 999M 1341M  163M 5123M| 181k   17k|   0  1900k|   0  52.1 |5874  5574 |1.39 1.03 0.58|2.0   0 231|   0     0 |           | 10    5    0   17    1
Apr 02 21:36:07 ubuntu dstat.sh[65024]: 02-04 21:36:07| 31  11  56   1   0|1153M 1170M  164M 5258M|3567B  714B|   0  1485k|   0  60.0 |4624  6166 |1.39 1.03 0.58|2.0   0  82|   0     0 |           | 11    6    0   17    2
Apr 02 21:36:08 ubuntu dstat.sh[65024]: 02-04 21:36:08| 39  12  48   0   0|1149M 1155M  165M 5274M|4094B  970B|   0  2711k|   0   160 |4061  2461 |1.39 1.03 0.58|2.0   0 104|   0     0 |           | 11    6    0   17    2
Apr 02 21:36:09 ubuntu dstat.sh[65024]: 02-04 21:36:09| 37  14  48   1   0|1200M 1077M  166M 5297M|4342B 1502B|  32k 4617k|2.00   155 |4855  3870 |1.39 1.03 0.58|3.0   0 170|   0     0 |           | 11    6    0   19    2
Apr 02 21:36:10 ubuntu dstat.sh[65024]: 02-04 21:36:10| 43   7  48   1   0|1250M  996M  167M 5324M|4862B 1621B|   0  7708k|   0   113 |3197  1945 |1.39 1.03 0.58|2.0   0   0|   0     0 |           | 11    6    0   19    2
Apr 02 21:36:11 ubuntu dstat.sh[65024]: 02-04 21:36:11| 35   5  51   7   0|1282M  970M  168M 5316M|  10k 4121B|   0    16M|   0  1379 |8235    13k|1.60 1.08 0.60|5.0   0  22|   0     0 |           | 11    6    0   19    0
Apr 02 21:36:12 ubuntu dstat.sh[65024]: 02-04 21:36:12| 32  10  44  11   0|1299M  947M  168M 5321M|8723B 2954B|   0    56M|   0  4445 |  16k   30k|1.60 1.08 0.60|2.0   0  95|   0     0 |           | 11    7    0   19    0
Apr 02 21:36:13 ubuntu dstat.sh[65024]: 02-04 21:36:13| 40   9  50   0   0|1216M 1024M  168M 5327M|6121B 2470B|   0  1740k|   0  81.0 |3616  2214 |1.60 1.08 0.60|3.0   0  78|   0     0 |           | 11    4    0   19    0
Apr 02 21:36:14 ubuntu dstat.sh[65024]: 02-04 21:36:14| 40   5  54   0   0|1264M  969M  169M 5332M|  12k 4737B|   0  2229k|   0  81.0 |2960  1726 |1.60 1.08 0.60|3.0   0  21|   0     0 |           | 11    4    0   19    0
Apr 02 21:36:15 ubuntu dstat.sh[65024]: 02-04 21:36:15| 44  10  43   1   0|1241M  991M  169M 5332M|4703B 1459B|   0  7892k|   0   423 |  17k   31k|1.60 1.08 0.60|4.0   0  24|   0     0 |           | 11    4    0   19    0
Apr 02 21:36:16 ubuntu dstat.sh[65024]: 02-04 21:36:16| 42   9  47   0   0|1244M 1000M  169M 5321M|5833B 1619B|   0  2554k|   0  48.0 |6684  9249 |1.79 1.13 0.62|4.0   0  17|   0     0 |           | 11    4    0   19    0
Apr 02 21:36:17 ubuntu dstat.sh[65024]: 02-04 21:36:17| 38  13  48   0   0|1219M 1025M  169M 5322M|5269B 1617B|   0  4087B|   0  1.00 |4550  3036 |1.79 1.13 0.62|2.0   0 236|   0     0 |           | 11    4    0   19    0
Apr 02 21:36:18 ubuntu dstat.sh[65024]: 02-04 21:36:18|  9  23  67   0   0|1133M 1112M  169M 5322M|4814B 1457B|   0  1095k|   0  91.9 |5615  3966 |1.79 1.13 0.62|1.0   0 351|   0     0 |           | 11    4    0   19    0
Apr 02 21:36:19 ubuntu dstat.sh[65024]: 02-04 21:36:19| 12  20  66   0   0|1104M 1141M  169M 5322M|5164B 1621B|   0    24k|   0  6.00 |5576  5528 |1.79 1.13 0.62|1.0   0 266|   0     0 |           | 11    4    0   19    0
Apr 02 21:36:20 ubuntu dstat.sh[65024]: 02-04 21:36:20| 33  14  52   0   0|1181M 1063M  169M 5322M|5652B 1717B|   0  8969k|   0  39.1 |4784  5338 |1.79 1.13 0.62|2.0   0 192|   0     0 |           | 11    5    0   19    0
Apr 02 21:36:21 ubuntu dstat.sh[65024]: 02-04 21:36:21| 46   5  49   0   0|1213M 1031M  169M 5322M|5309B 1621B|   0  1653k|   0  77.0 |2828  1359 |1.81 1.14 0.63|3.0   0   0|   0     0 |           | 11    5    0   19    0
Apr 02 21:36:22 ubuntu dstat.sh[65024]: 02-04 21:36:22| 44   8  47   0   0|1246M  997M  169M 5324M|4675B 1618B|   0   795k|   0  52.9 |3550  3859 |1.81 1.14 0.63|2.0   0   0|   0     0 |           | 11    5    0   19    0
Apr 02 21:36:23 ubuntu dstat.sh[65024]: 02-04 21:36:23| 15   8  75   0   0|1250M  992M  169M 5325M|4675B 1618B|   0  1850k|   0   119 |3382  3450 |1.81 1.14 0.63|  0   0 118|   0     0 |           | 11    4    0   20    0
Apr 02 21:36:24 ubuntu dstat.sh[65024]: 02-04 21:36:24| 15   4  81   0   0|1302M  939M  169M 5325M|4620B 1620B|   0     0 |   0     0 |1716  1445 |1.81 1.14 0.63|1.0   0  22|   0     0 |           | 11    4    0   20    0
Apr 02 21:36:25 ubuntu dstat.sh[65024]: 02-04 21:36:25| 23   3  73   0   0|1341M  901M  169M 5325M|4691B 1624B|   0    23M|   0   434 |2000  1466 |1.81 1.14 0.63|1.0   0   0|   0     0 |           | 11    4    0   20    0
