Jul 02 03:56:08 jammy-provider-cloud-0000007273 systemd[1]: Started Devstack devstack@dstat.service.
Jul 02 03:56:08 jammy-provider-cloud-0000007273 dstat.sh[57720]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 02 03:56:08 jammy-provider-cloud-0000007273 dstat.sh[57720]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 02 03:56:08 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:08|                   |1066M 1871M  157M 4544M|           |           |           |           |1.37 0.81 0.43|4.0   0    |           |   0     0 |  9    7    6   17    1
Jul 02 03:56:09 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:09| 67  20  12   0   0|1073M 1863M  157M 4545M|  74k   12k|   0  4317k|   0  96.9 |2553  5809 |1.48 0.84 0.44|3.5   0 578|   0     0 |   0     0 |  9    6    6   17    2
Jul 02 03:56:10 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:10| 51  19  29   0   0|1049M 1870M  157M 4561M|1806k   33k|   0  5064k|   0   102 |3730  7826 |1.58 0.87 0.45|4.0   0 466|   0     0 |   0     0 |  9    4    6   17    2
Jul 02 03:56:11 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:11| 27  21  50   1   0|1145M 1762M  157M 4695M|5465B 1561B|  11M  120k| 133  22.9 |4970  9451 |1.58 0.87 0.45|1.0   0 170|   0     0 |   0     0 | 10    4    6   17    2
Jul 02 03:56:12 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:12| 23  14  62   0   0|1144M 1762M  157M 4695M|6355B 1461B|   0   144k|   0  23.0 |2095  2627 |1.58 0.87 0.45|3.0   0 173|   0     0 |   0     0 | 10    6    6   17    2
Jul 02 03:56:13 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:13| 37  14  48   1   0|1136M 1755M  157M 4709M|4998B 1511B|1379k 2874k|23.0  86.9 |2438  4421 |1.58 0.87 0.45|2.0   0 206|   0     0 |   0     0 | 10    6    6   19    2
Jul 02 03:56:14 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:14| 45   8  46   1   0|1218M 1648M  158M 4732M|4623B 1643B| 236k 5691k|10.0   144 |1583  2754 |1.61 0.89 0.46|4.0   0  32|   0     0 |   0     0 | 10    6    6   19    2
Jul 02 03:56:15 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:15| 38  10  49   3   0|1225M 1608M  159M 4760M|5522B 1457B|  12k   23M|1.00  1232 |5571    13k|1.61 0.89 0.46|5.0   0  30|   0     0 |   0     0 | 10    8    6   19    2
Jul 02 03:56:16 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:16| 35   5  46  11   0|1234M 1602M  160M 4754M|  12k 4427B|4090B   51M|1.00  3750 |9798    25k|1.61 0.89 0.46|2.0   0  42|   0     0 |   0     0 | 10    6    6   19    0
Jul 02 03:56:17 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:17| 44   9  45   2   0|1152M 1683M  160M 4755M|6264B 1589B| 381k   13M|3.01   886 |7891    16k|1.61 0.89 0.46|2.0   0  85|   0     0 |   0     0 | 10    4    6   19    0
Jul 02 03:56:18 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:18| 45   6  49   0   0|1172M 1662M  160M 4755M|5211B 1529B|   0   104k|   0  3.99 |3286  5568 |1.61 0.89 0.46|2.0   0 9.0|   0     0 |   0     0 | 10    4    6   19    0
Jul 02 03:56:19 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:19| 44   9  47   0   0|1100M 1734M  161M 4755M|  41k 1533B|   0  5318k|   0   243 |9908    19k|1.64 0.91 0.47|2.0   0  23|   0     0 |   0     0 | 10    4    6   19    0
Jul 02 03:56:20 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:20| 47   4  49   0   0|1150M 1684M  161M 4755M|5045B 1534B|   0   276k|   0  19.0 |1288  1313 |1.64 0.91 0.47|2.0   0  12|   0     0 |   0     0 | 10    4    6   19    0
Jul 02 03:56:21 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:21| 28  20  50   0   0|1046M 1789M  161M 4755M|7742B 1457B|   0   240k|   0  26.0 |3315  5107 |1.64 0.91 0.47|1.0   0 517|   0     0 |   0     0 | 10    4    6   19    0
Jul 02 03:56:22 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:22| 15  17  68   0   0|1057M 1777M  161M 4756M|5620B 1620B|   0   148k|   0  10.0 |3586  7321 |1.64 0.91 0.47|4.0   0 294|   0     0 |   0     0 | 10    4    6   19    0
Jul 02 03:56:23 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:23| 40  12  49   0   0|1157M 1677M  161M 4756M|6259B 1621B| 100k    0 |1.00     0 |3023  4807 |1.64 0.91 0.47|2.0   0 161|   0     0 |   0     0 | 10    5    6   19    0
Jul 02 03:56:24 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:24| 48   2  49   0   0|1215M 1617M  161M 4757M|6198B 1620B| 588k  472k|13.0  48.0 |1244  1239 |1.67 0.92 0.48|2.0   0   0|   0     0 |   0     0 | 10    5    6   19    0
Jul 02 03:56:25 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:25| 30  11  60   0   0|1245M 1586M  161M 4759M|5075B 1636B|   0    18M|   0   527 |3655  8271 |1.67 0.92 0.48|  0   0 118|   0     0 |   0     0 | 10    4    6   20    0
Jul 02 03:56:26 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:26|  0   0  98   0   0|1245M 1586M  161M 4760M|8141B 1513B|   0  1685k|   0  20.0 | 804  1363 |1.67 0.92 0.48|1.0   0   0|   0     0 |   0     0 | 10    4    6   18    0
Jul 02 03:56:27 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:27| 16   5  79   0   0|1297M 1534M  161M 4760M|6044B 1621B|   0   484k|   0  28.0 |1255  1588 |1.67 0.92 0.48|1.0   0  22|   0     0 |   0     0 | 10    4    6   18    0
Jul 02 03:56:28 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:28| 23   3  74   0   0|1336M 1494M  161M 4760M|9182B 1458B|   0     0 |   0     0 | 850  1053 |1.67 0.92 0.48|1.0   0   0|   0     0 |   0     0 | 10    4    6   14    0
Jul 02 03:56:29 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:29| 22   4  71   1   0|1254M 1577M  161M 4760M|5657B 1500B|   0  3699k|   0   328 |3058  5761 |1.62 0.93 0.48|1.0   0  33|   0     0 |   0     0 | 10    4    6   16    0
Jul 02 03:56:30 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:30| 21   4  73   0   0|1308M 1523M  161M 4760M|7690B 1693B|  40k   11M|4.00  27.0 |1223  1702 |1.62 0.93 0.48|2.0   0  10|   0     0 |   0     0 | 10    9    6   16    0
Jul 02 03:56:31 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:31| 23   4  72   1   0|1276M 1554M  161M 4760M|7493B 1458B| 232k 1732k|58.0  14.0 |1888  3015 |1.62 0.93 0.48|2.0   0  46|   0     0 |   0     0 | 10   28    6   16    0
Jul 02 03:56:32 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:32| 24   2  73   0   0|1264M 1565M  161M 4760M|  12k 1547B|   0    68k|   0  5.98 |1134  1560 |1.62 0.93 0.48|3.0   0   0|   0     0 |   0     0 | 10   28    6   16    0
Jul 02 03:56:33 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:33| 34  12  54   0   0|1368M 1462M  161M 4760M|8984B 1703B|   0    12k|   0  3.02 |1868  2432 |1.62 0.93 0.48|2.0   0 159|   0     0 |   0     0 | 10   28    6   16    0
Jul 02 03:56:34 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:34| 43  11  46   0   0|1283M 1546M  161M 4761M|7890B 1459B|   0   200k|   0  21.0 |5043  9674 |1.81 0.98 0.50|4.0   0 174|   0     0 |   0     0 | 10   28    6   18    0
Jul 02 03:56:35 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:35| 77  20   2   0   0|1505M 1324M  161M 4761M|8624B 1458B|   0    35M|   0  77.0 |2399  4015 |1.81 0.98 0.50|7.0   0 344|   0     0 |   0     0 | 10   29    6   18    0
Jul 02 03:56:36 jammy-provider-cloud-0000007273 dstat.sh[57720]: 02-07 03:56:36| 79  16   4   0   0|1494M 1335M  161M 4761M|7554B 1512B|   0  1060k|   0  28.0 |3804    11k|1.81 0.98 0.50|5.0   0 118|   0     0 |   0     0 | 10   28    6   18    0
