Jun 26 20:18:38 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 26 20:18:38 ubuntu dstat.sh[65117]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 26 20:18:38 ubuntu dstat.sh[65117]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 26 20:18:38 ubuntu dstat.sh[65117]: 26-06 20:18:38|                   |1056M 1306M  163M 5100M|           |           |           |           |1.11 0.79 0.47|2.0   0    |           |           | 10    4    0   17    0
Jun 26 20:18:39 ubuntu dstat.sh[65117]: 26-06 20:18:39| 17  23  58   0   0|1048M 1314M  163M 5099M| 226k 7899B|   0  1436k|   0  60.0 |6361    13k|1.11 0.79 0.47|2.0   0 385|   0     0 |           | 10    4    0   18    0
Jun 26 20:18:40 ubuntu dstat.sh[65117]: 26-06 20:18:40| 10  21  67   0   0|1011M 1351M  163M 5099M|5240B 2202B|   0   492k|   0  71.5 |5904  8124 |1.11 0.79 0.47|1.0   0 356|   0     0 |           | 10    4    0   18    0
Jun 26 20:18:41 ubuntu dstat.sh[65117]: 26-06 20:18:41| 13  19  66   0   0| 961M 1401M  163M 5100M|4800B 1620B|   0    20k|   0  5.00 |5539  5289 |1.10 0.79 0.47|2.0   0 255|   0     0 |           | 10    4    0   18    0
Jun 26 20:18:42 ubuntu dstat.sh[65117]: 26-06 20:18:42| 17  16  65   0   0| 948M 1414M  163M 5100M|4846B 1566B|   0    28k|   0  4.00 |5958  7627 |1.10 0.79 0.47|1.0   0 204|   0     0 |           | 10    4    0   17    0
Jun 26 20:18:43 ubuntu dstat.sh[65117]: 26-06 20:18:43|  6  10  83   0   0|1066M 1295M  163M 5222M|8166B 2527B|   0    40k|   0  3.00 |3094  2845 |1.10 0.79 0.47|1.0   0  77|   0     0 |           | 11    6    0   17    0
Jun 26 20:18:44 ubuntu dstat.sh[65117]: 26-06 20:18:44| 23  12  64   0   0|1073M 1288M  163M 5222M|  16k 3109B|   0   248k|   0  15.0 |3800  2635 |1.10 0.79 0.47|1.0   0 161|   0     0 |           | 11    6    0   17    1
Jun 26 20:18:45 ubuntu dstat.sh[65117]: 26-06 20:18:45| 28   9  61   1   0|1136M 1224M  163M 5222M|  30k   11k|  32k 5758k|2.00  66.0 |3225  2322 |1.10 0.79 0.47|1.0   0  45|   0     0 |           | 11    7    0   19    1
Jun 26 20:18:46 ubuntu dstat.sh[65117]: 26-06 20:18:46| 36   4  59   1   0|1189M 1169M  164M 5224M|  35k   16k|   0  4289k|   0   183 |2772  1960 |1.17 0.81 0.48|2.0   0   0|   0     0 |           | 11    7    0   19    1
Jun 26 20:18:47 ubuntu dstat.sh[65117]: 26-06 20:18:47| 27   5  55  10   0|1202M 1149M  165M 5230M|  44k   15k|   0    21M|   0  1799 |  10k   17k|1.17 0.81 0.48|2.0 1.0  29|   0     0 |           | 11    9    0   19    1
