"pcp-dstat 5.3.6 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","jammy-provider-cloud-0000007214",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","14 Jun 2024 10:01:55 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
14-06 10:01:55,,1017144,2021508,158812,4626072,,,,,,,1.660,0.950,0.470,3,0,,,,9,4,4,17,2
14-06 10:01:56,27.243,25.494,46.738,0,0,1006252,2030552,158840,4627788,5623.600,1457.637,1163.710,1335.667,13.997,35.991,3840,7065,1.660,0.950,0.470,2,0,651.838,0,0,9,4,4,17,2
14-06 10:01:57,32.742,20.495,45.739,0.750,0,1022780,1983984,159392,4654652,5308.779,1693.610,0,3159.273,0,125.971,5066,14732,1.660,0.950,0.470,2,0,355.918,0,0,9,4,4,17,2
14-06 10:01:58,31.224,11.990,54.454,1.249,0,1144564,1838472,160588,4798764,5288.521,1456.766,0,3616.936,0,161.863,4737,8467,1.660,0.950,0.470,1,0,75.936,0,0,10,4,4,17,2
14-06 10:01:59,25.226,5.744,66.935,0.250,0,1169656,1810228,161224,4799544,12237.191,4254.894,0,1862.203,0,57.944,1648,2268,1.600,0.950,0.480,2,0,80.922,0,0,10,4,4,17,0
14-06 10:02:00,39.252,13.001,48.002,0.250,0,1126848,1851652,161260,4800916,2912.149,162.008,568.029,1144.058,12.001,23.001,4476,8145,1.600,0.950,0.480,3,0,214.011,0,0,10,4,4,19,0
14-06 10:02:01,44.556,7.259,46.809,0.250,0,1179804,1797372,161260,4802124,4565.721,1533.922,264.331,2887.618,10.013,20.025,6614,12989,1.600,0.950,0.480,2,0,9.011,0,0,10,4,4,19,0
14-06 10:02:02,40.778,8.506,45.031,6.004,0,1203196,1767524,161752,4807956,4613.151,1621.107,12.008,17872.207,1.001,1471.005,16472,34245,1.600,0.950,0.480,2,1,42.029,0,0,10,6,4,19,0
14-06 10:02:03,37.243,7.999,44.492,8.499,0,1117192,1848328,162616,4812076,7572.667,1693.702,0,43312.377,0,3406.400,9826,23147,1.600,0.950,0.480,3,0,121.979,0,0,10,4,4,15,0
14-06 10:02:04,45.985,4.249,49.234,0,0,1160428,1805076,162620,4812088,8485.183,1457.516,0,723.760,0,31.989,1391,1506,1.640,0.970,0.490,2,0,40.986,0,0,10,4,4,15,0
14-06 10:02:05,22.458,3.494,72.615,0.250,0,1100548,1864936,162648,4812080,9537.308,1617.000,0,6771.439,0,397.263,1708,2956,1.640,0.970,0.490,1,0,26.950,0,0,10,4,4,13,0
14-06 10:02:06,23.955,1.497,73.613,0.250,0,1158228,1807256,162648,4812080,6929.077,1455.286,0,1784.672,0,115.784,923,1109,1.640,0.970,0.490,2,0,0,0,0,10,4,4,13,0
14-06 10:02:07,15.029,14.027,70.887,0.250,0,1084932,1880348,162676,4812252,7264.056,1849.579,0,629.218,0,28.054,2479,3939,1.640,0.970,0.490,2,0,282.547,0,0,10,4,5,13,0
14-06 10:02:08,8.769,20.043,69.400,0,0,1084420,1880848,162676,4812288,6870.848,1535.318,0,40.087,0,10.022,2884,4587,1.640,0.970,0.490,1,0,402.871,0,0,10,4,5,13,0
14-06 10:02:09,25.986,14.492,57.220,0,0,1123040,1841852,162676,4813008,4684.531,1693.108,55.971,11022.191,0.999,26.986,5312,12008,1.670,0.980,0.490,2,0,233.877,0,0,10,5,5,12,0
14-06 10:02:10,46.443,4.494,48.939,0,0,1241032,1722740,162708,4814032,6739.656,1697.898,587.273,399.505,14.981,41.948,1253,1280,1.670,0.980,0.490,2,0,0,0,0,10,5,5,12,0
14-06 10:02:11,48.763,4.501,46.512,0,0,1275496,1685492,162788,4816360,4776.232,1662.429,0,776.200,0,98.025,1460,5162,1.670,0.980,0.490,2,0,0,0,0,10,5,5,12,0
14-06 10:02:12,3.249,4.498,91.717,0.250,0,1279144,1681776,162792,4816380,43195.234,1457.468,0,1175.571,0,2.999,1277,2188,1.670,0.980,0.490,0,0,119.956,0,0,10,4,5,13,0
14-06 10:02:13,16.998,3.750,79.240,0,0,1332568,1628352,162832,4816340,7254.042,1619.786,0,915.879,0,44.994,1463,2079,1.670,0.980,0.490,1,0,21.997,0,0,10,4,5,13,0
14-06 10:02:14,24.970,2.497,72.911,0,0,1377136,1583432,162832,4816620,6498.092,1530.138,0,10978.639,0,20.974,978,1219,1.610,0.980,0.500,2,0,0,0,0,10,6,5,13,0
14-06 10:02:15,21.526,5.256,71.587,1.252,0,1311864,1648528,163012,4816668,5365.535,1621.976,0,4217.136,0,324.395,2894,5893,1.610,0.980,0.500,2,0,43.052,0,0,10,4,5,15,0
14-06 10:02:16,23.487,2.998,73.209,0.250,0,1350260,1609524,163016,4817140,5712.789,1619.090,271.847,1731.027,61.965,8.995,1577,2496,1.610,0.980,0.500,1,0,0.999,0,0,10,25,6,16,0
14-06 10:02:17,21.538,4.758,73.378,0,0,1348068,1611700,163016,4817156,7704.429,1622.829,0,3109.420,0,75.131,1413,1959,1.610,0.980,0.500,2,0,45.079,0,0,10,28,5,15,0
14-06 10:02:18,26.213,9.487,63.160,0,0,1361760,1597972,163016,4817188,5846.686,1617.700,0,47.932,0,3.994,1879,2810,1.610,0.980,0.500,7,0,155.778,0,0,10,28,5,15,0
14-06 10:02:19,44.887,6.771,47.896,0,0,1431480,1527944,163020,4817604,5974.179,1462.450,0,42661.820,0,646.969,4711,8501,1.640,1,0.510,2,0,0,0,0,10,29,5,16,0
14-06 10:02:20,71.451,18.238,9.494,0.250,0,1521228,1438144,163032,4817644,7435.929,1618.896,0,231.842,0,30.979,2873,4873,1.640,1,0.510,5,0,458.687,0,0,10,28,4,15,0
14-06 10:02:21,84.493,11.499,3.250,0.250,0,1533372,1425616,163032,4818016,5659.502,1457.872,0,287.975,0,32.997,5099,10812,1.640,1,0.510,6,0,132.988,0,0,10,29,4,15,0
14-06 10:02:22,41.737,10.997,46.736,0,0,1324772,1634140,163040,4818064,6375.024,1693.475,0,319.901,0,32.990,3608,6796,1.640,1,0.510,1,0,252.922,0,0,10,28,4,14,0
14-06 10:02:23,24.512,7.504,67.784,0,0,1383244,1575664,163040,4818068,5270.635,1458.729,0,0,0,0,1935,4766,1.640,1,0.510,1,0,79.040,0,0,10,28,4,16,0
14-06 10:02:24,21.457,4.241,72.854,0,0,1361292,1597588,163044,4818088,7875.202,1455.081,0,1820.348,0,90.818,2051,3695,1.510,0.980,0.500,1,0,67.864,0,0,10,28,4,15,0
14-06 10:02:25,19.254,8.502,72.014,0,0,1328524,1630220,163052,4818216,6282.181,1532.288,0,308.058,0,31.006,2299,4374,1.510,0.980,0.500,2,0,115.022,0,0,10,28,4,15,0
14-06 10:02:26,15.038,25.063,58.899,0.251,0,1353776,1604932,163052,4818252,7204.169,1515.823,0,260.657,0,22.056,3526,5623,1.510,0.980,0.500,4,0,735.856,0,0,10,28,4,15,0
14-06 10:02:27,84.450,13.242,2.499,0,0,1577820,1380772,163068,4818312,5582.689,1565.072,0,1059.372,0,65.961,2474,4560,1.510,0.980,0.500,6,0,188.888,0,0,10,29,4,15,0
14-06 10:02:28,80.500,10.250,7.750,0,0,1493288,1464544,163076,4819044,6435.961,1457.991,0,2715.984,0,69.000,5765,14734,1.510,0.980,0.500,5,0,89.999,0,0,10,29,4,16,0
14-06 10:02:29,83.658,13.985,2.747,0,0,1570040,1387700,163088,4819108,4809.714,1348.518,0,60813.166,0,149.835,4057,7287,1.870,1.070,0.530,7,0,219.758,0,0,10,30,4,16,0
14-06 10:02:30,85.338,11.512,3.504,0,0,1565968,1391392,163088,4819472,5194.376,1405.455,0,1241.285,0,12.012,5957,14408,1.870,1.070,0.530,6,0,100.104,0,0,10,30,4,16,0
14-06 10:02:31,52.500,11.250,35.500,0.250,0,1378716,1578292,163096,4819800,8622.043,1620.008,0,432.002,0,39.000,5291,12151,1.870,1.070,0.530,3,0,198.001,0,0,10,28,4,16,0
14-06 10:02:32,43.504,7.501,48.504,0,0,1384812,1572136,163108,4819844,5145.422,1458.120,0,236.019,0,25.002,2970,5870,1.870,1.070,0.530,4,0,93.008,0,0,10,29,4,17,0
14-06 10:02:33,68.986,11.748,18.496,0,0,1501156,1455636,163108,4820000,6271.721,1619.670,0,911.814,0,18.996,3103,5869,1.870,1.070,0.530,4,0,286.941,0,0,10,29,4,17,0
14-06 10:02:34,66.010,12.252,21.253,0.250,0,1431308,1524708,163120,4820740,6096.969,1620.258,0,8873.411,0,297.047,5037,11193,2.040,1.120,0.550,5,0,258.041,0,0,10,28,4,19,0
14-06 10:02:35,78.170,7.742,13.486,0,0,1569704,1386108,163120,4820940,6471.354,1456.504,0,439.549,0,11.988,3593,8087,2.040,1.120,0.550,4,0,0,0,0,10,32,4,23,0
14-06 10:02:36,70.813,14.763,14.513,0,0,1455732,1499856,163128,4821152,5637.978,1621.432,0,552.488,0,44.039,4569,10854,2.040,1.120,0.550,4,0,324.286,0,0,10,28,4,24,0
