Jun 30 08:50:15 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 30 08:50:15 ubuntu dstat.sh[65039]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 30 08:50:15 ubuntu dstat.sh[65039]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 30 08:50:15 ubuntu dstat.sh[65039]: 30-06 08:50:15|                   | 982M 1377M  164M 5101M|           |           |           |           |1.62 1.13 0.59|2.0   0    |           |           | 10    6    1   17    0
Jun 30 08:50:16 ubuntu dstat.sh[65039]: 30-06 08:50:16| 24  21  53   1   0| 981M 1378M  165M 5101M|  25k   13k|   0  4568k|   0   272 |7192  6948 |1.62 1.13 0.59|2.0   0 562|   0     0 |           | 10    6    1   17    0
Jun 30 08:50:17 ubuntu dstat.sh[65039]: 30-06 08:50:17| 28  19  52   1   0|1013M 1345M  165M 5101M|  42k   14k|   0  2038k|   0   170 |6912  6734 |1.62 1.13 0.59|1.0   0 467|   0     0 |           | 10    6    1   17    0
Jun 30 08:50:18 ubuntu dstat.sh[65039]: 30-06 08:50:18| 34  15  49   0   0|1115M 1220M  165M 5245M| 181k   12k|   0  1895k|   0  53.0 |6326  8064 |1.62 1.13 0.59|1.0   0 208|   0     0 |           | 11    5    1   17    1
Jun 30 08:50:19 ubuntu dstat.sh[65039]: 30-06 08:50:19| 29   9  61   0   0|1126M 1194M  166M 5257M|7017B 1747B|   0  1189k|   0  56.8 |3348  2546 |1.65 1.14 0.60|2.0   0  84|   0     0 |           | 11    6    1   17    2
Jun 30 08:50:20 ubuntu dstat.sh[65039]: 30-06 08:50:20| 39  12  48   1   0|1134M 1169M  166M 5272M|6227B 1566B|   0  5273k|   0  64.0 |4751  3388 |1.65 1.14 0.60|2.0   0 196|   0     0 |           | 11    6    1   19    2
Jun 30 08:50:21 ubuntu dstat.sh[65039]: 30-06 08:50:21| 43   7  48   1   0|1195M 1079M  167M 5296M|6094B 1512B|  32k 4877k|2.00   144 |3392  2313 |1.65 1.14 0.60|2.0   0   0|   0     0 |           | 11    6    1   19    2
Jun 30 08:50:22 ubuntu dstat.sh[65039]: 30-06 08:50:22| 44   5  49   1   0|1234M 1011M  169M 5322M|5244B 1622B|   0  4309k|   0   127 |3449  2516 |1.65 1.14 0.60|1.0   0 1.0|   0     0 |           | 11    8    1   19    2
Jun 30 08:50:23 ubuntu dstat.sh[65039]: 30-06 08:50:23| 35   6  46  12   0|1255M  983M  170M 5324M|4778B 1936B|   0    46M|   0  3255 |  15k   27k|1.65 1.14 0.60|6.0   0  54|   0     0 |           | 11    6    1   19    0
Jun 30 08:50:24 ubuntu dstat.sh[65039]: 30-06 08:50:24| 40  10  45   4   0|1206M 1031M  171M 5324M|5690B 2107B|   0    28M|   0  2024 |9255    15k|1.76 1.17 0.61|3.0   0 137|   0     0 |           | 11    5    1   19    0
Jun 30 08:50:25 ubuntu dstat.sh[65039]: 30-06 08:50:25| 40   6  53   0   0|1269M  962M  171M 5330M|  12k 4138B|   0  2302k|   0  76.1 |2742  1621 |1.76 1.17 0.61|3.0   0 3.0|   0     0 |           | 11    4    1   19    0
Jun 30 08:50:26 ubuntu dstat.sh[65039]: 30-06 08:50:26| 45   8  45   0   0|1252M  977M  171M 5332M|5453B 1568B|   0  8274k|   0   477 |  12k   21k|1.76 1.17 0.61|3.0   0  24|   0     0 |           | 11    4    1   19    0
Jun 30 08:50:27 ubuntu dstat.sh[65039]: 30-06 08:50:27| 44   9  46   0   0|1251M  978M  171M 5332M|5943B 1566B|   0  2480k|   0  91.0 |  11k   17k|1.76 1.17 0.61|3.0   0  20|   0     0 |           | 11    4    1   19    0
Jun 30 08:50:28 ubuntu dstat.sh[65039]: 30-06 08:50:28| 44   7  49   0   0|1209M 1028M  171M 5324M|5630B 1517B|   0   353k|   0  17.1 |3200  1802 |1.76 1.17 0.61|3.0   0  54|   0     0 |           | 11    4    1   19    0
Jun 30 08:50:29 ubuntu dstat.sh[65039]: 30-06 08:50:29| 20  23  55   0   0|1137M 1100M  171M 5324M|6111B 1659B|   0    36k|   0  8.99 |6529  5442 |1.70 1.17 0.61|1.0   0 565|   0     0 |           | 11    4    1   19    0
Jun 30 08:50:30 ubuntu dstat.sh[65039]: 30-06 08:50:30| 18  15  66   0   0|1126M 1111M  171M 5325M|5223B 1618B|   0    24k|   0  5.99 |6118  7029 |1.70 1.17 0.61|2.0   0 258|   0     0 |           | 11    4    1   19    0
Jun 30 08:50:31 ubuntu dstat.sh[65039]: 30-06 08:50:31| 43  11  45   0   0|1215M 1022M  171M 5325M|5279B 1620B|   0  2071k|   0   186 |4094  2715 |1.70 1.17 0.61|2.0   0 131|   0     0 |           | 11    5    1   19    0
Jun 30 08:50:32 ubuntu dstat.sh[65039]: 30-06 08:50:32| 49   2  49   0   0|1262M  975M  171M 5325M|5129B 1620B|   0   364k|   0  28.0 |2710  1165 |1.70 1.17 0.61|2.0   0   0|   0     0 |           | 11    5    1   19    0
Jun 30 08:50:33 ubuntu dstat.sh[65039]: 30-06 08:50:33| 42  10  48   0   0|1280M  955M  171M 5328M|4702B 1698B|   0  1885k|   0   123 |4001  4385 |1.70 1.17 0.61|1.0   0  33|   0     0 |           | 11    4    1   20    0
Jun 30 08:50:34 ubuntu dstat.sh[65039]: 30-06 08:50:34|  2   4  92   0   0|1280M  954M  171M 5328M|4326B 1454B|   0  1635k|   0  63.8 |2040  2252 |1.56 1.15 0.61|  0   0  85|   0     0 |           | 11    4    1   20    0
Jun 30 08:50:35 ubuntu dstat.sh[65039]: 30-06 08:50:35| 22   6  72   0   0|1307M  927M  171M 5328M|4686B 1622B|   0    15M|   0  90.1 |2241  1774 |1.56 1.15 0.61|1.0   0  22|   0     0 |           | 11    4    1   20    0
Jun 30 08:50:36 ubuntu dstat.sh[65039]: 30-06 08:50:36| 23   2  74   0   0|1335M  899M  171M 5328M|4703B 1460B|   0     0 |   0     0 |1724  1195 |1.56 1.15 0.61|1.0   0 1.0|   0     0 |           | 11    4    1   20    0
Jun 30 08:50:37 ubuntu dstat.sh[65039]: 30-06 08:50:37| 24   2  72   1   0|1353M  881M  171M 5328M|5584B 1658B|   0  2646k|   0   304 |3604  4680 |1.56 1.15 0.61|2.0   0 1.0|   0     0 |           | 11    4    1   22    0
Jun 30 08:50:38 ubuntu dstat.sh[65039]: 30-06 08:50:38| 20   6  74   0   0|1320M  914M  171M 5328M|5000B 1458B|   0  8195B|   0  2.00 |2146  1543 |1.56 1.15 0.61|1.0   0  42|   0     0 |           | 11    4    1   22    0
Jun 30 08:50:39 ubuntu dstat.sh[65039]: 30-06 08:50:39| 20   2  77   0   0|1340M  893M  171M 5328M|7092B 3471B|   0  1434k|   0   100 |2129  2033 |1.52 1.15 0.61|1.0   0 1.0|   0     0 |           | 11   17    1   22    0
Jun 30 08:50:40 ubuntu dstat.sh[65039]: 30-06 08:50:40| 21   4  74   2   0|1314M  918M  171M 5329M|  12k 7681B| 268k   22M|66.1   327 |3105  3313 |1.52 1.15 0.61|3.0   0 7.0|   0     0 |           | 11   28    1   23    0
