Jun 11 03:38:41 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 11 03:38:41 ubuntu dstat.sh[64977]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 11 03:38:41 ubuntu dstat.sh[64977]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 11 03:38:41 ubuntu dstat.sh[64977]: 11-06 03:38:41|                   | 971M 1350M  164M 5140M|           |           |           |           |1.31 0.84 0.51|4.0   0    |           |           | 10    2    0   18    0
Jun 11 03:38:42 ubuntu dstat.sh[64977]: 11-06 03:38:42| 53  24  22   0   0| 987M 1331M  164M 5142M|9105B 3246B|   0  3650k|   0  56.0 |6888  5853 |1.31 0.84 0.51|3.0   0 627|   0     0 |           | 10    2    0   18    0
Jun 11 03:38:43 ubuntu dstat.sh[64977]: 11-06 03:38:43| 28  19  53   0   0|1009M 1305M  164M 5146M|  30k 8607B|   0   768k|   0  41.5 |6524  6104 |1.31 0.84 0.51|2.0   0 503|   0     0 |           | 10    4    1   18    0
Jun 11 03:38:44 ubuntu dstat.sh[64977]: 11-06 03:38:44| 38  16  42   0   0|1056M 1258M  164M 5199M| 215k 7495B|   0    11M|   0   497 |7067  7230 |1.31 0.84 0.51|2.0   0 216|   0     0 |           | 11    4    1   18    0
Jun 11 03:38:45 ubuntu dstat.sh[64977]: 11-06 03:38:45| 27   4  67   1   0|1119M 1195M  164M 5268M|  28k 9808B|   0  1000k|   0  29.0 |2441  1586 |1.31 0.84 0.51|1.0   0  17|   0     0 |           | 11    5    1   18    0
Jun 11 03:38:46 ubuntu dstat.sh[64977]: 11-06 03:38:46| 25  10  63   1   0|1122M 1191M  164M 5268M|  37k   11k|   0  1244k|   0  47.1 |3598  2596 |1.37 0.86 0.52|3.0   0 115|   0     0 |           | 11    8    1   18    0
Jun 11 03:38:47 ubuntu dstat.sh[64977]: 11-06 03:38:47| 31  11  57   0   0|1150M 1162M  164M 5269M|  23k   13k|  32k 2303k|2.00  75.0 |4284  3187 |1.37 0.86 0.52|2.0   0 167|   0     0 |           | 11    8    1   20    0
Jun 11 03:38:48 ubuntu dstat.sh[64977]: 11-06 03:38:48| 34   5  59   1   0|1203M 1106M  165M 5270M|  45k   14k|   0  3725k|   0  64.9 |2785  1914 |1.37 0.86 0.52|3.0   0   0|   0     0 |           | 11    8    1   20    0
Jun 11 03:38:49 ubuntu dstat.sh[64977]: 11-06 03:38:49| 32   4  56   5   0|1224M 1073M  165M 5282M|  52k   14k|   0    14M|   0  1119 |6743    10k|1.37 0.86 0.52|  0 1.0  10|   0     0 |           | 11    9    1   20    1
Jun 11 03:38:50 ubuntu dstat.sh[64977]: 11-06 03:38:50| 33   8  42  13   0|1224M 1046M  167M 5306M| 141k 4417B|   0    58M|   0  4283 |  17k   33k|1.37 0.86 0.52|2.0   0  73|   0     0 |           | 11    8    1   20    2
