Jun 29 17:09:31 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 29 17:09:31 ubuntu dstat.sh[65667]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 29 17:09:31 ubuntu dstat.sh[65667]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 29 17:09:31 ubuntu dstat.sh[65667]: 29-06 17:09:31|                   | 953M 1392M  166M 5112M|           |           |           |           |1.45 1.03 0.55|2.0   0    |           |           | 10    4    0   18    0
Jun 29 17:09:32 ubuntu dstat.sh[65667]: 29-06 17:09:32| 21  21  56   0   0| 970M 1375M  166M 5112M|  22k 7577B|   0  1983k|   0  80.0 |6461  5307 |1.45 1.03 0.55|2.0   0 480|   0     0 |           | 10    4    0   18    0
Jun 29 17:09:33 ubuntu dstat.sh[65667]: 29-06 17:09:33| 22  19  58   1   0| 982M 1362M  166M 5113M|  47k   17k|   0  5139k|   0   146 |6336  5735 |1.45 1.03 0.55|2.0   0 417|   0     0 |           | 10    6    0   17    0
Jun 29 17:09:34 ubuntu dstat.sh[65667]: 29-06 17:09:34| 32  15  51   1   0| 988M 1356M  166M 5113M|  21k   12k|   0  1526k|   0  46.0 |6325  6904 |1.50 1.04 0.56|2.0   0 284|   0     0 |           | 10    5    0   17    1
Jun 29 17:09:35 ubuntu dstat.sh[65667]: 29-06 17:09:35| 16   4  78   0   0|1119M 1224M  166M 5235M|  40k   12k|   0  1443k|   0  48.0 |2750  2889 |1.50 1.04 0.56|1.0   0  14|   0     0 |           | 11    5    0   17    1
Jun 29 17:09:36 ubuntu dstat.sh[65667]: 29-06 17:09:36| 31  10  58   1   0|1120M 1202M  167M 5255M| 178k   12k|   0  2027k|   0  62.1 |3713  2535 |1.50 1.04 0.56|2.0   0 112|   0     0 |           | 11    7    0   17    1
Jun 29 17:09:37 ubuntu dstat.sh[65667]: 29-06 17:09:37| 39  11  48   0   0|1173M 1132M  168M 5269M|4697B 1696B|  32k 1570k|2.00  70.9 |4465  3250 |1.50 1.04 0.56|2.0   0 170|   0     0 |           | 11    6    0   19    2
Jun 29 17:09:38 ubuntu dstat.sh[65667]: 29-06 17:09:38| 44   6  48   0   0|1210M 1076M  168M 5285M|6112B 1660B|   0  6092k|   0  68.9 |3091  1723 |1.50 1.04 0.56|2.0   0 1.0|   0     0 |           | 11    6    0   19    2
Jun 29 17:09:39 ubuntu dstat.sh[65667]: 29-06 17:09:39| 38   6  47   7   0|1224M 1028M  170M 5313M|6859B 1624B|   0    26M|   0  1844 |  11k   18k|1.54 1.06 0.56|2.0 2.0  31|   0     0 |           | 11    8    0   19    2
Jun 29 17:09:40 ubuntu dstat.sh[65667]: 29-06 17:09:40| 37   8  44   9   0|1199M 1022M  171M 5341M|6402B 1565B|   0    58M|   0  4266 |  16k   28k|1.54 1.06 0.56|2.0   0  84|   0     0 |           | 11    6    0   19    2
Jun 29 17:09:41 ubuntu dstat.sh[65667]: 29-06 17:09:41| 43   6  48   1   0|1281M  942M  172M 5335M|6002B 1988B|   0  5514k|   0   350 |3831  3141 |1.54 1.06 0.56|2.0   0  42|   0     0 |           | 11    4    0   19    0
Jun 29 17:09:42 ubuntu dstat.sh[65667]: 29-06 17:09:42| 43   7  50   0   0|1328M  896M  172M 5335M|5109B 2698B|   0  1001k|   0  53.0 |3041  1726 |1.54 1.06 0.56|1.0   0  35|   0     0 |           | 11    5    0   19    0
Jun 29 17:09:43 ubuntu dstat.sh[65667]: 29-06 17:09:43| 40   7  52   1   0|1285M  932M  172M 5341M|  11k 3486B|   0  8922k|   0   548 |3878  3674 |1.54 1.06 0.56|2.0   0  14|   0     0 |           | 11    4    0   19    0
Jun 29 17:09:44 ubuntu dstat.sh[65667]: 29-06 17:09:44| 45   7  46   0   0|1311M  904M  172M 5343M|4434B 1568B|   0   577k|   0  29.0 |  12k   19k|1.57 1.08 0.57|2.0   0  13|   0     0 |           | 11    4    0   19    0
Jun 29 17:09:45 ubuntu dstat.sh[65667]: 29-06 17:09:45| 33  22  44   0   0|1283M  932M  172M 5343M|4713B 1512B|   0   208k|   0  9.00 |  14k   22k|1.57 1.08 0.57|2.0   0 462|   0     0 |           | 11    4    0   19    0
Jun 29 17:09:46 ubuntu dstat.sh[65667]: 29-06 17:09:46| 37  20  42   0   0|1224M  999M  172M 5336M|5089B 1562B|   0  2418k|   0   137 |7218  7843 |1.57 1.08 0.57|2.0   0 384|   0     0 |           | 11    4    0   19    0
Jun 29 17:09:47 ubuntu dstat.sh[65667]: 29-06 17:09:47| 47  12  40   0   0|1228M  995M  172M 5336M|4523B 1509B|   0  4088B|   0  1.00 |3772  2668 |1.57 1.08 0.57|3.0   0 181|   0     0 |           | 11    5    0   19    0
Jun 29 17:09:48 ubuntu dstat.sh[65667]: 29-06 17:09:48| 47   3  49   0   0|1267M  955M  172M 5337M|4263B 1396B|   0   502k|   0  30.1 |2766  1174 |1.57 1.08 0.57|2.0   0 1.0|   0     0 |           | 11    5    0   19    0
Jun 29 17:09:49 ubuntu dstat.sh[65667]: 29-06 17:09:49| 49  11  40   0   0|1275M  945M  172M 5339M|4104B 1190B|   0  3124k|   0   303 |4775    18k|1.61 1.09 0.58|1.0   0  37|   0     0 |           | 11    4    0   21    0
Jun 29 17:09:50 ubuntu dstat.sh[65667]: 29-06 17:09:50| 17  10  71   0   0|1319M  901M  172M 5339M|4552B 1617B|   0  2887k|   0   235 |3460  3037 |1.61 1.09 0.58|1.0   0 139|   0     0 |           | 11    4    0   21    0
Jun 29 17:09:51 ubuntu dstat.sh[65667]: 29-06 17:09:51| 22   3  73   0   0|1361M  859M  172M 5339M|4412B 1457B|   0   384k|   0  25.0 |1799  1277 |1.61 1.09 0.58|1.0   0   0|   0     0 |           | 11    4    0   21    0
Jun 29 17:09:52 ubuntu dstat.sh[65667]: 29-06 17:09:52| 24   2  73   1   0|1387M  832M  173M 5339M|5101B 1620B|   0  1400k|   0   186 |3403  4316 |1.61 1.09 0.58|1.0   0 1.0|   0     0 |           | 11   10    0   20    0
Jun 29 17:09:53 ubuntu dstat.sh[65667]: 29-06 17:09:53| 21   6  71   1   0|1338M  882M  173M 5339M|5168B 1623B|   0    33M|   0   521 |3041  2698 |1.61 1.09 0.58|1.0   0  42|   0     0 |           | 11    4    0   22    0
Jun 29 17:09:54 ubuntu dstat.sh[65667]: 29-06 17:09:54| 20   2  77   0   0|1359M  860M  173M 5339M|7586B 4003B|   0  1395k|   0  13.0 |1804  1366 |1.56 1.09 0.58|1.0   0   0|   0     0 |           | 11   11    0   22    0
Jun 29 17:09:55 ubuntu dstat.sh[65667]: 29-06 17:09:55| 20   2  75   0   0|1359M  860M  173M 5340M|9955B 6735B| 268k  863k|65.9  33.0 |2783  2868 |1.56 1.09 0.58|1.0   0 3.0|   0     0 |           | 11   29    0   22    0
Jun 29 17:09:56 ubuntu dstat.sh[65667]: 29-06 17:09:56| 20   6  74   0   0|1392M  827M  173M 5340M|6316B 2610B|   0     0 |   0     0 |2306  1621 |1.56 1.09 0.58|1.0   0  43|   0     0 |           | 11   28    0   17    0
Jun 29 17:09:57 ubuntu dstat.sh[65667]: 29-06 17:09:57| 18   2  79   0   0|1417M  802M  173M 5340M|  11k 7551B|   0     0 |   0     0 |1911  1511 |1.56 1.09 0.58|4.0   0   0|   0     0 |           | 11   29    0   17    0
Jun 29 17:09:58 ubuntu dstat.sh[65667]: 29-06 17:09:58| 31  11  58   0   0|1363M  856M  173M 5340M|6363B 2617B|   0  1125k|   0  10.0 |3643  2506 |1.56 1.09 0.58|2.0   0 157|   0     0 |           | 11   28    0   18    0
Jun 29 17:09:59 ubuntu dstat.sh[65667]: 29-06 17:09:59| 37   6  56   0   0|1445M  774M  173M 5340M|  12k 9392B|   0    29M|   0   174 |3514  2643 |1.60 1.11 0.59|2.0   0   0|   0     0 |           | 11   30    0   18    0
Jun 29 17:10:00 ubuntu dstat.sh[65667]: 29-06 17:10:00| 35  10  53   0   0|1360M  859M  173M 5340M|  16k   12k|   0  2451k|   0  35.0 |6968  8745 |1.60 1.11 0.59|5.0   0 208|   0     0 |           | 11   28    0   19    0
Jun 29 17:10:01 ubuntu dstat.sh[65667]: 29-06 17:10:01| 77  23   1   0   0|1568M  650M  173M 5340M|5678B 1459B|   0   200k|   0  18.0 |5278  3939 |1.60 1.11 0.59|7.0   0 376|   0     0 |           | 11   28    0   19    0
Jun 29 17:10:02 ubuntu dstat.sh[65667]: 29-06 17:10:02| 87  11   2   0   0|1777M  442M  173M 5340M|  20k   16k|   0     0 |   0     0 |5235  3503 |1.60 1.11 0.59|5.0   0   0|   0     0 |           | 11   33    0   19    0
Jun 29 17:10:03 ubuntu dstat.sh[65667]: 29-06 17:10:03| 80   8  11   0   0|1755M  464M  173M 5340M|  34k   29k|   0   662k|   0  69.2 |9375    14k|1.60 1.11 0.59|5.0   0  67|   0     0 |           | 11   29    0   24    0
Jun 29 17:10:04 ubuntu dstat.sh[65667]: 29-06 17:10:04| 25  10  63   0   0|1541M  678M  173M 5340M|8832B 4566B|   0   667k|   0  31.0 |4375  4606 |1.87 1.17 0.61|3.0   0 243|   0     0 |           | 11   28    0   25    0
Jun 29 17:10:05 ubuntu dstat.sh[65667]: 29-06 17:10:05| 20   2  77   0   0|1539M  679M  173M 5340M|8268B 4004B|   0  3181k|   0  97.8 |1983  1493 |1.87 1.17 0.61|1.0   0   0|   0     0 |           | 11   29    0   24    0
Jun 29 17:10:06 ubuntu dstat.sh[65667]: 29-06 17:10:06| 17   5  77   0   0|1489M  729M  173M 5340M|9410B 5587B|   0   261k|   0  22.1 |3307  3485 |1.87 1.17 0.61|1.0   0  59|   0     0 |           | 11   28    0   25    0
Jun 29 17:10:07 ubuntu dstat.sh[65667]: 29-06 17:10:07| 22   4  74   0   0|1505M  714M  173M 5340M|4839B 1078B|   0   148k|   0  9.98 |1895  1348 |1.87 1.17 0.61|1.0   0 9.0|   0     0 |           | 11   28    0   25    0
Jun 29 17:10:08 ubuntu dstat.sh[65667]: 29-06 17:10:08| 14   2  82   0   0|1491M  727M  173M 5340M|  12k 7682B|   0   140k|   0  9.01 |2631  2872 |1.87 1.17 0.61|1.0   0 1.0|   0     0 |           | 11   29    0   25    0
Jun 29 17:10:09 ubuntu dstat.sh[65667]: 29-06 17:10:09| 12  19  69   0   0|1435M  783M  173M 5340M|6150B 2373B|   0    47M|   0   347 |6222  5780 |1.80 1.17 0.62|1.0   0 460|   0     0 |           | 11   28    0   25    0
Jun 29 17:10:10 ubuntu dstat.sh[65667]: 29-06 17:10:10| 59  26  15   0   0|1486M  733M  173M 5340M|4907B 1566B|   0    48k|   0  12.0 |5922  4611 |1.80 1.17 0.62|5.0   0 579|   0     0 |           | 11   28    0   25    0
Jun 29 17:10:11 ubuntu dstat.sh[65667]: 29-06 17:10:11| 85  10   6   0   0|1710M  508M  173M 5340M|  20k   16k|   0   168k|   0  13.0 |5129  3189 |1.80 1.17 0.62|3.0   0   0|   0     0 |           | 11   33    0   25    0
Jun 29 17:10:12 ubuntu dstat.sh[65667]: 29-06 17:10:12| 73   7  18   0   0|1690M  528M  173M 5341M|  41k   35k|   0  5006k|   0   264 |  11k   18k|1.80 1.17 0.62|5.0   0  30|   0     0 |           | 11   28    0   26    0
Jun 29 17:10:13 ubuntu dstat.sh[65667]: 29-06 17:10:13| 80  20   0   0   0|1595M  622M  173M 5341M|5069B 1511B|   0   488k|   0  32.0 |5279  3723 |1.80 1.17 0.62|7.0   0 280|   0     0 |           | 11   28    0   26    0
Jun 29 17:10:14 ubuntu dstat.sh[65667]: 29-06 17:10:14| 88  11   1   0   0|1790M  428M  173M 5341M|  17k   13k|   0    47M|   0   216 |5454  3627 |2.14 1.25 0.64|5.0   0   0|   0     0 |           | 11   32    1   26    0
Jun 29 17:10:15 ubuntu dstat.sh[65667]: 29-06 17:10:15| 81   9   9   0   0|1776M  441M  173M 5341M|  49k   43k|   0  1442k|   0  39.9 |9515    16k|2.14 1.25 0.64|6.0   0  22|   0     0 |           | 11   31    0   29    0
Jun 29 17:10:16 ubuntu dstat.sh[65667]: 29-06 17:10:16| 60  13  26   0   0|1518M  699M  173M 5341M|  15k   10k|   0   164k|   0  16.0 |5902  6753 |2.14 1.25 0.64|3.0   0 276|   0     0 |           | 11   28    0   31    0
Jun 29 17:10:17 ubuntu dstat.sh[65667]: 29-06 17:10:17| 37   5  58   0   0|1548M  669M  173M 5341M|  15k   11k|   0   156k|   0  7.99 |3320  2915 |2.14 1.25 0.64|1.0   0   0|   0     0 |           | 11   30    0   31    0
Jun 29 17:10:18 ubuntu dstat.sh[65667]: 29-06 17:10:18| 46  16  37   0   0|1495M  722M  173M 5341M|  15k   10k|   0   260k|   0  29.0 |6302  7226 |2.14 1.25 0.64|4.0   0 329|   0     0 |           | 11   28    0   33    0
